Ctrl_923_R2B1	LMP_923_R2B1	Ctrl_923_R3B1	LMP_923_R3B1	Ctrl_923_R1B2	LMP_923_R1B2
ENSG00000105835.12|NAMPT	2012.83	2137.85	2384.25	1483.75	2408.95	2206.34
ENSG00000105849.6|TWISTNB	537	574	700	403	629	672
ENSG00000105854.13|PON2	6922.12	8486.41	8187.09	6015.24	7979.38	9128.66
ENSG00000105855.10|ITGB8	7445	6790	8542	4655	7929	7103
ENSG00000105856.14|HBP1	1079.69	1385.02	1220.84	930.74	1266.28	1311.8
ENSG00000105865.11|DUS4L	234.41	285.06	226.88	155.9	283.61	258.03
ENSG00000105866.15|SP4	769	804	950	571	832	813
ENSG00000105875.14|WDR91	723.94	947.92	1003.91	733	886	915.91
ENSG00000105877.18|DNAH11	36.4	28.08	25.07	17.21	31.37	11.02
ENSG00000105879.12|CBLL1	1171	1315	1413	943.74	1383	1377
ENSG00000105887.11|MTPN	6396.09	6787.51	6994.36	4965.96	7066.14	7253.48
ENSG00000105894.11|PTN	46087	49014	52793	32557	49128	49303
ENSG00000105926.15|MPP6	830	772	966	554	931	806
ENSG00000105928.15|GSDME	917	1137	1144	718	1150	1063
ENSG00000105939.13|ZC3HAV1	1674	1881	1982	1396	1800	2012
ENSG00000105948.13|TTC26	409	431	456	269	469	420
ENSG00000105953.15|OGDH	2010	2447	2953	2067	2372	2672
ENSG00000105968.18|H2AFV	4044	4221.93	4610	2914.94	4404.92	4362
ENSG00000105971.15|CAV2	28	35	25	18	24	17
ENSG00000105974.12|CAV1	21	16	6	12	15	17
ENSG00000105982.16|RNF32	7.18	12.11	19.87	17.34	15.63	21.62
ENSG00000105983.21|LMBR1	2183.82	2298.89	2661.13	1532.66	2527.37	2410.38
ENSG00000105991.8|HOXA1	16	50	23	18	23	18
ENSG00000105993.15|DNAJB6	3365.64	4014.2	4000.14	2741.48	3766.82	4138.56
ENSG00000106003.13|LFNG	566	820	767	711	720	1027
ENSG00000106004.5|HOXA5	11	19	28	20	27	37
ENSG00000106009.16|BRAT1	904	1256	1421	1261	1077	1317
ENSG00000106012.18|IQCE	586	813	804	580	649	741
ENSG00000106013.15|ANKRD7	17	10	14	11	11	5
ENSG00000106028.11|SSBP1	2381	2526	2712	1659	2656	2647
ENSG00000106031.8|HOXA13	64	76	83	62	98	96
ENSG00000106049.9|HIBADH	1194	1299	1321	871	1342	1342
ENSG00000106052.13|TAX1BP1	3277.93	3985.86	3277.53	2732.74	3424.25	3904.87
ENSG00000106066.15|CPVL	1739	1970	1998	1327	1969	2028
ENSG00000106069.22|CHN2	359.27	343.36	415.36	271.21	401.85	373.67
ENSG00000106070.19|GRB10	3651	3828	4168	2650	3799	3672
ENSG00000106077.18|ABHD11	253	314	283	234	317	334
ENSG00000106078.19|COBL	385	352	393	226	362	307
ENSG00000106080.10|FKBP14	975.96	1076.49	1114.9	717.3	1143.43	1178.73
ENSG00000106086.20|PLEKHA8	960.88	1018.5	1242.51	773.06	1127.46	1187.47
ENSG00000106089.12|STX1A	167	212.65	314.49	215	226.79	255.08
ENSG00000106100.11|NOD1	186.69	278.28	255.51	208.69	217.82	255.93
ENSG00000106105.14|GARS	3295	3514	4049	2530	3698	3802
ENSG00000106125.14|MINDY4	110.12	136	122	104	123.02	151
ENSG00000106133.18|NSUN5P2	547.57	701.44	610.14	499.68	585.25	559.26
ENSG00000106144.20|CASP2	1863	2511	2480	1803	2461	2791
ENSG00000106153.13|CHCHD2	2242	2287	2630	2015	2530	2501
ENSG00000106211.9|HSPB1	1408.4	2308	2793.88	2386	1736.68	2532
ENSG00000106244.13|PDAP1	3282.32	3886.9	4311.08	2927.06	3972.72	3949.94
ENSG00000106245.11|BUD31	1386.7	1606.69	1868.01	1062.26	1674.51	1544.83
ENSG00000106246.17|PTCD1	361.43	446.98	463.35	396.65	317.62	450.12
ENSG00000106258.15|CYP3A5	139	129	166	110	110	154
ENSG00000106261.17|ZKSCAN1	6488	8595	7168	5711	6831	8337
ENSG00000106263.18|EIF3B	6576	7710	8642	5969	7590	8190
ENSG00000106266.11|SNX8	823	951	1259	922	928	1113
ENSG00000106268.15|NUDT1	397	639	706	601	535	716
ENSG00000106278.12|PTPRZ1	95085	77833	112230	51103	104439	78928
ENSG00000106290.15|TAF6	2028.31	2612.66	3094.1	2095.75	2483.2	2728.92
ENSG00000106299.8|WASL	1656	1761	2040	1194	1889	1862
ENSG00000106305.10|AIMP2	526.91	618.03	776.72	543.75	659.33	762.99
ENSG00000106327.13|TFR2	61	93	92	66	59	77
ENSG00000106330.12|MOSPD3	208	259	320	239	264	236
ENSG00000106333.13|PCOLCE	162	163	211.95	135.82	149	182.98
ENSG00000106336.13|FBXO24	15	25	14	13	29	15
ENSG00000106344.8|RBM28	1654.01	2121.67	2285.58	1513.8	1989.54	2041.02
ENSG00000106346.11|USP42	695	787	914	545	763	749
ENSG00000106348.18|IMPDH1	969	1179	1536	1095	1208.98	1466
ENSG00000106351.13|AGFG2	281	414	474	390	396	573
ENSG00000106355.10|LSM5	981	1174	1078	827	1086	1213
ENSG00000106366.8|SERPINE1	320	343	373	270	387	419
ENSG00000106367.15|AP1S1	1474	1630	1638	1261	1602	1643
ENSG00000106392.10|C1GALT1	916	991	979	684	1010	1077
ENSG00000106397.12|PLOD3	3519	4492	5845	4041	4349	5040
ENSG00000106399.11|RPA3	758	800	817	590	868.96	784
ENSG00000106400.12|ZNHIT1	834	1102	1244	852	1031	1141
ENSG00000106404.13|CLDN15	239	316	358	266	314	354
ENSG00000106415.13|GLCCI1	1604.97	1683	2159.84	1171	1874.96	1737.82
ENSG00000106443.16|PHF14	3180	3260	3828	2074	3543	3331
ENSG00000106459.15|NRF1	399	434.12	589	323	518	436
ENSG00000106460.19|TMEM106B	1658	1905	1744	1237	1680	1941
ENSG00000106462.10|EZH2	2160	2464	2665	1616	2518	2369
ENSG00000106477.19|CEP41	1273	1331	1444	871	1343	1269
ENSG00000106479.11|ZNF862	647.04	759.9	909.23	590.17	740.81	867.92
ENSG00000106484.15|MEST	6186.78	7748.15	6980.89	5339.79	6893.6	7524
ENSG00000106511.6|MEOX2	659	790	743	536	737	846
ENSG00000106524.9|ANKMY2	341	362	348	251	392	424
ENSG00000106537.8|TSPAN13	981	1145	928	861	1023	1231
ENSG00000106546.14|AHR	798	998	1040	788.99	1006	1323
ENSG00000106554.13|CHCHD3	2026.03	2063	2677.06	1373.08	2323.12	2106.05
ENSG00000106560.11|GIMAP2	131	108	135	55	133	89
ENSG00000106571.14|GLI3	395	421	532	284	497	372
ENSG00000106588.11|PSMA2	1744.43	1811.97	1850.94	1344.5	1973.11	1946.04
ENSG00000106591.4|MRPL32	688	884	830	563	830	895
ENSG00000106603.18|COA1	991	1010	1171	668.39	1096	1043.21
ENSG00000106605.11|BLVRA	486	525	563	426	563	631
ENSG00000106608.16|URGCP	450	579	662.72	462	519.77	719.89
ENSG00000106609.16|TMEM248	3131	3530	3667	2604	3444	3795
ENSG00000106610.15|STAG3L4	271	313.98	309	209	332	306
ENSG00000106615.10|RHEB	2333.27	2481.54	2706.85	1588.9	2525.67	2530.74
ENSG00000106617.14|PRKAG2	203	235	221	126	205	190
ENSG00000106624.11|AEBP1	1463	1822	2319	1819	1875	2130
ENSG00000106628.10|POLD2	2450	2777	3556	2490	2944	3076
ENSG00000106635.8|BCL7B	953	1028	1324	858	1118	1084
ENSG00000106636.8|YKT6	2239	2457	2568	1919	2476	2546
ENSG00000106638.16|TBL2	1055	1256	1318	952	1136	1149
ENSG00000106665.15|CLIP2	2332	2931	3455	2370	2648	2831
ENSG00000106682.14|EIF4H	12403.66	13995.82	15900.69	10934.85	14636.25	14564.22
ENSG00000106683.15|LIMK1	2179	2538	3540	2430	2538	2848
ENSG00000106688.12|SLC1A1	149	139	166	90	117	110
ENSG00000106689.11|LHX2	728	790	907	653	736.99	813.98
ENSG00000106692.14|FKTN	976	1015	996	664	1002	1034
ENSG00000106701.12|FSD1L	273	399	315	232	306	340
ENSG00000106714.17|CNTNAP3	224.86	296.39	303.8	150.68	221.54	296.14
ENSG00000106723.17|SPIN1	1684	1750	1867	1214	1829	1772
ENSG00000106771.13|TMEM245	2065	2192	2370	1540	2272	2337
ENSG00000106772.18|PRUNE2	77.89	94.78	95.81	41.61	93	84
ENSG00000106780.9|MEGF9	2261	2519	2396	1793	2267	2681
ENSG00000106785.15|TRIM14	1024	1256	1362	928	1205	1261
ENSG00000106789.13|CORO2A	393	475	444	422	410	520
ENSG00000106799.13|TGFBR1	1443	1427	1589	944	1518	1447
ENSG00000106803.10|SEC61B	900	928	1072	793	962	1063
ENSG00000106804.7|C5	94	124	119	78	83	92
ENSG00000106829.18|TLE4	755	879.16	805.73	581.74	747.1	915
ENSG00000106852.15|LHX6	7	11	9	10	8	12
ENSG00000106853.20|PTGR1	290	389	359	280	355	344
ENSG00000106868.16|SUSD1	468	517	556	420	557	605
ENSG00000106948.16|AKNA	304	378	421	303	358	358
ENSG00000106976.20|DNM1	1111	1727	1913	1366	1573	1605
ENSG00000106991.13|ENG	61	75	72	78	43.84	111
ENSG00000106992.19|AK1	330.67	505.71	485.28	470.02	458.92	561.34
ENSG00000106993.12|CDC37L1	244	255	248	164	251	275
ENSG00000107020.10|PLGRKT	255	233	269	195	270	254
ENSG00000107021.16|TBC1D13	637	826	772	700	730	886
ENSG00000107036.12|RIC1	458.95	527.92	513	374	475.95	512
ENSG00000107077.18|KDM4C	405	425	430	216	411	364
ENSG00000107104.18|KANK1	5496.97	5420.53	6932.47	3807.71	6371.12	5501.3
ENSG00000107105.15|ELAVL2	154	131	165	73	185	129
ENSG00000107130.10|NCS1	1689	1976	2413	1620	1895	2032
ENSG00000107140.16|TESK1	329.55	397	488.3	321.63	399.35	434.87
ENSG00000107159.13|CA9	63.26	55.69	79.55	47.37	56.36	38.64
ENSG00000107164.16|FUBP3	2368	2678	3003	1916	2722	2622
ENSG00000107175.12|CREB3	538.83	699.01	706	472.54	640.48	681.21
ENSG00000107185.9|RGP1	1438.52	1463.36	1713	1166.13	1534	1462.68
ENSG00000107186.16|MPDZ	1995	2158	2433	1395	2284	1998
ENSG00000107201.10|DDX58	182	207	196	119	169	222
ENSG00000107223.13|EDF1	1732	2292	2579	1804	2003	2277
ENSG00000107249.23|GLIS3	593	671	733	449	601	589
ENSG00000107262.22|BAG1	705	715	935	551	889	805
ENSG00000107263.18|RAPGEF1	989	1208	1379	962	1117	1192
ENSG00000107281.10|NPDC1	539.76	755	870	705	700	769
ENSG00000107282.8|APBA1	71.88	117	111.66	75.8	102.09	95
ENSG00000107290.14|SETX	2118	2481	2389	1626	2158	2407
ENSG00000107317.13|PTGDS	108	164	105.98	140	107	154
ENSG00000107331.17|ABCA2	1385	1877	2196	1924	1554	2039
ENSG00000107338.10|SHB	114.59	116.83	140.43	93	114.56	134
ENSG00000107341.5|UBE2R2	2109	2154	2410	1435	2333	2237
ENSG00000107362.13|ABHD17B	471	552	493	339	499	587
ENSG00000107371.13|EXOSC3	380.97	388.99	449.97	303	440.98	448
ENSG00000107372.13|ZFAND5	3175.58	3572.59	3470.61	2591.99	3604.65	3702.89
ENSG00000107404.20|DVL1	419	573	819	579	519	618
ENSG00000107438.9|PDLIM1	90	120	103	75	96	96
ENSG00000107443.16|CCNJ	296	332	339	235	304	354
ENSG00000107518.18|ATRNL1	39	38	29	17	23	20
ENSG00000107521.19|HPS1	21	43	48	37	39	54
ENSG00000107537.14|PHYH	132	181	161	128	173	193
ENSG00000107551.21|RASSF4	197	249	267	130	248	236
ENSG00000107554.17|DNMBP	352	407	426	332	386	418
ENSG00000107560.12|RAB11FIP2	191	240	267	166	237	205
ENSG00000107566.14|ERLIN1	676	722	779	514	782	709
ENSG00000107581.13|EIF3A	4736	5412	6069	3908	5123	5710
ENSG00000107611.15|CUBN	126	149	135	106	91	129
ENSG00000107614.22|TRDMT1	115	113	166	93	126	116
ENSG00000107625.13|DDX50	634.97	678.99	683.99	418	667.99	654.95
ENSG00000107643.16|MAPK8	273	325	317	189	269	303
ENSG00000107651.13|SEC23IP	756	787	778	606	742	844
ENSG00000107669.17|ATE1	412	425	492	307	483.19	475
ENSG00000107672.15|NSMCE4A	314.71	351.64	338.52	236.63	332.93	329.69
ENSG00000107679.14|PLEKHA1	210	277	310	170.05	269	318.72
ENSG00000107719.9|PALD1	307	381	450	370	401	439
ENSG00000107742.13|SPOCK2	12	36	17	18	14	20
ENSG00000107745.19|MICU1	619	684	696	506	691	737
ENSG00000107758.15|PPP3CB	465	472	475	269	501	469
ENSG00000107771.17|CCSER2	555	493	581	371	586	525
ENSG00000107779.13|BMPR1A	819	1006.66	837.65	764.74	860.54	982
ENSG00000107789.16|MINPP1	341	326	347	270	340	356
ENSG00000107798.18|LIPA	4575	6413	4798	4879	4763	7580
ENSG00000107815.10|TWNK	440	451	525	358	485	498
ENSG00000107816.17|LZTS2	729	989	1128	908	899.98	995
ENSG00000107819.13|SFXN3	336	507	420	383	448	501
ENSG00000107821.14|KAZALD1	33	21	40	36	38	33
ENSG00000107829.14|FBXW4	11	12	12	9	2	10
ENSG00000107833.10|NPM3	258	302	304	224	326	298
ENSG00000107854.6|TNKS2	1529	1620	1632	1113	1756	1632
ENSG00000107862.4|GBF1	1088	1387	1496	1040	1333	1293
ENSG00000107863.18|ARHGAP21	2478.84	2797.72	3220.63	1801.79	2836.7	2568.58
ENSG00000107872.12|FBXL15	38	44.63	58.42	37.55	45.03	51.61
ENSG00000107874.11|CUEDC2	701	834	883	603	790	859
ENSG00000107882.11|SUFU	281	374	296	265	294	358
ENSG00000107890.16|ANKRD26	227	356	323	195	269	346
ENSG00000107897.19|ACBD5	569	567	590	335	600	494
ENSG00000107902.14|LHPP	29	36.01	46.73	28	42	31.24
ENSG00000107929.14|LARP4B	743	820	967	594	822	919
ENSG00000107937.19|GTPBP4	1078	1283	1313.55	885	1219	1363
ENSG00000107938.18|EDRF1	343	414.41	397.11	275.07	403.4	422.51
ENSG00000107949.17|BCCIP	716.43	747.45	802.63	491.1	800.58	760.92
ENSG00000107951.14|MTPAP	254	279.19	340	224	287	356
ENSG00000107954.10|NEURL1	23	19	32	19	22	30
ENSG00000107957.16|SH3PXD2A	37	51	41	51	28	63
ENSG00000107959.16|PITRM1	625.15	763.95	797.23	601.59	710.83	858.81
ENSG00000107960.11|STN1	87	93	125	69.12	118	102
ENSG00000107968.10|MAP3K8	106	150	125	105	122	165
ENSG00000108001.13|EBF3	11.31	18.78	9	11	15	26.79
ENSG00000108010.12|GLRX3	560	607	616	424	649	693
ENSG00000108018.15|SORCS1	2082	1746	2569	1143	2367	1781
ENSG00000108021.20|TASOR2	1148	1229	1517	914	1351	1385
ENSG00000108039.18|XPNPEP1	843	1023	977	758	1016	1001
ENSG00000108055.9|SMC3	1554	1847.86	1910.69	1206.95	1755.93	1718.49
ENSG00000108061.11|SHOC2	271	329	336	196	328	357
ENSG00000108064.11|TFAM	668	712	675	481	740	695
ENSG00000108091.11|CCDC6	513	575	625	416	531	528
ENSG00000108094.14|CUL2	536	541	585	425	599	639
ENSG00000108100.18|CCNY	549	632	706	433	651	626
ENSG00000108106.14|UBE2S	2512.56	3082.72	3824.45	2800.15	2816.29	3039.95
ENSG00000108107.14|RPL28	3662	4613	5243	3934	4126	4369
ENSG00000108175.17|ZMIZ1	1064	1284	1619	945	1369	1080
ENSG00000108176.15|DNAJC12	27	23	14	21	17	30
ENSG00000108179.14|PPIF	1004	1337	1303	1031	1304	1492
ENSG00000108187.16|PBLD	112	130	130	103	138	155
ENSG00000108219.15|TSPAN14	1967	2274.4	2674	1780	2307	2397
ENSG00000108231.13|LGI1	266	361	321	253	282	517
ENSG00000108239.8|TBC1D12	241	248	244	151	291	253
ENSG00000108256.9|NUFIP2	3776	4571	4958	3416	4430	5167
ENSG00000108262.15|GIT1	1191	1561	1895	1326	1526	1758
ENSG00000108298.11|RPL19	13594	15530	16950	11787	15216	16133
ENSG00000108306.13|FBXL20	335	380	402	240	362	370
ENSG00000108309.14|RUNDC3A	100	99	142.96	51	94.93	72.84
ENSG00000108312.15|UBTF	2317	2738	3082	2034	2666	2745
ENSG00000108344.15|PSMD3	2447	2651	3257	2194	2914	2990
ENSG00000108349.17|CASC3	2277	2776	2924	1930	2674	2797
ENSG00000108352.12|RAPGEFL1	100	213	186	159	188	184
ENSG00000108370.17|RGS9	7	17	22	9	8	11
ENSG00000108379.10|WNT3	257	334	363	293	302	386
ENSG00000108384.15|RAD51C	469	498	490	408	587	644
ENSG00000108387.14|SEPT4	354	389	464	232	358	346
ENSG00000108389.9|MTMR4	2011	2281	2290	1549	2146	2084
ENSG00000108395.14|TRIM37	1820.09	1912.62	2065.63	1284.2	1926.89	2028.19
ENSG00000108406.10|DHX40	3858.67	4157.96	3999.49	2838.59	4019.48	4125.46
ENSG00000108423.15|TUBD1	188	190	242	168	212	241
ENSG00000108424.10|KPNB1	12679.31	13356.64	15261.73	9661.02	14182.45	13875.25
ENSG00000108433.16|GOSR2	1293.07	1566.5	1473.55	1046.4	1343.94	1398.32
ENSG00000108439.10|PNPO	212.01	308	274	240	209.01	277
ENSG00000108443.14|RPS6KB1	860	1005	1088	659	956	913
ENSG00000108448.21|TRIM16L	216.3	230.25	277.87	206.4	270.9	279.97
ENSG00000108465.15|CDK5RAP3	3567	5246	4762	3533	4235	5041
ENSG00000108468.15|CBX1	2703	3277	3318	2272	3200	3252
ENSG00000108469.15|RECQL5	563	841.37	770	561	653.42	731
ENSG00000108474.16|PIGL	224.56	288.62	248.53	170.18	255.84	285
ENSG00000108479.11|GALK1	52	69	106	61	59	76
ENSG00000108506.12|INTS2	638	703	860	478	804	759
ENSG00000108509.21|CAMTA2	431.84	600.36	740	489.17	558	621
ENSG00000108510.10|MED13	2168	2319	2591	1593	2439	2410
ENSG00000108515.17|ENO3	92	169	160	106	119	189
ENSG00000108518.7|PFN1	6298	7220	8656	5620	7714	7661
ENSG00000108523.15|RNF167	1486	1669	1822	1205	1660	1630
ENSG00000108528.14|SLC25A11	1073	1166	1360	992	1162	1192
ENSG00000108557.19|RAI1	672.3	933.56	1123	779.48	825.19	937.01
ENSG00000108559.12|NUP88	1148.43	1352.21	1503.55	998.5	1371.14	1391.7
ENSG00000108561.8|C1QBP	2331	2269	2938	1862	2786	2690
ENSG00000108578.15|BLMH	835	813	991	525	994	774
ENSG00000108582.12|CPD	4285	4814	4889	3272	4629	4925
ENSG00000108587.15|GOSR1	1005.82	1129.89	1271.77	889	1104.84	1240.96
ENSG00000108588.14|CCDC47	3462	3887	4369	2778	4081	4274
ENSG00000108590.11|MED31	195.36	255.3	211.44	194.26	260.14	187.57
ENSG00000108591.10|DRG2	591	675.74	748.85	517.58	692	680.86
ENSG00000108592.17|FTSJ3	1887.9	2094.88	2371.7	1599.67	2037	2184.33
ENSG00000108599.15|AKAP10	589	731	737	548	726	788
ENSG00000108602.18|ALDH3A1	251	442	409	469	315	619.99
ENSG00000108604.15|SMARCD2	478	572	531	405	555	590
ENSG00000108639.7|SYNGR2	230	336	356	304	310	376
ENSG00000108641.15|B9D1	174.35	268.02	206.88	185.28	230.23	274.63
ENSG00000108651.10|UTP6	927	1090	1084	759	1127	1177
ENSG00000108654.14|DDX5	15444	18596.62	18386.88	12375	17688.03	19262.74
ENSG00000108666.10|C17orf75	440	416	462	237	484.49	407.55
ENSG00000108669.16|CYTH1	782	1296	1136	894	1004	1273
ENSG00000108671.11|PSMD11	2005	2010.99	2505	1629	2365	2111
ENSG00000108679.13|LGALS3BP	3118	4238	5039	4103	3571	4754
ENSG00000108733.10|PEX12	224	210	255	169	246	236
ENSG00000108771.13|DHX58	15	13	15	16	10	17
ENSG00000108773.11|KAT2A	1696.84	2434	2405	2012	2116.78	2584
ENSG00000108774.14|RAB5C	2296.78	2694	3154	2202	2779.97	2883
ENSG00000108784.10|NAGLU	371	437	579	407	516	564
ENSG00000108786.10|HSD17B1	47.03	46.75	83.94	44.07	71.9	52.69
ENSG00000108788.11|MLX	970.78	1176.5	1134.45	866.09	1215.42	1173.02
ENSG00000108797.12|CNTNAP1	1828.38	2421.68	2715.32	2181.81	2370.06	2750.84
ENSG00000108799.13|EZH1	712	883	979	614	879	808
ENSG00000108819.11|PPP1R9B	1028	1404	1698	1101	1335	1435
ENSG00000108821.13|COL1A1	12	18	16	25	8	20
ENSG00000108823.16|SGCA	37	44	33	28	30	35
ENSG00000108825.17|PTGES3L-AARSD1	21.14	35.66	28.26	10.46	43.58	56.49
ENSG00000108826.16|MRPL27	639	610	674	455	734	733
ENSG00000108828.16|VAT1	1765	2324	2484	1892	2125	2514
ENSG00000108829.10|LRRC59	3109.41	3098.53	3920.48	2473.4	3607.64	3571.03
ENSG00000108830.10|RND2	982	1159	1370	879	1151	1186
ENSG00000108840.15|HDAC5	1085	1293	1569	1089	1196	1344
ENSG00000108846.16|ABCC3	22	48	50	48	35	38
ENSG00000108848.16|LUC7L3	3361	4546	4348	2830	3996	4564
ENSG00000108852.14|MPP2	384	479	499	407	375	463
ENSG00000108854.16|SMURF2	481	549	623.73	377	566	594
ENSG00000108861.9|DUSP3	880	1088	1146	774	962	1190
ENSG00000108883.13|EFTUD2	5551	5823	7085	4495	6596	6435
ENSG00000108932.12|SLC16A6	55	80	74.67	49.95	52	54.92
ENSG00000108946.14|PRKAR1A	5146	6363	6253	4665	5748	6894
ENSG00000108947.5|EFNB3	1062	1292	1284	976	1255	1319
ENSG00000108953.17|YWHAE	16283	15918	20228	11655	18769	16338
ENSG00000108960.9|MMD	236	197	244	107	233	178
ENSG00000108961.14|RANGRF	361.32	347.98	487.95	266.07	395.47	368.68
ENSG00000108963.17|DPH1	451.96	573.7	569.93	387.54	453.68	545.84
ENSG00000108984.15|MAP2K6	211	220	214	118	208	160
ENSG00000109016.17|DHRS7B	211	272	276	183	258	275
ENSG00000109046.15|WSB1	4447	6182	5286	4307	5253	5702
ENSG00000109062.12|SLC9A3R1	583	801	1003	728	772.88	924
ENSG00000109063.15|MYH3	56	107	109	113	62	112
ENSG00000109065.11|NAT9	726	837	864	564	861	815
ENSG00000109066.13|TMEM104	794	973	1327	867	907	1029
ENSG00000109072.14|VTN	6	6	10	8	10	11
ENSG00000109079.10|TNFAIP1	1132.05	1324.94	1463.51	950.95	1373.13	1339.07
ENSG00000109083.13|IFT20	215.83	264.08	284.56	157.23	223.97	250.94
ENSG00000109084.14|TMEM97	1746.17	2035.92	2386.44	1580.77	2265.03	2302.06
ENSG00000109089.7|CDR2L	344	374	470	369	396	412
ENSG00000109099.15|PMP22	1842.48	2307.66	2165.76	1744.76	2064.48	2622.84
ENSG00000109103.11|UNC119	484	640	616	497	603	658
ENSG00000109107.14|ALDOC	472	554	484.31	433	447.06	367
ENSG00000109111.15|SUPT6H	4118	5050	5704.07	3967	4859	5381
ENSG00000109113.20|RAB34	1016	1166	1259	878	1223	1252
ENSG00000109118.14|PHF12	1477	2024	2162.26	1606.88	1883	2033.29
ENSG00000109133.13|TMEM33	1962	2090	2302	1420	2180	2275
ENSG00000109171.15|SLAIN2	746	791	832	521	719	726
ENSG00000109180.14|OCIAD1	2406	2563	2592	1716	2455	2574
ENSG00000109184.15|DCUN1D4	1518	1642	1692	1170	1565	1578
ENSG00000109189.13|USP46	1184	1198	1298	764	1246	1229
ENSG00000109220.11|CHIC2	129	146	127	91	139	149
ENSG00000109265.14|KIAA1211	616	607	844	435	660	535
ENSG00000109270.13|LAMTOR3	853	962	931	625	975	949
ENSG00000109320.12|NFKB1	256	284	329	177	274	283
ENSG00000109323.9|MANBA	662	796	886	539	858.09	823
ENSG00000109332.20|UBE2D3	3834.61	3736.59	4324.85	2749	4103.13	3966.83
ENSG00000109339.22|MAPK10	654	901.07	804	668	725	931
ENSG00000109381.19|ELF2	607	603	612	435	584	656
ENSG00000109390.12|NDUFC1	370.5	360.19	429.65	257	352	327.61
ENSG00000109436.8|TBC1D9	195	261	214	157	186	206
ENSG00000109445.11|ZNF330	386	474	482	372	490	481
ENSG00000109452.12|INPP4B	711	605	777	384	691	632
ENSG00000109458.8|GAB1	1861	1865	2178	1315	2114	1970
ENSG00000109466.14|KLHL2	337	319.79	426.79	198.8	408	340
ENSG00000109472.14|CPE	82	83	56	42	42	76
ENSG00000109475.16|RPL34	3630	3912	3456	2616	4014	3739
ENSG00000109501.13|WFS1	374.34	431.72	616.87	486.7	497.74	489.29
ENSG00000109519.13|GRPEL1	891	1115	1055	789	1105	1106
ENSG00000109534.17|GAR1	508	493	563	351	470	558
ENSG00000109536.12|FRG1	526.91	639.84	575.83	364.94	520.97	577.87
ENSG00000109572.13|CLCN3	2735	3312	3320	2369	3100	3377
ENSG00000109576.14|AADAT	273	321	394	198	331	327
ENSG00000109586.12|GALNT7	954.97	953	1045	633	1010	952
ENSG00000109606.13|DHX15	6004	6289	6682	4182	6462	6334
ENSG00000109618.12|SEPSECS	361	367	370	263	358	374
ENSG00000109654.15|TRIM2	949	1177	1107	776	1067	1093
ENSG00000109670.15|FBXW7	642	714	679	597	718	800
ENSG00000109674.4|NEIL3	203	241	232	109	211	225
ENSG00000109680.11|TBC1D19	142	113	146	76	123	127
ENSG00000109685.18|NSD2	4866	5744	6215	4145	5781	5588
ENSG00000109686.18|SH3D19	1686.16	1694	2128.42	1089.44	1883.33	1725.21
ENSG00000109689.16|STIM2	3075	3207	3996	2354	3518	3656
ENSG00000109705.7|NKX3-2	59	53	53	46	46	42
ENSG00000109736.15|MFSD10	578	739	983	822	655	852
ENSG00000109738.11|GLRB	310	287	328	157	347	316
ENSG00000109743.11|BST1	11	15	15	13	20	9
ENSG00000109756.9|RAPGEF2	1199	1384	1287	911	1300	1366
ENSG00000109762.16|SNX25	615	673	602	452	625	657
ENSG00000109771.15|LRP2BP	69	87	84	32	76	86
ENSG00000109775.11|UFSP2	521.98	610.46	608.66	341.25	546.86	543.01
ENSG00000109787.13|KLF3	1252.97	1264.97	1439.97	977	1389	1374.97
ENSG00000109790.16|KLHL5	815	873	962	619	966.93	947.86
ENSG00000109794.13|FAM149A	44	45	49	47	39.67	42
ENSG00000109805.10|NCAPG	1825.82	1951.15	2327.22	1252.33	2206.91	2050.37
ENSG00000109814.12|UGDH	790	773	855.36	578.43	874	807.39
ENSG00000109819.9|PPARGC1A	35	58	49	41	48	40
ENSG00000109832.14|DDX25	481	641.59	525	389	546.07	618
ENSG00000109846.8|CRYAB	508	744	632	543	594	695
ENSG00000109861.16|CTSC	1698	1950	2152	1411	1902	1969
ENSG00000109881.17|CCDC34	386	438	489	330	463	487
ENSG00000109906.13|ZBTB16	15	28	20	24	18	10
ENSG00000109911.19|ELP4	341.77	370.55	306.78	230.05	364.32	348.91
ENSG00000109917.11|ZPR1	938	1025.71	1145	763	1025	1000
ENSG00000109919.10|MTCH2	2259	2321	2617	1663	2561	2544
ENSG00000109920.12|FNBP4	1922	2609	2513	1667	2279	2497
ENSG00000109927.10|TECTA	125.2	124.43	125.73	90.37	110.38	124.84
ENSG00000109929.10|SC5D	1506	1681	2003	1282	1950	2068
ENSG00000109943.9|CRTAM	22	20	17	14	17	10
ENSG00000109944.10|JHY	49	48	64	14	49	41
ENSG00000109956.13|B3GAT1	2825	3466	4118	2953	3455	3845
ENSG00000109971.14|HSPA8	31568	33037	38267	22080	36093	33537
ENSG00000110002.15|VWA5A	168	235	171	134	142	179
ENSG00000110011.13|DNAJC4	111	162.97	157.76	122	125.85	140
ENSG00000110013.12|SIAE	372.01	405.58	438.93	260.21	380.19	373.98
ENSG00000110025.13|SNX15	310	431	461	332	355	396
ENSG00000110031.12|LPXN	52	67	61	53	51	66
ENSG00000110042.8|DTX4	21	13	21	13	20	14
ENSG00000110046.13|ATG2A	306	422	497	396	333	450
