Ctrl_417_R1B1	LMP_417_R1B1	Ctrl_417_R2B2	LMP_417_R2B2	Ctrl_417_R3B2	LMP_417_R3B2
ENSG00000034510.6|TMSB10	8775	8104	8773	8269	13542	13096
ENSG00000034533.11|ASTE1	226.97	174.93	140.73	168.15	152.68	146.95
ENSG00000034677.13|RNF19A	931.78	799	792.73	826.64	822	639
ENSG00000034693.15|PEX3	325	290	317	278	417	349
ENSG00000034713.8|GABARAPL2	1338	1131	1041	1022	1202	953
ENSG00000035115.21|SH3YL1	671.2	546	513	401	575	328
ENSG00000035141.8|FAM136A	1736	1522.92	1339	1399	1725	1656
ENSG00000035403.17|VCL	6582.18	5640.13	5226.6	4427.37	7917.99	7293.03
ENSG00000035499.13|DEPDC1B	187	139	160	179	204	229
ENSG00000035664.11|DAPK2	118	126	107	96	118	125
ENSG00000035681.9|NSMAF	1353	1108	1060	981	1293	1189
ENSG00000035687.10|ADSS	878	754	721	724	859	820
ENSG00000035862.12|TIMP2	15898.59	14141.09	13871.45	13473.69	16601.97	14498.75
ENSG00000035928.16|RFC1	3400	2963	2881	2757	3056	2772
ENSG00000036054.13|TBC1D23	917	801	834	732	1293	1020
ENSG00000036257.13|CUL3	2600	2084	1962	1924	2132	1910
ENSG00000036448.10|MYOM2	50	36	31	26	28	33
ENSG00000036530.8|CYP46A1	81	98	57	74	92	75
ENSG00000036549.13|AC118549.1	1116	998	971	822	1025	737
ENSG00000036672.16|USP2	151	141	98.32	158	128	127
ENSG00000037042.9|TUBG2	1462.2	1442.44	917.87	904.15	1083.78	1136.78
ENSG00000037241.7|RPL26L1	498.88	388	312	344	434.09	403
ENSG00000037280.16|FLT4	47	60	33	27	18	38
ENSG00000037474.15|NSUN2	1543	1213	1153	1067	1265	1159
ENSG00000037637.11|FBXO42	723	640	610	543	614	525
ENSG00000037749.12|MFAP3	703	609	639	596	639	525
ENSG00000037757.14|MRI1	1571.71	1425.36	1146.58	1052.15	1158.65	1087.72
ENSG00000037897.17|METTL1	226	153	145	125	162	137
ENSG00000037965.6|HOXC8	161	138	112	114	223	199
ENSG00000038002.9|AGA	239	188	145	156	212	154
ENSG00000038210.13|PI4K2B	459.8	419.44	401.82	403.13	727.49	676.99
ENSG00000038219.13|BOD1L1	1983	1680	1787	1559	1617	1263
ENSG00000038274.17|MAT2B	1116	942	868	719	961	831
ENSG00000038358.15|EDC4	1955.6	2011.52	1727.98	1616.09	1717.95	2113.55
ENSG00000038382.20|TRIO	2364	1918	1942	1646	2599	2208
ENSG00000038427.16|VCAN	6090	4930	6660	6325	9166	7749
ENSG00000038532.16|CLEC16A	760	636	587	490	618	579
ENSG00000039068.19|CDH1	19	14	4	21	1	3
ENSG00000039123.16|MTREX	1640.06	1317.21	1352.54	1214.96	1718.04	1450.24
ENSG00000039319.17|ZFYVE16	1448.66	1331.37	1365.95	1301.74	1369.95	1089.09
ENSG00000039523.20|RIPOR1	1493	1451	1263.98	1239	1260	1631
ENSG00000039560.14|RAI14	1142	899	811	714	1680	1370
ENSG00000039650.12|PNKP	446.06	424.97	349.64	310.84	394.33	350.38
ENSG00000040199.18|PHLPP2	986.19	913.28	824.66	834.51	991.85	930.66
ENSG00000040275.17|SPDL1	778	631	628	795	908	985
ENSG00000040341.18|STAU2	1015.61	694.68	762.81	749.32	1224.33	857.1
ENSG00000040487.13|PQLC2	420	336	301	253	356	387
ENSG00000040531.14|CTNS	807	820	634	561	874	820
ENSG00000040608.14|RTN4R	70	79	39	45	34	89
ENSG00000040633.13|PHF23	1997	1665	1640	1483	2095	1845
ENSG00000040933.15|INPP4A	1240	1012	1014	884	838	693
ENSG00000041353.10|RAB27B	274	238	335	376	359	311
ENSG00000041357.16|PSMA4	3088	2672	2192	2192	2757	2559
ENSG00000041802.11|LSG1	874	729	609	592	1191	1089
ENSG00000041880.14|PARP3	836	914	703	747	499	665
ENSG00000041982.16|TNC	10297	7939	10445	8277	11288	10329
ENSG00000041988.15|THAP3	258.42	248.84	214	208.39	195.07	225
ENSG00000042088.13|TDP1	636	493	602	532	814	730
ENSG00000042286.15|AIFM2	36	50	39	23	11	11
ENSG00000042317.17|SPATA7	211.01	154.11	183	211	166.03	163
ENSG00000042429.12|MED17	540	454.5	468	448.03	515.69	478.02
ENSG00000042445.14|RETSAT	2079.78	1889.92	1472.72	1342.97	2029.98	1804.93
ENSG00000042753.11|AP2S1	910	691	598	687	759	872
ENSG00000042832.12|TG	21	13	17	9	34	26
ENSG00000043093.14|DCUN1D1	864	761	703	611	922	713
ENSG00000043143.20|JADE2	1510	1506	1340	1375	1407	1771
ENSG00000043355.12|ZIC2	406	426	359	337	239	277
ENSG00000043514.16|TRIT1	228	209	179	170	250	224
ENSG00000043591.5|ADRB1	15	12	6	9	9	10
ENSG00000044090.8|CUL7	259	304.77	247	290	273	293
ENSG00000044115.21|CTNNA1	7794	6548	6999	6421.19	7370	6356
ENSG00000044446.11|PHKA2	797	677	578	506.96	510.98	505
ENSG00000044459.15|CNTLN	314	213	252	195	307	239
ENSG00000044524.11|EPHA3	71	78	102	74	12	2
ENSG00000044574.8|HSPA5	15483	11293	11239	9293	16832	12893
ENSG00000046647.13|GEMIN8	219	195	215	184	145	111
ENSG00000046651.15|OFD1	1091	1027	933	898	870	703
ENSG00000046653.15|GPM6B	2167	1818	1833	1938	3058	2509
ENSG00000047056.15|WDR37	820	710	682	602	613	543
ENSG00000047188.16|YTHDC2	879	780	706	742	1016	811
ENSG00000047230.15|CTPS2	497	387	444	372	616	545
ENSG00000047249.18|ATP6V1H	993	884	774	765	1017	915
ENSG00000047315.16|POLR2B	4723.59	3862.23	3746.95	3615.41	4793.36	4121.24
ENSG00000047346.12|FAM214A	939.42	802	798	774.87	802.83	526
ENSG00000047410.14|TPR	6399.1	5266	5917	5475	5965.99	5471
ENSG00000047578.13|KIAA0556	505.79	519.71	462	341	433	350
ENSG00000047621.12|C12orf4	577	507	482	450	629	595
ENSG00000047634.15|SCML1	1166	1100	1089	1098	1739	1567
ENSG00000047644.18|WWC3	586	457	550	463	161	141
ENSG00000047648.22|ARHGAP6	329	242	314	239	252	178
ENSG00000047662.4|FAM184B	19.64	19.92	47.34	33.68	24.6	29.1
ENSG00000047849.21|MAP4	10451	8888	9217	8129	12172	10775
ENSG00000047932.14|GOPC	1512	1211	1153	1103	1552	1280.98
ENSG00000048028.11|USP28	899	804	783	714	846	802
ENSG00000048052.21|HDAC9	2017	1492	1916	1408	2160	1275
ENSG00000048140.18|TSPAN17	1190	1171	991	988	1340	1252
ENSG00000048162.20|NOP16	309.74	295.08	286.61	210.75	282.06	262.8
ENSG00000048342.16|CC2D2A	1524	1477	1265	1177	998	722
ENSG00000048392.11|RRM2B	926	706	762	781	962	733
ENSG00000048405.10|ZNF800	507	396	426	388	434	388
ENSG00000048471.14|SNX29	548	407	439	325	471	327
ENSG00000048544.6|MRPS10	1014	771	706	631	978	697
ENSG00000048649.13|RSF1	2507.79	1994.99	2333.16	2009.87	2181.34	1766.74
ENSG00000048707.15|VPS13D	892	690	857	706	679	610
ENSG00000048740.18|CELF2	868	854	834	892	2707	2311
ENSG00000048828.17|FAM120A	3675.14	3160.34	3104.76	2870.18	3141.21	3125.76
ENSG00000048991.16|R3HDM1	1601	1362	1305	1231	1826	1527
ENSG00000049089.15|COL9A2	180	166	115	118	111	91
ENSG00000049130.15|KITLG	324	256	260	272	406	362
ENSG00000049167.14|ERCC8	265	205.69	181	162	195.05	154.72
ENSG00000049192.15|ADAMTS6	98	70	111	88	75	59
ENSG00000049239.12|H6PD	823	866	747	670	547	514
ENSG00000049245.13|VAMP3	1189	1019	936	810	1125	983
ENSG00000049246.14|PER3	418.74	396	386.95	346.95	261	225
ENSG00000049323.16|LTBP1	173.98	124	100.97	87	181.99	156
ENSG00000049449.9|RCN1	2987.76	2246.05	2181.46	2060.79	3448.26	2947.71
ENSG00000049540.17|ELN	2424	2740	2000.99	1950	814	1092
ENSG00000049541.11|RFC2	1135	897	919	816	1278	1155
ENSG00000049618.23|ARID1B	2517.63	1933.66	2226.42	1829	1759.67	1392.49
ENSG00000049656.14|CLPTM1L	1570	1332	1344	1218	1234	1099
ENSG00000049759.18|NEDD4L	2902	2040	2470	1923	2346	1669
ENSG00000049768.15|FOXP3	19	32.68	20	34	15	13
ENSG00000049769.13|PPP1R3F	141.59	108.72	165.85	120.87	77.81	45.8
ENSG00000049860.14|HEXB	2135.55	1757.3	1823.19	1779.33	3043.48	2383.9
ENSG00000049883.15|PTCD2	432	348	397	363	446	391.98
ENSG00000050030.15|NEXMIF	14	14	25	19	6	1
ENSG00000050130.18|JKAMP	1616	1321.98	1147	1206	1288	1191
ENSG00000050165.17|DKK3	1862	1394	1580	1502	1825	1726
ENSG00000050344.9|NFE2L3	45	36	40	25	41	36
ENSG00000050393.11|MCUR1	1352	1155	1053	1200	1301	1185
ENSG00000050405.13|LIMA1	7789	6330	5912	5033	5986	4884
ENSG00000050426.16|LETMD1	910	731	764	596	849	644
ENSG00000050438.17|SLC4A8	934.2	874	1078	1137	846	925
ENSG00000050748.17|MAPK9	1016	896	862	779	1110	833
ENSG00000050767.17|COL23A1	285	273	325	293	10	5
ENSG00000050820.17|BCAR1	944.7	841.26	736	670.21	649.7	1049.56
ENSG00000051009.10|FAM160A2	617	609	609	542	472	391
ENSG00000051108.15|HERPUD1	857	754	593	527	819	588
ENSG00000051128.19|HOMER3	4091.27	3987.3	2736.88	2694.39	1634.71	1978.08
ENSG00000051180.17|RAD51	381	288	324	329	421	440
ENSG00000051341.14|POLQ	241	223	233	285	366	386
ENSG00000051382.8|PIK3CB	884	687	679	620	627	460
ENSG00000051596.9|THOC3	262.43	211.52	236.01	220.69	288.93	360.45
ENSG00000051620.11|HEBP2	254	240	172	206	351	372
ENSG00000051825.14|MPHOSPH9	1107.05	982.77	965	983.61	1008	915
ENSG00000052126.14|PLEKHA5	804	631	792	644	653	442
ENSG00000052723.11|SIKE1	751	641	630	657	733	611
ENSG00000052749.13|RRP12	775	701.26	612	431.01	510.22	639
ENSG00000052795.13|FNIP2	668	593	540	537	862	806
ENSG00000052802.13|MSMO1	2499	1816	1867	1564	2771	2283
ENSG00000052841.15|TTC17	1834	1533	1620	1378	1688	1469
ENSG00000052850.7|ALX4	20	17	8	13	13	24
ENSG00000053108.17|FSTL4	10	19	9	15	74	85
ENSG00000053254.15|FOXN3	2000.17	1544.24	1647.33	1398.19	1881.41	1489.8
ENSG00000053371.12|AKR7A2	930	881	705	613	856.9	804
ENSG00000053372.5|MRTO4	698	617	626	502	627	617
ENSG00000053438.10|NNAT	13	4	8	11	18	4
ENSG00000053501.13|USE1	704	613	468	405	395	341
ENSG00000053524.12|MCF2L2	272.81	268.34	200.2	200.52	285.1	245.9
ENSG00000053702.15|NRIP2	78	103	57	51	68	45
ENSG00000053747.16|LAMA3	52	58	97	107	94	97
ENSG00000053770.12|AP5M1	1112	972	984	974	1117	971
ENSG00000053900.10|ANAPC4	979	826	814	762	1056	752
ENSG00000054116.12|TRAPPC3	1410	1129	1010	984	1262	1058
ENSG00000054118.15|THRAP3	3703.8	3277.99	3178.56	2944.86	3307.53	2993.76
ENSG00000054148.17|PHPT1	1893	1984	1534	1467	1391	1692
ENSG00000054179.12|ENTPD2	23	21	20	8	18	13
ENSG00000054267.22|ARID4B	1671.1	1318.24	1383.22	1200.17	1565.3	1245.47
ENSG00000054277.14|OPN3	316.27	212.79	327.49	291.64	439.74	247.6
ENSG00000054282.16|SDCCAG8	607.35	449.85	586.9	420.82	609.75	495.85
ENSG00000054356.14|PTPRN	34	23	39	36	348	387
ENSG00000054392.13|HHAT	359	273	241	243	268	179
ENSG00000054523.17|KIF1B	5354.07	4465.35	4392.36	3913.08	4435	3713.42
ENSG00000054598.8|FOXC1	113	78	83	85	75	65
ENSG00000054611.14|TBC1D22A	404	340	373	281	371	284
ENSG00000054654.16|SYNE2	2547	2324	2868	2290	1999	1549
ENSG00000054690.13|PLEKHH1	588.23	606.56	494.35	466.42	408.68	377.3
ENSG00000054793.13|ATP9A	2213	1967	1709	1565	1867	1609
ENSG00000054965.10|FAM168A	8501	7353	7650	6711	5862	4982
ENSG00000054967.13|RELT	399	385	443	450	380	530
ENSG00000054983.17|GALC	339	296	309	337	308	247
ENSG00000055044.11|NOP58	1247.92	905.48	920.75	852.62	1148.62	1144.33
ENSG00000055070.17|SZRD1	3860.64	3366.66	3054.93	2848.85	2845.53	2992.66
ENSG00000055118.14|KCNH2	239	237	141	126	160	196
ENSG00000055130.16|CUL1	1792.58	1485	1375	1253.03	1925	1699
ENSG00000055147.19|FAM114A2	682	514	574	488	598	449
ENSG00000055163.20|CYFIP2	882	841	671	540	776	685
ENSG00000055208.19|TAB2	2268	1954	1882	1694	2557	2180
ENSG00000055211.14|GINM1	1569.99	1191	1166	1092	1359	1162.99
ENSG00000055332.18|EIF2AK2	3532.82	2416.99	3533.99	2884	3098	2582.77
ENSG00000055483.19|USP36	1490	1366	1124	1042	1275	1394
ENSG00000055609.18|KMT2C	2604	1948	2169	1783	2018.97	1645
ENSG00000055732.13|MCOLN3	2135	2024	1618	1729	2952	2391
ENSG00000055917.15|PUM2	4430	3454	3694	3369	3754	3002
ENSG00000055950.16|MRPL43	917.78	844.56	699.04	617.17	698.21	727.21
ENSG00000055955.16|ITIH4	30.74	38.08	17.37	9.45	31.11	29.5
ENSG00000056050.7|HPF1	380	292	258	232	393	313
ENSG00000056097.16|ZFR	3123	2631	2662	2539	2543	2291
ENSG00000056277.16|ZNF280C	244	174	184	182	200	151
ENSG00000056487.16|PHF21B	260	182	196	157	144	138
ENSG00000056558.11|TRAF1	84	86	89	101	155	119
ENSG00000056586.16|RC3H2	2649	2140	2283	2146	2253	1929
ENSG00000056736.10|IL17RB	139	114	76	97	117	113
ENSG00000056972.19|TRAF3IP2	1388.08	1268	1101.54	1222	1594	1581
ENSG00000056998.20|GYG2	27	18	7	15	11	14
ENSG00000057019.16|DCBLD2	6449	5052	5278	4987.75	21039	17380
ENSG00000057252.13|SOAT1	523	476	427	451	675	626
ENSG00000057608.17|GDI2	4074.88	3260	3164.96	3105	4152.94	3789.93
ENSG00000057657.17|PRDM1	68	66	50	52	70	78
ENSG00000057663.16|ATG5	684	502	477	438	917	795
ENSG00000057704.13|TMCC3	377	316	323	269	373	321
ENSG00000057757.10|PITHD1	651	627	585	514	790	735
ENSG00000057935.13|MTA3	1287	1108	1067	943	1185	955
ENSG00000058056.9|USP13	1490	1270	1296	1244	1555	1522
ENSG00000058063.16|ATP11B	2225.43	1810.44	1862.15	1844.13	2222.37	1909.56
ENSG00000058085.14|LAMC2	17	9	7	17	59	48
ENSG00000058091.17|CDK14	890	674	726	584	1480	928
ENSG00000058262.10|SEC61A1	7353.04	6176.06	5934.27	5692.52	7628.83	7232.43
ENSG00000058272.19|PPP1R12A	2571.01	2085.76	2130.09	2030.87	2404.44	2058.28
ENSG00000058404.20|CAMK2B	337	229	297	224	172	171
ENSG00000058453.17|CROCC	265	291.85	238.58	219.97	131	196
ENSG00000058600.16|POLR3E	754	654	525	530	516	454
ENSG00000058668.14|ATP2B4	2786	2464	2276	2045	4217	3809
ENSG00000058673.16|ZC3H11A	4816.35	4086.73	4142.89	4085.59	4016.91	3491.3
ENSG00000058729.11|RIOK2	436	410	410	345	452	372
ENSG00000058799.15|YIPF1	348	330	269	240	305	270
ENSG00000058804.12|NDC1	1076	767	937	955	971	929
ENSG00000058866.15|DGKG	357.38	287.12	336.14	298	365	387.16
ENSG00000059122.16|FLYWCH1	725	821	620	550	640	901
ENSG00000059145.18|UNKL	110.95	107.89	110.76	103.08	95.32	75.06
ENSG00000059378.12|PARP12	132	98	152	148	101	91
ENSG00000059573.9|ALDH18A1	2055	1785	1916	1639	2177	2098
ENSG00000059588.10|TARBP1	914	823	789	782	633	487
ENSG00000059691.12|GATB	559.61	500.57	407.54	377.82	593.01	539.88
ENSG00000059728.11|MXD1	702.26	633	832	572	726	487.84
ENSG00000059758.8|CDK17	844	706	897	817	1158	828
ENSG00000059769.20|DNAJC25	186.37	141	131	145	161	175
ENSG00000059804.16|SLC2A3	341	331	586	564	1047.99	918
ENSG00000059915.17|PSD	57.72	58.75	45.14	42.66	20.86	28.1
ENSG00000060069.16|CTDP1	304	294	291	259	272	301
ENSG00000060138.13|YBX3	1630	1441	1263	1144	1699	1533
ENSG00000060140.9|STYK1	5	10	1	13	59	42
ENSG00000060237.17|WNK1	5768	4746	5221	4625	4698	4192
ENSG00000060339.14|CCAR1	2738	2452	2269	2169	2812	2623
ENSG00000060491.16|OGFR	1397	1392	1159	1139	908	1024
ENSG00000060558.3|GNA15	9	8	7	13	17	26
ENSG00000060642.10|PIGV	584	524	382	481	416	382
ENSG00000060656.20|PTPRU	32	33	26	26	24	26
ENSG00000060688.13|SNRNP40	1009	846	809	772	913	907
ENSG00000060709.15|RIMBP2	1664.89	1432.97	1518.84	1233.98	1111.99	851.99
ENSG00000060749.15|QSER1	1495	1124	1418	1340	1462	1309
ENSG00000060762.19|MPC1	887	791	787	725	1181	981
ENSG00000060971.18|ACAA1	1157.12	1384.34	924	1009.89	1247.29	1348.76
ENSG00000060982.15|BCAT1	613	418	437	331	812	722
ENSG00000061273.18|HDAC7	1089.13	1186.04	907.9	811.08	927.9	927.93
ENSG00000061455.11|PRDM6	137	138	184	142	240	189
ENSG00000061676.15|NCKAP1	8869	7106	7278	6817	7946	6336
ENSG00000061794.13|MRPS35	636	554	433	440	665	592
ENSG00000061936.9|SFSWAP	1418	1310	1040	962	821	795
ENSG00000061938.18|TNK2	1460.89	1580.91	1141.97	965.89	919.74	1160.9
ENSG00000061987.16|MON2	1018	882	922	816	842	709
ENSG00000062096.14|ARSF	353	283	325	246	26	23
ENSG00000062194.16|GPBP1	1891	1562	1572	1377	1575	1280
ENSG00000062282.15|DGAT2	165	185	157	172	68.49	79
ENSG00000062370.16|ZNF112	147	159	185	146	190	147
ENSG00000062485.19|CS	5237.35	4386.98	3787.97	3461.94	5199.11	4427.08
ENSG00000062582.14|MRPS24	487	420	254	258	357	361
ENSG00000062598.18|ELMO2	2637.97	2404.99	2253.99	2160.98	1950.99	1662.99
ENSG00000062650.19|WAPL	2188	1732	1667	1524	1958	1792
ENSG00000062716.13|VMP1	2884	2150	2346	2189	3694	3066
ENSG00000062725.10|APPBP2	2944	2406	2580	2199	2792	2149
ENSG00000062822.13|POLD1	844	795	654	672	646	1046
ENSG00000063015.19|SEZ6	108	96	151	103	22	28
ENSG00000063046.17|EIF4B	7993.89	7273.22	5920.03	5533.17	7078.78	5911
ENSG00000063169.10|BICRA	108	95	83	71	67	71
ENSG00000063176.15|SPHK2	371.91	351.45	327.12	283.44	259.9	346
ENSG00000063177.13|RPL18	2660	2269	1819	1736	1899	1838
ENSG00000063180.9|CA11	587	624	386	366	386	347
ENSG00000063241.8|ISOC2	225	244	187	169	139	175
ENSG00000063244.12|U2AF2	3167	2994	2811	2580	2388	2471
ENSG00000063245.14|EPN1	844.92	825	716	605	651.76	908.84
ENSG00000063322.14|MED29	1351	1190	966	903	653	700
ENSG00000063587.14|ZNF275	654	574	550	536	496	468
ENSG00000063601.17|MTMR1	977	831	947	862	1153	961
ENSG00000063660.9|GPC1	4875	3881	3917	3219	2891	3931
ENSG00000063761.16|ADCK1	241	242	193	161	163	140
ENSG00000063854.13|HAGH	711	676	607	534	464	528
ENSG00000063978.16|RNF4	2706.85	2397.69	2276.87	2271	2662	2439.02
ENSG00000064012.21|CASP8	320	257	242	248	250	219
ENSG00000064042.18|LIMCH1	37	28	18	18	18	12
ENSG00000064102.15|INTS13	670	558	573	536	649	646
ENSG00000064115.11|TM7SF3	1925.7	1569.1	1450.58	1412.51	1648.61	1546.98
ENSG00000064195.7|DLX3	21	38	22	30	51	68
ENSG00000064199.6|SPA17	222.21	179.57	232.72	195.35	239.92	240
ENSG00000064225.12|ST3GAL6	524	432.37	515.92	460.25	425.45	323
ENSG00000064300.9|NGFR	127	111	50	36	75	78
ENSG00000064309.14|CDON	425	419	382	396	419	449
ENSG00000064313.12|TAF2	1294	1070	1085	1037	1399	1066
ENSG00000064393.16|HIPK2	986	864	714	529	1051	929
ENSG00000064419.13|TNPO3	2006	1813	1698	1705	2176	1932
ENSG00000064489.22|BORCS8-MEF2B	91.73	78.42	76.32	66.88	37.16	49.06
ENSG00000064490.14|RFXANK	1153.92	1157.8	910.65	710.13	769.9	785.27
ENSG00000064545.14|TMEM161A	523	472	336	345	295	444
ENSG00000064547.14|LPAR2	338	321	306	284	227	238
ENSG00000064601.18|CTSA	5087.75	4704.01	3708.56	3390.34	6442.58	5510.38
ENSG00000064607.17|SUGP2	11631.08	10768	9763	9317	10440	9033
ENSG00000064651.14|SLC12A2	455	362	349	324	504	444
ENSG00000064652.11|SNX24	202	152	149	162	159	148
ENSG00000064655.19|EYA2	6	2	16	6	19	17
ENSG00000064666.15|CNN2	1845.38	1742.59	1397.92	1195.57	1538.49	1705.57
ENSG00000064687.12|ABCA7	1233	1276	823	777	1245	1589
ENSG00000064692.19|SNCAIP	544	401	275	284	79	79
ENSG00000064703.12|DDX20	451	392	415	347	509	496
ENSG00000064726.9|BTBD1	3356	2649	2642	2547	3293	2807
ENSG00000064763.11|FAR2	29	34	44	41	34	25
ENSG00000064932.16|SBNO2	551	533	487	503	381	490
ENSG00000064933.17|PMS1	535	424	416	424	545	507
ENSG00000064961.19|HMG20B	1415	1310	1023	977	919	1068
ENSG00000064989.13|CALCRL	843	645	738	737	3780	3142
ENSG00000064995.17|TAF11	852	715	703	714	735	685
ENSG00000064999.15|ANKS1A	943	844	944	721	808	740
ENSG00000065000.17|AP3D1	6062	5802	4948	4598	4718	5366
ENSG00000065029.15|ZNF76	1610	1553	1369	1332	1073	1139
ENSG00000065054.14|SLC9A3R2	331	357	261	274	207	359
ENSG00000065057.8|NTHL1	223	195	159	175	159	171
ENSG00000065060.17|UHRF1BP1	1089	1011	886	842	933	882
ENSG00000065135.11|GNAI3	2166.91	1840.76	1595	1571.95	2208	2042.71
ENSG00000065150.19|IPO5	3544	2545	2709	2597	3442	3040
ENSG00000065154.11|OAT	2546	2265	1983	2088	2801	2626
ENSG00000065183.16|WDR3	766	591	603	579	705	635
ENSG00000065243.20|PKN2	1268	1031	1158	1046	1256	967
ENSG00000065268.10|WDR18	418	316	320	207	153	225
ENSG00000065308.5|TRAM2	2285	1969	1966	1862.99	2037	1925
ENSG00000065320.9|NTN1	270	221	244	235	119	131
ENSG00000065328.16|MCM10	873	725	815	813	902	940
ENSG00000065357.20|DGKA	672	669	542	509	856	667
ENSG00000065361.15|ERBB3	330	311	245	237	192	209
ENSG00000065413.20|ANKRD44	961	745	912	733	979	724
ENSG00000065427.14|KARS	2127	1671.71	1397	1475	1905	1693.01
ENSG00000065457.10|ADAT1	595	619	476	481	701	550
ENSG00000065485.20|PDIA5	303	286	219	241	378	380
ENSG00000065491.8|TBC1D22B	469.46	412.14	332.89	322.27	444.62	396.58
ENSG00000065518.8|NDUFB4	934	779	670	674	733	686
ENSG00000065526.11|SPEN	2109	2023	1898	1627	1389	1335
ENSG00000065534.18|MYLK	1349.44	1159.81	1225	1062.74	2474.67	2223.69
ENSG00000065548.18|ZC3H15	1681	1388	1228	1112	1449	1321
ENSG00000065559.15|MAP2K4	1222	965.99	991.99	932.97	1135	987
ENSG00000065600.12|TMEM206	379	304	271	286	502	377
ENSG00000065613.14|SLK	2621	2137	2306	2083	2766	2488
ENSG00000065615.14|CYB5R4	371	277	293	252	490	498
ENSG00000065621.15|GSTO2	21	20	23	19	36	28
ENSG00000065665.21|SEC61A2	393.5	352.24	302.6	306.4	346.4	341.55
ENSG00000065675.14|PRKCQ	51	48	30	35	224	205
ENSG00000065717.15|TLE2	2644	2741	1992	1766	1131	1312
ENSG00000065802.12|ASB1	1489	1435	1390	1198	1329	1343
ENSG00000065809.13|FAM107B	394	320	267	253	267	230
ENSG00000065882.16|TBC1D1	211	175	181	188	348	337
ENSG00000065883.16|CDK13	1557	1190	1173	1050	1308	1122
ENSG00000065911.12|MTHFD2	2618.2	1999.39	2036.89	2044.97	2999.17	2662.91
ENSG00000065923.10|SLC9A7	553	427	408	323	706	616
ENSG00000065970.9|FOXJ2	1335	1275	1166	1041	1255	1218
ENSG00000065978.19|YBX1	10990.98	9401.7	8937.66	8685.76	10895.22	11443.45
ENSG00000065989.16|AC011529.1	203	197	274	264	375	415
ENSG00000066027.12|PPP2R5A	1096	967	834	851	1148	943
ENSG00000066044.15|ELAVL1	2066	1868	1907	1873.72	2070	1989.85
ENSG00000066084.13|DIP2B	815	613	581	478	722	611
ENSG00000066117.14|SMARCD1	5988	4842	5256	4526	4036	3191
ENSG00000066135.13|KDM4A	2256.27	2046.14	1858.68	1779.9	2015.99	1827.9
ENSG00000066136.20|NFYC	1110.87	1031	862.97	773.05	702.91	687.47
ENSG00000066230.11|SLC9A3	74.2	63.75	48.71	61.11	37.83	60.02
ENSG00000066279.18|ASPM	1930	1693	2556	2685	2644	2679
ENSG00000066322.15|ELOVL1	1957	1675	1418	1411	2092	2110
ENSG00000066379.15|ZNRD1	220.99	171.93	156.85	147.02	226.47	216.56
ENSG00000066422.4|ZBTB11	644.41	575.52	621.19	598.33	825.62	711.69
ENSG00000066427.22|ATXN3	328	249	252	216	306	220
ENSG00000066455.13|GOLGA5	1298	1186	994	1025	1247	1029
ENSG00000066557.6|LRRC40	551	514	452	441	653	589
ENSG00000066583.12|ISOC1	483	379	361	366	481	423
ENSG00000066629.17|EML1	532	501	477	457	1094	1144
ENSG00000066651.20|TRMT11	395	240	324	333	373	308
ENSG00000066654.14|THUMPD1	890	780	728	683	987	777
ENSG00000066697.14|MSANTD3	976	772	671	652	1212	1249.86
ENSG00000066735.14|KIF26A	265	252	229	222	92	104
ENSG00000066739.12|ATG2B	1335	1062	1089	932	960	763
ENSG00000066777.9|ARFGEF1	1856.28	1534	1667.51	1480.32	2094.19	1676.13
ENSG00000066827.16|ZFAT	451	321	314	304	300	299
ENSG00000066855.16|MTFR1	534.07	416.13	409	442	555.06	567.27
ENSG00000066923.17|STAG3	175.46	160.53	159.45	127.2	118.43	103.91
ENSG00000066926.11|FECH	947	800	616	580	996	859
ENSG00000066933.16|MYO9A	1298	1007.85	1229	1120	1199.2	911
ENSG00000067048.17|DDX3Y	3160	2402	2803.32	2718	2614	2423
ENSG00000067057.17|PFKP	2374	2185.97	2897	2670.98	2838	3376
ENSG00000067064.11|IDI1	4576.53	3465	3749.4	3269	5242.98	4229.27
ENSG00000067066.17|SP100	725	550	643.72	513.47	465.7	389.66
ENSG00000067082.15|KLF6	1673	1479	1421	1381	2144	2091
ENSG00000067113.17|PLPP1	448.94	409.79	342.46	295.04	469.96	375.76
ENSG00000067141.17|NEO1	2828	2761	2535	2181	3200	2653
ENSG00000067167.8|TRAM1	6271	5868	5838	5684	3284	2728
ENSG00000067177.15|PHKA1	667	522.56	645.36	536	450.57	442.7
ENSG00000067182.7|TNFRSF1A	1107	980	976	933	934	1040
ENSG00000067191.16|CACNB1	799	888	697	635	599	604
ENSG00000067208.14|EVI5	483	388	416	347	482	365
ENSG00000067221.14|STOML1	655	624	524	563	510	540
ENSG00000067225.18|PKM	51508	44233	52572	47183	56842	56056
ENSG00000067248.10|DHX29	1316	1121	1133	1052	1224	1100
ENSG00000067334.14|DNTTIP2	970	870	773	762	1209	1144
ENSG00000067365.14|METTL22	261	278	219	189	228	210
ENSG00000067369.13|TP53BP1	2350.1	2293.13	2050.96	1929.87	2608.04	2133.47
ENSG00000067445.20|TRO	1403	1429	921.04	784	626	494
ENSG00000067533.6|RRP15	471	324	331	294	327	260
ENSG00000067560.11|RHOA	8907	7563	6944	6810	9312	8238
