Ctrl_827_R1B1	LMP_827_R1B1	Ctrl_827_R2B1	LMP_827_R2B1	Ctrl_827_R3B2	LMP_827_R3B2
ENSG00000124782.20|RREB1	500	424	729	753	498	513
ENSG00000124783.14|SSR1	2845	2128	2621	2595	3004	2753
ENSG00000124784.9|RIOK1	510	467	356	397	590	608
ENSG00000124785.9|NRN1	2451	2212	11408	8112	2955	3307
ENSG00000124786.11|SLC35B3	330	297	362	337	413	449
ENSG00000124787.13|RPP40	274	192	130	210	284	299
ENSG00000124788.18|ATXN1	1428	923	2354	1513	1590	1247
ENSG00000124789.11|NUP153	2002.25	1388.74	1699.63	1499.81	2159.39	1904.8
ENSG00000124795.16|DEK	4018	2658	3119	3181	4671	3754
ENSG00000124802.12|EEF1E1	525	354	303	361	502.97	540
ENSG00000124813.22|RUNX2	46	43	85	33	48	46
ENSG00000124831.19|LRRFIP1	1384.68	1095.89	2773.83	2673.71	1545.61	1507.62
ENSG00000124839.13|RAB17	36	35	58	120	39	53
ENSG00000124920.13|MYRF	236	242	227	304.71	289.84	304
ENSG00000124942.14|AHNAK	893	875	2625	1561	934	1105
ENSG00000125037.12|EMC3	1383.58	1139.86	1334.9	1239.92	1400.68	1519.49
ENSG00000125089.17|SH3TC1	40	56	23	34	50	57
ENSG00000125107.18|CNOT1	5087.7	3743.13	4744.35	4680.6	5435.08	5201.3
ENSG00000125122.15|LRRC29	14	19	9	14	25	30
ENSG00000125124.12|BBS2	672	549	994.02	830	692.04	707.07
ENSG00000125148.7|MT2A	319	251	443	353	446	393
ENSG00000125149.11|C16orf70	335.88	299.64	427.43	454.64	346.07	410.57
ENSG00000125166.13|GOT2	2252	1978	1616	1980	2396	2546
ENSG00000125170.11|DOK4	707	654	738	822	747	906
ENSG00000125246.15|CLYBL	18	11	22	7	21	8
ENSG00000125247.15|TMTC4	86	53	60	78	96	74
ENSG00000125249.7|RAP2A	1037	1071	988	1340	1226	1568
ENSG00000125257.15|ABCC4	386	295	220	260	389	378
ENSG00000125266.7|EFNB2	1911.93	1706.39	1353.78	1508.82	2232.63	2401.66
ENSG00000125285.5|SOX21	377	346	228	349	449	621
ENSG00000125304.9|TM9SF2	1791	1451.07	1931	1768.81	1901.68	2004.01
ENSG00000125319.14|C17orf53	189	150	130	155	194	224
ENSG00000125347.14|IRF1	125.61	127.98	309	213.92	158.24	142.8
ENSG00000125351.11|UPF3B	567	423	328	439	608	601
ENSG00000125352.5|RNF113A	219	165	210	228	191	235
ENSG00000125354.23|SEPT6	140	127	133	175	202	223
ENSG00000125355.15|TMEM255A	239	180	168	223	226	184
ENSG00000125356.7|NDUFA1	1209	911	1681	1522	1430	1430
ENSG00000125375.14|DMAC2L	321.06	252.83	329.17	276.7	432.95	409.98
ENSG00000125386.15|FAM193A	953.78	631	827.03	799.19	917.22	910
ENSG00000125388.20|GRK4	48	48	52	61	59	74
ENSG00000125398.7|SOX9	7443	5483	5244	5325	8961	8262
ENSG00000125430.9|HS3ST3B1	407.95	351.02	400.34	330.07	476.27	506.12
ENSG00000125434.11|SLC25A35	140.01	105.67	74.2	121.08	175.83	151.92
ENSG00000125445.11|MRPS7	1188.47	968	927.16	1001	1351.22	1331.69
ENSG00000125447.17|GGA3	1108.06	926	1082.4	1033	1195	1272
ENSG00000125449.7|ARMC7	212	149	127	161	210	223
ENSG00000125450.11|NUP85	1041	722	794	760	1161	997
ENSG00000125454.12|SLC25A19	141.19	99.49	102	72.2	103.94	140.25
ENSG00000125457.14|MIF4GD	207.46	162	144.45	156	268.78	250.31
ENSG00000125458.7|NT5C	276.21	251.82	252.43	285.62	371.41	406.32
ENSG00000125459.15|MSTO1	987.41	772	691.2	779.15	945.05	950.86
ENSG00000125462.17|C1orf61	9626	6588	5750	4974	10517	7797
ENSG00000125482.13|TTF1	371	219	326	286	422	369
ENSG00000125484.12|GTF3C4	1692.87	1310.88	1322.21	1441.53	1765.73	1807.56
ENSG00000125485.17|DDX31	560.13	469.12	361.79	425.47	577.27	557.44
ENSG00000125503.13|PPP1R12C	610	580	589	536	815	802
ENSG00000125505.17|MBOAT7	1391	1353	1266	1451	1658	1798
ENSG00000125510.16|OPRL1	231	256	192	202	229	331
ENSG00000125520.14|SLC2A4RG	589.81	587.7	861.5	788.72	932.68	1019.58
ENSG00000125531.7|FNDC11	6	22	32	29	22	25
ENSG00000125534.10|PPDPF	701	656	1365	983	1088	1185
ENSG00000125551.18|PLGLB2	14.99	18.54	21.35	12.17	20.2	12.12
ENSG00000125611.15|CHCHD5	184	161.08	150	150	240	270
ENSG00000125618.17|PAX8	66	55	32	55	50	87
ENSG00000125629.15|INSIG2	314	241	1246	1099	363	470
ENSG00000125630.15|POLR1B	1056	857	471	679	982	1058
ENSG00000125633.11|CCDC93	1133	872	1330	910	1163	1084
ENSG00000125637.15|PSD4	889	890	813	1071	981	1185
ENSG00000125648.15|SLC25A23	1913	1580	1670	1788	1938	1928
ENSG00000125650.4|PSPN	108	86	79	71	102	100
ENSG00000125651.14|GTF2F1	1114	902	947	930	1297	1272
ENSG00000125652.8|ALKBH7	175	176	185	193	219	294
ENSG00000125656.10|CLPP	767	705	632	614	934	955
ENSG00000125675.18|GRIA3	490	326	434	400	464	429
ENSG00000125676.20|THOC2	2158	1572.98	2466.06	2043.33	2294.09	2169
ENSG00000125686.12|MED1	2522.29	2070.98	1782.63	2123.37	2642.09	2625.53
ENSG00000125691.13|RPL23	5966	5126	7310	6664	6722	7084
ENSG00000125703.15|ATG4C	332	240	224	243	290	271
ENSG00000125733.18|TRIP10	1024	795	906.97	914	1182	1075
ENSG00000125734.15|GPR108	1289	1098	1072	1250	1383	1475
ENSG00000125740.14|FOSB	11	5	12	6	7	12
ENSG00000125741.4|OPA3	799	753	660	687	990	948
ENSG00000125743.10|SNRPD2	2004	1576	2074	1868	2191	2353
ENSG00000125744.12|RTN2	81	78.89	97	84	92	104
ENSG00000125746.16|EML2	631	620	1143	952	721	899
ENSG00000125753.14|VASP	802	634	861	714	887	880
ENSG00000125755.18|SYMPK	2593	2351	1728	2112	2923	3103
ENSG00000125772.12|GPCPD1	413	367	1203	878	600	645
ENSG00000125775.15|SDCBP2	35	24	40.14	47.77	38.6	31
ENSG00000125779.22|PANK2	899.67	800.38	671	704.34	1013.04	1053.64
ENSG00000125780.12|TGM3	16	10	5	8	33	25
ENSG00000125798.14|FOXA2	3	3	5	11	18	17
ENSG00000125810.10|CD93	43	24	32	32	73	36
ENSG00000125812.16|GZF1	597	482	548	490	651	669
ENSG00000125814.17|NAPB	372	329	529	491	394	415
ENSG00000125817.8|CENPB	1795	1539	1303	1410	2298	2305
ENSG00000125818.18|PSMF1	1774	1518.91	1895.63	1749.74	2220.71	2247.63
ENSG00000125820.5|NKX2-2	323.38	320.1	304.6	305.31	478.11	401.18
ENSG00000125821.12|DTD1	933.12	753	1000.86	832.83	1180.4	964.11
ENSG00000125826.20|RBCK1	1314	1422	1809	1530	1544	1728
ENSG00000125827.9|TMX4	1847	1568	1971	1880	2353	2285
ENSG00000125834.12|STK35	1247	1158	1583	1339	1450	1372
ENSG00000125835.18|SNRPB	2792.82	2122.47	1978.55	2098.27	3344.65	3062.99
ENSG00000125841.13|NRSN2	1510	1357	1268	1368	1858	1887
ENSG00000125843.11|AP5S1	368	331.67	224.86	296.64	428	449.72
ENSG00000125844.15|RRBP1	6901	5204	6309	6249	7142	6996
ENSG00000125845.7|BMP2	46	38	34	35	38	64
ENSG00000125846.15|ZNF133	385	362	456	425	408	396
ENSG00000125848.10|FLRT3	210	181	151	147	243	247
ENSG00000125863.20|MKKS	1124.18	795.56	973.88	867.07	1156.44	1202.02
ENSG00000125864.14|BFSP1	30	27	22	27	22	40
ENSG00000125868.16|DSTN	4687	3759	4989.98	4368.99	4625.99	4692.95
ENSG00000125869.10|LAMP5	1618.98	1431.99	950.98	1276.99	1756.96	1864.96
ENSG00000125870.11|SNRPB2	2587	2245	1990	2570	2962	3199
ENSG00000125871.14|MGME1	721	560	475	596	878	803
ENSG00000125875.14|TBC1D20	1517	1258	1790	1531	1692	1778
ENSG00000125877.13|ITPA	677	641	542	662	804	918
ENSG00000125885.13|MCM8	1273.94	817.07	761.27	748.96	1566.89	1159.62
ENSG00000125898.13|FAM110A	83	64	44	49	125	92
ENSG00000125901.6|MRPS26	488	436	396	418	606	645
ENSG00000125912.11|NCLN	1750	1603	967	1121	1980	2269
ENSG00000125931.11|CITED1	836.21	733	464.06	656	842	963.93
ENSG00000125944.20|HNRNPR	5005	3208	3989	4019	5740	4632
ENSG00000125945.15|ZNF436	515.72	358.26	545.34	510.93	613.23	618.92
ENSG00000125952.19|MAX	494	462.64	681.57	611.27	604.06	612
ENSG00000125962.14|ARMCX5	309.35	245.08	224.24	271.42	325.59	299.99
ENSG00000125966.10|MMP24	45.03	54.31	33.95	29.56	66.21	62.93
ENSG00000125967.16|NECAB3	486	492	442	434	651	795.34
ENSG00000125968.9|ID1	27	19	17	17	39	63
ENSG00000125970.12|RALY	2811	2246	2324	2283	3372	3323
ENSG00000125971.16|DYNLRB1	2378	2048	2665	2474	2662	2680
ENSG00000125977.7|EIF2S2	3685.75	2886.76	4188.48	3819.86	4371.17	4255.73
ENSG00000125991.19|ERGIC3	4220.6	3631.38	5576	5292	4739.73	5163.28
ENSG00000125995.16|ROMO1	444	423	350	458	525	648
ENSG00000126001.16|CEP250	1797	1403	2470	2286	1880	1963
ENSG00000126003.7|PLAGL2	898	725	635	653	869	874
ENSG00000126005.17|MMP24OS	359.66	327.69	519.05	558.44	469.79	554.95
ENSG00000126010.5|GRPR	26	35	20	18	29	33
ENSG00000126012.11|KDM5C	2868	2430	3424	3355	3095	3158
ENSG00000126016.15|AMOT	202	176	138	178	172	220
ENSG00000126062.4|TMEM115	1040.52	886.71	812.61	873.65	1157.13	1119
ENSG00000126067.12|PSMB2	2043.89	1668.49	1390	1613.09	2337.74	2235.74
ENSG00000126070.20|AGO3	357	306	389	342	360	331
ENSG00000126088.14|UROD	933	847	771	1031.01	962	1142
ENSG00000126091.20|ST3GAL3	311	233	301	273	419	354
ENSG00000126106.14|TMEM53	155.68	140.25	80.56	91.26	163.15	159.38
ENSG00000126107.15|HECTD3	540	578	760	736.99	662	772
ENSG00000126214.21|KLC1	2090.01	1772.47	2299.84	2174.84	2129.68	2387.72
ENSG00000126215.14|XRCC3	292.74	263.85	166.76	201.68	428.98	357.11
ENSG00000126216.15|TUBGCP3	408	235	285	279	423	362
ENSG00000126217.21|MCF2L	430	410	226	333	448	494
ENSG00000126226.21|PCID2	363	302	495	421	381	403
ENSG00000126243.8|LRFN3	200	201	126	155	219	228
ENSG00000126246.10|IGFLR1	38.19	29.55	34.6	33.68	59.48	55
ENSG00000126247.10|CAPNS1	4418	3927	4074	4917	5447	5924
ENSG00000126249.8|PDCD2L	85	88	69.84	87.24	75	113
ENSG00000126254.12|RBM42	800	720	467	576	1028	1015
ENSG00000126259.19|KIRREL2	24	17	11	14	27	20
ENSG00000126261.13|UBA2	3130	2318	2911	2838	3337	3181
ENSG00000126267.10|COX6B1	1991	1728	2631	2288	2258	2400
ENSG00000126351.12|THRA	785.47	676.33	1335.82	1273.97	979.9	1079.09
ENSG00000126368.6|NR1D1	308.53	287.67	1792.18	1542.03	386.1	441.91
ENSG00000126391.14|FRMD8	648	588	379	457	702	784
ENSG00000126432.14|PRDX5	2238	2037	2245	2355	2815	3145
ENSG00000126453.9|BCL2L12	186.6	147.84	181.04	161.24	224.91	219.67
ENSG00000126456.16|IRF3	917.4	970.16	717.96	838.76	1098.09	1281.33
ENSG00000126457.21|PRMT1	3436.47	2805.57	2394.84	2477.11	3988.32	3750.27
ENSG00000126458.4|RRAS	134	120	231	191	136	171
ENSG00000126461.15|SCAF1	1122	1112	744	857	1395	1483
ENSG00000126464.14|PRR12	579	546	365.86	374.11	716.95	808
ENSG00000126500.3|FLRT1	14.95	32.68	35.08	24.03	19.43	19
ENSG00000126522.16|ASL	132.79	162	146.76	146.72	211.55	276.74
ENSG00000126524.10|SBDS	1619.64	1183.22	2070.85	1665.68	1594.9	1633.31
ENSG00000126561.16|STAT5A	247.12	207.44	168.44	239.03	253.4	269.2
ENSG00000126562.17|WNK4	12.65	12	25.36	11.9	13	13.77
ENSG00000126581.13|BECN1	1345.81	1072.44	1107.62	1221.9	1483.56	1437.77
ENSG00000126602.11|TRAP1	1763.84	1336	1090.91	1258.17	1893.42	1966.55
ENSG00000126603.8|GLIS2	180.85	209.98	247.02	188.68	209.77	223.18
ENSG00000126653.18|NSRP1	1275	926	990	1035	1446	1279
ENSG00000126698.11|DNAJC8	1811	1279	1443	1558	1922	1950
ENSG00000126705.14|AHDC1	369	409	249	319	548	547
ENSG00000126709.15|IFI6	119	100	108	140	105	152
ENSG00000126746.17|ZNF384	1195.65	1097.44	1280.14	1215.93	1295.12	1278.51
ENSG00000126749.16|EMG1	870.23	751.98	656.89	737.7	965.93	1010.88
ENSG00000126756.12|UXT	382.47	303.11	354.48	337.77	434.19	474.36
ENSG00000126759.13|CFP	9	8	5.58	11	11	11
ENSG00000126767.18|ELK1	712	693	808	795	817	957
ENSG00000126768.12|TIMM17B	440.75	367	339	402	545.28	517
ENSG00000126773.13|PCNX4	1370.21	1050.1	1328.3	1227.71	1484.65	1450.46
ENSG00000126775.8|ATG14	260	278	529	388	348	393
ENSG00000126777.18|KTN1	5458	4152	5232	5490	5755	5468
ENSG00000126778.10|SIX1	113	84	37	56	120	114
ENSG00000126785.13|RHOJ	1950	1581	992	1401	2004	1969
ENSG00000126787.13|DLGAP5	1439	733	785	890	1707	1090
ENSG00000126790.12|L3HYPDH	123	118	108	90	128	120.88
ENSG00000126803.9|HSPA2	122	107	209	161	119	137
ENSG00000126804.13|ZBTB1	861.93	628	962.89	905	970.96	957.89
ENSG00000126814.6|TRMT5	411.82	344.67	326.6	309.53	456.7	450.81
ENSG00000126821.8|SGPP1	390	273	325	341	425	371
ENSG00000126822.17|PLEKHG3	267	186	437	479	378	348.1
ENSG00000126858.18|RHOT1	737	586	897	818	701.99	773
ENSG00000126870.16|WDR60	625	457	981	824	607	628
ENSG00000126878.13|AIF1L	993	671	353	514	1008	875
ENSG00000126882.13|FAM78A	37	39	13	26	28	40
ENSG00000126883.17|NUP214	1101	847	798	757	1153	1096
ENSG00000126903.16|SLC10A3	311	320	316	264	327	408
ENSG00000126934.13|MAP2K2	2436	2140	2183.98	2274.98	2739.94	3031.98
ENSG00000126945.9|HNRNPH2	2626.54	1983.46	2053.63	2193	2926	2843.19
ENSG00000126947.12|ARMCX1	638	545	591	583	636	733
ENSG00000126950.8|TMEM35A	52	59	62	65	72	84
ENSG00000126953.7|TIMM8A	227	175	167	183	302	235
ENSG00000126970.16|ZC4H2	201	132	163	165	166	179
ENSG00000127022.15|CANX	20619	15240	26044	21549	21368.94	20559
ENSG00000127054.20|INTS11	1223	1192	1590	1384	1477	1635
ENSG00000127080.10|IPPK	324.36	240.98	316.66	251.11	371.21	402.25
ENSG00000127081.14|ZNF484	145	114	112	154	198	181
ENSG00000127124.16|HIVEP3	763	561	541	578	734	703
ENSG00000127125.9|PPCS	57	65	89	100	98.29	111.68
ENSG00000127129.10|EDN2	5	5	258	145	6	15
ENSG00000127184.13|COX7C	2041	1894	2970	2509	2298	2709.99
ENSG00000127191.18|TRAF2	305	235	213	228	377	347
ENSG00000127220.6|ABHD8	94.63	75.99	77	66.11	137.2	142.06
ENSG00000127249.15|ATP13A4	45	35	30	24	32	23
ENSG00000127311.9|HELB	53	52	47	54	53	67
ENSG00000127314.18|RAP1B	2366.96	2113.51	2328.04	2297.59	2633.56	2622.09
ENSG00000127325.19|BEST3	24	26	17	14	16	21
ENSG00000127328.21|RAB3IP	532	381	330	342	513	406
ENSG00000127334.10|DYRK2	437	374	550.21	448.41	477.57	488
ENSG00000127337.7|YEATS4	275	226	244	191	333	339
ENSG00000127415.13|IDUA	163.95	201.26	140.62	145	212.95	253.96
ENSG00000127418.15|FGFRL1	2632	2383	1855	2220	2841	3150
ENSG00000127419.17|TMEM175	454	426	342	354	440	520
ENSG00000127423.10|AUNIP	85.32	51	48	55	115.12	94.04
ENSG00000127445.13|PIN1	1249	1066	847	1065	1416	1506
ENSG00000127452.8|FBXL12	444	391	529	390	538	608
ENSG00000127463.15|EMC1	3059.65	2547.84	2802.94	2906.87	3390	3297.45
ENSG00000127472.11|PLA2G5	26	9	15	11	30	16
ENSG00000127481.15|UBR4	4302.84	3677.06	4863.58	4366.62	4217.46	4222.47
ENSG00000127483.18|HP1BP3	7495	5868	9129	8759	8463	8635
ENSG00000127511.9|SIN3B	2557	2374	2541	2398	2797	3061
ENSG00000127526.15|SLC35E1	2076	1769	3217.33	2736.11	2273.99	2505
ENSG00000127527.14|EPS15L1	1892	1468	1815	1877	2078	1971
ENSG00000127528.5|KLF2	57	34	75	40	45	40
ENSG00000127540.12|UQCR11	865.55	863.28	1002.01	847.84	1040.41	1234.48
ENSG00000127554.13|GFER	478	482	331	391	546	533
ENSG00000127561.15|SYNGR3	87	65	194	114	86	110
ENSG00000127564.17|PKMYT1	251.64	222.24	130.28	147.64	384.13	282.33
ENSG00000127578.7|WFIKKN1	9	17	19	15	13	28
ENSG00000127580.17|WDR24	140.26	123.88	113.04	104.9	182.04	173.66
ENSG00000127585.12|FBXL16	342	278	320	349	341	430
ENSG00000127586.17|CHTF18	414	359	310	277.96	594	507
ENSG00000127603.25|MACF1	9903	7457	7103	7002	8607	7579
ENSG00000127616.18|SMARCA4	7811	6318	4483	5405	8728	8417
ENSG00000127663.15|KDM4B	1214	1225	1733	1699	1320	1900
ENSG00000127666.9|TICAM1	382	358	238	278	387	461
ENSG00000127720.8|METTL25	25.67	22	37	33	33	43
ENSG00000127774.7|EMC6	258.04	165.35	175.45	162.79	256.84	295.78
ENSG00000127804.13|METTL16	880	677	821	715	924	907
ENSG00000127824.14|TUBA4A	52.16	32.62	102.26	77.96	48.79	75.95
ENSG00000127831.10|VIL1	13.89	8.23	7.94	14.79	6.97	7.35
ENSG00000127837.9|AAMP	2609	2217	2242	2397	3024	2969
ENSG00000127838.14|PNKD	720	694	589	698	809	957
ENSG00000127863.15|TNFRSF19	2111	1633	2160	1777	2386	2264
ENSG00000127870.17|RNF6	718	590	581	576	758.9	753
ENSG00000127884.5|ECHS1	996	933	882	1002	1106	1205
ENSG00000127903.14|ZNF835	36	32.98	13.86	21	42.95	53
ENSG00000127914.16|AKAP9	1333	1123	1307	1278	1376	1281
ENSG00000127920.5|GNG11	1138	935	846	970	1173	1328
ENSG00000127922.9|SEM1	1858	1485	1889	1896	2224	2239
ENSG00000127946.17|HIP1	5299	4539	3680	4345	5608	5443
ENSG00000127947.16|PTPN12	3054	2131	3348	3025	3161	3119
ENSG00000127948.16|POR	1729	1413	1066	1220	1904	2017
ENSG00000127951.7|FGL2	350	393	196	379	368	577
ENSG00000127952.17|STYXL1	460	363	357	432	470	513
ENSG00000127957.18|PMS2P3	83.17	37.22	125.39	99.47	83.71	92.4
ENSG00000127980.16|PEX1	907.56	791.93	756.62	795.94	816.19	951.9
ENSG00000127989.13|MTERF1	340	262	269	285	308	388
ENSG00000127990.17|SGCE	946	697	1266	956	927	888
ENSG00000127993.16|RBM48	366	302	396	331	422	431
ENSG00000127995.17|CASD1	573	466	592	600	589	676
ENSG00000128000.16|ZNF780B	355.7	258.42	256.62	306	358	335.4
ENSG00000128011.4|LRFN1	59.29	50.22	25.33	42.27	70.19	62.59
ENSG00000128016.6|ZFP36	178	146	250	209	270	251
ENSG00000128039.11|SRD5A3	271.97	247	228	237.97	345.93	425.95
ENSG00000128045.7|RASL11B	14.45	13	11	6	8.38	6.37
ENSG00000128050.8|PAICS	6609.99	4890	5425.99	6019.99	7437.99	6785.99
ENSG00000128059.8|PPAT	735.9	519	568	635	784.84	785.92
ENSG00000128159.12|TUBGCP6	1253	1178	1038	1089	1205	1431
ENSG00000128165.9|ADM2	82	69	245	157	104	127
ENSG00000128185.9|DGCR6L	279.64	241.28	192.86	222.05	334.26	397.28
ENSG00000128191.16|DGCR8	1354	1041.25	1053.56	936	1637.86	1446.19
ENSG00000128203.7|ASPHD2	111	110.13	56.08	90.3	105	104.66
ENSG00000128228.5|SDF2L1	129	92	117	93	155	121
ENSG00000128245.15|YWHAH	4021	3678	17383	12786	5677	6229
ENSG00000128262.8|POM121L9P	12	7.92	7	12.73	13	14
ENSG00000128266.9|GNAZ	818	662	553	664	904	884
ENSG00000128268.12|MGAT3	24	19	17	15	7	10
ENSG00000128271.22|ADORA2A	15	10	10.21	10.82	8.7	11
ENSG00000128272.14|ATF4	4446.98	3342	10650.99	7208.98	5145.98	5154
ENSG00000128274.17|A4GALT	20	22	18	15	25	43
ENSG00000128283.7|CDC42EP1	393	343	293	265	479	513
ENSG00000128284.19|APOL3	97	98	99	94	112	140
ENSG00000128285.4|MCHR1	1232	1401	2199	2116	1159	1769
ENSG00000128294.16|TPST2	797	678	2292	1228	938	907
ENSG00000128298.17|BAIAP2L2	47	42	67	51	70	72
ENSG00000128309.16|MPST	345	363	261	257	384	464
ENSG00000128311.14|TST	98	99	51	88	111	153
ENSG00000128335.14|APOL2	679	571	976	812	718	763
ENSG00000128342.5|LIF	5624	4547	7403	6226	10057	10161
ENSG00000128346.10|C22orf23	17.43	17.98	39.33	41.69	27.84	59.5
ENSG00000128394.17|APOBEC3F	115.48	118.02	91.58	93.57	133.52	150.14
ENSG00000128408.8|RIBC2	43	32	31	20	57	38
ENSG00000128463.13|EMC4	843.98	740.97	995.92	924.97	1101.96	1142.97
ENSG00000128482.16|RNF112	81	108	83	93	83	123
ENSG00000128487.16|SPECC1	3139	2169	2100	2468	3487	2964
ENSG00000128512.21|DOCK4	822	627	726	773	855	811
ENSG00000128513.15|POT1	559	451	615	507	680	601
ENSG00000128524.5|ATP6V1F	1729.86	1469.91	1489.97	1529.86	1983.84	2079.87
ENSG00000128534.8|LSM8	1726	1291	1413	1442	1850	1732
ENSG00000128536.16|CDHR3	21	14	23	16	19	7
ENSG00000128563.13|PRKRIP1	1315.11	1115.01	1723.11	1413.59	1482.27	1641.88
ENSG00000128564.7|VGF	7	10	15	14	7	16
ENSG00000128567.17|PODXL	10123	6230	5502	5546	12203	8460
ENSG00000128578.10|STRIP2	401	286	234	258	402	368
ENSG00000128581.15|IFT22	711	591	664	621	815	862
ENSG00000128585.18|MKLN1	2897.02	2241.68	2969	2804.57	3150.93	3142.61
ENSG00000128590.5|DNAJB9	372	294	1621	824	392	419
ENSG00000128591.15|FLNC	43	39	48	43	42	65
ENSG00000128594.8|LRRC4	33	56	13	23	42	60
ENSG00000128595.17|CALU	10963	7704	11088	9496	11704.99	10587
ENSG00000128596.17|CCDC136	152	121	169	130	143	159
ENSG00000128602.10|SMO	1469.5	1294.31	994.96	1158.94	1410	1528.28
ENSG00000128604.20|IRF5	203	208	125	193	185	271
ENSG00000128606.13|LRRC17	159	160	51	118	171	204
ENSG00000128607.14|KLHDC10	1712	1521	2244	1884	1902	2015
ENSG00000128609.15|NDUFA5	1547.98	1193	1995.98	1796	1781	1690
ENSG00000128626.11|MRPS12	370	286.74	202.49	215.88	401.43	451.44
ENSG00000128641.19|MYO1B	214	166	346	212	225	225
ENSG00000128654.14|MTX2	705	591	725	686	800	765
ENSG00000128656.14|CHN1	859	503	563	608	803	732
ENSG00000128683.14|GAD1	502.32	425.4	555.03	538.51	616.68	559.98
ENSG00000128692.8|EIF2S2P4	6.25	12.24	19.52	16.13	9.83	14.27
ENSG00000128694.12|OSGEPL1	246	183	170	213	286	245
ENSG00000128699.14|ORMDL1	966	806	1133	1065	1023	1033
ENSG00000128708.13|HAT1	1642	1076	1267	1290	1915	1673
ENSG00000128709.13|HOXD9	174	163	222	195	214	207
ENSG00000128710.5|HOXD10	612.2	477.4	558.85	468.24	579.71	623.16
ENSG00000128713.13|HOXD11	171.8	165.6	194.15	146.76	214.29	213.84
ENSG00000128714.6|HOXD13	6	11	8	8	15	20
ENSG00000128731.17|HERC2	2340.29	1758.45	1461.57	1697.52	2401.74	2146.71
ENSG00000128739.22|SNRPN	1803.3	1530.36	1708.11	1727.68	2040.7	1993.1
ENSG00000128789.21|PSMG2	477.18	374	462.25	414	525	560.21
ENSG00000128791.12|TWSG1	1275	1035	1579	1320	1373	1320
ENSG00000128805.14|ARHGAP22	27	20	14	12	44	32
ENSG00000128829.12|EIF2AK4	1800	1569	1474	1687	2036	2194
ENSG00000128833.13|MYO5C	142.74	117.72	74	119.92	193.67	149.87
ENSG00000128849.10|CGNL1	445	287	241	265	551	392
ENSG00000128872.10|TMOD2	940	896	597	757	931	962
ENSG00000128881.17|TTBK2	537.02	426.79	619.88	471.79	547.34	533.99
ENSG00000128886.12|ELL3	21.71	9.08	27.19	24.7	19.72	31.39
ENSG00000128891.15|CCDC32	234.92	224.1	205.96	269	247	287.6
ENSG00000128908.16|INO80	849	596	685	656.94	882	817
ENSG00000128915.12|ICE2	1018	789	928	867	1215	1126
ENSG00000128923.11|MINDY2	378	320	1021	506	469	492
ENSG00000128928.9|IVD	1640	1553	1174	1420	1695	1914
ENSG00000128944.13|KNSTRN	905	554	520	543	913	734
ENSG00000128951.14|DUT	1270.02	863.18	1034.24	1097.6	1499.28	1363.51
ENSG00000128965.13|CHAC1	53	52	183	111	115	140
ENSG00000128973.13|CLN6	417.15	353.79	305.61	292.86	543.76	521.83
ENSG00000128989.10|ARPP19	4183.94	3588.81	5215	5039	4915	5093.95
ENSG00000129003.17|VPS13C	2487.97	1979	2182	2108	2266	2121
ENSG00000129007.14|CALML4	70.07	37.85	29.35	34.91	60.66	33.05
ENSG00000129009.13|ISLR	37	35	23	23	30	49
ENSG00000129028.9|THAP10	151	125	70	93	138	142
ENSG00000129038.16|LOXL1	807	623	512	476	1057	1135
ENSG00000129055.12|ANAPC13	1037.8	955.24	803.65	984	1077.25	1179.22
ENSG00000129071.9|MBD4	845	628	690	662	885	857
ENSG00000129083.12|COPB1	3000	2514.11	3521.54	3117.26	3279.47	3243.58
ENSG00000129084.17|PSMA1	2202	1883.94	1923.4	2034.05	2384.67	2451.25
ENSG00000129103.18|SUMF2	2188.14	1997.03	2867.35	3086.19	2569.3	2981.07
ENSG00000129116.19|PALLD	2097	1769	2806	2405.98	2399.98	2324
ENSG00000129128.13|SPCS3	1600	1282	1604	1319	1613	1679
ENSG00000129158.11|SERGEF	303	255	322	286	326	305
ENSG00000129159.7|KCNC1	51	24	39	28	51	40
ENSG00000129173.13|E2F8	375	221	129	183	538	356
ENSG00000129187.14|DCTD	1819	1510	1731	1819	1998	2091
ENSG00000129194.7|SOX15	17	17	18	8	17	9
ENSG00000129195.16|PIMREG	1529.98	1040.99	760.94	1049.98	2079.99	1797.97
ENSG00000129197.14|RPAIN	716.33	576.26	672.33	678.47	724.3	766.23
ENSG00000129204.16|USP6	10.1	4.15	14.13	6.04	13.42	10.17
ENSG00000129219.14|PLD2	544	479	581	571	540	673
ENSG00000129226.14|CD68	125.4	142.8	523.96	350.04	174.93	216.41
ENSG00000129235.10|TXNDC17	743.06	739.02	731.43	875.12	873.65	1041.08
ENSG00000129244.9|ATP1B2	486	364	323	309	470	383
ENSG00000129245.11|FXR2	1634	1490	1292	1432	1733	1794
ENSG00000129250.12|KIF1C	2496	2059	2015	2164	2550	2663
ENSG00000129255.16|MPDU1	1324	1051	734	942.73	1443	1515.85
ENSG00000129292.20|PHF20L1	1844.54	1444.71	1532.46	1549.53	1953.82	1904.95
ENSG00000129295.9|LRRC6	46	45	44	35	54	42
ENSG00000129315.11|CCNT1	1238	1034	1471	1255	1317	1400
ENSG00000129317.14|PUS7L	564	463	438	483	540	603
ENSG00000129347.20|KRI1	2311.62	1980.87	1327.95	1582.3	2419.82	2396.91
