Ctrl_923_R2B1	Ola_923_R2B1	Ctrl_923_R3B1	Ola_923_R3B1	Ctrl_923_R1B2	Ola_923_R1B2
ENSG00000223501.9|VPS52	1399.85	1488.77	1828.27	1189.65	1546.32	1394.64
ENSG00000223508.5|RPL23AP53	35.16	27	47	37.63	55.42	39.3
ENSG00000223509.8|AC135983.2	21.63	28.8	48.33	18.81	40.19	34.15
ENSG00000223546.6|LINC00630	37	38	39	20	36	38
ENSG00000223547.10|ZNF844	312.18	308.83	345.88	246.02	387.43	320.94
ENSG00000223572.9|CKMT1A	144.17	235.91	272.94	160.13	269.89	179.76
ENSG00000223573.7|TINCR	25	29	16	24	15	33
ENSG00000223658.8|C1GALT1C1L	56	70	66	44	76	74
ENSG00000223703.1|AC027612.1	86.86	101.3	151.83	77.18	104.2	89.45
ENSG00000223705.9|NSUN5P1	1738.38	2162.25	2277.39	1497.4	2143.25	1687.5
ENSG00000223745.7|CCDC18-AS1	190.16	214	230.11	128	173.06	134.02
ENSG00000223749.9|MIR503HG	29	20	46	25	36	23
ENSG00000223764.2|LINC02593	15	20	38	19	9	17
ENSG00000223768.2|LINC00205	615	701	789	571	628	674
ENSG00000223773.7|CD99P1	18.5	17.5	22	14	13	11
ENSG00000223773.7|PAR|Y|CD99P1	18.5	17.5	22	14	13	11
ENSG00000223797.5|ENTPD3-AS1	55	44	46	30	55	42
ENSG00000223799.1|IL10RB-DT	127.06	123.01	170.41	103.9	176.25	158.01
ENSG00000223802.7|CERS1	1271	1434	2045	1328	1407	1357.13
ENSG00000223839.7|FAM95B1	327.3	471.72	628.73	335.47	472.95	294.78
ENSG00000223855.1|AC147651.1	3	17	30	10	6	19
ENSG00000223891.5|OSER1-DT	132	113	128	82	143	111
ENSG00000223947.1|AC016738.1	35.53	46.12	20.39	15.31	56.88	39.48
ENSG00000223959.8|AFG3L1P	670	844	1043	643	810	736
ENSG00000223960.6|PRKRA-AS1	119	105	128	62	127.01	89
ENSG00000224023.10|EDRF1-DT	10	9.51	8.01	11	17	10
ENSG00000224032.6|EPB41L4A-AS1	177.22	182	202.36	132	184.25	196
ENSG00000224043.7|CCNT2-AS1	21	20.22	27.21	14	15	15
ENSG00000224046.1|AC005076.1	20	9	13	12	25	14
ENSG00000224051.7|CPTP	101	141	164	156	128	160
ENSG00000224057.1|EGFR-AS1	4.02	12.12	13.09	6.04	11.05	10.07
ENSG00000224078.14|SNHG14	1977.43	2156.06	2356.98	1608.64	2293.86	2084.79
ENSG00000224086.5|AC245452.1	75.01	104.25	137.1	73.11	105.27	73.16
ENSG00000224114.1|AL591846.1	82.38	71.59	50.06	53.21	102.4	97.23
ENSG00000224152.1|AC009506.1	50.11	51.02	44.99	50.91	54.91	44.16
ENSG00000224165.5|DNAJC27-AS1	7	12	21	9	16	13
ENSG00000224184.5|MIR3681HG	12	22	20	12	12	21
ENSG00000224186.8|C5orf66	71.41	91.22	118.36	64.3	135.78	106.45
ENSG00000224243.1|SOX1-OT	78	121	146	81	108	96
ENSG00000224281.4|SLC25A5-AS1	31.14	31.17	42.25	24.14	32.12	25.15
ENSG00000224358.1|TMCO1-AS1	14	8.33	4.6	5.76	12	11.57
ENSG00000224367.6|OACYLP	11	17	18	15	16	16
ENSG00000224376.1|AC017104.1	10	6	13	11	13	10
ENSG00000224389.9|C4B	131.64	192.29	218.21	172.5	148.21	154.3
ENSG00000224420.3|ADM5	38.76	36.3	58.07	52.05	35.46	32.46
ENSG00000224424.7|PRKAR2A-AS1	19	21	45	23	21	36
ENSG00000224470.8|ATXN1L	1233	1312	1531.75	1088	1400	1355
ENSG00000224531.6|SMIM13	1252	1169	1225	936	1275	1262
ENSG00000224578.5|HNRNPA1P48	198.39	166.61	210.93	113.27	187.02	169.24
ENSG00000224597.10|SVIL-AS1	153.56	179	151.45	95.78	182	151.41
ENSG00000224599.1|BMS1P12	16.53	32.56	36.95	19.12	29.97	6.97
ENSG00000224609.7|AC093425.1	8	10	7	12	8	11
ENSG00000224631.4|RPS27AP16	36.15	21.05	37.98	31.1	50.2	40.12
ENSG00000224635.1|AL391095.1	22	27	31	24	32	23
ENSG00000224660.1|SH3BP5-AS1	102	104.38	175.21	63.11	126.46	96.13
ENSG00000224687.1|RASAL2-AS1	10	8	12	7	11	14
ENSG00000224699.8|LAMTOR5-AS1	18	37.52	28	18.64	27	20
ENSG00000224712.12|NPIPA3	19.69	33.45	35.83	19.08	30.87	18.12
ENSG00000224713.4|AC025165.1	42.39	47.9	38.65	38.54	68.35	42.37
ENSG00000224717.1|AC098936.1	37	47.84	76.3	36.04	68	50.19
ENSG00000224728.1|IMPDH1P8	25	33	21	9	30	11
ENSG00000224831.3|TMEM183B	20.44	9.78	4.54	24.15	13.36	2.33
ENSG00000224837.1|GCSHP5	10.45	21.4	17.42	8.54	0	35.17
ENSG00000224861.1|YBX1P1	25.2	20.35	24.44	25.17	27.01	30.31
ENSG00000224870.6|MRPL20-AS1	530	582.07	683.16	489	650	492.07
ENSG00000224877.4|NDUFAF8	225	233	289	232	294	269
ENSG00000224888.4|AC138028.2	11	3.01	13.03	10.03	6	5.01
ENSG00000224897.7|POT1-AS1	6	10	15	7	11	17
ENSG00000224905.6|AP001347.1	13	15.16	4	7	25	16
ENSG00000224914.3|LINC00863	32.63	45.02	63.61	37.91	56.21	52.14
ENSG00000224934.4|AL391684.1	27	11	31	19	16	30
ENSG00000224940.8|PRRT4	15	37	17	33	16	29
ENSG00000224945.1|AL353150.1	84	77	92	57	96	82
ENSG00000224975.1|INE1	20	47	71	44	42	37
ENSG00000224985.1|AL590714.1	30.59	11.84	26.78	4.97	23.1	23.26
ENSG00000225131.2|PSME2P2	10.83	18.01	15	6	9.93	14.53
ENSG00000225138.7|SLC9A3-AS1	897.85	1196.21	1470.42	1125.5	1162.15	1134.43
ENSG00000225151.10|GOLGA2P7	1588.99	1683.74	2122.98	1281.82	1888.63	1649.9
ENSG00000225177.5|AL590617.2	202	256	285	194	231	206
ENSG00000225178.5|RPSAP58	24.07	23.76	32.16	19.6	34.86	32.32
ENSG00000225190.11|PLEKHM1	192.23	227.56	312.3	217.7	253.95	232.98
ENSG00000225217.1|HSPA7	11.69	19.39	16.74	22.6	21.67	18.07
ENSG00000225234.1|TRAPPC12-AS1	7	7	13	9	9	11
ENSG00000225264.3|ZNRF2P2	8	16	12	10	16	14
ENSG00000225265.1|TAF1A-AS1	29	29	44	25	37	19
ENSG00000225313.5|AL513327.1	37	36	58.99	34	43	49.51
ENSG00000225335.3|AC016027.1	12.52	11.65	18.85	10.64	11.13	20.77
ENSG00000225339.3|AL354740.1	2673.96	2420.55	2925.63	2175.48	2834.43	2828.59
ENSG00000225377.5|NRSN2-AS1	66	57	77	52	72	55
ENSG00000225393.1|BX571846.1	7	7	12	10	5	15
ENSG00000225439.2|BOLA3-AS1	80	67	100	51	78	61
ENSG00000225470.7|JPX	611.73	586.58	724.76	441.21	703.14	696.72
ENSG00000225472.1|AL136366.1	19	13	27	11	21	7
ENSG00000225484.6|NUTM2B-AS1	120	105.47	139.25	83.47	148.15	138.33
ENSG00000225507.1|AC069282.1	17	20	14	13	15	14
ENSG00000225614.2|ZNF469	26	23	51	28	30	12
ENSG00000225630.1|MTND2P28	194.1	125.18	218.94	96.72	148.98	128.07
ENSG00000225648.5|SBDSP1	321.56	336	420	271	368.12	331.1
ENSG00000225649.5|AC064875.1	356	355	343	282	370	338
ENSG00000225663.7|MCRIP1	486	625	1030	678	606	712
ENSG00000225684.3|FAM225B	316.8	330.53	375.87	240.97	297.55	233.92
ENSG00000225697.13|SLC26A6	985	1181	1585	987	1258	995
ENSG00000225706.1|PTPRD-AS1	20	16	24	12	21	12
ENSG00000225733.5|FGD5-AS1	3771	3459	4135	2780	4091	3785
ENSG00000225746.11|MEG8	99.34	136.54	147.82	89.8	124.38	143.06
ENSG00000225783.7|MIAT	3782.25	4016.38	5071.35	2854.91	4471.05	3370.82
ENSG00000225791.6|TRAM2-AS1	83	80	134	87	114	99
ENSG00000225792.1|AC004540.2	205	174	205	159	196	202
ENSG00000225793.2|AL080250.1	6	9	14	9	14	8
ENSG00000225828.1|FAM229A	131.36	135.67	179.69	123.03	144.94	105.32
ENSG00000225830.13|ERCC6	151	134	147	111	134	133
ENSG00000225849.2|MKRN7P	10	16.48	11.31	4	16	9
ENSG00000225855.6|RUSC1-AS1	171.78	222.51	341.47	198.36	293.62	188.34
ENSG00000225872.3|LINC01529	43.24	34.57	61.55	45.8	44.73	25.2
ENSG00000225880.5|LINC00115	19	24	36.75	13.93	13.73	22.98
ENSG00000225889.7|AC012368.1	94	68	110	61	103	69
ENSG00000225921.7|NOL7	791.04	792.19	982.09	667.43	968.37	824.29
ENSG00000225930.4|LINC02249	10	14	20	13	15	8
ENSG00000225953.2|SATB2-AS1	22.78	7.31	35.92	26.15	19.92	23.33
ENSG00000225968.7|ELFN1	512	633	747	630	589	629
ENSG00000225972.1|MTND1P23	4935.78	5139.69	6751.87	4112.88	5053.13	5010.22
ENSG00000225973.4|PIGBOS1	43.68	45.94	40	32	36.94	39.31
ENSG00000225975.6|LINC01534	15	11	19	20	30	18
ENSG00000226007.2|BX005266.2	25.3	20.74	43.37	10.17	60.15	27.13
ENSG00000226029.1|LINC01772	19.6	22.86	31.34	19.49	27.28	30.99
ENSG00000226041.1|AC010745.1	4	15	15	8	5	13
ENSG00000226121.2|AC009487.2	17.31	19.37	28.24	14.27	13.59	14.14
ENSG00000226124.7|FTCDNL1	14	21	20	23	17	10
ENSG00000226137.5|BAIAP2-DT	597	556	772	478	594	574
ENSG00000226174.7|TEX22	5.26	13.52	20	9	9	9.2
ENSG00000226180.3|AC010536.1	22	15	33	18	19	13
ENSG00000226200.6|SGMS1-AS1	16	12.89	12.26	21.2	24.94	14.66
ENSG00000226210.3|WASH8P	372.25	435.26	525.93	361.02	466.32	408.29
ENSG00000226232.8|NPIPB14P	17.45	21.61	24.54	22.6	7.9	11.18
ENSG00000226235.1|LEMD1-AS1	12	32	15	16	16	21
ENSG00000226259.10|GTF2H2B	522.1	562.62	492.09	420.81	570.92	489.28
ENSG00000226268.3|AC135977.1	26.15	11.46	26.37	0	18.82	11.8
ENSG00000226314.8|ZNF192P1	53	58	45	26	43	41
ENSG00000226328.6|NUP50-DT	65	73	90	53	59	85
ENSG00000226331.1|RPL23AP28	12	12	29	7	28	12
ENSG00000226332.2|AL354836.1	18.2	24.19	33.12	18.18	27.48	22.36
ENSG00000226380.9|AC016831.1	8.12	26.73	9.82	11.5	14.56	18.39
ENSG00000226390.1|AL353658.1	10	19	18	12	17	16
ENSG00000226403.1|AL392089.1	53.03	45.45	42.53	32.33	30.88	43.44
ENSG00000226419.7|SLC16A1-AS1	93	97.71	125	119	132	121
ENSG00000226479.4|TMEM185B	27	30	26	13	16	16
ENSG00000226508.1|LINC01918	33	24	38	13	20	24
ENSG00000226567.1|LINC00606	15	15	16	7	14	12
ENSG00000226686.7|LINC01535	23.64	31.44	30.79	32.42	24.54	21.26
ENSG00000226688.6|ENTPD1-AS1	74.3	66.65	87.23	69.6	95.93	86.1
ENSG00000226696.6|LENG8-AS1	24.08	26.2	42.08	24	28.03	22
ENSG00000226706.1|AL161452.1	8.18	11.27	11.23	20.43	12.26	12.17
ENSG00000226711.6|FAM66C	27.24	21.66	24.12	22.89	41	28.65
ENSG00000226715.3|LINC01709	42.02	19.01	22	17	25	22.61
ENSG00000226742.4|HSBP1L1	20	12	16	24	10	13
ENSG00000226752.9|CUTALP	641	655	726	451	707	614
ENSG00000226754.1|AL606760.1	27.2	23.05	9.43	12.66	6.08	22.25
ENSG00000226763.4|SRRM5	14.7	25.5	37.26	9.7	30.26	26.89
ENSG00000226849.1|AL109811.1	5.24	17.16	39.95	21.11	19.87	21.13
ENSG00000226853.2|AC010894.2	13	18	20	13	15	14
ENSG00000226950.6|DANCR	653.08	561.42	710.96	477.36	717.23	570.71
ENSG00000227014.6|AC007285.1	14.04	13.47	24.1	11.75	10.57	6.98
ENSG00000227036.7|LINC00511	1656	1576	2008	1300	1753	1603
ENSG00000227051.6|C14orf132	1280	1278	1465	987	1434	1208
ENSG00000227057.10|WDR46	1001	1011	1320	862	1147	1111
ENSG00000227082.2|AC244021.1	58	39	66	44	51	54
ENSG00000227110.6|LMCD1-AS1	6	12	5	7	16	13
ENSG00000227199.1|ST7-AS1	43.68	27.65	31.52	21.64	28.95	23.24
ENSG00000227212.3|PFN1P6	4.62	11.05	13.12	8.46	5.48	4.64
ENSG00000227218.7|AL157935.1	11.2	11.55	18.6	13.02	12.8	9.08
ENSG00000227232.5|WASH7P	162.36	185.9	287.18	207.86	261.41	218.78
ENSG00000227252.1|AC105760.2	11	17	14	10	22	13
ENSG00000227268.3|KLLN	6	10	11	9	9	14
ENSG00000227345.8|PARG	494.56	411.64	579.2	348.69	505.45	486.26
ENSG00000227354.6|RBM26-AS1	24	28	41	18.03	25	43.02
ENSG00000227372.12|TP73-AS1	875.46	976.33	1231.04	892.73	1082.1	915.49
ENSG00000227398.3|KIF9-AS1	48.8	62.92	55.7	38	60.53	71
ENSG00000227449.8|FGF7P6	8.97	33.41	44.01	20.43	53.81	32.11
ENSG00000227500.10|SCAMP4	965	1275.47	1663.12	1129.47	1182.7	1208.77
ENSG00000227502.2|LINC01268	27	31	25	6	17	14
ENSG00000227518.5|AL928970.1	53.04	50.9	66.12	44.42	53.6	47.7
ENSG00000227533.5|SLC2A1-AS1	22	19.75	22.87	23.86	13	13
ENSG00000227540.1|AC016394.1	12.58	12	11.33	12.91	8.74	10
ENSG00000227543.4|SPAG5-AS1	35.45	39.84	47.3	26.65	58.74	30.93
ENSG00000227544.9|AC018647.1	11	11	6	5	11	5
ENSG00000227617.8|CERS6-AS1	125.06	109.09	313.1	137.52	176.04	150.97
ENSG00000227627.2|AL080276.2	10.8	8.58	8.8	11.96	16.76	17.66
ENSG00000227640.2|SOX21-AS1	318	287	323	224	252	284
ENSG00000227671.4|AL390728.4	289.97	312.28	384	247	358	275
ENSG00000227751.1|RCC2-AS1	56.96	32.67	74.49	38.95	60.58	54.63
ENSG00000227775.3|AL031282.1	16.54	27.71	15.12	3	7.39	1
ENSG00000227782.2|AC002553.1	10	12	14	10	7	7
ENSG00000227811.2|INKA2-AS1	142	156	194	128	161.39	145.46
ENSG00000227855.3|DPY19L2P3	9.07	12.23	13	12.11	9.05	7.04
ENSG00000227896.2|AL731569.1	23	14	20	10	11	13
ENSG00000227908.3|AC016596.1	7	6	16	9	13	16
ENSG00000227946.1|AC007383.2	8.41	12	17.79	11.71	25.2	19
ENSG00000227953.6|LINC01341	25	37	47	25	38	20
ENSG00000228031.3|AC078842.1	22	33	44	15	29	20
ENSG00000228049.7|POLR2J2	24.42	62.91	77.52	67.92	81.09	67.93
ENSG00000228106.5|AL392172.1	14	7	18	3	15	8
ENSG00000228107.1|AP000692.1	14	12	15.25	8.99	7.96	8
ENSG00000228109.1|MELTF-AS1	37	43	40	33	35	30
ENSG00000228172.5|AL020996.1	1.09	10.86	7.76	12.25	15.57	6.59
ENSG00000228175.3|GEMIN8P4	13	16	12	10	10	7
ENSG00000228192.7|AL512353.1	29.78	34.51	20.39	30.42	41.78	19.15
ENSG00000228242.6|AC093495.1	13.03	32.51	31.56	23.76	27.84	14.69
ENSG00000228253.1|MT-ATP8	9194	8794	10684	6640	8438	7852.35
ENSG00000228274.3|AL021707.2	21.95	31.1	35.3	33.98	40.37	20.61
ENSG00000228288.6|PCAT6	12	13	28	21	24	16
ENSG00000228300.14|C19orf24	108	139	202	170	125	119
ENSG00000228315.12|GUSBP11	414.94	502.01	563.07	378.03	521.49	409.27
ENSG00000228327.3|AL669831.1	273.92	445.98	644.39	355.58	428.62	346.8
ENSG00000228393.3|LINC01004	12	13	15	11	18	4
ENSG00000228409.6|CCT6P1	175.96	150.63	161.13	114.41	189.93	131.41
ENSG00000228434.1|AC004951.1	37	42	69	30	53	60
ENSG00000228451.4|SDAD1P1	20	22	35.03	29	26	25
ENSG00000228463.10|AP006222.1	46.63	64.74	66.25	55.33	49.68	42.63
ENSG00000228474.6|OST4	1156.98	1254.98	1365.99	1006.99	1248.99	1232.99
ENSG00000228486.10|C2orf92	61	89	66	62	54	39
ENSG00000228492.2|RAB11FIP1P1	14.92	37.03	44.1	20.3	11.84	21.27
ENSG00000228506.2|AL513550.1	144	122.09	143.13	111	155.24	146.07
ENSG00000228526.7|MIR34AHG	34	44	49	37	47	25
ENSG00000228544.1|CCDC183-AS1	22.41	32.53	37	30	36	24
ENSG00000228570.7|NUTM2E	12.25	12.7	17.71	6.6	8.26	11.63
ENSG00000228594.4|FNDC10	120	130	197	167	141	157
ENSG00000228606.2|AL139011.1	17.16	19	20	7.07	11.34	11.37
ENSG00000228623.6|ZNF883	318	293	333	221	318	288
ENSG00000228624.7|HDAC2-AS2	15	14	19	9	10	8
ENSG00000228638.1|FCF1P2	4.91	22.45	19.18	19.39	22.41	11.54
ENSG00000228653.2|HNRNPCP7	15	16	19	27	20	30
ENSG00000228672.3|PROB1	57	58	100	56	83	69
ENSG00000228696.8|ARL17B	98.26	85.45	109.56	67.08	99.37	87.63
ENSG00000228703.1|AL355310.2	21.8	11.85	19.02	16.73	14.42	13.66
ENSG00000228716.7|DHFR	2294.11	2309.91	2759.11	1953.42	2561.9	2608.53
ENSG00000228727.9|SAPCD1	358.42	359.86	532.76	325.02	448.72	435.73
ENSG00000228748.2|AL450306.1	97.1	119.68	107.41	69.18	105.71	110.77
ENSG00000228775.7|WEE2-AS1	19.29	18	21	17	19	20
ENSG00000228794.8|LINC01128	196	166.04	221	175	221.1	202.1
ENSG00000228801.5|AC064807.1	20	24	19	23	22	19
ENSG00000228830.1|AL160408.2	101.99	107.94	136.35	84.05	127.46	118.41
ENSG00000228876.3|AC010745.2	17	21	11	3	6	12
ENSG00000228878.7|SEPT7-AS1	40	31	33	23	49	43
ENSG00000228889.6|UBAC2-AS1	40	31	42	38	52	35
ENSG00000228903.7|RASA4CP	26.72	28.76	31.39	22.17	30.44	29.81
ENSG00000228925.1|AC016722.2	12.09	8.51	27.08	11.08	18.13	11.62
ENSG00000229018.5|PMS2P7	9.67	17.02	26.09	11.23	36.24	21.1
ENSG00000229036.7|VDAC1P8	43.58	48.73	35.53	35.78	57.26	40.99
ENSG00000229043.2|AC091729.3	46	45	67	45	67	50
ENSG00000229117.9|RPL41	11364.11	9773.88	12575.51	8304.22	12416.37	10096.91
ENSG00000229124.6|VIM-AS1	16	29	19	12	24	17
ENSG00000229152.2|ANKRD10-IT1	57	50	71	43	69	44
ENSG00000229180.7|AC006001.3	471.63	545.83	650.2	399.22	583.55	527.92
ENSG00000229186.4|ADAM1A	30.37	45.24	49.94	25.54	29.09	29.27
ENSG00000229212.8|AC044860.1	11.92	23.66	23.01	7.03	17.62	1.2
ENSG00000229267.2|AC016708.1	18	28	31	13	19	36
ENSG00000229320.3|KRT8P12	95.19	104	152.15	93	113	112.15
ENSG00000229334.1|AC046143.1	31	28	37	21	45	22
ENSG00000229358.3|DPY19L1P1	26	26.16	28.64	17.48	27.66	23.81
ENSG00000229413.2|AC018638.1	13	35	51	27	41	18
ENSG00000229422.2|AL512625.2	7.63	15.85	19.57	7.25	14.24	8.41
ENSG00000229474.6|PATL2	20	26	15	21	28	16
ENSG00000229589.1|ACVR2B-AS1	54	56	70	55	55	61
ENSG00000229619.3|MBNL1-AS1	9.28	22.43	28.69	7.24	27.94	15.59
ENSG00000229638.1|RPL4P4	13.33	12.77	14.2	8.17	13.23	4.89
ENSG00000229644.6|NAMPTP1	31.17	39.09	24.73	19.74	34.85	33.16
ENSG00000229692.3|SOS1-IT1	17	22	17	17	17	21
ENSG00000229743.3|LINC01159	25	20	29	17	27	14
ENSG00000229770.2|AL022337.1	24	16.44	28	9	15	23
ENSG00000229776.1|C4B-AS1	12	16	21.02	21.96	24	24.92
ENSG00000229807.11|XIST	10710.96	13081.8	16445.25	9464.49	13505.2	11387.19
ENSG00000229809.8|ZNF688	24	42	63	37	41	48
ENSG00000229833.9|PET100	541	480.85	500.66	306	468.97	446
ENSG00000229852.2|AC019205.1	149.07	151.71	189.81	133.51	194.13	141.08
ENSG00000229891.1|LINC01315	22	25	40	28	31	24
ENSG00000229944.3|EIF4EP2	9.27	13.8	15.54	13.35	4.7	14.26
ENSG00000229950.1|TFAP2A-AS1	20	28	23.6	20	13	24.53
ENSG00000229953.1|AL590666.2	22.34	32.58	54.31	41.79	30.46	45.81
ENSG00000229980.4|TOB1-AS1	22	17	14	15.13	28	17
ENSG00000230042.1|AK3P3	16	11	13	10	26	23
ENSG00000230074.1|AL162231.2	13.55	27	20	19	25	24
ENSG00000230124.8|ACBD6	580.07	640.4	728.58	526.24	703.69	568.96
ENSG00000230202.1|AL450405.1	208.88	322.31	439.6	311.06	252.41	286.13
ENSG00000230269.6|LINC02525	26	36	25	14	27	40
ENSG00000230314.6|ELOVL2-AS1	12	9	8	3	13	14
ENSG00000230359.5|TPI1P2	72.01	67	83	43	85	69
ENSG00000230373.8|GOLGA6L5P	79.98	100.72	93.32	74.25	80.81	55.16
ENSG00000230409.3|TCEA1P2	7.92	10.71	12.02	4.4	7.11	14.34
ENSG00000230415.1|LINC01786	15	23	12	9	21	9
ENSG00000230454.1|U73166.1	24	15	34	16	29	24
ENSG00000230461.8|PROX1-AS1	65.02	79	96.01	48	81	66.05
ENSG00000230487.8|PSMG3-AS1	433	422	508	370	453	409
ENSG00000230510.6|PPP5D1	12	18	11	11	7	21
ENSG00000230513.1|THAP7-AS1	37.73	18.35	49.1	49.23	52.73	52.47
ENSG00000230530.1|LIMD1-AS1	157.43	144.9	215.06	131.77	159.09	168.01
ENSG00000230551.4|AC021078.1	596.65	686.34	751.93	536.26	714.64	656.55
ENSG00000230555.2|AL450326.1	20	12	15	6	7	16
ENSG00000230562.3|FAM133DP	6.94	16.2	6.28	8.5	15.28	6.34
ENSG00000230590.10|FTX	400.24	487.31	595.55	323.94	402.17	348.56
ENSG00000230606.10|AC092683.1	118.21	224.7	122.52	66.77	316.77	121.14
ENSG00000230658.1|KLHL7-DT	49	60	48	56	50	52
ENSG00000230699.2|AL645608.2	28	41	68	30	37.67	31.67
ENSG00000230715.3|AC018638.2	29	66.02	95.08	67.09	45.35	70.45
ENSG00000230724.9|LINC01001	100.9	171.11	210.3	154.31	156.07	144.24
ENSG00000230733.2|AC092171.2	167.9	164.93	242.82	186.18	200.96	172.29
ENSG00000230797.2|YY2	37.39	23	37.55	28.26	53	46
ENSG00000230798.5|FOXD3-AS1	26	7	21	12	24	16
ENSG00000230844.2|ZNF674-AS1	159	99	179	126	169	143
ENSG00000230869.1|AGAP10P	30.48	31.74	29.51	16.77	33.03	13.42
ENSG00000230896.1|AL604028.1	14	15	20	10	16	13
ENSG00000230910.3|AL391807.1	198	219	217	169	254	162
ENSG00000230943.2|LINC02541	13	14	10	9	4	5
ENSG00000230982.1|DSTNP1	24	27	40	18	36	13
ENSG00000230989.6|HSBP1	2271	2043	2481	1721	2584	2278
ENSG00000231007.5|CDC20P1	66.03	54.14	62.96	49	49.97	60
ENSG00000231064.7|AC234582.1	255.67	311.38	376.99	259.08	304.06	241.48
ENSG00000231074.8|HCG18	633.49	675	815.64	561.48	708.09	633.38
ENSG00000231154.1|MORF4L2-AS1	11.07	27	18	7	19.09	12
ENSG00000231160.9|KLF3-AS1	33.03	23	37.03	22	40	25
ENSG00000231259.5|AC125232.1	84.48	71.14	110.03	70.36	66.16	119.27
ENSG00000231305.3|AC112484.1	27.08	26.19	20.35	19.39	29.21	17.06
ENSG00000231312.6|MAP4K3-DT	45	54	51	26	47	42
ENSG00000231365.5|WARS2-AS1	57	62	98	64	68	73.41
ENSG00000231437.3|LINC01750	50	46	85	53	74	45
ENSG00000231443.2|AC124944.2	22.24	17.43	25.77	18.92	20.03	18.41
ENSG00000231500.7|RPS18	16940.73	17435.5	17540.96	11944.99	18077.17	16355.54
ENSG00000231527.6|FAM27C	87.5	81.42	120.72	91.4	86.18	105.75
ENSG00000231528.2|FAM225A	369.2	346.47	383.13	316.03	386.45	407.08
ENSG00000231551.8|AC245100.4	29.74	30	38.76	25	26	16
ENSG00000231584.8|FAHD2CP	19.54	18.4	11.54	16.52	21.27	12.75
ENSG00000231595.1|AC005224.1	14	12	22	16	18	10
ENSG00000231607.11|DLEU2	38.4	36.4	45.43	24.42	41.1	24.13
ENSG00000231609.6|AC007098.1	212.52	235.14	282.24	182.9	230.31	227.44
ENSG00000231663.1|COA6-AS1	12.01	13.18	15	12.11	11.06	3
ENSG00000231721.7|LINC-PINT	78.9	68.63	90.81	55.52	65.94	56.53
ENSG00000231764.8|DLX6-AS1	7	5	18.02	12	16	7.02
ENSG00000231770.5|TMEM44-AS1	52	43	58	37	44	46
ENSG00000231784.8|DBIL5P	38	45	47	28	46	27
ENSG00000231789.2|PIK3CD-AS2	23	29	33	15	21	23
ENSG00000231852.8|CYP21A2	6.36	12.55	15.85	8.75	5.93	6.7
ENSG00000231856.2|AL162377.1	14	9	13	7	11	6
ENSG00000231864.2|AL807752.3	60.75	101.54	195.04	135.43	53.34	91.73
ENSG00000231880.2|KF459542.1	16.14	18.23	12.02	3.43	4.19	17.77
ENSG00000231887.7|PRH1	14.99	20.97	46.11	17.82	15.1	25.71
ENSG00000231889.7|TRAF3IP2-AS1	122	103	124	105	135	112
ENSG00000231925.11|TAPBP	1413	1611	2210	1533	1662	1688
ENSG00000231969.1|AC007364.1	11.06	8.03	22.65	3.75	14.4	10.43
ENSG00000232000.3|CLCN3P1	43.81	52.87	64.7	51.32	52.61	59.78
ENSG00000232024.2|LSM12P1	95.02	122.42	143.05	65.53	119.52	146.41
ENSG00000232044.6|SILC1	121	122	123	69	129	120
ENSG00000232070.8|TMEM253	18.96	21.37	8.9	8.96	27.11	14.03
ENSG00000232093.1|DCST1-AS1	12	14	14	12	11	12
ENSG00000232098.3|AC012313.1	148.94	167.97	255.58	161	165.9	166.54
ENSG00000232112.3|TMA7	2304	2089.93	2437.87	1721.91	2694.45	2330.34
ENSG00000232119.8|MCTS1	520	517	603	406	577	512
ENSG00000232160.6|RAP2C-AS1	41	37	36	33	30	38
ENSG00000232300.1|FAM215B	11	13	20	18	21	20
ENSG00000232354.8|VIPR1-AS1	13.86	15.42	18.82	13.42	16.38	11.68
ENSG00000232388.4|SMIM26	483.41	477.54	497.35	418.7	515.63	453.93
ENSG00000232433.2|GXYLT1P3	9	16	13	3	5	14
ENSG00000232434.2|AJM1	32	48	88	50	41	49
ENSG00000232442.1|MHENCR	86	80	101	60	107	97
ENSG00000232450.1|AL133517.1	20	11	37	17	22	12
ENSG00000232520.1|AC012507.2	9	8	13	8	11	15
ENSG00000232533.1|AC093673.1	173	159	218	137	216	208
ENSG00000232573.1|RPL3P4	28.66	44.52	24.42	18.98	36.45	19.76
ENSG00000232581.1|AC079742.1	0	0	14.09	2.88	11.32	13.78
ENSG00000232586.1|KIAA1614-AS1	5.38	14.21	15.94	9.72	6.51	4.3
ENSG00000232593.7|KANTR	115	131.28	131	93	119	127.12
ENSG00000232611.1|AL683813.1	58.97	59.08	80.99	46.11	70.03	58.77
ENSG00000232630.1|PRPS1P2	9	12	25	9.01	20	27
ENSG00000232653.8|GOLGA8N	10.35	11.9	13.65	12.87	13.16	8.33
ENSG00000232671.5|ZNF687-AS1	18.25	4.61	8.15	14.67	16.72	10.84
ENSG00000232677.7|LINC00665	905.27	845.56	1199.16	724.46	1081.41	884.68
ENSG00000232729.7|AC211433.1	13.08	8.03	14.04	8.01	13.07	3
ENSG00000232748.3|AC135050.1	40.94	17.65	37.47	29.57	23.48	15.47
ENSG00000232759.1|AC002480.1	9	11.71	15	9.34	8.5	7.49
