Ctrl_417_R1B1	LMP.Olap_417_R1B1	Ctrl_417_R2B2	LMP.Olap_417_R2B2	Ctrl_417_R3B2	LMP.Olap_417_R3B2
ENSG00000130958.13|SLC35D2	874.08	872.71	671.77	645.28	860.22	731.63
ENSG00000130962.17|PRRG1	107	123	88.51	73	304.74	256.32
ENSG00000130985.17|UBA1	12280	12795	9660	7957	9729	9368
ENSG00000130997.16|POLN	42.54	33.08	26.2	41.24	39.46	30.55
ENSG00000131002.12|TXLNGY	721	579	572	484	741	492
ENSG00000131013.3|PPIL4	495	475	478	389	564	470
ENSG00000131015.5|ULBP2	174.63	161	121.59	134	243.65	224.57
ENSG00000131016.17|AKAP12	1619	1973	1288	1355	3989	3908
ENSG00000131018.23|SYNE1	1280.93	1145.86	1180	887	1206	955
ENSG00000131023.13|LATS1	1212.9	1149	1073.99	883	1113	893.89
ENSG00000131037.15|EPS8L1	48	47	33	28	43	62
ENSG00000131043.12|AAR2	1013	967	766	642	743	677
ENSG00000131051.22|RBM39	7370	6690	5902	4890	6281	4422
ENSG00000131061.14|ZNF341	139	111	94	117.32	80.76	96
ENSG00000131067.17|GGT7	1136	1069	936	745	723	706
ENSG00000131069.20|ACSS2	2449	2220	1976	1397	1589	1331
ENSG00000131080.15|EDA2R	135	113	79	101	93	72
ENSG00000131089.15|ARHGEF9	1730	1520	1376	1150	1373	1020
ENSG00000131094.4|C1QL1	528	558	430	402	220	321
ENSG00000131095.13|GFAP	15.63	12.84	12.54	5.76	8.16	11
ENSG00000131100.13|ATP6V1E1	2227	2055	1629	1499	2553	2001
ENSG00000131115.16|ZNF227	361.95	356.42	307.61	274.65	310.23	248.03
ENSG00000131116.12|ZNF428	861.26	655.66	645.89	520.65	478.44	465.52
ENSG00000131127.14|ZNF141	500	487	544	516	537	422
ENSG00000131143.8|COX4I1	3998	3753	2956	2404	3932	3355
ENSG00000131148.9|EMC8	518	463	379	340	474	385
ENSG00000131149.19|GSE1	2615	2707	2017	1924	2406	2244
ENSG00000131153.9|GINS2	479	411	398	280	458	331
ENSG00000131165.15|CHMP1A	1751	1877	1474	1220	1220	1478
ENSG00000131171.13|SH3BGRL	2337	1869	1838	1452	1548	822
ENSG00000131174.6|COX7B	2050	1611	1326	1190	1593	1256
ENSG00000131187.9|F12	23	48	21	25	27	78
ENSG00000131188.12|PRR7	34	28	20	26	17	43
ENSG00000131236.17|CAP1	7678.78	6683.91	6471.56	5314.98	8695.51	7175
ENSG00000131238.17|PPT1	3769.22	3569.09	2832.44	2414.02	3185.49	2489
ENSG00000131263.12|RLIM	1521	1612	1477	1371	1791	1443
ENSG00000131269.17|ABCB7	650	545	486	380	547	402
ENSG00000131323.14|TRAF3	1069	1043	800	655	871	969
ENSG00000131351.15|HAUS8	572	585	504	400	530	614
ENSG00000131368.8|MRPS25	1563.48	1454.56	1323.11	1033.19	1667.13	1492.54
ENSG00000131370.16|SH3BP5	974.23	945.15	784.49	623.86	1411.43	1359.91
ENSG00000131373.14|HACL1	393.12	341.83	251.31	177.61	454.93	335.28
ENSG00000131374.14|TBC1D5	3091	2276	2409	1717	2368	1378
ENSG00000131375.10|CAPN7	1515	1422	1079	999	1403	1095
ENSG00000131378.14|RFTN1	2204	2032	1957	1544	1869	1412
ENSG00000131381.12|RBSN	1548	1517	1226	1061	1139	1075
ENSG00000131386.19|GALNT15	32	26	19	13	6	9
ENSG00000131389.17|SLC6A6	244.32	240	279	241	384.49	369.59
ENSG00000131398.13|KCNC3	28	30	28	28	6	5
ENSG00000131400.8|NAPSA	18.66	30.79	23.29	24.87	21.05	17.36
ENSG00000131408.14|NR1H2	1007.34	1085.21	756.71	653.13	586.95	929.64
ENSG00000131409.13|LRRC4B	651	755	562	463	311	564
ENSG00000131437.15|KIF3A	438	425	411	316	401	345
ENSG00000131446.16|MGAT1	1601	1535	1242	1069	1199	1267
ENSG00000131459.13|GFPT2	411	359	282	286	545	514
ENSG00000131462.8|TUBG1	2729.8	3339.93	2469.13	2486.79	2950.22	3890.29
ENSG00000131467.10|PSME3	3218	2917	2240	2034	3036	2692
ENSG00000131469.14|RPL27	4861	4050	3527	2818	4157	3284
ENSG00000131470.14|PSMC3IP	506.6	517.33	460.9	441.11	607.25	713.19
ENSG00000131473.17|ACLY	9153.7	8848.13	7801.65	6824.45	10052.78	9940.07
ENSG00000131475.7|VPS25	1021	933	687	628	979	916
ENSG00000131477.11|RAMP2	181	186	172	136	160	118
ENSG00000131480.9|AOC2	13	13	15	17	16	24
ENSG00000131495.8|NDUFA2	449	438	333	270	340	372
ENSG00000131503.21|ANKHD1	2607.29	2905.79	2504.55	2176.29	2658.25	2501.69
ENSG00000131504.17|DIAPH1	3328	3461	2739	2533	4706	4551
ENSG00000131507.11|NDFIP1	4142	3655	3216	2796	3037	2289
ENSG00000131508.16|UBE2D2	1592.44	1395	1202.43	1098.44	1459.78	1164
ENSG00000131558.15|EXOC4	2308	1681	1858	1315	2307	1182
ENSG00000131584.19|ACAP3	4760.52	4478.56	3999.55	2938	2387	2884.82
ENSG00000131591.17|C1orf159	108	128	72	99	56	115
ENSG00000131626.18|PPFIA1	1864.91	1845.98	1600.98	1464.96	1673.94	1546.97
ENSG00000131650.14|KREMEN2	33.95	26.64	15.24	17.17	61.25	73.69
ENSG00000131652.14|THOC6	498.66	506.32	398.83	363.95	345.28	421.71
ENSG00000131653.13|TRAF7	1527.49	1882.03	1318.2	1169.25	1103.4	1608.79
ENSG00000131669.10|NINJ1	1490	1756	1151	1233	728	1024
ENSG00000131697.18|NPHP4	321	311	247	254	218	311
ENSG00000131711.15|MAP1B	3384	3743	3217	3424	10423	10038
ENSG00000131724.11|IL13RA1	652	656	542	523	915	669
ENSG00000131725.14|WDR44	652	681	583	433	692	625
ENSG00000131732.12|ZCCHC9	278	338	275	258	371	259
ENSG00000131747.15|TOP2A	10758	13181	10970	13077	14700	14745
ENSG00000131748.16|STARD3	940	950	675	672	632	723
ENSG00000131759.18|RARA	321.95	360.63	335.89	335.5	270.67	390.49
ENSG00000131771.14|PPP1R1B	134	198	122	127	71	78
ENSG00000131773.14|KHDRBS3	986	793	719	614	1032	870
ENSG00000131778.19|CHD1L	2512.35	2149.94	2240.41	1825.7	2061.66	1687
ENSG00000131779.11|PEX11B	792	783.96	544	533.94	860.96	685
ENSG00000131781.13|FMO5	693	693	687	637	626	450
ENSG00000131788.16|PIAS3	1658.85	1429.84	1345.58	1103.2	1344.15	1068.8
ENSG00000131791.8|PRKAB2	604	543	534	463	717	519
ENSG00000131797.12|CLUHP3	236.64	236	177	190.25	271	205.94
ENSG00000131828.13|PDHA1	2794.21	2698.64	2211.95	1919.2	2505.98	2226.07
ENSG00000131844.16|MCCC2	1396	1327	1067	966	1336	1215
ENSG00000131845.14|ZNF304	203.79	208.96	220.66	120.94	185	145
ENSG00000131848.9|ZSCAN5A	111.49	86	68.95	46	81	48.98
ENSG00000131849.12|ZNF132	100	106	99	62	96	83
ENSG00000131871.15|SELENOS	1478	1317	1142	905	1374	1184
ENSG00000131873.7|CHSY1	3715	3296	3229	2689	2812	2192
ENSG00000131876.17|SNRPA1	812.93	772.96	638.99	619.94	908.96	761.99
ENSG00000131899.11|LLGL1	1275	1618	1039	1032	923	1497
ENSG00000131931.8|THAP1	224	206	202	172	224	176
ENSG00000131943.17|C19orf12	209	204	188	160	215	215
ENSG00000131944.9|FAAP24	91	138	88	84	137	121
ENSG00000131966.14|ACTR10	1405	1262	1032	979	1285	879
ENSG00000131979.19|GCH1	215	180	151	112	321	298
ENSG00000131981.16|LGALS3	23	32	19	30	21	16
ENSG00000132000.13|PODNL1	18.19	28.63	26	33.59	19	41
ENSG00000132002.8|DNAJB1	3460.55	3554.02	3034.32	2627.4	4201.01	3937.63
ENSG00000132003.9|ZSWIM4	308.92	362.45	276.06	223.37	260.59	326.73
ENSG00000132004.13|FBXW9	132	118	91	64	78.54	92
ENSG00000132005.9|RFX1	228	282	193	186	136	217
ENSG00000132010.16|ZNF20	111.29	98.11	115.02	32.01	118.15	90.12
ENSG00000132016.11|C19orf57	580	793	599	612	380	451
ENSG00000132017.10|DCAF15	804.81	967.37	674	717.41	598	878
ENSG00000132024.17|CC2D1A	2102	2304	1649	1435	1407	1693
ENSG00000132026.13|RTBDN	37.82	32	24	35.94	9	18
ENSG00000132109.10|TRIM21	184	224	183	168	247	195
ENSG00000132128.16|LRRC41	1508.69	1538.13	1201.68	1080.8	1256.36	1217.88
ENSG00000132141.14|CCT6B	81	77	66	58	44	40
ENSG00000132153.15|DHX30	2261	2452	1744	1531	1788	2226
ENSG00000132155.11|RAF1	3435	3113	2453	2111	3409	2479
ENSG00000132182.12|NUP210	1292	1202	965	798	1588	1617
ENSG00000132185.16|FCRLA	300	314	302	284	438	385
ENSG00000132196.14|HSD17B7	759.12	679.49	711.37	584.8	971.5	740.64
ENSG00000132199.20|ENOSF1	146.17	131.27	127.63	115.19	148.34	146.9
ENSG00000132205.11|EMILIN2	83	86	80	60	22	31
ENSG00000132207.17|SLX1A	206.36	283.34	225.36	172.17	184.11	278.22
ENSG00000132254.12|ARFIP2	771	716	619	489	682	519
ENSG00000132256.18|TRIM5	256	238	184.96	189	191	167
ENSG00000132274.16|TRIM22	173	140	166	121	99	55
ENSG00000132275.11|RRP8	258	256	248	197	259	252
ENSG00000132286.12|TIMM10B	526	414.88	424	270	450	348
ENSG00000132294.15|EFR3A	2830	2657	2414	1987	2314	1785
ENSG00000132300.19|PTCD3	2038	1630	1414	1232	1753	1306
ENSG00000132305.20|IMMT	2946	2625	2345	1964	2935	2502
ENSG00000132313.15|MRPL35	982.98	910	848	692	935	767
ENSG00000132323.9|ILKAP	689	691	537	458	619	464
ENSG00000132326.12|PER2	781	775	697.99	583.97	395.94	299.96
ENSG00000132329.11|RAMP1	1409	1396	1102	920	407	551
ENSG00000132330.17|SCLY	628	652	568	486	360.78	443.65
ENSG00000132334.16|PTPRE	1652	1301	1127	846	1194	932
ENSG00000132341.12|RAN	5232.86	4631.94	3822.95	3662.94	5074.92	4485.98
ENSG00000132356.11|PRKAA1	1509	1365	1346	1113	1576	1198
ENSG00000132357.14|CARD6	19	22	36	35	70	86
ENSG00000132359.15|RAP1GAP2	32	32	42	22	34	47
ENSG00000132361.17|CLUH	1513.37	1609.5	1290	940	1121	1677.84
ENSG00000132376.20|INPP5K	636	666	477	394	593	499
ENSG00000132382.14|MYBBP1A	924	1017	807.87	597	653.28	937
ENSG00000132383.11|RPA1	4088	4137	3392	3211	4605	4404
ENSG00000132386.11|SERPINF1	13	22	28	22	10	18
ENSG00000132388.12|UBE2G1	1466	1331	968	939	1472	1279
ENSG00000132394.11|EEFSEC	535.54	478	471.9	345.77	340	427.96
ENSG00000132405.19|TBC1D14	3159.11	3022.82	2629.47	2098.43	2225.23	1992.97
ENSG00000132406.12|TMEM128	628	515	435	400	395	337
ENSG00000132423.12|COQ3	152	144	87	66	118	103
ENSG00000132424.16|PNISR	5181.92	4520.88	4563.9	3986.64	4650.93	3133
ENSG00000132432.14|SEC61G	614	478	546	517	588	416
ENSG00000132434.9|LANCL2	885	745	621	456	716	519
ENSG00000132436.11|FIGNL1	746	819	641	664	965	927
ENSG00000132463.14|GRSF1	1132	1047	903	801	975	831
ENSG00000132466.18|ANKRD17	2182	1914	1962	1625	1900	1532
ENSG00000132467.4|UTP3	357	357	287	239	425	335
ENSG00000132470.14|ITGB4	107	167	82	112	65	139
ENSG00000132471.12|WBP2	4689	5084	3726	3048	3034	3356
ENSG00000132475.10|H3F3B	9586.08	8321.05	7033.03	5915.02	6555.03	5535.03
ENSG00000132478.10|UNK	1236.88	1279.95	959.96	867.9	663.97	793.97
ENSG00000132481.7|AC087289.1	208.33	280.05	183.25	218.81	265.42	431.39
ENSG00000132485.14|ZRANB2	2701	2112.82	2068	1752	2330.87	1600
ENSG00000132507.18|EIF5A	6120.86	5399.2	4319.68	3710.75	5515.86	5674.11
ENSG00000132510.10|KDM6B	466	518	444	435	275	376
ENSG00000132522.16|GPS2	1599.63	1642.5	1247.24	1092.26	1227.56	1260.18
ENSG00000132530.17|XAF1	7	28	29	31	2.42	1
ENSG00000132535.19|DLG4	2529	2902	2379	1983	1900	1725
ENSG00000132541.11|RIDA	158	157	110	112	125	99
ENSG00000132549.18|VPS13B	796	509	704	513	518	347
ENSG00000132561.14|MATN2	2397	2689	2656	2822	2255	1878
ENSG00000132563.16|REEP2	1444	1458	1112	872	928	1082
ENSG00000132570.14|PCBD2	244.99	225.25	206.89	212	216	179.87
ENSG00000132581.9|SDF2	1356	1343	1008	928	1179.3	910.69
ENSG00000132589.16|FLOT2	5315	5752	4421	4142	4016	4467
ENSG00000132591.12|ERAL1	2018.06	1883.48	1458.82	1245.82	1485.93	1321.46
ENSG00000132600.16|PRMT7	519.58	583.84	473.57	364.48	374.16	391
ENSG00000132603.15|NIP7	582.2	508.16	442.21	350.23	554.07	500.98
ENSG00000132604.11|TERF2	1332.93	1242	1045	922	1000	919
ENSG00000132612.16|VPS4A	2344.27	2431.73	1895.59	1729.94	2021.73	1690.87
ENSG00000132613.15|MTSS1L	2168.71	2527.69	1818.49	1755.96	1444.05	2060.53
ENSG00000132635.17|PCED1A	1869	1915	1464	1253	1113	1179
ENSG00000132639.12|SNAP25	4	2	11	8	86	50
ENSG00000132640.15|BTBD3	1084.92	1028.94	1117.94	975.83	760	576.95
ENSG00000132646.11|PCNA	3907	3222	3169	2510	4023	3140
ENSG00000132661.4|NXT1	289	285	213	189	299	244
ENSG00000132664.12|POLR3F	165	161	168	130	157	150
ENSG00000132669.13|RIN2	2324.18	2166.47	2234.14	1698.59	2009.07	1310.43
ENSG00000132670.20|PTPRA	5963.39	5320.72	4818.57	3731.58	4314.55	3035.48
ENSG00000132676.16|DAP3	1697.43	1681.04	1347.08	1119	2039	1740.1
ENSG00000132680.11|KHDC4	2031	1832	1738	1596	2034	1624
ENSG00000132688.11|NES	15150	14177	13812	9651	11092	10439
ENSG00000132692.19|BCAN	1199.52	1326.13	1028.22	877.51	391.27	409.31
ENSG00000132694.18|ARHGEF11	2257	2326	1976	1610	1586	1509
ENSG00000132716.18|DCAF8	4274.93	3791.25	3246.49	2885.24	3271.42	2634.31
ENSG00000132718.9|SYT11	11194	9481	9174	6937	6494	4514
ENSG00000132740.8|IGHMBP2	494	504	344	328	312	474
ENSG00000132763.15|MMACHC	352.49	334.84	320	307	309	279
ENSG00000132768.14|DPH2	503.89	411.93	339.97	219.95	359.96	306.93
ENSG00000132773.12|TOE1	405.01	465.63	286.1	309.75	301.61	317.61
ENSG00000132780.17|NASP	3820	3426.99	3100	2596	3490	2841
ENSG00000132781.17|MUTYH	406.99	515.37	331.9	343.25	215.39	290.39
ENSG00000132792.19|CTNNBL1	1225	1062	951	819	983	719
ENSG00000132801.7|ZSWIM3	140	122	113	135	182	117
ENSG00000132819.17|RBM38	649	817.72	465	445.99	507.97	693.35
ENSG00000132821.12|VSTM2L	22	36	37	48	18	35
ENSG00000132823.11|OSER1	711	722	529	544	1015	770
ENSG00000132824.14|SERINC3	4920	4549	4188	3540	4613	3525
ENSG00000132825.7|PPP1R3D	167	132	147	122	122	89
ENSG00000132842.13|AP3B1	1941	1817	1775	1332	1842	1372
ENSG00000132846.6|ZBED3	1039.5	1124.86	841.66	836.31	856.93	874.28
ENSG00000132849.20|PATJ	956	915	778	739	833	604
ENSG00000132879.14|FBXO44	594.56	700.81	453.78	384.6	412	431.78
ENSG00000132881.12|CPLANE2	44	47	29	29	24	28
ENSG00000132906.18|CASP9	448	449	370	288	381	350
ENSG00000132912.12|DCTN4	2827	2668	2282	1960	2358	1778
ENSG00000132938.20|MTUS2	12	5	12	8	37	39
ENSG00000132950.19|ZMYM5	585	517	441	302	568	395
ENSG00000132952.12|USPL1	519	507	445	403	691	543
ENSG00000132953.16|XPO4	1594	1393	1323	1102	1610	1265
ENSG00000132963.8|POMP	1789	1531	1331	1103	2223	1694
ENSG00000132964.12|CDK8	454	374	426	358	567	469
ENSG00000132967.9|HMGB1P5	294.56	317.98	233.34	146.93	389.47	197.82
ENSG00000132970.12|WASF3	1770.98	1674.69	1768	1612.77	1428.78	1208.5
ENSG00000133019.11|CHRM3	458	296	383	281	675	417
ENSG00000133026.12|MYH10	3014	3142	2896	2803	4246	4094
ENSG00000133027.18|PEMT	277	240	225	169	162	155
ENSG00000133028.12|SCO1	702	665	613	479	692	590
ENSG00000133030.21|MPRIP	5966.1	5682.82	4899.96	4206.72	4832.96	4536.97
ENSG00000133055.9|MYBPH	43	28	38	18	44	12
ENSG00000133056.13|PIK3C2B	419	442	304	289	308	285
ENSG00000133059.17|DSTYK	1171	1194	980	879	1163	967
ENSG00000133065.11|SLC41A1	2568	2841	2310	2091	2453	2465
ENSG00000133069.17|TMCC2	330	297	223	212	222	275
ENSG00000133083.14|DCLK1	50	37	85	45	288	197
ENSG00000133103.17|COG6	1010	932	849	723	866	683
ENSG00000133104.14|SPART	2525	2570	1769	1691	3271	2651
ENSG00000133106.14|EPSTI1	149	118	178	92	122	44
ENSG00000133110.15|POSTN	85	71	63	46	29	25
ENSG00000133111.3|RFXAP	297	278	229	197	239	222
ENSG00000133112.16|TPT1	19117.66	17473.51	14811.54	12715	25514.33	21271
ENSG00000133114.17|GPALPP1	712	667	582	496	749	665
ENSG00000133119.13|RFC3	1241	1296	949	1116	1416	1351
ENSG00000133121.21|STARD13	1236.7	1104	1081	783	1189	861
ENSG00000133131.15|MORC4	342	312	281	250	348	227
ENSG00000133134.11|BEX2	30	52	18	35	127	142
ENSG00000133138.20|TBC1D8B	145	128	161	160	214	183
ENSG00000133142.17|TCEAL4	3412	3158	2581	2142	3232	2328
ENSG00000133169.6|BEX1	49	79	21	24	69	85
ENSG00000133193.12|FAM104A	1264.42	1103.35	979.41	894.26	1119.76	1030.19
ENSG00000133195.11|SLC39A11	648	542	459	308	410	315
ENSG00000133216.16|EPHB2	176	212	103	108	308	411
ENSG00000133226.17|SRRM1	3342.95	3543.86	3202.98	2807.97	2947.98	2443.96
ENSG00000133243.8|BTBD2	1778.55	2046.97	1546.77	1399.09	792.63	1331
ENSG00000133246.12|PRAM1	19	21	11	15	8	5
ENSG00000133247.14|KMT5C	118	156	138	109	101	129
ENSG00000133250.14|ZNF414	319	301	213	207	85	197
ENSG00000133265.11|HSPBP1	245	218	202	136	136	182
ENSG00000133275.16|CSNK1G2	1397	1575	1220	1005	982	1566
ENSG00000133302.13|SLF1	129	154	165	133	208	207
ENSG00000133313.15|CNDP2	3701	3811	3077	2514	4015	3215
ENSG00000133315.11|MACROD1	232	210	202	168	147	163
ENSG00000133316.15|WDR74	628.58	667.12	445.96	367.25	526.9	521.97
ENSG00000133318.13|RTN3	7378.93	6956.99	5538.99	4957	6376.96	5505
ENSG00000133321.11|RARRES3	205	224	182	190	131	93
ENSG00000133392.18|MYH11	21.1	11.05	26.23	20.04	15.07	12.25
ENSG00000133393.13|FOPNL	882	921	768	664	815	653
ENSG00000133398.4|MED10	275	225	190	165	267	271
ENSG00000133401.16|PDZD2	770	759	1036	902	295	237
ENSG00000133422.13|MORC2	1614.8	1807.78	1667.65	1475	1419.88	1280
ENSG00000133424.20|LARGE1	750	576	659	529	728	526
ENSG00000133433.10|GSTT2B	172	220	117.93	119	122	124
ENSG00000133460.19|SLC2A11	339.74	334.84	282.34	233.72	270.94	205.99
ENSG00000133466.14|C1QTNF6	640.58	776	581	507.94	381	407
ENSG00000133597.11|ADCK2	654	774.13	495	557.07	610	730.63
ENSG00000133606.11|MKRN1	1778	1576	1284	1203	1695	1286
ENSG00000133612.19|AGAP3	1645	1647	1388	1165	1056	1278
ENSG00000133619.17|KRBA1	407	426	334	264	278	383
ENSG00000133624.13|ZNF767P	556.61	467.99	504.06	461.24	471.36	319.78
ENSG00000133627.18|ACTR3B	211.71	228	156	106	138.74	93
ENSG00000133639.5|BTG1	483	453	391.82	436.83	671	495.79
ENSG00000133641.18|C12orf29	312.3	247.08	219.38	230.65	271.65	206.96
ENSG00000133657.15|ATP13A3	4801	4419.2	4121.85	3564.39	5816.5	4790
ENSG00000133678.14|TMEM254	630	539.62	425.73	390	397	321
ENSG00000133687.16|TMTC1	2115	1705	1640	1216	1902	1401
ENSG00000133703.11|KRAS	870.07	876.56	715.29	690.62	1080.92	874.34
ENSG00000133704.10|IPO8	1475	1400	1258	990	1406	1090
ENSG00000133706.18|LARS	2036	1865	1626	1189	1764	1327
ENSG00000133731.10|IMPA1	372	337	299	264	328	277
ENSG00000133739.16|LRRCC1	448	456	413	365	339	315
ENSG00000133740.11|E2F5	115.92	86.06	88.68	53.25	117.07	75.73
ENSG00000133773.12|CCDC59	326.63	274	239	181	329	225
ENSG00000133789.15|SWAP70	440	513	444	396	406	355
ENSG00000133794.17|ARNTL	527	467	403	363	382	305
ENSG00000133812.15|SBF2	1286.85	916.99	1135.99	749	909.98	535
ENSG00000133816.15|MICAL2	105	100.72	70.36	65.65	119	103
ENSG00000133818.14|RRAS2	151.64	132	105.98	84.88	273.9	285.91
ENSG00000133835.15|HSD17B4	3205	3071	2623	2141	2605	1959
ENSG00000133858.15|ZFC3H1	1104	989	1059	863	1310	865
ENSG00000133863.8|TEX15	41	55	25	32	42	43
ENSG00000133872.13|SARAF	2482	2279	1769	1770	2129	1766.98
ENSG00000133874.2|RNF122	96	106	101	119	91	79
ENSG00000133878.9|DUSP26	106	117	73	87	84	79
ENSG00000133884.10|DPF2	2631	2683	2166	1963	2209	1898
ENSG00000133895.14|MEN1	1509	1609	1227	1043	1275	1468
ENSG00000133935.6|ERG28	1789	1450	1308	1111	1845	1710
ENSG00000133937.4|GSC	97	113	79	89	99	68
ENSG00000133943.20|DGLUCY	1748.37	1647.38	1430.58	1152.46	1355.83	1070.82
ENSG00000133958.13|UNC79	103	98	109	86	41	24
ENSG00000133961.20|NUMB	2343	2108	2230	1681	1867	1513.71
ENSG00000133983.15|COX16	682.79	553.79	458.22	397.47	508.05	393.96
ENSG00000133985.3|TTC9	593	645	771	713	855	711
ENSG00000133997.11|MED6	390	393	304	233	442	319
ENSG00000134001.13|EIF2S1	2334	2178	1812	1600	2273	1988
ENSG00000134013.15|LOXL2	153.98	166.67	259.49	254.41	317.64	395.61
ENSG00000134014.17|ELP3	803	683	619	453	666	485
ENSG00000134030.14|CTIF	1037	1063	918	656	962	860
ENSG00000134042.13|MRO	88	79	86	76	51	42
ENSG00000134046.12|MBD2	1410	1264	1109	989	1646	1453
ENSG00000134049.6|IER3IP1	887.54	773.14	672.87	567.97	1124.52	915.74
ENSG00000134056.12|MRPS36	344	290	230	238	347	263
ENSG00000134057.15|CCNB1	1736	1709	1688	1594	2404	2295
ENSG00000134058.12|CDK7	263	199	162	159	295	233
ENSG00000134061.5|CD180	42	53	36	50	18	10
ENSG00000134072.11|CAMK1	806.38	801.1	565.75	524.63	714.05	758.72
ENSG00000134077.16|THUMPD3	1224.9	1224.49	1032	834.85	1120.88	1045.36
ENSG00000134086.7|VHL	2442	2424	1832	1646	2077	1707
ENSG00000134107.4|BHLHE40	680	812	1019	1166	942	1108
ENSG00000134108.13|ARL8B	1893	1848	1493	1296	2484	1954
ENSG00000134109.11|EDEM1	1595.96	1587.96	1271	1218	2203	2068.92
ENSG00000134138.20|MEIS2	2230.86	1856.7	1752.2	1389.69	1658.43	1179.05
ENSG00000134146.12|DPH6	94	81	69	42	75	53
ENSG00000134152.11|KATNBL1	423	450	325	321	381	282
ENSG00000134153.10|EMC7	1127	1007	786	721	856	728
ENSG00000134186.12|PRPF38B	1711	1674	1497	1221	1571	1215
ENSG00000134202.10|GSTM3	1471	1455	995	1067.92	1580	1352
ENSG00000134207.16|SYT6	19	21	32	26	102	113
ENSG00000134215.16|VAV3	1782	1317	1456	982	1381	747
ENSG00000134222.16|PSRC1	969	1012	901	1034	972	1063
ENSG00000134243.12|SORT1	5424	5048	4811	4342	4807	4135
ENSG00000134245.18|WNT2B	139.93	77.88	145.07	109.36	84.32	56.1
ENSG00000134247.10|PTGFRN	1905	2166	1807	1790	2014	1906
ENSG00000134248.13|LAMTOR5	1141	1020	810	695	1104	745.2
ENSG00000134250.20|NOTCH2	7832.24	7069.84	6674.55	5347.12	6615.06	4845.8
ENSG00000134253.10|TRIM45	434	527	300	391	549	451
ENSG00000134255.14|CEPT1	544.96	452	438	400.4	398.49	299.14
ENSG00000134256.12|CD101	19.17	12.48	20	18	9.88	9.94
ENSG00000134262.13|AP4B1	450.78	468.54	378.82	346.35	523.4	509.73
ENSG00000134265.13|NAPG	908	841	760	643	1028	780
ENSG00000134278.15|SPIRE1	1076	1065.28	971.98	924.65	1334.93	1137.15
ENSG00000134283.17|PPHLN1	699.17	669	624	553.2	812.36	566
ENSG00000134285.11|FKBP11	207	188	147	116	259	216
ENSG00000134287.10|ARF3	4567.1	4307	3782	3244	4194	3643
ENSG00000134291.12|TMEM106C	4458	4103	3601	3440	4032	3514
ENSG00000134294.14|SLC38A2	3443	3371	2726	2608	3975	3213
ENSG00000134297.6|PLEKHA8P1	20.4	9.06	23.22	12.08	14.53	21.39
ENSG00000134308.14|YWHAQ	9036	8476	6799	5796	9317	7585
ENSG00000134313.15|KIDINS220	5386	5082	4550	3602	4100	2847
ENSG00000134317.18|GRHL1	51	34	26	28	33	56
ENSG00000134318.14|ROCK2	2483	2263	2252	1896	2249	1818
ENSG00000134321.12|RSAD2	1268	1271	1163	995	516	283
ENSG00000134323.12|MYCN	25	5	18	19	13	10
ENSG00000134324.11|LPIN1	4362	3877	3546	2857	5846	5051
ENSG00000134326.11|CMPK2	486	470	376	362	321	211
ENSG00000134330.18|IAH1	1086.62	915.73	755.68	578.11	811.08	571.93
ENSG00000134333.14|LDHA	1024.11	1034	881.96	877.88	792.3	789.93
ENSG00000134352.20|IL6ST	7184	6021	7711	5710	3860	2642
ENSG00000134363.12|FST	123	147	95	127	220	252
ENSG00000134369.15|NAV1	3354	3034.94	3492	3119	2247	1984
ENSG00000134371.12|CDC73	1345	1197	1208	917	1234	887
ENSG00000134375.11|TIMM17A	1500	1418	1114	924	1592	1295
ENSG00000134419.15|RPS15A	3865.26	3678.4	3022.3	2295.28	3475.33	2593.84
ENSG00000134440.12|NARS	3328	3147	2842	2292	3477	3073
ENSG00000134444.14|RELCH	964	895	874	725	1174	891
ENSG00000134452.19|FBH1	1742.75	1650.26	1232.96	1054.73	1464.92	1354.14
ENSG00000134453.16|RBM17	2220	2019	1795	1484	1930	1847
ENSG00000134461.16|ANKRD16	151.09	158.5	133.91	102.2	95.65	81.14
ENSG00000134470.21|IL15RA	70	67	79	69	111	104
ENSG00000134480.15|CCNH	583.04	509.9	478.79	350.59	522.46	369.33
ENSG00000134490.14|TMEM241	147	131	93	77	170	125
ENSG00000134504.13|KCTD1	255	265	264	216	212	214
ENSG00000134508.12|CABLES1	180	204	154	157	295	220
ENSG00000134531.10|EMP1	637	591	527	434	584	485
ENSG00000134532.17|SOX5	433	306	383	250	544	308
ENSG00000134569.10|LRP4	2021.19	2010.91	1951.29	1468.55	1313.13	1250.88
ENSG00000134574.11|DDB2	166	173	151	124	248	214
ENSG00000134575.10|ACP2	1162.59	1176.99	876	718	1136	1094
ENSG00000134590.13|RTL8C	3347.91	3259.88	2623	2256	2521	2381.9
ENSG00000134594.5|RAB33A	361	305	275	217	421	404
ENSG00000134595.8|SOX3	31	28	7	22	50	81
ENSG00000134597.16|RBMX2	617	585	524	448	528	417
ENSG00000134602.16|STK26	331	339	225	198	279	230
ENSG00000134644.15|PUM1	2317	2012	1918	1444	1543	1158
ENSG00000134668.12|SPOCD1	317	388	295.98	315.35	329	467
ENSG00000134684.10|YARS	1693.91	1689.99	1406.9	1086.97	1941	1665
ENSG00000134686.18|PHC2	3275	3137	3027	2326	3290.33	2889
