Ola_417_R1B1	LMP.Olap_417_R1B1	Ola_417_R2B2	LMP.Olap_417_R2B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000113749.7|HRH2	148	171	168	120	259	147
ENSG00000113758.13|DBN1	1352	1679	1282	1079	1874	1865
ENSG00000113761.12|ZNF346	286	326	316	284	254	299
ENSG00000113763.12|UNC5A	390	462	364	279	143	131
ENSG00000113790.11|EHHADH	83	94	76	43	33	35
ENSG00000113810.16|SMC4	8114.15	10079.77	11304.45	9128.88	9900.36	8423.78
ENSG00000113811.11|SELENOK	420	571	489	345	464	427
ENSG00000113812.14|ACTR8	518	646	590	441	690	578
ENSG00000113838.13|TBCCD1	334.93	413.25	386.78	338.6	411.81	404.8
ENSG00000113845.9|TIMMDC1	877	1011	964	728	1043	802
ENSG00000113851.14|CRBN	575.31	716.52	628.5	439.33	619.05	425.96
ENSG00000113916.18|BCL6	523	787	626	635	883	781.96
ENSG00000113966.10|ARL6	85	89	95	118	72	64
ENSG00000113971.20|NPHP3	358.32	556.34	549.38	435.53	498.8	436.16
ENSG00000114019.14|AMOTL2	325	383	295	201	427	424
ENSG00000114021.12|NIT2	581	716	612	611	728	618
ENSG00000114023.15|FAM162A	475	568	596	756	532	448
ENSG00000114026.21|OGG1	878.2	1128.47	909.9	646.09	856.76	757.96
ENSG00000114030.13|KPNA1	1128.58	1416.59	1390.91	1134.37	1645.81	1370.48
ENSG00000114054.14|PCCB	1825.36	1970.16	1822.42	1200.15	1628.43	1274.33
ENSG00000114062.19|UBE3A	1732	2050	2020	1477	2076	1650
ENSG00000114098.17|ARMC8	1034	1156	1148	870	1131	923
ENSG00000114107.9|CEP70	364	441	457	422	347	332
ENSG00000114120.12|SLC25A36	1260	1700	1573	1638	1585	1375
ENSG00000114125.14|RNF7	656	764	737	495	854	785
ENSG00000114126.17|TFDP2	1378	1741	1407	1101	1194	1057
ENSG00000114127.10|XRN1	837	1026	998	827	1027	730
ENSG00000114166.8|KAT2B	963	1238	1181	968	997	869
ENSG00000114200.10|BCHE	191	266	234	157	162	124
ENSG00000114209.15|PDCD10	403	498	458	405	609	515
ENSG00000114251.14|WNT5A	432	521	559	417	1040	918
ENSG00000114268.12|PFKFB4	403	514	526	970	554.6	456.38
ENSG00000114270.17|COL7A1	349	430	382	280	423	337
ENSG00000114279.13|FGF12	25	32	30	18	44	28
ENSG00000114302.16|PRKAR2A	1382	1597	1391	1133	2146	1882
ENSG00000114315.4|HES1	86	98	156	120	48	41
ENSG00000114316.12|USP4	1046	1284	1078	812	1131	913
ENSG00000114331.14|ACAP2	1622	1999	1923	1486	1836	1604
ENSG00000114346.13|ECT2	1924	2487	2661	2407	2736	2936
ENSG00000114353.17|GNAI2	6757	8817	6893	5714	8312	7334
ENSG00000114354.14|TFG	1811	2159	2084	1666	2163	1897
ENSG00000114374.13|USP9Y	1151	1197.98	1296.84	1051.98	1388.92	1059.97
ENSG00000114383.10|TUSC2	460	601	513	391	586	542
ENSG00000114388.12|NPRL2	504.63	664.23	506.04	421.73	498.93	487.62
ENSG00000114391.13|RPL24	3482	4161	3852.99	2817.99	3640	3351
ENSG00000114395.10|CYB561D2	319.62	434.65	294.92	230.17	361.03	337.67
ENSG00000114416.18|FXR1	1915	2399	2320	1732	2023	1670
ENSG00000114423.21|CBLB	189	226	238	167	160	141
ENSG00000114439.19|BBX	2683	2913	3169	2245	2548	1881
ENSG00000114446.5|IFT57	359	424	343	264	524	466
ENSG00000114450.10|GNB4	3519.02	4272.9	4674.75	3816.76	2469.81	2064.85
ENSG00000114473.14|IQCG	140	190	143	190	158	148
ENSG00000114480.13|GBE1	611	761	887	878	1110	946
ENSG00000114491.14|UMPS	628	769	679	545	796	774
ENSG00000114503.11|NCBP2	1720.91	1935.93	1845.91	1332	1758	1509.52
ENSG00000114520.11|SNX4	718	891	762	664	761	675
ENSG00000114529.12|C3orf52	7	10	18	13	29	24
ENSG00000114541.15|FRMD4B	202	251	240	181	151	129
ENSG00000114544.16|SLC41A3	711	987	738	656	741	635
ENSG00000114547.10|ROPN1B	7	17	28	18	14.79	19
ENSG00000114554.11|PLXNA1	3034	3509	3346	2776	3984	3781
ENSG00000114573.10|ATP6V1A	2691	3135	2912	2197	3429	2943
ENSG00000114626.18|ABTB1	139	209	158	119	146	91
ENSG00000114631.11|PODXL2	803	921	632	508	407	326
ENSG00000114646.10|CSPG5	174	208	160	163	149	138
ENSG00000114648.12|KLHL18	331	377.61	345.98	255	506	432.74
ENSG00000114650.20|SCAP	1885	2303	1830	1389	2059	1669
ENSG00000114670.14|NEK11	99	96	113	83	117	78
ENSG00000114686.9|MRPL3	913	986	889	640	981	892
ENSG00000114735.9|HEMK1	972	1188	784	727	997	816
ENSG00000114737.15|CISH	17	34	23	19	19	31
ENSG00000114738.11|MAPKAPK3	1148	1421	1027	896	1834	1852
ENSG00000114739.14|ACVR2B	108	118	88	95	95	93
ENSG00000114742.14|WDR48	721	870	731	521	883	648
ENSG00000114744.9|COMMD2	1313	1551	1400	1151	1553	1487
ENSG00000114745.13|GORASP1	806	1136	773	615	1125	1129.77
ENSG00000114767.7|RRP9	437	474	422	264	461	436
ENSG00000114770.17|ABCC5	1028	1381	1266	1007	1344	1033
ENSG00000114779.19|ABHD14B	632	800	640	470	591	453
ENSG00000114784.4|EIF1B	550	617	554	516	669	662
ENSG00000114786.16|ABHD14A-ACY1	70.24	100.45	86	48.26	78.62	39.95
ENSG00000114790.13|ARHGEF26	912	1090	1021	716	645	553
ENSG00000114796.16|KLHL24	672	857	754	508	716	576
ENSG00000114805.17|PLCH1	23	31	27	17	52	66
ENSG00000114841.17|DNAH1	131	139	126	100	94	70
ENSG00000114850.6|SSR3	1878	2305	2243	1646	2644	2318
ENSG00000114853.14|ZBTB47	312	409	269	251	270	231
ENSG00000114854.7|TNNC1	10	34	9	19	21	17
ENSG00000114857.18|NKTR	2254	2672	2801	2513	2831	2291
ENSG00000114859.16|CLCN2	312.31	377.27	259.19	186.36	351.04	315.99
ENSG00000114861.20|FOXP1	1103	1252	1159	877	1176	954
ENSG00000114867.20|EIF4G1	8942	10839	9777	7284	11279	10497
ENSG00000114902.14|SPCS1	911.41	1021.83	847.29	664.4	1055.58	905.37
ENSG00000114904.13|NEK4	450.59	570.17	499.71	384.58	532.42	488.63
ENSG00000114923.17|SLC4A3	373	574	361	370	341	366
ENSG00000114933.16|INO80D	355.03	361.3	432.19	367.16	321.4	273.23
ENSG00000114942.14|EEF1B2	3087.99	3676.88	3528.97	2396.99	3250.23	2894.99
ENSG00000114948.13|ADAM23	2096	2345	2482	1801	1027	727
ENSG00000114956.20|DGUOK	668	802	725	560	794	591
ENSG00000114978.18|MOB1A	1861	2232	2292	1765	2186	2071
ENSG00000114982.18|KANSL3	1559	2035	1806	1440	1896	1669
ENSG00000114988.11|LMAN2L	551	661	610	464	590	520
ENSG00000114993.16|RTKN	1325	1474	1343	897	1030	948
ENSG00000114999.8|TTL	2290	3049	2752	2372	3405	3131
ENSG00000115020.17|PIKFYVE	1168	1408	1311	1109	1156	860
ENSG00000115041.13|KCNIP3	15	23	14	10	10	23
ENSG00000115042.10|FAHD2A	614.34	781.21	562.58	498.14	605.61	516.39
ENSG00000115053.16|NCL	14963	17992	16030	12541	14931	13496
ENSG00000115073.7|ACTR1B	979	1273	1096	843	1071	933
ENSG00000115084.14|SLC35F5	1131	1417	1361	1152	1341	1181
ENSG00000115091.11|ACTR3	3860	4357	4419.79	3280	4943	4175
ENSG00000115107.20|STEAP3	978.78	1164.7	1019.89	812.74	1849.45	1594.72
ENSG00000115109.14|EPB41L5	609	686	652	487	610	576
ENSG00000115128.7|SF3B6	1090	1234	1142	840	1180	1053
ENSG00000115129.14|TP53I3	1052	1506	1097	948	1239	1193
ENSG00000115137.11|DNAJC27	220	281	316	271	227	208
ENSG00000115145.10|STAM2	920	1076	1126	883	822	754
ENSG00000115159.16|GPD2	1301	1661	1832	1594	1669	1395
ENSG00000115163.15|CENPA	274.57	358.59	347.21	345.58	369.3	486.21
ENSG00000115170.13|ACVR1	849	956	819	602	1126	801
ENSG00000115183.15|TANC1	1838	2257	2443	1873	2692	1901
ENSG00000115194.10|SLC30A3	90	125	66	65	138	154
ENSG00000115204.15|MPV17	982	1271	1016	823	1031	928
ENSG00000115207.13|GTF3C2	1268.68	1631.41	1490.53	1054.91	1464.39	1250.35
ENSG00000115211.15|EIF2B4	1153	1352	1103	800.85	1058	994
ENSG00000115216.14|NRBP1	2389	3020	2609	1931	3410	3016
ENSG00000115226.10|FNDC4	722	975	730	648	828	808
ENSG00000115232.14|ITGA4	10.2	13.13	5.88	15.5	41.46	45.14
ENSG00000115233.12|PSMD14	1868	2286	1958	1625	1985	1829
ENSG00000115234.11|SNX17	1955.76	2272.95	2153.78	1531.54	1912.53	1692.29
ENSG00000115239.21|ASB3	207	239	230	194	273	185
ENSG00000115241.11|PPM1G	3344	4068	3471	2734	4596	4274
ENSG00000115255.11|REEP6	225	260	177	151	116	108
ENSG00000115257.15|PCSK4	87	106	71	61	59	59
ENSG00000115266.11|APC2	687.33	761.87	513.75	398.23	513.92	477.42
ENSG00000115267.7|IFIH1	390	483	501	366	421	312
ENSG00000115268.9|RPS15	2709.99	3337	3015	2449.44	2819.99	2940.8
ENSG00000115271.11|GCA	48	73	51	45	65	47
ENSG00000115274.15|INO80B	446.14	474.96	390.15	252.5	331.39	249.14
ENSG00000115275.12|MOGS	1741	2099	1744	1361	2129	1827
ENSG00000115282.19|TTC31	1077	1462	1165	994	1117	1080
ENSG00000115286.20|NDUFS7	706.42	818.05	767.84	617.69	611.37	676.33
ENSG00000115289.14|PCGF1	225	257	235	202	246	216
ENSG00000115290.9|GRB14	29	36	28	28	51	29
ENSG00000115295.20|CLIP4	713	809	837	637	1101	965
ENSG00000115297.11|TLX2	41	49	35	18	16	20
ENSG00000115306.16|SPTBN1	12342.22	14530.88	14816.28	11343.43	9264.82	7101.2
ENSG00000115307.17|AUP1	2168	2780	2277	1883.96	2494.93	2253.91
ENSG00000115310.18|RTN4	3694	4789	4181	3895	5097	4747
ENSG00000115317.11|HTRA2	758.77	846.16	690.23	563	871.08	780.41
ENSG00000115318.12|LOXL3	384.17	481.84	371.77	487.05	409.99	361.63
ENSG00000115325.13|DOK1	285.07	380	304	255	309	312.05
ENSG00000115350.11|POLE4	175	182	193	165	263	264
ENSG00000115353.11|TACR1	36	43	24	39	106	57
ENSG00000115355.16|CCDC88A	2732	3082	3568	2744.75	2999	2414.98
ENSG00000115363.14|EVA1A	33	69	40	56	261	313
ENSG00000115364.14|MRPL19	1104.04	1424.63	1401.96	1102.84	1271.61	1191.69
ENSG00000115365.11|LANCL1	1620	2091	1947	1497	1402	1176
ENSG00000115368.10|WDR75	534	612	586	447	663	498
ENSG00000115392.11|FANCL	360	418.75	449.53	416	365	280
ENSG00000115414.19|FN1	6219	7777	9161	7679	8090	5811
ENSG00000115415.18|STAT1	3857.65	4701.94	4632.09	3795.85	3332.96	2828.39
ENSG00000115419.12|GLS	1982.35	2293.06	2361.87	1862.05	3089.04	2536.55
ENSG00000115421.13|PAPOLG	294	365	401	281	341	297
ENSG00000115425.14|PECR	188.05	236	196	188.16	229.06	202
ENSG00000115446.11|UNC50	970	1114	1052	869	829	689
ENSG00000115457.10|IGFBP2	7812	9338	8747	7042	4100	3838
ENSG00000115459.18|ELMOD3	580.1	682.18	591.17	473.23	495.03	445.22
ENSG00000115461.5|IGFBP5	6100.99	8081	6964	11581	14384	13347
ENSG00000115464.14|USP34	2988.04	2998.18	3235.05	2571.19	3001.62	2235.53
ENSG00000115468.12|EFHD1	487	650	529	539	249	227
ENSG00000115484.15|CCT4	2731.87	3272.93	3097	2176.92	3075	2897
ENSG00000115486.12|GGCX	1025.45	1370.67	1124	940.73	1124.62	1057.1
ENSG00000115504.14|EHBP1	1081.38	1045.54	1208	972.09	1316	1069.92
ENSG00000115507.10|OTX1	133	202	166	139	164	138
ENSG00000115514.12|TXNDC9	487	563	530	397	603	526
ENSG00000115520.8|COQ10B	575	625	693	563	609	541
ENSG00000115524.16|SF3B1	8865	10403	9866	7683	8643	6928
ENSG00000115525.18|ST3GAL5	1138	1362	1388	1015	895	760
ENSG00000115526.11|CHST10	540	733	678	544	422	376
ENSG00000115539.14|PDCL3	686.53	905.59	711.53	507.51	615.54	590.82
ENSG00000115540.15|MOB4	628.2	691.63	741.48	648.84	683.87	520.93
ENSG00000115541.11|HSPE1	1235.98	1445.49	1337.68	1098.24	1566.07	1511.95
ENSG00000115548.17|KDM3A	1507	1889	2025	2056	1237	988
ENSG00000115556.14|PLCD4	682.35	829.55	636.28	514.9	527.34	431.97
ENSG00000115561.16|CHMP3	3103.52	3824	3466.69	2617.56	3425	2763.54
ENSG00000115568.15|ZNF142	821	1123	832	796	832	932.34
ENSG00000115594.12|IL1R1	146	214	193	211	193	171
ENSG00000115641.19|FHL2	2	17	8	9	24	20
ENSG00000115649.16|CNPPD1	1852	2287	2031	1593.58	1841	1684
ENSG00000115652.14|UXS1	563	627	628	485	769	666
ENSG00000115657.14|ABCB6	1670.26	2268.16	1746.03	1664.57	1357.92	1205.38
ENSG00000115661.14|STK16	712.35	949.97	834.7	695.3	873.84	725.11
ENSG00000115677.17|HDLBP	11847	15093	13081	9822	13441	12150
ENSG00000115685.15|PPP1R7	1488	1773	1627	1268	1680	1565
ENSG00000115687.13|PASK	511	682	657	521	767	621
ENSG00000115694.15|STK25	2162.84	2784.24	2093.2	1793.19	2161.74	2155.59
ENSG00000115718.17|PROC	42	33	29	18	26	23
ENSG00000115738.10|ID2	1245	1493	1396	1154	1184	824
ENSG00000115750.17|TAF1B	312	403	350	303	444	411
ENSG00000115756.13|HPCAL1	336	467	279	282	726	849
ENSG00000115758.13|ODC1	2484	3001	2160	1639	3994	3844
ENSG00000115760.14|BIRC6	1517	1469	1736	1473	1633	1338
ENSG00000115761.16|NOL10	675	747	740	447	704	653
ENSG00000115762.16|PLEKHB2	2643	3391	3584	2700	4514	4049
ENSG00000115806.13|GORASP2	1902	2293	1915	1628	2194	2035
ENSG00000115808.12|STRN	1378	1630	1662	1459	1915	1653
ENSG00000115816.15|CEBPZ	1150.52	1337.59	1248.34	877.23	1421.77	1375.57
ENSG00000115825.10|PRKD3	2017.37	2503.93	2430.16	1861.85	2304.69	1899.29
ENSG00000115827.14|DCAF17	541	643	645	508	639	517
ENSG00000115839.17|RAB3GAP1	1358	1801	1639	1265	1585	1377
ENSG00000115840.14|SLC25A12	967	1031	986	667	945	704
ENSG00000115841.20|RMDN2	48	55	41	21	22	22
ENSG00000115844.11|DLX2	81	75	66	46	44	38
ENSG00000115866.11|DARS	2137	2593	2686.99	2129.89	1974	1733.99
ENSG00000115875.19|SRSF7	2572	3247	3073	2586	2899	2680
ENSG00000115884.11|SDC1	1355	2096	1763	1711	2253	2602
ENSG00000115902.11|SLC1A4	1022	1491	1187	1079	1126	1030
ENSG00000115904.12|SOS1	1537	1658	1659	1439	1573	1278
ENSG00000115935.17|WIPF1	1422	1664	1665	1353	1371	1249
ENSG00000115942.9|ORC2	490	696	613.98	475	719	688
ENSG00000115944.15|COX7A2L	1541	1814	1793	1422	1540	1413
ENSG00000115946.8|PNO1	249.82	298.67	288.56	200.63	267.34	242.28
ENSG00000115947.13|ORC4	668.91	789.56	660.14	569.18	625.99	519.59
ENSG00000115963.13|RND3	962	1029	1087	839	1185	875
ENSG00000115966.17|ATF2	1224	1407.97	1382.98	1064.97	1253	1012.57
ENSG00000115970.18|THADA	616	616	617	426	586	435.76
ENSG00000115977.19|AAK1	1119	1338	1415	1203	1678	1482
ENSG00000115993.13|TRAK2	5181	6381	6302	4999	5970	4978
ENSG00000115998.7|C2orf42	269	358	303	302	309	299
ENSG00000116001.16|TIA1	1943	2279	2255	1711	1753	1513
ENSG00000116005.12|PCYOX1	2839	3458	3150	2441	3602	3029
ENSG00000116016.14|EPAS1	290	401	383	450	249	300
ENSG00000116017.11|ARID3A	52	63	74	119	78	52
ENSG00000116030.16|SUMO1	1947.74	2301	2092.9	1632.96	2218.91	1954.83
ENSG00000116031.9|CD207	7	16	7	17	10	12
ENSG00000116035.4|VAX2	72.38	80.68	58.88	45.51	60	37.4
ENSG00000116039.13|ATP6V1B1	44.62	36.32	30.12	15.49	67	35.6
ENSG00000116044.16|NFE2L2	1938.26	2359.36	2333.46	2043.45	1955.69	1760
ENSG00000116062.15|MSH6	2043.44	2498.33	2409.22	1845.69	2603.71	2276.92
ENSG00000116095.11|PLEKHA3	447	537	494	377	398	334
ENSG00000116096.6|SPR	1094	1522	1273	868	1254	1222
ENSG00000116106.12|EPHA4	129.93	182	138	118.7	225	206
ENSG00000116117.18|PARD3B	437	353	505	247	378	154
ENSG00000116120.10|FARSB	967	1152	1130	808	1111	1019
ENSG00000116127.18|ALMS1	757	804	930	781	840	673.57
ENSG00000116128.11|BCL9	957	1145	1036	907	1096	900
ENSG00000116132.12|PRRX1	1016	1342	1084	894	1571	1249
ENSG00000116133.13|DHCR24	9139.88	10501.92	9795.88	6947.87	11466.71	10193.87
ENSG00000116138.13|DNAJC16	488	619	578	432	625	537
ENSG00000116141.15|MARK1	451	538	528	410	483	412
ENSG00000116151.14|MORN1	56	80	63	58	59	51
ENSG00000116157.6|GPX7	268	334	294	224	244	220
ENSG00000116161.17|CACYBP	1436.86	1669.68	1634	1441.77	2022.73	1915.83
ENSG00000116171.18|SCP2	1269	1497	1369.02	1116.12	1344.39	1060.42
ENSG00000116191.17|RALGPS2	195	236	238	221	415	350
ENSG00000116194.13|ANGPTL1	98	94	89	90	19	36
ENSG00000116198.13|CEP104	498	611	559	441	567	499
ENSG00000116199.12|FAM20B	1850	2289	2275	1802	2041	1718
ENSG00000116205.14|TCEANC2	301	342	375	357	346	280
ENSG00000116209.11|TMEM59	2008	2376	2227	1882	2018	1540
ENSG00000116212.15|LRRC42	489	606	513	421	622	640
ENSG00000116213.16|WRAP73	508	723	593	530	561	523
ENSG00000116221.15|MRPL37	1032	1298	1075	799	1181	1078
ENSG00000116237.16|ICMT	1993	2613	2435	1961	3112	3082
ENSG00000116251.11|RPL22	3093.59	3578.39	3126.3	2380.73	3538.54	3130.8
ENSG00000116254.18|CHD5	26	50	16	13	263	328
ENSG00000116260.17|QSOX1	2974	3365	3541	2462	3316	2868
ENSG00000116266.11|STXBP3	727	915	858	793	736	631
ENSG00000116273.6|PHF13	1081	1262	1197	1021	1242	1136
ENSG00000116285.13|ERRFI1	2097	2287	2036	1537	4230	3914
ENSG00000116288.13|PARK7	2095	2595	2435	1773	2153	1757
ENSG00000116299.17|KIAA1324	8	11	5	14	24	39
ENSG00000116329.11|OPRD1	1113.25	1459.34	1362.75	1240.62	884.53	862.95
ENSG00000116337.16|AMPD2	1465.1	1838.27	1401.47	1072.59	1247.91	1025.76
ENSG00000116350.17|SRSF4	2060	2458	2250	1816	2090	1897
ENSG00000116353.15|MECR	193	177	202	125	159	146
ENSG00000116396.14|KCNC4	81	112	86	70	102	97
ENSG00000116406.19|EDEM3	1690	1939	2266	1494	1932	1554
ENSG00000116455.14|WDR77	644.23	611.42	577.41	467.99	578.08	512.2
ENSG00000116459.11|ATP5PB	1869.93	2248.83	2103.92	1544	1983.91	1833
ENSG00000116473.14|RAP1A	816	984	1004	773	906	796
ENSG00000116478.12|HDAC1	1422	1769	1663	1349	1870	1789
ENSG00000116489.13|CAPZA1	2394	2845	2699	2059	3005	2619
ENSG00000116497.18|S100PBP	675	879.01	843	751.03	813	837
ENSG00000116514.16|RNF19B	377	576	487	433	469	460
ENSG00000116521.11|SCAMP3	1918	2669	2162	1780	2386	2247
ENSG00000116525.14|TRIM62	650	821.97	676	591	756	664
ENSG00000116539.13|ASH1L	1784	2027	2179	1759	1819	1391
ENSG00000116544.12|DLGAP3	109	135	109	93	201	177
ENSG00000116560.11|SFPQ	4920	5936	6279	5201	5555	4575
ENSG00000116574.6|RHOU	491	709	646	669	333	325
ENSG00000116580.18|GON4L	1748.06	2170.06	2065.27	1722.65	1828	1508.72
ENSG00000116584.18|ARHGEF2	3452	4090	3664	2952	3896	3611
ENSG00000116586.11|LAMTOR2	429	543	571	427	576	473
ENSG00000116604.18|MEF2D	1031	1183	1050	842	1000	818
ENSG00000116641.17|DOCK7	1690	2080	2164	1720	1745	1420
ENSG00000116649.10|SRM	893	1035	838	497	872	741
ENSG00000116652.6|DLEU2L	17.03	47	22	26	27.26	24.9
ENSG00000116661.11|FBXO2	11	8	15	10	8	12
ENSG00000116663.11|FBXO6	107	116.19	72.18	59.4	84.41	93.22
ENSG00000116667.14|C1orf21	1185	1394	1476	1169	1358	1272
ENSG00000116668.13|SWT1	118	119	113	81	132	94
ENSG00000116670.15|MAD2L2	925	1278	1121	997	1354	1336
ENSG00000116675.16|DNAJC6	445	551	527	450	640	588
ENSG00000116679.16|IVNS1ABP	1678	2014	2095	1866	2231	1942
ENSG00000116685.16|KIAA2013	731	911	881	771.9	886	934.93
ENSG00000116688.16|MFN2	2643	3523	2955	2387	3269	3148
ENSG00000116691.11|MIIP	304	436	374	298	470	554
ENSG00000116698.21|SMG7	2359	2942	2850	2318	2413	2171
ENSG00000116704.8|SLC35D1	738	865	880	580	1050	839
ENSG00000116717.13|GADD45A	515	596	553	403	825	782
ENSG00000116729.14|WLS	4477	5085	4141.74	3124	4714	3532.93
ENSG00000116731.22|PRDM2	563	727	690	636	593	600
ENSG00000116741.8|RGS2	398	474	603	591	477	356
ENSG00000116747.12|RO60	965.02	1139.05	1273.19	984.37	976.48	800.26
ENSG00000116750.13|UCHL5	647	838.38	781.45	653.53	828.84	794.3
ENSG00000116752.6|BCAS2	458	653	548	430	636	559
ENSG00000116754.13|SRSF11	3678	4156	4100	3360	4061	3112
ENSG00000116761.11|CTH	370	422	385	294	620	471
ENSG00000116774.12|OLFML3	24	44	34	42	131	127
ENSG00000116786.13|PLEKHM2	1623.99	1962.99	1582.95	1298.92	1514	1425
ENSG00000116791.14|CRYZ	565.35	743.87	798	635.41	1112.35	1056.4
ENSG00000116793.16|PHTF1	654	947	959	854	1174	1026
ENSG00000116809.11|ZBTB17	380	463	323	292	450	415
ENSG00000116830.12|TTF2	796	1063	990	977	1200	1274
ENSG00000116852.14|KIF21B	45	52	46	47	121	115
ENSG00000116857.17|TMEM9	1275	1749	1537	1315	1400	1168
ENSG00000116863.11|ADPRHL2	628	809	752	651	691	621
ENSG00000116871.15|MAP7D1	1671	2137	1920	1486	2048	2340
ENSG00000116874.11|WARS2	144	178	169.36	123	167	157
ENSG00000116883.8|AL591845.1	59.91	73	64	57.57	47.95	48
ENSG00000116885.18|OSCP1	86	60	42	38	52	50
ENSG00000116898.12|MRPS15	568	682	544	428	649	652
ENSG00000116903.7|EXOC8	455.86	552.44	623.8	480.2	554.34	554.43
ENSG00000116906.13|GNPAT	999	1212	1292	847	1041	846
ENSG00000116918.14|TSNAX	848	997	969.1	707.64	827	653.9
ENSG00000116922.14|C1orf109	278	309	279	192	292	291
ENSG00000116954.8|RRAGC	956	1367	1129	1059	1766.41	1667
ENSG00000116962.15|NID1	3395	4546	4389	3726	5043	4373
ENSG00000116977.18|LGALS8	23.89	20.18	35	24.59	36.06	33.12
ENSG00000116983.13|HPCAL4	5	21	10	15	9	15
ENSG00000116984.13|MTR	984	1145	1119	1049	1144	942
ENSG00000116985.12|BMP8B	5.04	16	11	7	5	12.61
ENSG00000116990.11|MYCL	87	147.8	132	148	97	82
ENSG00000116991.10|SIPA1L2	597	688	780	588	628	447
ENSG00000117000.9|RLF	480	706	641	663	604	571
ENSG00000117010.17|ZNF684	57	99	95	94	69	74
ENSG00000117013.16|KCNQ4	7	17	21	13	4	21
ENSG00000117016.10|RIMS3	454	537	434	415	488	385
ENSG00000117020.17|AKT3	1254.93	1341.69	1431.53	1074.78	1245.84	973.66
ENSG00000117036.12|ETV3	544	613	629	511	630	554
ENSG00000117054.13|ACADM	560	729	696	548	579	509
ENSG00000117069.15|ST6GALNAC5	961	783	1000	592	1096	669
ENSG00000117118.9|SDHB	955	1213	1077	891	1177	1061
ENSG00000117122.13|MFAP2	672	918	728	590	489	501
ENSG00000117133.11|RPF1	517	587	526	387	459	432
ENSG00000117139.17|KDM5B	1906	2115	2138	1736	2225	1656
ENSG00000117143.13|UAP1	1006	1388	1396	1177	1546	1418
ENSG00000117152.13|RGS4	460	566	480	426	903	1016
ENSG00000117153.16|KLHL12	2429.93	2754.96	3090.96	2457.87	2146	1717.87
ENSG00000117155.16|SSX2IP	944	1328	1233	1168	1380	1273
ENSG00000117174.11|ZNHIT6	280	351	313	219	296	250
ENSG00000117222.14|RBBP5	684	753	793	567	688	612
ENSG00000117226.12|GBP3	180.12	251	303.54	266	221	217
ENSG00000117228.10|GBP1	290.88	361	312.46	254.98	242	215
ENSG00000117242.7|PINK1-AS	62.7	91.31	97.67	57.83	59.78	63.74
ENSG00000117262.19|GPR89A	495.72	574.66	482.37	457.56	472.39	487.77
ENSG00000117266.15|CDK18	99	144	101	117	72	59
ENSG00000117280.13|RAB29	1406	1887	1539	1254	1699	1561
ENSG00000117298.16|ECE1	3795	4608	3838	3394	4289	3765
ENSG00000117305.15|HMGCL	587	740	768	599	705	547
ENSG00000117308.15|GALE	295	408	320	334	543	454
ENSG00000117318.9|ID3	144	152	202	174	142	152
ENSG00000117335.19|CD46	3555	4026	3996	2877	4116	3297
ENSG00000117360.13|PRPF3	979	1382	1245	987	1387	1279
ENSG00000117362.13|APH1A	2800.39	3791.28	3131.83	2596.2	3588.3	3276.21
ENSG00000117385.15|P3H1	925	1001	903	717	964	729
ENSG00000117394.21|SLC2A1	1054	1338	1434.9	1613	1394	1365
ENSG00000117395.12|EBNA1BP2	530	635.75	540	453.64	521.93	459.7
ENSG00000117399.14|CDC20	1369	1852.97	2019	1524	2342	2511
ENSG00000117408.11|IPO13	868	1204	964	826	893	932
ENSG00000117410.14|ATP6V0B	1595	2024	1658	1335	1878	1747
ENSG00000117411.16|B4GALT2	949	1161	1027	770	1131	1038
ENSG00000117419.15|ERI3	668	754	747	473	530	441
ENSG00000117425.14|PTCH2	109	161	154	138	58	83
ENSG00000117448.13|AKR1A1	856	1205	822	788	992	928
ENSG00000117461.15|PIK3R3	3769	4593	4602	3915	2966	2383
ENSG00000117472.10|TSPAN1	124	206	102	105	101	131
ENSG00000117475.14|BLZF1	264	341	336	286	350	345
ENSG00000117477.12|CCDC181	10	10	18	9	22	21
ENSG00000117479.14|SLC19A2	201	264	268	233	392	379
ENSG00000117480.16|FAAH	252	310	284	258	238	244
ENSG00000117481.10|NSUN4	425	529	480	394	386	415
ENSG00000117500.13|TMED5	1636.53	1971.63	2071.59	1581.63	2422.18	1999.27
ENSG00000117505.13|DR1	1161	1439	1466	1165	1396	1336
ENSG00000117519.16|CNN3	4076	4649	4339	3363	4174	3752
ENSG00000117523.16|PRRC2C	2975	3579	3336	2812	4292	3782
ENSG00000117528.13|ABCD3	1393	1580	1599	1229	1415	1240
ENSG00000117533.15|VAMP4	409	430	465	376	562	428
ENSG00000117543.21|DPH5	208	231	226	173	200	156
ENSG00000117569.18|PTBP2	183	211	214	159	159	134
ENSG00000117586.11|TNFSF4	42	45	62	50	98	73
ENSG00000117592.9|PRDX6	2486	3118	2783	2119	4354	4337
ENSG00000117593.11|DARS2	690.02	967.23	856.04	668.01	1092.34	934.91
ENSG00000117595.12|IRF6	12	23	17	10	73	78
ENSG00000117597.18|UTP25	288	309	353	252	461	422
ENSG00000117600.12|PLPPR4	33	76	52	37	17	14
ENSG00000117602.12|RCAN3	1987	2211	2228	1623	1215	777
ENSG00000117614.10|SYF2	537	602	631	439	580	543
ENSG00000117616.18|RSRP1	1777.8	2232.53	2167.72	1909.83	1928	1443
