LMP_417_R1B1	LMP.Olap_417_R1B1	LMP_417_R2B2	LMP.Olap_417_R2B2	LMP_417_R3B2	LMP.Olap_417_R3B2
ENSG00000267302.5|RNFT1-DT	18.13	16.18	11.14	3.08	23.33	31.36
ENSG00000267303.1|AC011511.4	1027.8	1020.68	846.92	784.07	751.42	794.47
ENSG00000267309.1|AC092295.2	28.81	41.3	20	28.31	24.1	19.53
ENSG00000267317.2|AC027307.2	143.24	161.13	106.83	119.77	99.1	96.58
ENSG00000267321.2|LINC02001	101	93	72	104	60	69
ENSG00000267322.2|SNHG22	16	22.1	27.07	11	12.19	8
ENSG00000267343.2|ZNF833P	11.6	7.39	0	0	17.53	11.63
ENSG00000267355.2|RPL9P29	18	15	7	11	10	12
ENSG00000267365.1|KCNJ2-AS1	19	21	18.04	28.41	10.94	14
ENSG00000267368.1|UPK3BL1	408.1	337.14	226.47	284.28	228.6	335.51
ENSG00000267374.1|AC016205.1	14	23	18	22	37	26
ENSG00000267383.6|AC011447.3	22	34	32	40.7	25	33
ENSG00000267387.1|AC020931.1	12.01	30.75	14.5	18.49	6.02	15.69
ENSG00000267390.1|AC036176.1	14.45	26	8	11	10	10
ENSG00000267419.2|AC011477.1	12.07	9.08	14.65	10.52	10.81	3.35
ENSG00000267426.5|AC087289.4	26.3	17.74	23.18	22.81	0	32.83
ENSG00000267436.1|AC005786.3	138.3	165.08	86.93	97.99	92.77	130.4
ENSG00000267454.5|ZNF582-AS1	83	63	74	78	66	62
ENSG00000267458.1|AC092069.1	16.43	21.39	14.96	14.34	22.27	18.33
ENSG00000267459.1|AC006116.7	40.44	11.13	1.52	29.84	26.35	5.4
ENSG00000267469.1|AC005944.1	260.45	197.02	259.11	279.62	197.55	227.43
ENSG00000267470.5|ZNF571-AS1	20	15	11.3	16	9	18
ENSG00000267481.1|AC011477.2	27	41	49	36	32	12
ENSG00000267493.3|CIRBP-AS1	162	142	108	92	87	82
ENSG00000267500.1|ZNF887P	33.47	49.19	50.18	45.86	66.48	59.15
ENSG00000267508.5|ZNF285	50.93	64	49	36	35	29
ENSG00000267512.1|AC011446.1	48.3	13.78	31.1	52.51	71.71	30.48
ENSG00000267519.6|AC020916.1	174.64	231.55	154.77	133.63	136.18	162.27
ENSG00000267520.2|AC010733.2	88.77	132.86	57.72	97.61	131.97	135.68
ENSG00000267523.1|AC008735.2	58	49	57	33	33	43
ENSG00000267532.5|MIR497HG	263.92	270.78	222.41	256.29	62.73	67.51
ENSG00000267534.4|S1PR2	148	152	103	126	167	192
ENSG00000267551.3|AC005264.1	17	33	19	27.78	27	45
ENSG00000267565.1|AC011477.3	19	19	15	28	17	14
ENSG00000267575.6|AC006504.5	113	125.84	87.16	87	80	79.13
ENSG00000267601.1|AC022966.1	127.91	228.24	74.31	207.93	188.25	273.02
ENSG00000267632.1|AC067852.3	49	50	27	49	33	30
ENSG00000267633.1|AC008686.1	13.64	47.95	5.85	29.92	50.28	1.4
ENSG00000267640.6|AC016582.3	170.31	202.64	130.22	160	195.85	223.01
ENSG00000267645.5|AC105052.3	39.18	113.88	30.4	12.68	20.06	0
ENSG00000267666.2|AC004156.1	26	21	19	22	11	23
ENSG00000267673.6|FDX2	487.65	523.85	308.22	270	408.61	465.76
ENSG00000267680.5|ZNF224	333.03	349.55	213.4	215.25	272.92	185.32
ENSG00000267750.5|RUNDC3A-AS1	32.95	23.02	19.55	21.12	11.07	18.15
ENSG00000267751.5|AC009005.1	44.07	55	30	30	60	44.08
ENSG00000267787.6|AC027097.2	72.57	76.24	56.12	80.34	42.92	46.52
ENSG00000267796.8|LIN37	188.26	240.25	151.95	138.77	151.96	153.17
ENSG00000267801.1|AC087289.6	9.18	11.95	15.39	9.19	26.08	23.61
ENSG00000267809.1|NDUFV2P1	10.09	13.11	12.05	12.15	19.54	21.2
ENSG00000267855.5|NDUFA7	735.31	593.28	614.98	480.19	539.56	410.33
ENSG00000267858.5|MZF1-AS1	76.7	79.01	60.38	63.94	45.36	37.92
ENSG00000267886.1|AC074135.1	34.78	38.74	46	22.71	39.57	38.66
ENSG00000267904.1|AC024075.1	23	23	22	21	10	3
ENSG00000267934.1|AC010300.1	24	25	20	24	15	17
ENSG00000267980.1|AC007292.1	29.04	36	12	19.04	9	18
ENSG00000268001.1|CARD8-AS1	17	21	20	16.19	26	24
ENSG00000268006.1|PTOV1-AS1	13.75	17.83	17.74	10.87	20.19	5.63
ENSG00000268030.1|AC005253.1	153.41	145.25	136.89	156.35	138.61	120.45
ENSG00000268043.7|NBPF12	1372.37	1344.1	1140.24	992.51	1043.68	949.89
ENSG00000268061.5|NAPA-AS1	27.37	32.4	12.81	18.03	11.67	8.7
ENSG00000268069.2|AC004466.1	27.96	22.39	26.92	33.37	17.07	20.91
ENSG00000268089.3|GABRQ	144	152	89	94	174	189
ENSG00000268107.6|AC003005.1	15.38	14.33	12.03	13.08	17.74	19.95
ENSG00000268120.1|AC010336.3	72.44	62.99	37.42	28.03	20.63	31.76
ENSG00000268173.3|AC007192.1	1436.72	1826.67	1219.82	1025.92	1780.46	1574.5
ENSG00000268191.1|AC010503.1	5.42	12.91	5.5	10.44	18.92	8.31
ENSG00000268203.1|AC010503.2	14.28	4.85	4.75	9.9	20.6	13.8
ENSG00000268205.1|AC005261.1	123	124	138	136	90	73
ENSG00000268218.1|AC137932.3	14.54	16.98	13.62	9.94	10.94	10.3
ENSG00000268225.2|AC010487.1	27	24	24	22	30	20
ENSG00000268350.7|FAM156A	1206.96	1331.56	1043.03	983.28	1051.2	913.26
ENSG00000268357.1|VN1R81P	13	24	10	13	24	23
ENSG00000268362.5|AC092279.1	59.28	63.14	60.52	66.14	42.44	31.88
ENSG00000268364.1|SMC5-AS1	20	15	20	6	12	25
ENSG00000268388.5|FENDRR	13	15	10	10	17	9
ENSG00000268403.2|AC132192.2	25	25	30	28	15	20
ENSG00000268471.6|MIR4453HG	79	79	103	81	95	74
ENSG00000268516.2|AC020915.3	52.93	50.27	32.36	46.8	27.46	19.8
ENSG00000268521.1|VN1R83P	12	17	14	15	15	21
ENSG00000268565.1|AC005339.1	19.09	26.74	12.06	5.06	4.67	5.98
ENSG00000268573.1|AC011815.1	18	22	18	17	31	31
ENSG00000268575.1|AL031282.2	249.53	266.08	173.08	174.95	142.61	143.49
ENSG00000268658.5|LINC00664	29	33	29	38	29	40
ENSG00000268670.1|AC016586.1	28	39	25	20	18	17
ENSG00000268744.1|AC008758.4	30.05	34.16	11.26	35.5	22.03	19.18
ENSG00000268798.1|AC027307.3	13	12	15	13	8	9
ENSG00000268858.2|AL118506.1	157	167	145	121	107	101
ENSG00000268870.1|AC008758.5	32.69	13.81	18.43	13.33	16.4	6.56
ENSG00000268912.1|AC012313.5	56	41	35	38	23	29
ENSG00000268996.3|MAN1B1-DT	33	37	31	16	19	16
ENSG00000269001.2|AC092070.2	85	86	71	45	57	68
ENSG00000269019.1|HOMER3-AS1	49.7	42.51	28.16	29.33	31.92	25.36
ENSG00000269044.2|AC024075.2	205	171	120	130	97	78
ENSG00000269068.1|AC009955.4	36.18	16.45	14.22	15.6	15.97	22.25
ENSG00000269145.2|AC007192.2	46.23	44.82	34.78	33.14	17.59	25.53
ENSG00000269176.2|AP001160.3	29.74	16.65	9.95	26.28	22.8	12.32
ENSG00000269226.7|TMSB15B	74.27	79.6	72.46	81.23	108.35	120.97
ENSG00000269235.1|ZNF350-AS1	48	26	16	29	20	29
ENSG00000269242.1|AC010422.3	19.55	3.14	15	6.03	7.97	16.83
ENSG00000269243.1|AC008894.2	369.35	457.85	328.84	383.2	330.26	518.31
ENSG00000269293.2|ZSCAN16-AS1	141.78	119.97	129.94	123.92	55.18	94
ENSG00000269313.5|MAGIX	36	33	30	25	25	29
ENSG00000269318.1|AC007292.2	9.94	14.03	10.04	16.54	10.04	9.22
ENSG00000269335.5|IKBKG	789.26	759.77	627.47	549.97	770.39	723.34
ENSG00000269343.7|ZNF587B	77.29	81.62	58.82	46.83	61.71	85.44
ENSG00000269352.1|PTOV1-AS2	114.55	116.92	87.36	91.35	78.88	90.66
ENSG00000269374.1|AC011497.2	29.62	22.76	20.33	0	30.71	31.92
ENSG00000269378.1|AC022149.1	517.72	564.43	446.7	202.11	476.37	353.35
ENSG00000269386.5|RAB11B-AS1	123.07	99.17	75	56	62.12	55.04
ENSG00000269397.1|AC011503.2	20	36	36	29	25	30
ENSG00000269399.2|AC008764.6	27	40	48	44	24	50
ENSG00000269427.1|AC024075.3	51.75	45.49	28.34	38.44	42.12	44.52
ENSG00000269439.5|AC010618.4	35.7	37.03	33.03	29.08	21.73	15.02
ENSG00000269481.1|AC010319.4	18	23	20.67	13	8	14
ENSG00000269556.8|TMEM185A	697	769	599	473	589	570
ENSG00000269590.1|AC010422.5	0	39.47	22.75	9.51	7.32	0
ENSG00000269604.1|AC005523.2	967.78	1111.37	691.18	723.49	772.3	825.59
ENSG00000269609.5|RPARP-AS1	161	144.62	125.95	158	80.91	100
ENSG00000269696.1|AC005498.3	21	11	13	14	16	11
ENSG00000269707.1|AC018730.1	35	24	17	30	8	10
ENSG00000269713.7|NBPF9	1218.9	1218.03	1098.08	1021.65	1462.68	1438.59
ENSG00000269737.2|AL691432.1	54.19	50.47	40.36	27.83	12.42	14.07
ENSG00000269743.3|SLC25A53	70	100.47	65.32	50	71	81
ENSG00000269821.1|KCNQ1OT1	171	158	177	225	131	101
ENSG00000269825.1|AC022150.4	34	37	56	37	54	39
ENSG00000269834.5|ZNF528-AS1	126	136	116	126	80	88
ENSG00000269837.1|IPO5P1	186	158	123	136	130	111
ENSG00000269858.6|EGLN2	840.1	1027	762	663.52	940	1001
ENSG00000269867.1|AC010326.3	14.88	23.04	16.85	12.86	8.95	13.18
ENSG00000269881.1|AC004754.1	3.19	22.81	15.02	31.47	6.43	6.67
ENSG00000269891.2|ARHGAP19-SLIT1	10.52	34.6	9	32.52	15.55	12.16
ENSG00000269893.7|SNHG8	169	182	120	109	219	155
ENSG00000269896.2|AL513477.1	16	24	15	10	7	9
ENSG00000269897.5|COMMD3-BMI1	159.75	0	55.27	25.88	61.27	109.37
ENSG00000269910.1|AL049840.2	19.04	41.56	21.85	28.13	18.7	23.65
ENSG00000269911.1|FAM226B	44	63	31	30	36	31
ENSG00000269918.1|AF131215.6	25	29	31	28	27	44
ENSG00000269925.1|Z98884.2	86	66	57	70	64	46
ENSG00000269926.1|DDIT4-AS1	119.52	43.96	53.14	149.36	79.82	105.46
ENSG00000269929.2|AL158152.1	151	113	118	96.54	92	92
ENSG00000269937.1|AC093525.7	81.46	81.82	48.54	48.12	53.8	78.32
ENSG00000269940.1|AL049840.3	64.96	40.44	52.15	42.87	49.3	42.35
ENSG00000269955.2|FMC1-LUC7L2	826.03	769.46	755.91	553.05	710.07	676.16
ENSG00000269958.1|AL049840.4	77	85	73	78	67	115
ENSG00000269968.1|AC006064.4	59.27	79.92	49.92	132.56	56.16	81.61
ENSG00000269973.1|AC010969.2	60	62	74	65	76	70
ENSG00000269982.1|AC018809.2	47	50	41	22	41	32
ENSG00000269983.1|AC146944.4	54.74	61.19	47.71	35.44	32.8	36.49
ENSG00000269984.1|AC078795.1	13.38	15.15	22.66	32.27	22.76	20.5
ENSG00000270011.7|ZNF559-ZNF177	100.91	76.66	35.02	51.8	56.98	52.1
ENSG00000270012.1|AC232271.1	78	88	93	63	69	74
ENSG00000270015.1|AC087481.3	148	160	114	127	89	97
ENSG00000270049.2|AC009061.2	32	39	25	18	14	25
ENSG00000270055.1|AC127502.2	9	6	10	12	12	11
ENSG00000270060.1|AC090589.3	16.33	7.45	17.9	17.52	7.19	9.56
ENSG00000270069.1|MIR222HG	50	58	59	70	111	80
ENSG00000270082.1|AC010531.7	2.29	21.17	10.12	4.13	0.89	12.32
ENSG00000270084.2|GAS5-AS1	30	18	25	27	15	15
ENSG00000270108.1|AL049840.5	11	14	16	12	7	6
ENSG00000270112.3|AC090241.2	24	26	27	28	21	30
ENSG00000270124.1|AC092127.2	18	22	10	4	10	12
ENSG00000270157.1|AC004918.3	16	16	12	12	14	16
ENSG00000270170.2|NCBP2-AS2	81	70	74	69	56	52
ENSG00000270194.1|AC097359.2	76.21	62.49	37.52	40.24	57.82	69.74
ENSG00000270195.2|AC016773.1	31	35	43.39	27	41	27
ENSG00000270231.4|NBPF8	573.5	631.91	580.66	398.59	674.16	665.01
ENSG00000270276.2|HIST2H4B	73.84	11.45	5.05	38.16	76.02	0
ENSG00000270277.1|AC009948.2	28.55	24.52	25.54	19.98	19.65	20.71
ENSG00000270344.2|POC1B-AS1	15	30	22	29	29	20
ENSG00000270362.1|HMGN3-AS1	12.02	27.05	17.12	15.05	16.01	8.02
ENSG00000270392.2|PFN1P2	20	14	15	21	21.06	25
ENSG00000270419.1|CAHM	20	24	23	13	19	9
ENSG00000270504.1|AL391422.4	42.27	37.49	44.59	39.84	120.85	94.92
ENSG00000270574.1|AC010680.2	39.86	32.58	49.53	48.05	26.08	34.23
ENSG00000270580.5|AC139256.2	150.35	179.02	79.62	99.59	79.37	110.05
ENSG00000270589.1|AL158163.1	21.6	17	7.94	30.93	7	8.23
ENSG00000270605.1|AL353622.1	59	43	54	45	23	24
ENSG00000270607.1|AC009549.1	21	35	19	23	12	4
ENSG00000270629.6|NBPF14	1852.85	1833.73	1698.65	1605.89	1317.38	1206.31
ENSG00000270647.6|TAF15	3313	3469	3280	2988	4092	4166
ENSG00000270696.1|AC005034.3	57.4	55.37	58.25	50.16	62.33	56.31
ENSG00000270757.1|HSPE1-MOB4	72.73	102.87	73.45	34.43	106.01	88.12
ENSG00000270800.3|RPS10-NUDT3	876.93	857.99	789.86	824.52	1008.18	976.21
ENSG00000270804.1|AC010326.4	23.12	25.96	18.15	19.14	13.05	30.82
ENSG00000270820.5|AC016727.1	47.32	33.38	32.44	42.93	36.85	17.5
ENSG00000270872.2|SRGAP2D	226.51	199.49	242	193.65	169.05	165.81
ENSG00000270882.2|HIST2H4A	53.16	117.55	101.95	54.84	36.3	96
ENSG00000270885.1|RASL10B	335	316	262	253	346	344
ENSG00000270890.1|AL049844.2	9	20	20	17	8	11
ENSG00000270956.1|AC009948.3	12.74	12.73	8.64	20.68	10.72	13.85
ENSG00000270959.1|LPP-AS2	53	67	42	42	42	39
ENSG00000270977.1|AC015849.5	34	41	34	38	40	44
ENSG00000271013.1|LRRC37A9P	23	31	26	32	25	29
ENSG00000271092.5|TMEM56-RWDD3	20.66	30.39	22.56	43.47	17.51	34.52
ENSG00000271121.2|NUDT4P2	30.56	33.82	25.36	24.64	22.24	26.34
ENSG00000271122.1|AC018647.2	243	275	222	167	134	109
ENSG00000271133.5|AC004130.1	21	15	11	11	6	6
ENSG00000271147.7|ARMCX5-GPRASP2	157.24	126.93	122.15	101.89	105.87	89.25
ENSG00000271270.6|TMCC1-AS1	67	88	81	57	74	89
ENSG00000271303.1|SRXN1	1279	1420	1030	851	1712	1653
ENSG00000271327.1|AC010201.2	24	18	22	16	7	14
ENSG00000271335.5|AL117336.2	34	18	35	26	22	9
ENSG00000271380.1|AL451085.2	21.29	29.74	20.4	18.79	8.35	12.64
ENSG00000271383.7|NBPF19	863.24	888.47	774.05	786.78	629.58	605.15
ENSG00000271425.8|NBPF10	604.09	555.59	568.93	552.73	473.7	385.81
ENSG00000271447.6|MMP28	83	106	39	31	8	6
ENSG00000271474.1|AC106881.1	27	17	13	11	9	13
ENSG00000271533.1|Z83843.1	48	53	56	49	42	41
ENSG00000271576.1|AL359504.2	54	39	29	12	23	22
ENSG00000271581.1|AL671883.2	18.75	20.47	12.54	4.48	21.2	20.9
ENSG00000271601.4|LIX1L	1770	1958.81	1717	1590	1599	1689
ENSG00000271605.6|MILR1	17	20	22	18	59	44
ENSG00000271614.1|ATP2B1-AS1	55.56	40	33.21	36	37	25
ENSG00000271643.2|AC112220.2	53	58	24	39	77	55
ENSG00000271646.1|AC099343.3	24	37	18	12	14	9
ENSG00000271698.1|AC233992.2	26.3	34.76	13.71	23.61	37.32	39.72
ENSG00000271741.1|AC114490.2	83.59	79.88	59.76	71.15	86.6	51.45
ENSG00000271754.1|AL355802.2	21.22	3.26	6.49	19.86	21.69	14.9
ENSG00000271755.1|AL031118.1	23	18	25	12	26	20
ENSG00000271780.1|AL118558.3	23	39	18	9	18	25
ENSG00000271781.1|AC026740.1	21	21	14	18	18	12
ENSG00000271793.1|AL589666.1	32.63	32.43	49.29	58.89	28.56	50.2
ENSG00000271816.1|AC022400.5	56.02	48.57	49.71	33.88	34.36	63.82
ENSG00000271851.1|AC087501.4	42	44	42	20	40	31
ENSG00000271853.5|AL162258.1	48.31	45.21	26.36	28.16	45.37	50.25
ENSG00000271855.1|AC073195.1	11	13	14	12.74	9	15
ENSG00000271870.1|AC024060.1	18	34	24	15	17	19
ENSG00000271895.2|AL109811.2	145	95.58	80.87	75.41	73	73
ENSG00000271918.1|AC034236.2	35	25	18	14	25	15
ENSG00000271933.1|AL603756.1	19	18	9.01	4	14	13
ENSG00000271936.1|AC012073.1	52	76.13	77	85	65	85
ENSG00000271971.1|AC120053.1	5	8	11	19	10	12
ENSG00000271976.1|AC012467.2	86	73	84	64	72	81
ENSG00000272008.1|AL139274.2	37	30	27	16	26	26
ENSG00000272009.1|AL121944.1	10.4	20.58	14.05	8.42	11.1	10.65
ENSG00000272030.1|AL162258.2	57.4	57.99	48.41	37.75	33.54	44.15
ENSG00000272031.3|ANKRD34A	133	124	109	104	98	102
ENSG00000272047.2|GTF2H5	512	599	474	439	476	386
ENSG00000272054.1|AC007390.2	25.61	31.41	29.39	38.77	24.4	24.43
ENSG00000272068.1|AL365181.2	144	124	95	98	65	70
ENSG00000272070.1|AC005618.1	36	46	37	37	19	13
ENSG00000272077.1|AC124045.1	45	28	48	36	27	37
ENSG00000272084.1|AL137127.1	18.21	20.43	11.38	11.73	7.96	5.75
ENSG00000272087.1|AC080013.4	11	10	11	5	12	8
ENSG00000272106.1|AL691432.2	66	89.35	84.09	46.48	32.66	48
ENSG00000272114.1|AL136131.3	53.35	52.61	140.86	207.94	26.36	36.49
ENSG00000272121.1|AC006058.3	25	24	19	19	33	29
ENSG00000272129.1|AL359715.3	11	15	6	12	16	8
ENSG00000272140.2|AC022400.6	32.97	39.32	19.06	15.51	16.53	9.39
ENSG00000272142.1|AL359643.3	15	25	26	16	26	22
ENSG00000272145.1|NFYC-AS1	39	42.72	42.95	27.69	24.53	22.34
ENSG00000272150.5|NBPF25P	124.93	108.45	76.69	97.94	97.16	91.49
ENSG00000272153.1|AL365330.1	17.29	25	17.35	23	25	22
ENSG00000272163.1|AF106564.1	58	41.66	41.3	54.89	53.52	30.59
ENSG00000272168.7|CASC15	11	21	16	21	31	33
ENSG00000272173.1|U47924.2	45.79	48.94	49.44	39.97	28.53	25.17
ENSG00000272195.1|AL356512.1	17.96	15.39	5	13.05	8	3.73
ENSG00000272196.2|HIST2H2AA4	112.66	71.45	85.5	0	0	24.17
ENSG00000272217.1|AL645940.1	21	17	12	17	21	17
ENSG00000272273.1|IER3-AS1	16.78	11.93	10.36	16.94	6.25	18.11
ENSG00000272288.5|AL451165.2	36	49.1	15.04	27.05	20.11	15.03
ENSG00000272316.1|AL021368.2	92.78	97.95	69.97	71.44	46.77	23.82
ENSG00000272325.2|NUDT3	1700.74	2069.31	1660.68	1538.73	1320.47	1447.54
ENSG00000272333.5|KMT2B	969	996	680	708	687	752
ENSG00000272335.1|AC093297.2	71	84	108	105	79	81
ENSG00000272341.1|AL137003.2	86	78	85	99	121	130
ENSG00000272345.1|AL031775.1	16.87	11.46	12.02	26.62	16.52	8.53
ENSG00000272356.1|AL080317.3	22	17.75	14.51	13.71	12.5	8.47
ENSG00000272372.1|AC009102.2	16	16	14	12	7	3
ENSG00000272374.1|Z97832.2	25	35	28	35	23	19
ENSG00000272391.6|POM121C	2522.85	2924.7	2253.31	2203.94	2275.78	2314.54
ENSG00000272398.6|CD24	8	15	12	9	487	501
ENSG00000272405.1|AL365181.3	457.16	563.16	457.06	440.03	559.06	622.37
ENSG00000272410.5|AC022384.1	152.86	138.26	184.14	105.75	160.17	119.71
ENSG00000272414.6|FAM47E-STBD1	135.51	168.74	120.78	122.81	205.39	126.69
ENSG00000272419.6|LINC01145	188.43	149.87	132.83	132.91	201.6	244.91
ENSG00000272447.1|AL135925.1	25.22	18.86	17.43	9.63	24.94	11.71
ENSG00000272455.1|AL391244.2	53	50	49	36	52	72
ENSG00000272462.2|U91328.1	82	78	62	56	78	46
ENSG00000272476.1|AL024507.2	19.48	21.38	9.23	19.48	16.3	18.59
ENSG00000272501.1|AL662844.4	61	54	48	48	41	30
ENSG00000272502.1|AC104958.2	5.79	14.7	23.73	20	5	12
ENSG00000272505.1|AC104964.4	31	29	23	30	14	17
ENSG00000272512.1|AL645608.7	27	10	21	16	12	8
ENSG00000272518.1|AC036214.2	22	11	8	15	16	15
ENSG00000272525.1|AC099522.2	19	10	22	10	6	9
ENSG00000272540.1|AL662797.1	40.42	12.7	22.29	33.77	45.57	47.53
ENSG00000272556.2|GTF2IP13	135.26	167.93	108.55	157.71	72.12	75.88
ENSG00000272578.5|AP000347.1	185.4	158.84	93	92.77	100.04	113.43
ENSG00000272589.1|ZSWIM8-AS1	65.64	46.47	58.8	48.25	48.72	23.61
ENSG00000272599.2|AC016394.2	12	14	8	9	14	11
ENSG00000272602.6|ZNF595	221	241	262	234	230	243
ENSG00000272604.1|AC073073.2	30	24	15	25	22	26
ENSG00000272617.3|AC026464.6	204.96	263.99	179.97	120.26	177.64	151.93
ENSG00000272620.1|AFAP1-AS1	9.02	12.05	15.06	12.07	5.03	8.07
ENSG00000272630.1|AL731563.3	23	37	29	32	8	18
ENSG00000272631.1|AC067750.1	170	196	178	194	149	153
ENSG00000272638.1|AC006027.1	14.25	24.2	22.75	16.72	15.78	18.67
ENSG00000272645.3|GTF2IP20	355.33	376.18	276.77	290.96	247.34	246.06
ENSG00000272647.3|AC005020.2	19.76	19.4	5.85	11.92	5.43	0
ENSG00000272654.1|AL358472.2	48.83	31.77	35.68	26.09	29.32	23.23
ENSG00000272655.2|POLR2J4	219.83	225.74	148.54	156.5	157.02	141.76
ENSG00000272661.1|AC021097.1	25.33	14.44	31.68	47.72	19.96	28.79
ENSG00000272668.2|AL590560.2	159	184	155	169	108	114
ENSG00000272669.1|AL021707.6	14	19	25	8	12	10
ENSG00000272674.3|PCDHB16	258.95	247.86	238.04	179.17	120.66	70.37
ENSG00000272686.1|AC006333.2	32	44	23	14	12	20
ENSG00000272695.1|GAS6-DT	13	13	8	15	41	23
ENSG00000272732.1|AC004982.1	25	22	15	13	5	5
ENSG00000272750.1|AL592148.3	19.05	20.03	19.06	13	18.04	22.08
ENSG00000272752.6|STAG3L5P-PVRIG2P-PILRB	1060.37	1039.32	911.89	800.53	787.08	687.12
ENSG00000272758.5|AC083798.2	129.69	126.41	112.99	117.63	105.01	140.52
ENSG00000272760.1|AC093726.1	21.84	11.16	29.35	9.16	8.73	8.48
ENSG00000272763.1|AC103702.2	46	55	63	59	66	60
ENSG00000272767.1|JMJD1C-AS1	11.86	15.62	4.51	18.11	9.7	8.81
ENSG00000272779.1|AC245060.4	117.68	82.69	87	72.08	117.48	70.09
ENSG00000272812.1|AC004908.2	4.41	8.57	17.82	9.61	8	10
ENSG00000272821.1|U62317.2	82.78	94.89	57.87	42.54	56.71	67.4
ENSG00000272831.1|AC027644.3	38.76	50.11	20.34	16.44	28.92	15.72
ENSG00000272841.1|AL139393.2	43	34.58	18	23	49.52	59
ENSG00000272849.1|AC084018.1	16.54	16.4	11.8	6.2	12.32	9.2
ENSG00000272853.1|AC069544.1	14	12	13	8	12	20
ENSG00000272870.2|AC097534.2	55	65	101	135	58	64
ENSG00000272872.1|AP000525.1	78.65	92.64	58.03	61.45	107.98	109.84
ENSG00000272884.1|AC113189.4	42.07	50.99	110.41	0	93.39	52.05
ENSG00000272886.6|DCP1A	560	643	515	491	566	565
ENSG00000272887.1|CSPG4P5	41.98	60.42	15.43	46.9	46.68	33.21
ENSG00000272888.6|LINC01578	1397.77	1373.26	1216.2	1161.1	684.33	609.87
ENSG00000272894.5|AC004982.2	102	98	60	64	39	32
ENSG00000272899.4|ATP6V1FNB	57	62	68	60	53	93
ENSG00000272902.2|TBC1D8-AS1	15	23	20	25	10	13
ENSG00000272909.1|AL122035.2	28.38	18.49	34.84	17.34	5.39	8.22
ENSG00000272913.1|AC009237.14	45.72	54	52	37.41	50.56	64.72
ENSG00000272916.5|AC022400.7	78.02	147.56	89.7	84.78	99.59	96.13
ENSG00000272918.1|AC005070.3	34	18	19	25	12	15
ENSG00000272933.1|AL391121.1	23.16	13.14	14.53	20.23	22.24	22.12
ENSG00000272941.1|AC083862.2	25.57	18.61	17.92	26.81	28.63	13.29
ENSG00000272954.1|AP000553.2	16	19	13	20	19	17
ENSG00000272970.1|AC107294.2	68	83	56	52	28	21
ENSG00000272977.1|AL008721.2	30	42	43	46	34	23
ENSG00000272983.1|AL117339.4	30	25	29	50	11	23
ENSG00000272994.1|AC012360.3	85	83	49	34	67	47
ENSG00000273002.1|AL355388.2	61	41	47	46	37	31
ENSG00000273007.1|AC021205.3	14	16	25	9	11	7
ENSG00000273010.1|AL360270.3	15.44	8.56	15.4	5.3	12.04	6.28
ENSG00000273014.1|AC018645.2	4	14	12	21	20	22
ENSG00000273015.2|AC008124.1	168	153	168	162	87	95
ENSG00000273027.1|AL844908.2	25	18	7	16	6	5
ENSG00000273032.2|DGCR9	38.49	34.94	22.56	19.19	27.02	21.85
ENSG00000273033.2|LINC02035	159	136	110	135	155	147
ENSG00000273038.2|AL365203.2	45	45	56	36	60	51
ENSG00000273045.6|C2orf15	32.24	35	37.4	21.73	46.79	37.28
ENSG00000273046.1|AC012531.2	11.74	38.36	17.39	20.35	5.79	22.92
ENSG00000273066.5|AL355987.4	131.49	76.29	46.33	59.3	55.25	54.49
ENSG00000273102.1|AP000569.1	34.7	29	58	31.94	49	37
ENSG00000273117.1|AC144652.1	64	70	28	47	58	55
ENSG00000273136.7|NBPF26	331.98	391.6	372.07	281.13	291.35	229.65
ENSG00000273142.1|LINC02604	143	146	91	75	85	91
ENSG00000273143.1|AL355512.1	4	15	4	4	20	18
ENSG00000273148.1|LINC00653	44	28	31	23	17	17
ENSG00000273151.1|AC073957.3	264.47	253.1	213.7	248.63	256.83	235.34
ENSG00000273154.3|AL121845.3	149.88	206.44	163.82	133.07	186.11	96.54
ENSG00000273156.2|AC124016.2	8	10	16	10	3	10
ENSG00000273162.1|AL133215.2	23	26	15	29	27	25
ENSG00000273173.5|SNURF	37.23	21.07	22.73	55.52	17.58	50.39
ENSG00000273174.1|AC108673.2	25	21	13	14	13	17
ENSG00000273184.1|AC010655.4	9.79	17.73	24.08	23.6	0	16.68
ENSG00000273188.1|AL022328.3	18	19	15	8	11	6
ENSG00000273192.1|AL671710.1	28.79	23.47	25.34	17.71	20.35	40.28
ENSG00000273213.2|AC239798.4	51.33	64.16	57.62	52.14	54.17	40.52
ENSG00000273230.1|AC102953.2	107	134	100	124	102	99
ENSG00000273253.2|AL022328.4	27.12	39.84	17.96	18.02	18.05	25.13
ENSG00000273261.1|AC092953.2	27.56	37.79	28.87	30.02	26.44	11.58
ENSG00000273270.1|AC090114.2	97	136	78	104	85	89
ENSG00000273271.1|AP000254.1	19	11	17	17	12	12
ENSG00000273274.2|ZBTB8B	153.33	143.44	165.79	204.38	172.44	188.23
ENSG00000273275.1|AC017083.2	119.05	81.57	31.38	19.57	74.56	57.08
ENSG00000273284.1|AP001033.2	9	4	14	16	12	11
ENSG00000273294.1|C1QTNF3-AMACR	72.93	37.54	26.41	31.71	40.83	2.1
ENSG00000273295.1|AP000350.6	13	12	14	15	18	11
