Ctrl_923_R2B1	LMP.Olap_923_R2B1	Ctrl_923_R3B1	LMP.Olap_923_R3B1	Ctrl_923_R1B2	LMP.Olap_923_R1B2
ENSG00000262880.1|AC113189.2	53.8	51.22	63.14	64.59	54.43	70.07
ENSG00000262902.1|MTCO1P40	11.11	4.02	18.11	12.08	20.14	9.06
ENSG00000262903.1|AC027796.4	3	10	5	16	2	13
ENSG00000262919.8|CCNQ	101	113	153	131	126	121
ENSG00000262967.1|AC005921.2	4.48	19.76	18.43	20.53	3.99	0
ENSG00000263001.6|GTF2I	10655.79	10187.58	12450.17	11721.79	11647.19	9394.34
ENSG00000263002.8|ZNF234	290	272	375	302	385	304
ENSG00000263020.6|AL662899.2	55.99	132.56	177.27	100.86	115.42	125.24
ENSG00000263069.5|AC124319.3	11.11	19.1	25.12	12.08	19.11	14.11
ENSG00000263072.6|ZNF213-AS1	95.15	127.56	122.26	102.17	114.23	89.11
ENSG00000263126.1|AC040162.3	53.28	97.47	88.2	73.4	45.49	82.55
ENSG00000263142.5|LRRC37A17P	171.56	203.2	218.18	178.04	169.78	127.48
ENSG00000263146.2|LINC01896	68	32	89	41	77	39
ENSG00000263165.1|AC087292.1	157.5	117.39	199.2	174.98	145.29	150.19
ENSG00000263235.1|AC006111.2	10.75	14.05	20.82	13.75	6.75	20.97
ENSG00000263244.2|AC087190.3	0	192.68	68.21	23.22	50.79	0
ENSG00000263266.2|RPS7P1	12.79	16.13	22.37	10.68	23.31	11.49
ENSG00000263272.1|AC004148.2	248.14	306.63	370.14	324.66	330.54	250.05
ENSG00000263335.1|AF001548.2	45.98	54.98	46	57.98	34	45.99
ENSG00000263345.1|AC006435.2	38.1	59.26	47.87	60.81	34.83	32.9
ENSG00000263412.1|AC004477.1	16	14	8	15	12	10
ENSG00000263424.1|AC110597.3	58.41	15.09	26.64	93.07	93.8	52.27
ENSG00000263465.4|SRSF8	742	838	923	922	810	763
ENSG00000263513.5|FAM72C	276.89	238.17	459.33	307.27	414.14	253.6
ENSG00000263528.8|IKBKE	67	97	94	90	75	94
ENSG00000263585.1|AC145207.4	47.69	25.19	16.8	28.11	36.75	14.4
ENSG00000263731.1|AC145207.5	29.54	36.99	52	46	42.69	28.78
ENSG00000263753.7|LINC00667	180.61	137.18	232.32	182.87	188.86	136.92
ENSG00000263786.1|AC022211.1	11	12	10	9	8	14
ENSG00000263823.1|AC009831.1	9.45	3.64	18.26	6.26	22.72	6.62
ENSG00000263826.1|AC112907.3	35.01	37	38	32	34	27
ENSG00000263843.1|AC022211.2	34.58	20.75	32.91	30.08	32.48	35.82
ENSG00000263873.1|AP003396.5	586.45	758.07	815.49	862.42	644.54	775.56
ENSG00000263934.4|SNORD3A	17.89	29.64	10.97	23.58	25.5	24.8
ENSG00000263956.6|NBPF11	502.27	854.25	808.8	833.65	615.99	617.59
ENSG00000264112.1|AC015813.1	746.79	1187.8	1069.92	1134.28	780.49	746.02
ENSG00000264207.1|AC239868.2	86	89	140	102	128	112
ENSG00000264247.1|LINC00909	252	250	215	215	268	164
ENSG00000264272.1|AC100786.2	24.81	16.49	24.52	51.48	51.89	12.71
ENSG00000264343.6|NOTCH2NLA	52.75	120.97	187.89	144.31	156.96	109.76
ENSG00000264364.3|DYNLL2	4155	3372	4934	3454	4724	3090
ENSG00000264501.2|RN7SL731P	9.61	19.37	39.63	10.25	20.72	20.04
ENSG00000264522.6|OTUD7B	501	485	656	587	576	454
ENSG00000264538.6|SUZ12P1	186.55	211.82	255.55	246.77	222.23	157.54
ENSG00000264548.1|AC132872.2	12	16	12	12	5	4
ENSG00000264558.1|AC015674.1	94.69	104.61	153.27	135.64	142.55	86.1
ENSG00000264569.1|DCXR-DT	16	6	16	17	13	12
ENSG00000264575.1|LINC00526	41.39	24.82	26.68	15.13	15.57	9.08
ENSG00000264577.1|AC010761.2	55.87	73.01	77.03	81.47	119.66	70.94
ENSG00000264772.6|AC016876.2	179.15	207.63	185.62	168.25	161.4	161.38
ENSG00000264885.1|AC026271.3	185.82	131.44	163.96	179.53	189.53	158.06
ENSG00000264920.1|AC018521.5	83	111	92	139	104	100
ENSG00000264982.1|AC015563.2	9.55	5.81	13.6	14.42	12.75	12.61
ENSG00000265148.5|TSPOAP1-AS1	12.44	11.04	8.09	13.45	16.57	6.09
ENSG00000265185.5|SNORD3B-1	10.05	9.6	18.54	13.35	6.53	12.83
ENSG00000265194.1|AL359922.2	49.69	41.25	62.72	39.07	51.36	41
ENSG00000265241.6|RBM8A	3629.76	3487.45	4217.79	3976.15	4211.67	3280.07
ENSG00000265263.1|AC124066.1	144.32	11.37	0	94.06	89.97	0
ENSG00000265287.2|AC005726.5	20.66	28.54	23.93	40.62	24.32	21.84
ENSG00000265354.4|TIMM23	531.45	412.82	620.66	521.53	598.29	431.37
ENSG00000265393.1|AC084125.4	1.05	11.16	9.15	13.77	4.24	9.43
ENSG00000265401.1|AC093484.3	182.7	135.02	318.49	111.26	76.19	161.69
ENSG00000265415.1|AC099850.3	47	34	47	45	44.29	49
ENSG00000265474.1|AC010761.5	19.91	19.33	28.2	26.15	40.56	30.16
ENSG00000265479.6|DTX2P1-UPK3BP1-PMS2P11	83.23	127.77	128.82	102.51	132.38	127.66
ENSG00000265491.5|RNF115	477	522.79	633	595.94	598	471
ENSG00000265511.1|AC020558.2	5	10	17	18	11	5
ENSG00000265590.9|C21orf59-TCP10L	211	221.2	269.85	250.73	204.8	147.51
ENSG00000265678.1|AC129510.1	19.25	13.77	29.8	25.22	21.21	15.3
ENSG00000265681.7|RPL17	10902.54	10682.86	12016.96	9972.84	11738.8	8256.1
ENSG00000265683.1|SYPL1P2	6	10	6	16	13	8
ENSG00000265688.2|MAFG-DT	57	58	64	44	40	52
ENSG00000265690.7|AC074143.2	7.08	38.38	35.25	31.94	23.36	14.19
ENSG00000265702.1|AC005821.1	46.84	56.4	49.34	54.51	41.78	41.77
ENSG00000265750.1|AC090772.3	14.42	10	11.48	14.64	10.76	12.42
ENSG00000265763.4|ZNF488	30	7	23	6	12	8
ENSG00000265784.1|AC006441.3	18.66	4.48	36.64	22.03	19.77	18.84
ENSG00000265808.3|SEC22B	1521.52	1686.56	1734.83	2013.45	1664.24	1421.3
ENSG00000265817.3|FSBP	362.45	404.55	384.17	406.26	342.64	354.23
ENSG00000265972.5|TXNIP	7431	7537	8561	7568	7849	5221
ENSG00000266028.7|SRGAP2	2688.44	2566.76	3580.19	2702.84	3211.49	2440.15
ENSG00000266066.1|POLRMTP1	41.04	34.71	31.93	62.26	41.01	40.3
ENSG00000266074.8|BAHCC1	565	819	1009.9	886	747	764
ENSG00000266086.2|AC015813.2	171.73	401.81	409.99	373.18	286.1	319.62
ENSG00000266094.7|RASSF5	187	241	190	267	181	199
ENSG00000266173.7|STRADA	723	906	1033	895	899	782
ENSG00000266208.1|AC080112.1	17	20	24	28	17	22.89
ENSG00000266256.2|LINC00683	15	25	12	25	22	19
ENSG00000266338.6|NBPF15	496.59	512.98	740.03	562.59	623.36	331.98
ENSG00000266405.3|AP005061.1	9	15	26	23	21	14
ENSG00000266412.5|NCOA4	1077	1165	1342	1251	1284	1025
ENSG00000266469.1|AC005288.1	23.57	41.83	13.75	36.32	21.56	0
ENSG00000266472.5|MRPS21	1402	1407	1426	1373	1440	1196
ENSG00000266490.1|AC127024.5	17	15.33	12.8	26.15	13.23	8.27
ENSG00000266642.2|AC024267.6	336.39	422.29	372.4	467.72	407.65	346.17
ENSG00000266709.1|AC005224.4	34	59	46	50	35	31
ENSG00000266714.9|MYO15B	39	67	45	53	36	19
ENSG00000266777.1|SH3GL1P1	5	33	50.23	32	16	26
ENSG00000266872.1|AC015688.6	29.75	59.07	40.72	58.22	29.78	54.46
ENSG00000266904.5|LINC00663	58	75.2	61	87.09	72	59
ENSG00000266916.6|ZNF793-AS1	24	22	34	20	27	15
ENSG00000266921.1|AC006213.2	49.12	16.74	36.17	25.37	28.79	26.06
ENSG00000266928.1|AC020905.1	5	20	4	25	15	22
ENSG00000266962.2|AC067852.2	128.97	194.12	237.06	154.84	153.1	182.69
ENSG00000266964.5|FXYD1	58.23	108.49	60.86	94.8	59.33	116.4
ENSG00000266967.7|AARSD1	630.37	744.74	842.23	814.92	749.5	679.03
ENSG00000266992.1|DHX40P1	33.63	54.07	51.95	55.33	39.98	24.78
ENSG00000266993.3|AL050343.1	6.78	13.31	5	11.4	11.85	13.25
ENSG00000267001.1|AC006538.2	0	36.93	40.86	39.9	0	35.09
ENSG00000267002.3|AC060780.1	233.76	368.34	311.65	419.51	290.1	323.41
ENSG00000267007.1|AC012615.2	5.67	15.93	12.96	7.99	10.64	4.64
ENSG00000267022.1|AC067968.1	63.08	0.23	74.66	54.55	69.79	60.58
ENSG00000267023.5|LRRC37A16P	31.66	27.6	30.42	31.96	28.05	31.79
ENSG00000267040.6|AC027097.1	14.12	14.09	15	21.57	15.91	17.88
ENSG00000267041.6|ZNF850	500	851	758	1000	674	845
ENSG00000267053.6|AC012617.1	13.74	11.02	15.63	24.6	19.21	5.78
ENSG00000267058.1|AC006213.3	30.48	44.46	40.71	42.2	37.39	32.57
ENSG00000267059.2|AC005943.1	125.06	171.09	351.13	192.09	177.62	239.75
ENSG00000267060.5|PTGES3L	19.49	36.38	24.51	38.89	9.93	21.04
ENSG00000267080.5|ASB16-AS1	143	228.41	198.71	244.46	175	196.61
ENSG00000267100.1|ILF3-DT	384	224	422	232	453	214
ENSG00000267106.6|ZNF561-AS1	105	90.87	134.32	98.92	95	90.21
ENSG00000267128.1|RNF157-AS1	26.35	23.24	31.45	27.5	38.3	20.29
ENSG00000267143.1|AP001120.2	13.04	26.71	29.47	21.53	20.2	28.39
ENSG00000267152.1|AC093227.1	17	17	19	17	35	16
ENSG00000267160.1|AC091152.2	19	14	18	19	16.55	14
ENSG00000267165.1|CHMP1B-AS1	20.87	2.94	39.37	36.46	34.5	24.8
ENSG00000267169.1|AC022098.1	93.18	92.32	92.58	61.06	81.99	63.93
ENSG00000267199.1|AP001029.2	13.64	15.18	32.14	15.9	20.92	9.47
ENSG00000267216.1|AC020915.1	73.77	66.23	104.65	35.07	81.14	57.69
ENSG00000267221.2|C17orf113	26	28	32	30	24	15
ENSG00000267226.2|AC104971.1	16	16.08	12.41	29	13	12
ENSG00000267228.7|AC012254.2	75.7	70.18	143.22	93.28	97.31	87.41
ENSG00000267244.5|AC012615.6	39	55.49	68.01	49.51	30.2	26.17
ENSG00000267248.2|AC025048.2	15	35	27	34	31	22
ENSG00000267251.2|AC139100.1	15.16	26.02	10.34	14.4	17.19	9.22
ENSG00000267254.6|AC020928.1	42	53	59	58	55	58
ENSG00000267260.1|AC020928.2	130.12	179.17	208.53	243.33	154.6	232.62
ENSG00000267265.5|AC011476.3	11.45	9.3	10.84	13.42	18.18	10.61
ENSG00000267270.5|PARD6G-AS1	34	61	52	48	55	47
ENSG00000267278.5|MAP3K14-AS1	23.85	21.62	26.75	35.63	20.36	25.45
ENSG00000267280.5|TBX2-AS1	28	34	22	28	23	34
ENSG00000267281.2|ATF7	32.92	46	102.14	60.18	80.17	73.25
ENSG00000267288.2|AC138150.2	21.59	44.79	44.29	59.74	46.02	39.3
ENSG00000267296.2|CEBPA-DT	42	20	41	26	35	29
ENSG00000267302.5|RNFT1-DT	39.7	39.59	38.56	39.52	30.54	28.85
ENSG00000267303.1|AC011511.4	570.08	597.73	812.18	674.92	660.56	608.04
ENSG00000267309.1|AC092295.2	62.02	43.4	70.58	50.81	61.41	36.37
ENSG00000267317.2|AC027307.2	36.32	32.41	50.77	25.85	50.85	21.95
ENSG00000267321.2|LINC02001	180	168	157	171	156	157
ENSG00000267325.1|LINC01415	44	37	46	54	47	35
ENSG00000267348.2|GEMIN7-AS1	3.34	4.76	10.18	10.66	18.92	10.67
ENSG00000267353.1|AC020928.3	12.88	26.83	19.47	15.67	19.4	12.38
ENSG00000267365.1|KCNJ2-AS1	59	53.87	84.83	42.48	67.28	38.5
ENSG00000267368.1|UPK3BL1	335.62	625.61	520.45	544.92	267.6	499.91
ENSG00000267374.1|AC016205.1	145	145	147	120	153	118
ENSG00000267387.1|AC020931.1	11.54	11.21	15.05	22.99	21.22	12.09
ENSG00000267390.1|AC036176.1	8	14	26.81	9	23	10
ENSG00000267414.1|AC120049.1	10	14	23	22	13	25
ENSG00000267422.1|AC016582.2	25.83	10.55	24.05	21.02	36.04	12.73
ENSG00000267426.5|AC087289.4	22.89	31.83	38.25	30.63	6.86	0
ENSG00000267436.1|AC005786.3	36.3	64.25	87.65	69.79	52.84	61.67
ENSG00000267439.1|AD000671.3	12.67	14.28	9.72	17.56	12.96	11.27
ENSG00000267454.5|ZNF582-AS1	109	88	111	81	118	94
ENSG00000267458.1|AC092069.1	12.79	19.93	17.24	22.1	21.54	23.33
ENSG00000267469.1|AC005944.1	175.28	160.35	150.73	226.51	170.13	89.71
ENSG00000267470.5|ZNF571-AS1	15	35	39	32	48	36
ENSG00000267481.1|AC011477.2	15	13	17	18	20	10
ENSG00000267493.3|CIRBP-AS1	36	64	70	74	58	48
ENSG00000267500.1|ZNF887P	28.7	51.63	39.53	49.55	38.89	36.2
ENSG00000267508.5|ZNF285	153.85	56	210.72	84.71	198.97	56
ENSG00000267512.1|AC011446.1	56.93	26.34	48.96	42.71	58.46	37.76
ENSG00000267519.6|AC020916.1	58.99	77.74	55.28	76.02	66.68	53.74
ENSG00000267520.2|AC010733.2	58.25	74.29	86.42	83.7	34.51	58.42
ENSG00000267523.1|AC008735.2	74	80	127	85	104	55
ENSG00000267534.4|S1PR2	261	322	366	366	330	379
ENSG00000267565.1|AC011477.3	23	9	18	34	30	16
ENSG00000267575.6|AC006504.5	126.12	120.86	197.59	138.49	153	125.76
ENSG00000267576.1|AC011472.3	42.07	18.87	23.16	44.27	31.89	26.12
ENSG00000267594.5|CYP4F24P	15	31	32	32	24	21
ENSG00000267601.1|AC022966.1	87.18	140.64	214.1	195.04	118.51	130.2
ENSG00000267605.6|AC016590.1	19.26	25.98	34.37	19.4	25.79	17.22
ENSG00000267632.1|AC067852.3	20	23	30	29	23	23
ENSG00000267645.5|AC105052.3	94.4	142.4	148.33	149.3	226.85	109.81
ENSG00000267655.1|AC125437.1	19	10	29	12	21	7
ENSG00000267673.6|FDX2	276.98	331.99	380.09	313.88	338.37	370.07
ENSG00000267680.5|ZNF224	297.6	345.76	366.73	343.08	329.08	276.69
ENSG00000267697.1|LUZP6	35.91	13.61	18.64	21.65	13.86	12.34
ENSG00000267698.1|AC002116.2	4.01	11	7	13	4	16
ENSG00000267740.5|AC024592.3	2.44	21.85	22.59	9.07	6	18.78
ENSG00000267750.5|RUNDC3A-AS1	7	12.08	25.04	17.45	13.53	11
ENSG00000267751.5|AC009005.1	90.62	124.48	145.94	102	91.19	100.52
ENSG00000267765.1|AC100793.3	17.15	16.42	12.56	19	18.48	21.85
ENSG00000267787.6|AC027097.2	9.88	17.02	15	9.05	11.09	5.35
ENSG00000267796.8|LIN37	211.43	274.07	292.26	299.6	238.16	260.81
ENSG00000267801.1|AC087289.6	3.51	5.85	15.79	16.57	10.34	24.07
ENSG00000267809.1|NDUFV2P1	18.58	41.42	41.43	28.27	41.52	30.39
ENSG00000267855.5|NDUFA7	580	696.27	617.27	538.05	700	555.03
ENSG00000267858.5|MZF1-AS1	33.26	39.82	77.24	35.88	68.93	29.87
ENSG00000267868.1|AL356740.1	8	16	30	24	22	19
ENSG00000267882.2|AL031666.2	13	8	10	6	13	12
ENSG00000267904.1|AC024075.1	11	11	14	15	17	4
ENSG00000267909.3|CCDC177	21	16	21	11	14	15
ENSG00000267934.1|AC010300.1	9	18	24	14	11	6
ENSG00000267980.1|AC007292.1	24.09	30.08	23	25	24	20
ENSG00000268001.1|CARD8-AS1	12	16.86	6	13.51	18	13
ENSG00000268006.1|PTOV1-AS1	61.91	40.28	74.37	46.87	75.6	43.65
ENSG00000268030.1|AC005253.1	80.81	140.46	136.35	116.76	123.92	105.4
ENSG00000268043.7|NBPF12	569.16	640.99	828.91	686.38	744.36	554.55
ENSG00000268049.1|AC012313.2	16.41	25	25.64	29	28.47	25.21
ENSG00000268061.5|NAPA-AS1	11.14	12.63	36.52	11.51	9.97	19.11
ENSG00000268069.2|AC004466.1	11.15	17.32	8.2	11.75	21.85	18.11
ENSG00000268089.3|GABRQ	793	679	1344	858	1308	836
ENSG00000268107.6|AC003005.1	36.95	17.93	19.23	31.39	15.92	15.91
ENSG00000268120.1|AC010336.3	36.85	54.35	87.41	32.74	45.54	14.29
ENSG00000268129.1|AC026304.1	28.57	13.6	29	10.25	25.5	7.9
ENSG00000268173.3|AC007192.1	512.73	1001.08	975.12	1097.61	881.63	535.71
ENSG00000268182.6|SMIM17	44	39	55	34	36	23
ENSG00000268205.1|AC005261.1	248	256	311	387	262	273
ENSG00000268218.1|AC137932.3	17.19	25.14	25.09	40.96	24.55	17.57
ENSG00000268225.2|AC010487.1	19	19.61	10	18	14	11
ENSG00000268230.5|AC012313.3	21.68	29.37	37.32	31.29	18.41	32.51
ENSG00000268262.1|AC011445.1	10.8	9.35	5.84	23.58	13.45	5.56
ENSG00000268350.7|FAM156A	1141.53	1771.9	1362.4	2008.95	1750.15	1670.05
ENSG00000268357.1|VN1R81P	26	27	27	40	23	35
ENSG00000268362.5|AC092279.1	28.15	27.26	69.56	18.35	34.6	28.96
ENSG00000268403.2|AC132192.2	47	14	34	18	44	13
ENSG00000268442.1|AC073534.1	10	4	24	9	11	5
ENSG00000268471.6|MIR4453HG	204	104	261	109	264	106
ENSG00000268496.1|AC245884.9	34	28	70	25	48	36
ENSG00000268516.2|AC020915.3	201.21	204.07	317.67	262.21	282.15	189.85
ENSG00000268521.1|VN1R83P	18	17	18	27	24	18
ENSG00000268565.1|AC005339.1	10.22	6.35	15.69	9.87	8.19	10.47
ENSG00000268573.1|AC011815.1	9	19	21	23	12	21
ENSG00000268575.1|AL031282.2	105.99	163.97	164.93	134	138.45	118.01
ENSG00000268643.1|AC006486.1	26.91	15.49	46.09	18.19	32.29	0
ENSG00000268713.1|AC005261.3	33.58	23.99	34.67	15.17	19.66	21.8
ENSG00000268750.6|AC010522.1	13.31	2.54	13.8	18.84	6.51	7.53
ENSG00000268790.5|AC008764.4	0	6.67	15.71	22.26	15.17	0
ENSG00000268854.1|AC020909.3	15.37	34.63	18.36	50.73	55.43	13.03
ENSG00000268858.2|AL118506.1	113	150	149	187	128	142
ENSG00000268895.5|A1BG-AS1	136.4	187.18	188.74	199.8	147.87	176.13
ENSG00000268896.1|AC009955.3	7.22	16.22	17.21	10.31	8.46	13.44
ENSG00000268912.1|AC012313.5	64	73	90	86	99	67
ENSG00000268947.1|AC002128.1	13	17	15	14	14	9
ENSG00000268970.1|AC022150.2	11	14	21	15	13	8
ENSG00000268996.3|MAN1B1-DT	18	20	21	18	17	21
ENSG00000269019.1|HOMER3-AS1	9.32	18.93	11.19	11.1	18.16	13.51
ENSG00000269044.2|AC024075.2	84	96	133	88	92	64
ENSG00000269068.1|AC009955.4	20.79	39.63	43	28.95	10.66	30.91
ENSG00000269069.1|AC007842.1	36	52	35	43	36	40
ENSG00000269145.2|AC007192.2	29.78	32.51	40.55	31.22	34.49	29.16
ENSG00000269148.1|AC092301.1	10	14	17	7	15	6
ENSG00000269176.2|AP001160.3	21.44	15.83	23.75	32.47	22.74	15.72
ENSG00000269190.6|FBXO17	545	484	766	574	611	439
ENSG00000269226.7|TMSB15B	101.75	79.18	127.17	75.42	86.25	62.51
ENSG00000269242.1|AC010422.3	24.2	13.56	12.26	14.63	13.99	7.65
ENSG00000269243.1|AC008894.2	239.17	236.34	208.38	250.94	175.12	240.76
ENSG00000269293.2|ZSCAN16-AS1	109	94.02	99	78.14	106.76	53.32
ENSG00000269313.5|MAGIX	17	25	26	24	7	13
ENSG00000269335.5|IKBKG	219.23	261.98	358	297	274.02	289
ENSG00000269343.7|ZNF587B	243.23	267.71	217.9	300.21	192.02	233.17
ENSG00000269352.1|PTOV1-AS2	129.58	260.64	222.21	232.91	182.98	168.3
ENSG00000269374.1|AC011497.2	14.42	6.68	18.39	14.12	2.11	0
ENSG00000269378.1|AC022149.1	109.86	151.34	245.41	128.38	111.71	64.04
ENSG00000269386.5|RAB11B-AS1	22.18	43.2	52.19	29.05	35.1	28
ENSG00000269397.1|AC011503.2	18	33	33	42	45	39
ENSG00000269399.2|AC008764.6	43	17	33	20	39	21
ENSG00000269416.5|LINC01224	153	303	226	376	235	288
ENSG00000269425.1|AC104521.1	6	14	9	11	26	4
ENSG00000269427.1|AC024075.3	26.8	27.55	19.15	27.36	6.71	20.12
ENSG00000269439.5|AC010618.4	9.26	8	7	15.01	11	17.04
ENSG00000269473.1|AC012313.8	24	19	36	24	28	29
ENSG00000269486.2|ERVK9-11	20	22	31	25	29	18
ENSG00000269556.8|TMEM185A	443	482.75	551	484	509	480
ENSG00000269604.1|AC005523.2	671.26	815.17	868.8	848.59	703.73	795.65
ENSG00000269609.5|RPARP-AS1	59	73.96	98.96	97	81.61	82.95
ENSG00000269694.1|AC005197.1	9	13	22	20	10	13
ENSG00000269696.1|AC005498.3	17	33	31	35	27	20
ENSG00000269699.6|ZIM2	9.91	11.86	9.14	7.1	3.1	14.78
ENSG00000269707.1|AC018730.1	9	8	19	5	13	15
ENSG00000269713.7|NBPF9	1067.72	1177.59	1341.05	1284.86	1181.41	1066.6
ENSG00000269737.2|AL691432.1	26.27	27.23	40.71	58.26	39.38	35.35
ENSG00000269743.3|SLC25A53	230.72	186	259.63	212	263.59	152
ENSG00000269821.1|KCNQ1OT1	125	129.06	206	205.29	114	99
ENSG00000269825.1|AC022150.4	125	104	147	171	167	148
ENSG00000269834.5|ZNF528-AS1	495	568	734	555	580	426
ENSG00000269837.1|IPO5P1	314	216	355	202	323	196
ENSG00000269858.6|EGLN2	1416	1666	2163	1752	1643	1583
ENSG00000269867.1|AC010326.3	23.85	31.16	30.67	26.92	25.42	18
ENSG00000269891.2|ARHGAP19-SLIT1	52.22	115.11	85.98	123.74	91.53	112.78
ENSG00000269893.7|SNHG8	189	114	143	122	196	91
ENSG00000269896.2|AL513477.1	36	49	41	39	34	51
ENSG00000269897.5|COMMD3-BMI1	13.02	2.91	75.35	50	6.81	13.44
ENSG00000269910.1|AL049840.2	36.43	26.77	30.76	30.73	44.52	46.98
ENSG00000269911.1|FAM226B	30	23	43	28	56	25
ENSG00000269918.1|AF131215.6	94	93	110	141	98	86
ENSG00000269925.1|Z98884.2	10	8	18	14	9	6
ENSG00000269926.1|DDIT4-AS1	299.9	93.69	220.05	141.96	242.18	41.15
ENSG00000269929.2|AL158152.1	44	69	77	52	46	35
ENSG00000269937.1|AC093525.7	62.99	96.94	144.79	133.84	122.95	123.1
ENSG00000269940.1|AL049840.3	39.57	86.23	113.24	96.27	53.48	66.02
ENSG00000269947.1|AC135178.5	6	13	19	9	12	6
ENSG00000269951.1|AC090181.2	7	16	9	15	4	10
ENSG00000269955.2|FMC1-LUC7L2	1112.87	1024.57	1593.23	1197.83	1287.14	954.46
ENSG00000269958.1|AL049840.4	101	129	115	139	135	117
ENSG00000269959.1|SPACA6P-AS	18.37	5	12.21	5	23.11	8.12
ENSG00000269968.1|AC006064.4	196.93	91.17	113.27	107.16	113.86	85.26
ENSG00000269973.1|AC010969.2	54	40	56	55	60	46
ENSG00000269982.1|AC018809.2	45	17	44	30	44	27.06
ENSG00000269983.1|AC146944.4	104.7	126.12	132.98	156.41	112.77	109.21
ENSG00000269984.1|AC078795.1	14.62	24.02	15.14	32.24	27.03	13.23
ENSG00000270011.7|ZNF559-ZNF177	30.53	39.86	86.2	49.3	28.89	29.53
ENSG00000270012.1|AC232271.1	50	55	59	41	39	29
ENSG00000270015.1|AC087481.3	193	264	308	274	248	219
ENSG00000270021.1|AC026691.1	14	4	12	6	20	11
ENSG00000270049.2|AC009061.2	18	13	18	28	18	15
ENSG00000270055.1|AC127502.2	28	29	37	28	30	35
ENSG00000270069.1|MIR222HG	25	29	36	53	41	26
ENSG00000270074.1|AC087203.3	39	28	32	21	36	23
ENSG00000270084.2|GAS5-AS1	17	25	30	32	18	17
ENSG00000270124.1|AC092127.2	27	35	47	49	38	38
ENSG00000270127.2|AC027020.2	13.27	20.6	9.18	20.8	11.04	10.14
ENSG00000270147.1|AC068620.2	10.23	4.06	13.3	8.28	13.32	6.09
ENSG00000270157.1|AC004918.3	61	66	86	52	48	36
ENSG00000270170.2|NCBP2-AS2	170	164	215	185	182	190
ENSG00000270175.1|AC023509.3	10	10	9	14	16	14
ENSG00000270179.1|AP002840.2	7	9	12	12	8	11
ENSG00000270184.1|AC018695.4	10	14	22	8	16	11
ENSG00000270194.1|AC097359.2	34.05	44.13	45.34	39.51	44.64	35.07
ENSG00000270195.2|AC016773.1	31	22.86	22.46	23	24	11
ENSG00000270231.4|NBPF8	682.03	832.62	946.59	704.64	826.74	690.27
ENSG00000270276.2|HIST2H4B	72.42	45.86	97.88	17.43	53.99	25.19
ENSG00000270344.2|POC1B-AS1	6	14	17	14	16	17
ENSG00000270362.1|HMGN3-AS1	17.06	16.02	32.39	23.03	28.04	10.02
ENSG00000270392.2|PFN1P2	17	20.25	16	28.22	15	9
ENSG00000270419.1|CAHM	46	41	56	48	38	23
ENSG00000270504.1|AL391422.4	108.76	95.77	115.96	105.83	119.79	101.23
ENSG00000270558.1|AC025449.1	4	8	12	23	17	15
ENSG00000270580.5|AC139256.2	106.27	169.77	161.45	96.3	117.71	122.66
ENSG00000270605.1|AL353622.1	12	10	17	7	12	8
ENSG00000270629.6|NBPF14	864.76	867.04	1101.2	900.31	956.44	835.06
ENSG00000270641.1|TSIX	18.04	22.04	22.75	11.94	7.8	15.79
ENSG00000270647.6|TAF15	5139	5677	6928	5824	6076	4844
ENSG00000270696.1|AC005034.3	27.28	31.5	27.42	16.24	18.46	25.08
ENSG00000270728.1|AL035413.1	15	9	16	15	9	7
ENSG00000270757.1|HSPE1-MOB4	84.56	58.64	66.33	81.74	90.82	64.16
ENSG00000270800.3|RPS10-NUDT3	1452.67	1082.48	1414.62	1279.41	1407.74	1102.27
ENSG00000270804.1|AC010326.4	25.87	57.84	40.33	48.83	30.58	42
ENSG00000270820.5|AC016727.1	25.2	19.4	29.92	34.31	24.36	14.12
ENSG00000270823.1|AC007938.2	7.26	8.32	21.11	12.75	21.4	10.06
ENSG00000270866.1|AC067773.1	114.36	139.46	158.23	149.43	156.43	150.28
ENSG00000270871.1|AC015849.3	8	9	12	14	16	9
ENSG00000270872.2|SRGAP2D	116.81	88.35	195.17	90.99	155.32	138.53
ENSG00000270882.2|HIST2H4A	119.58	48.14	112.12	61.88	101.01	67.81
ENSG00000270885.1|RASL10B	707	648	976	759	785	694
ENSG00000270890.1|AL049844.2	10	13	25	4	4	10
ENSG00000270903.1|HNRNPA3P9	4	13	14	11	10	7
ENSG00000270933.1|AC010719.1	11	14	4	16	7	4
ENSG00000270959.1|LPP-AS2	64	70	88	77	69	78
ENSG00000270964.1|AC016355.1	18	13	26	23	17	8
ENSG00000271092.5|TMEM56-RWDD3	10.12	4.36	7.69	12.08	20.19	5.43
ENSG00000271119.1|AC026412.3	19	14	30	27	26	26
ENSG00000271121.2|NUDT4P2	58.66	55.56	84.61	78.52	44.29	83.3
ENSG00000271122.1|AC018647.2	743	632	932	689	892	581
ENSG00000271147.7|ARMCX5-GPRASP2	132.6	90.19	147.01	116.26	130.05	99.53
ENSG00000271155.1|AL161729.1	11.7	7.15	10.2	17.21	14.36	17.37
ENSG00000271167.1|LINC01109	16.64	4.54	7.77	10.57	16.57	7.72
ENSG00000271270.6|TMCC1-AS1	154	224	211	230	209	214
ENSG00000271303.1|SRXN1	1078	992	1155	1085	1178	929
