Ctrl_827_R1B1	LMP.Olap_827_R1B1	Ctrl_827_R2B1	LMP.Olap_827_R2B1	Ctrl_827_R3B2	LMP.Olap_827_R3B2
ENSG00000115211.15|EIF2B4	1105	1049	938	1312	1166.62	974
ENSG00000115216.14|NRBP1	4268	3710	3494	4004	4499	3203
ENSG00000115226.10|FNDC4	294	285	327	408	258	271
ENSG00000115232.14|ITGA4	7	7	17	22	18	21
ENSG00000115233.12|PSMD14	2358	1869	1664	2229	2710	1774
ENSG00000115234.11|SNX17	1953.96	1973.15	1803.87	2449	2186.21	1857.19
ENSG00000115239.21|ASB3	405	408	392	418	459	344
ENSG00000115241.11|PPM1G	3562	2728	2125	2960	3797	2327
ENSG00000115255.11|REEP6	132	139	65	139	160	105
ENSG00000115257.15|PCSK4	115	89	128	135	141	98
ENSG00000115266.11|APC2	911.5	1053.94	698.32	1408.67	1085.09	842.32
ENSG00000115267.7|IFIH1	196	173	124	180	214	120
ENSG00000115268.9|RPS15	3645.97	3347.03	3976.55	4731.24	4543.61	3632.5
ENSG00000115271.11|GCA	266	276	222	291	273	218
ENSG00000115274.15|INO80B	308.62	301.54	338.31	387.23	411.67	262.59
ENSG00000115275.12|MOGS	1473	1386	1356	1765	1677	1281
ENSG00000115282.19|TTC31	590	502	628	662	727	515
ENSG00000115286.20|NDUFS7	581.3	551.4	636.92	836.36	778.08	594.81
ENSG00000115289.14|PCGF1	213	184	292	192	253	207
ENSG00000115290.9|GRB14	215	220	214	276	191	159
ENSG00000115295.20|CLIP4	446	427	487	442	468	361
ENSG00000115297.11|TLX2	50	64	38	61	73	56
ENSG00000115306.16|SPTBN1	9105.83	6741.98	9971.71	8802.27	9717.58	6412.88
ENSG00000115307.17|AUP1	2300.78	1965.99	2187	2351.97	2287.98	1834
ENSG00000115310.18|RTN4	5994	5554	7885	6745	6539	5151
ENSG00000115317.11|HTRA2	472.11	417.59	379.02	455.35	515.51	383.46
ENSG00000115318.12|LOXL3	1247.11	1056.42	2193.98	1570.66	1336.51	999.54
ENSG00000115325.13|DOK1	596	522	337	656.03	653	484
ENSG00000115350.11|POLE4	45	54	54	71	73	41
ENSG00000115355.16|CCDC88A	3575	2794	3030.99	2924	3967.99	2616
ENSG00000115363.14|EVA1A	11	7	12	16	11	9
ENSG00000115364.14|MRPL19	1322.17	1263.88	1008.7	1215.42	1329.18	1141.11
ENSG00000115365.11|LANCL1	2247	2130	1811	2161	2397	1876
ENSG00000115368.10|WDR75	1246	1254	913	1123	1359	997
ENSG00000115392.11|FANCL	547.02	491.51	400.14	463.35	568.58	428.4
ENSG00000115414.19|FN1	7832	8488	26876	16593	8536	8423
ENSG00000115415.18|STAT1	2212.99	1964	1608	2148	2515	1846.44
ENSG00000115419.12|GLS	2896.01	2883	3068	3046.89	2738.93	2300.56
ENSG00000115421.13|PAPOLG	347	297	314	322	342	278
ENSG00000115423.18|DNAH6	19	23	15	12	12	19
ENSG00000115425.14|PECR	230.06	257.08	228.07	255.04	271.05	187.11
ENSG00000115446.11|UNC50	618	608	558	687	666	584
ENSG00000115457.10|IGFBP2	6750	5616	8786	8881	7579	5486
ENSG00000115459.18|ELMOD3	507.11	489.2	383.08	544.04	476.23	456.15
ENSG00000115461.5|IGFBP5	24186	34071	68197	52910	26759	29774
ENSG00000115464.14|USP34	2864.18	2615.59	2874.97	2674.57	3087.13	2211.02
ENSG00000115468.12|EFHD1	40	39	53	45	67	32
ENSG00000115484.15|CCT4	3775.93	3014	2792.87	3219.92	4116.9	2753
ENSG00000115486.12|GGCX	512.11	446.4	507.94	559.35	571.61	415.18
ENSG00000115504.14|EHBP1	1763.35	1294.33	1260.03	1361	1747.96	1087.93
ENSG00000115507.10|OTX1	115	71	50	91	50	51
ENSG00000115514.12|TXNDC9	599	603	391	595	643	434
ENSG00000115520.8|COQ10B	656	754	600	727	711	624
ENSG00000115524.16|SF3B1	7900	6886	10191	8533	8888	6311
ENSG00000115525.18|ST3GAL5	80	65	56	88	81	63
ENSG00000115526.11|CHST10	929	978	492	1099	984	888
ENSG00000115539.14|PDCL3	794.35	741.15	548.5	715.16	798.22	632.88
ENSG00000115540.15|MOB4	890.7	791.23	774.16	869.86	938.73	687.63
ENSG00000115541.11|HSPE1	2782.98	2132.11	1634.62	2204.72	2825.04	1955.06
ENSG00000115548.17|KDM3A	1093	1047	3959	1844	1535	1182
ENSG00000115556.14|PLCD4	337.89	381.08	405.22	454.07	382.9	361.35
ENSG00000115561.16|CHMP3	2160.9	2255.51	2134.09	2445.62	2560.48	1907.98
ENSG00000115568.15|ZNF142	805	653	403	719	788	553.95
ENSG00000115594.12|IL1R1	18	28	26	43	36	42
ENSG00000115641.19|FHL2	105	130	173	146	113	76
ENSG00000115649.16|CNPPD1	774	694	1049	929	809.6	675
ENSG00000115652.14|UXS1	706	645	598	688	810	573
ENSG00000115657.14|ABCB6	1092.5	1183.57	1720.91	1361.57	1252.37	1085.42
ENSG00000115661.14|STK16	484.84	495.32	533.74	643.16	541.21	421.73
ENSG00000115677.17|HDLBP	11599.9	10113	13009	12150	12506.89	9319.95
ENSG00000115685.15|PPP1R7	629	577	446	722	751	574
ENSG00000115687.13|PASK	245	187	118	199	314	149
ENSG00000115694.15|STK25	1604.52	1420.62	1557.6	2164.86	1773.08	1373.89
ENSG00000115738.10|ID2	633	415	3601	1158	1086	786
ENSG00000115750.17|TAF1B	364	261	264	330	438	281
ENSG00000115756.13|HPCAL1	757	820	789	1017	979	705
ENSG00000115758.13|ODC1	7568	8598	5552	8753	8802	7779
ENSG00000115760.14|BIRC6	1669	1477	1532	1567	1607	1118
ENSG00000115761.16|NOL10	910	706	601	742	986	609
ENSG00000115762.16|PLEKHB2	2542	2403	3001	2783	2638.75	2254
ENSG00000115806.13|GORASP2	1593	1372	1405	1517	1789	1237
ENSG00000115808.12|STRN	999	923	1032	993	1064	795
ENSG00000115816.15|CEBPZ	1830.77	1545.31	1532.57	1759.86	1973.46	1396.63
ENSG00000115825.10|PRKD3	2324.74	1848.68	1955.29	1939	2568.98	1699.86
ENSG00000115827.14|DCAF17	711	697	644	719	708	595
ENSG00000115839.17|RAB3GAP1	1612	1454	1606	1641	1777	1318
ENSG00000115840.14|SLC25A12	865	765	868	933	888	684
ENSG00000115841.20|RMDN2	138	137	65	107	102	93
ENSG00000115866.11|DARS	2278.98	2257	2316.98	2603.97	2620	2056.93
ENSG00000115875.19|SRSF7	3147	2294	2210	2537	3369	2077
ENSG00000115884.11|SDC1	803	1018	864	1407	891	984
ENSG00000115902.11|SLC1A4	568	830	518	754	572	565
ENSG00000115904.12|SOS1	1254	1215	974	1196	1307	946
ENSG00000115935.17|WIPF1	2201	1700	1662	1927	2186	1443
ENSG00000115942.9|ORC2	761	758	543	709.98	785	627
ENSG00000115944.15|COX7A2L	847	771	1228	967	938	759
ENSG00000115946.8|PNO1	381.56	374.08	197.19	393.38	450.7	295.18
ENSG00000115947.13|ORC4	504.59	496.39	476.74	484.88	494.85	359.03
ENSG00000115956.10|PLEK	18	28	12	13	10	9
ENSG00000115963.13|RND3	847	1155	1216	1447	963	1048
ENSG00000115966.17|ATF2	940.97	856.91	1372.73	951.82	1037.95	793.9
ENSG00000115970.18|THADA	1055	867	881	843	1062	771.98
ENSG00000115977.19|AAK1	714	617	662	596	689	511
ENSG00000115993.13|TRAK2	1939	1917	2029	2282	2181	1826
ENSG00000115998.7|C2orf42	116	107	115	134	157	129
ENSG00000116001.16|TIA1	1070	854	927	1090	1130	805
ENSG00000116005.12|PCYOX1	1355	1356	1213	1457	1321	1141
ENSG00000116016.14|EPAS1	6490	7022	10689	9694	7535	6890
ENSG00000116017.11|ARID3A	67	134	318	187	75	104
ENSG00000116030.16|SUMO1	1704.69	1544	1667.84	1764.87	1975.92	1468
ENSG00000116035.4|VAX2	38.63	26.57	19.54	22.12	42.68	29.72
ENSG00000116039.13|ATP6V1B1	33.37	16.43	45.46	35.88	36.32	19.28
ENSG00000116044.16|NFE2L2	2909.81	2999.7	2529	3212.99	3278.59	2608.68
ENSG00000116062.15|MSH6	2705.07	1838.62	1984.16	1969.29	3250.5	1796.68
ENSG00000116095.11|PLEKHA3	524	483	554	520	534	401
ENSG00000116096.6|SPR	446	431	208	406	507	351
ENSG00000116106.12|EPHA4	884.05	717.78	801.54	889.01	1132.96	845.89
ENSG00000116117.18|PARD3B	204	106	126	102	175	78
ENSG00000116120.10|FARSB	2143	1800	1285	1846	2310	1608
ENSG00000116127.18|ALMS1	803	643	718	657	876	527
ENSG00000116128.11|BCL9	765	641	429	584	631	466
ENSG00000116132.12|PRRX1	4133	4006	3268	4219	4154	3167
ENSG00000116133.13|DHCR24	7264	4488	3176	5073.9	7983	4906.45
ENSG00000116138.13|DNAJC16	641	647	494	753	693	568
ENSG00000116141.15|MARK1	684	614	572	719	692	519
ENSG00000116147.17|TNR	20	8	9	27	23	20
ENSG00000116151.14|MORN1	162	159	177	201	217	161
ENSG00000116157.6|GPX7	496	510	483	648	666	519
ENSG00000116161.17|CACYBP	2304.73	1733.85	1322.98	1744.24	2469.69	1565
ENSG00000116171.18|SCP2	1439	1403.03	1265	1500.4	1524.72	1273
ENSG00000116191.17|RALGPS2	57	75	86	86	88	76
ENSG00000116198.13|CEP104	558	577	533	654	642	491
ENSG00000116199.12|FAM20B	1989	1614	1602	1722	2080	1472
ENSG00000116205.14|TCEANC2	318	318	221	331	304	229
ENSG00000116209.11|TMEM59	1245	1279	1935	1776	1502	1248
ENSG00000116212.15|LRRC42	338	348	433	448	424	280
ENSG00000116213.16|WRAP73	769	686	628	781	881	617
ENSG00000116221.15|MRPL37	1032	940	944	991	1094	855
ENSG00000116237.16|ICMT	2736	2082	1670	2196	2884	1945
ENSG00000116251.11|RPL22	5092.43	4616.91	6670.21	5049.74	5489.61	3708.21
ENSG00000116260.17|QSOX1	1957	1939	2023	2567	2093	1763
ENSG00000116266.11|STXBP3	1467	1513	1591	1623	1536	1276
ENSG00000116273.6|PHF13	931	816	1067	1023	1170	866
ENSG00000116285.13|ERRFI1	854	691	7099	1741	1121	796
ENSG00000116288.13|PARK7	4055	3841	3424	4177	4545	3306
ENSG00000116329.11|OPRD1	59	64.45	18	48	85.29	50
ENSG00000116337.16|AMPD2	2225.67	2186.9	1944.2	2618.76	2295.94	1847.45
ENSG00000116350.17|SRSF4	1678	1321	1637	1584	1708	1193
ENSG00000116353.15|MECR	152	169	124	183	189	156
ENSG00000116396.14|KCNC4	96	108	78	85	88	74
ENSG00000116406.19|EDEM3	2798	2725	1837	2452	2739	2005
ENSG00000116455.14|WDR77	1390.23	1304.67	800.41	1292	1472.81	1156.38
ENSG00000116459.11|ATP5PB	2791.79	2788.91	3375.85	3194.45	3186.74	2467.86
ENSG00000116473.14|RAP1A	1121	979	1230	1142.12	1139	820.12
ENSG00000116478.12|HDAC1	1773	1615	1924	1808	2008	1539
ENSG00000116489.13|CAPZA1	3080	3093	3243	3427	3655	2792
ENSG00000116497.18|S100PBP	622	652	666	714	721	587
ENSG00000116514.16|RNF19B	310	465	411	550	339	418
ENSG00000116521.11|SCAMP3	2121	1918	1552	2334	2333	1764
ENSG00000116525.14|TRIM62	287	273	122	308	259	189
ENSG00000116539.13|ASH1L	2319	2094.91	2058	2105	2244.9	1643
ENSG00000116560.11|SFPQ	7080	4982	4666	5711	7748	4963
ENSG00000116574.6|RHOU	1870	2777	662	2307	1944	1856
ENSG00000116580.18|GON4L	2213.34	1987.31	2308.66	2239.08	2320.32	1791.44
ENSG00000116584.18|ARHGEF2	5382	5075	5382	5490	5250	3766
ENSG00000116586.11|LAMTOR2	583	468	487	564	661	454
ENSG00000116604.18|MEF2D	1330	1345	2195	1596	1452	1175
ENSG00000116641.17|DOCK7	1014	899	1188	1041	1033	775
ENSG00000116649.10|SRM	1616	1274	890	1652	2036	1329
ENSG00000116652.6|DLEU2L	8.54	13	27.95	14	11.86	16
ENSG00000116661.11|FBXO2	33	44	65	97	25	38
ENSG00000116663.11|FBXO6	116	118.59	66.09	139.16	103.17	133.93
ENSG00000116667.14|C1orf21	1035	738	1326	938	1122	710
ENSG00000116668.13|SWT1	75	102	109	101	91	61
ENSG00000116670.15|MAD2L2	862	682	988	904	1029	710
ENSG00000116678.19|LEPR	28.15	18.27	62.2	19.24	28	19.16
ENSG00000116679.16|IVNS1ABP	2187	1874	2454	2065	2457	1727
ENSG00000116685.16|KIAA2013	849	742	1116.88	1045.92	972.68	726
ENSG00000116688.16|MFN2	4071	3909	4342	4695	4488	3538
ENSG00000116691.11|MIIP	297	310	255	456	394	266
ENSG00000116698.21|SMG7	3176	3164	3802	3571	3420	2755
ENSG00000116704.8|SLC35D1	1748	1696	1605	1786	1784	1437
ENSG00000116717.13|GADD45A	1224	1813	2088	2083	1593	1504
ENSG00000116729.14|WLS	4898.91	3531	3955	3995	4888.91	3048
ENSG00000116731.22|PRDM2	1676	1458	1458	1375	1741	1292
ENSG00000116741.8|RGS2	613	303	675	441	672	331
ENSG00000116745.7|RPE65	102	34	38	29	64	17
ENSG00000116747.12|RO60	1286.09	1403.78	1412.42	1415.71	1423.06	1128.94
ENSG00000116750.13|UCHL5	1087	818.52	770.69	919.29	1165.54	756.53
ENSG00000116752.6|BCAS2	898	852	810	955	954	772
ENSG00000116754.13|SRSF11	5121	5066	6295	5538	5249	4386
ENSG00000116761.11|CTH	349	308	370	314	349	260
ENSG00000116771.6|AGMAT	64	69	44	66	86	56
ENSG00000116774.12|OLFML3	756	839	449	860	739	649
ENSG00000116786.13|PLEKHM2	1714.98	1613.98	1603	2194.97	2008.99	1522
ENSG00000116791.14|CRYZ	1476.19	1317.28	1315.59	1536.17	1392.44	1095.84
ENSG00000116793.16|PHTF1	1241	1117	805	1213	1459	1011
ENSG00000116809.11|ZBTB17	441	492	329	611	540	404
ENSG00000116815.16|CD58	299	312	255	362	285	247
ENSG00000116819.8|TFAP2E	19	14	27	21	14	6
ENSG00000116830.12|TTF2	1431	1286	785	1309	1554	1165
ENSG00000116852.14|KIF21B	228	203	141	193	239	138
ENSG00000116857.17|TMEM9	972	893	1145	1237	1078	804
ENSG00000116863.11|ADPRHL2	307	277	304	385	366	260
ENSG00000116871.15|MAP7D1	1399	1314	990	1621	1729	1275
ENSG00000116874.11|WARS2	243	208.63	229	257.68	312	210
ENSG00000116883.8|AL591845.1	46.5	43	228.94	114.94	69.25	58.15
ENSG00000116885.18|OSCP1	110	129	164	185	152	135
ENSG00000116898.12|MRPS15	556	517	415	521	624	450
ENSG00000116903.7|EXOC8	600.23	571.7	545.64	675.32	631.19	496.9
ENSG00000116906.13|GNPAT	1464	1213	1329	1485	1683	1136
ENSG00000116918.14|TSNAX	1601	1601.27	1422.73	1573.11	1738.37	1310.77
ENSG00000116922.14|C1orf109	340	349	314	355	356	328
ENSG00000116954.8|RRAGC	420.07	377	645	546	485	398
ENSG00000116962.15|NID1	2162	1269	2295	1849	3089	1639
ENSG00000116977.18|LGALS8	711.2	705.61	724.72	807.33	872.03	611.11
ENSG00000116984.13|MTR	1452	1331	1506	1474	1674	1157
ENSG00000116985.12|BMP8B	216.66	163.85	149.03	175.64	224.05	160.15
ENSG00000116991.10|SIPA1L2	5739	4757	5661	5601	6597	4469
ENSG00000117000.9|RLF	470	426	823	503	525	395
ENSG00000117010.17|ZNF684	37	40	65	60	56	26
ENSG00000117013.16|KCNQ4	8	26	13	27	6	19
ENSG00000117016.10|RIMS3	59	51	43	54	44	38
ENSG00000117020.17|AKT3	46.02	20.03	70.03	33.04	31.05	17.04
ENSG00000117036.12|ETV3	788.8	785.89	1244.53	909.49	839.96	691.89
ENSG00000117054.13|ACADM	1297	1023	1011	1102	1385	1039.7
ENSG00000117115.13|PADI2	740	654	1556	1222	935	769
ENSG00000117118.9|SDHB	1153	1067	1448	1297	1424	981
ENSG00000117122.13|MFAP2	503	462	473	582	494	354
ENSG00000117133.11|RPF1	1158	926	830	1099	1267	905
ENSG00000117139.17|KDM5B	2017	2042	3865	2335	2014	1836
ENSG00000117143.13|UAP1	886	870	1054	991	968	803
ENSG00000117151.13|CTBS	311.56	335.66	499.39	374.65	338.28	273.48
ENSG00000117153.16|KLHL12	1118	1113.92	1263.61	1315.88	1206.76	977.85
ENSG00000117155.16|SSX2IP	1456	1394	1463	1588	1665	1344
ENSG00000117174.11|ZNHIT6	888	922	711	879	947	698
ENSG00000117222.14|RBBP5	747	693	802	702	840	564
ENSG00000117226.12|GBP3	112	140	133	156.17	120.11	101
ENSG00000117228.10|GBP1	675	660	588	750.83	760.89	577
ENSG00000117242.7|PINK1-AS	200.23	186.75	109.18	207.29	259.6	171.88
ENSG00000117245.12|KIF17	67	53	411	195	88	76
ENSG00000117262.19|GPR89A	414.51	291.34	366.06	431.58	488.99	303.09
ENSG00000117266.15|CDK18	208	176	1047	364	246	206
ENSG00000117280.13|RAB29	788	728	557	758	785	581
ENSG00000117298.16|ECE1	5874	5396	10153	8481	6533	5355
ENSG00000117305.15|HMGCL	368	373	524	506	414	417
ENSG00000117308.15|GALE	320	317	173	305	329	227
ENSG00000117318.9|ID3	336	397	72	439	319	252
ENSG00000117335.19|CD46	2268	2257	3472	2776	2469	1963
ENSG00000117360.13|PRPF3	1882	1490	2308	1720	1823	1432
ENSG00000117362.13|APH1A	2357.01	2295.35	3514.11	3040.85	2792.3	2224.08
ENSG00000117385.15|P3H1	1080	832	1386	1252	1276	868
ENSG00000117394.21|SLC2A1	402	515	6680	1834	1010	947
ENSG00000117395.12|EBNA1BP2	1176.88	994.78	692	989	1249.86	797.89
ENSG00000117399.14|CDC20	1166	430	681.98	585	1429.02	598
ENSG00000117408.11|IPO13	755	762	598	942	789	680
ENSG00000117410.14|ATP6V0B	801	763	1032	943	812	713
ENSG00000117411.16|B4GALT2	798	667	637	926	870	616
ENSG00000117419.15|ERI3	889	794	633	944	992	690
ENSG00000117425.14|PTCH2	319	367	217	396	392	340
ENSG00000117448.13|AKR1A1	126	101	133	119	116	88
ENSG00000117450.14|PRDX1	2399.93	2350.6	2028.11	2590.46	2789.98	2193.03
ENSG00000117461.15|PIK3R3	3783	5157	1361	4736	4201	4186
ENSG00000117472.10|TSPAN1	14	14	10	9	14	15
ENSG00000117475.14|BLZF1	479	580	537	632	586	488
ENSG00000117477.12|CCDC181	139	94	76	105	113	67
ENSG00000117479.14|SLC19A2	285	276	273	311	324	308
ENSG00000117480.16|FAAH	15	22	18	19	11	8
ENSG00000117481.10|NSUN4	441	448	341	451	518	392
ENSG00000117500.13|TMED5	2159.03	1952.75	2026.49	2002.3	2095.33	1742
ENSG00000117505.13|DR1	1341	1258	1766	1365	1499	1085.93
ENSG00000117519.16|CNN3	9963	8962	32413	14239	11297	8565
ENSG00000117523.16|PRRC2C	6745	5880	6030	6196	7005	4918
ENSG00000117525.14|F3	1347	1095	2458	1376	1438	1021
ENSG00000117528.13|ABCD3	2387	2228	1503	2163	2504	1816
ENSG00000117533.15|VAMP4	688	578	690	619	683	551
ENSG00000117543.21|DPH5	595.56	605.38	492	632.44	634.92	465
ENSG00000117569.18|PTBP2	215	173	376	215	262	164
ENSG00000117586.11|TNFSF4	196	379	103	354	246	319
ENSG00000117592.9|PRDX6	4648	4443	3897	5158	5212	4180
ENSG00000117593.11|DARS2	1281.55	1020.74	840.44	1068.03	1517.07	986.4
ENSG00000117595.12|IRF6	96	99	23	92	68	45
ENSG00000117597.18|UTP25	635	577	679	642	772	566
ENSG00000117598.12|PLPPR5	1589	2016.97	1027	2090	1786	1647
ENSG00000117600.12|PLPPR4	100	175	114	168	132	114
ENSG00000117602.12|RCAN3	381	385	480	439	356.06	326.08
ENSG00000117614.10|SYF2	528	441	652	524	501	397
ENSG00000117616.18|RSRP1	603	673	965	658	713.75	639.06
ENSG00000117620.15|SLC35A3	642.94	507.02	781.94	607.08	717.67	493.07
ENSG00000117625.13|RCOR3	822	775	1022	853	954	726
ENSG00000117632.23|STMN1	4111	2664	3390	3304	4682	2874
ENSG00000117640.18|MTFR1L	716.29	729.23	854.97	913.2	748.94	660.89
ENSG00000117643.14|MAN1C1	339	269	260	348	354	248
ENSG00000117650.13|NEK2	734	377	544	411	838	455
ENSG00000117676.14|RPS6KA1	438	530	256	550	532	453
ENSG00000117682.17|DHDDS	473	428	428	502	465	397
ENSG00000117691.10|NENF	608	550	874	867	702	597
ENSG00000117697.15|NSL1	814	721	577	859	953	649
ENSG00000117707.15|PROX1	3793.96	3618.95	2080.96	3356	4143.9	3233
ENSG00000117713.20|ARID1A	1817	1424	1387	1651	1941	1346
ENSG00000117724.13|CENPF	8648	3926	4916	4675	9525	4321
ENSG00000117748.10|RPA2	764	606	575	690	843	542
ENSG00000117751.18|PPP1R8	1095	1021	923	1130	1146	883
ENSG00000117758.14|STX12	843	896	747	887	859	722
ENSG00000117791.16|MARC2	142	130	154	171	168	133
ENSG00000117859.19|OSBPL9	902.29	789	916.99	944	935.21	733
ENSG00000117862.12|TXNDC12	372.46	357.83	443.11	481.91	491.66	331.38
ENSG00000117868.16|ESYT2	3584	3614	6485	5023	4048	3463
ENSG00000117877.10|CD3EAP	177.61	199.68	103.54	179.51	221.66	129.68
ENSG00000117899.11|MESD	1253.05	1080.05	956.14	1112.07	1373.13	980
ENSG00000117906.14|RCN2	3076	2878	2979	3018	3264	2429
ENSG00000117984.14|CTSD	1372.33	1320.76	1540.15	1918.19	1757.58	1290.17
ENSG00000118004.17|COLEC11	34	36	39	44	59	37
ENSG00000118007.13|STAG1	1657.44	995.23	1181.66	1082	1844.43	964.92
ENSG00000118046.15|STK11	1258.4	1048.74	1393.82	1498.71	1420.36	1068.8
ENSG00000118058.21|KMT2A	1287	1123	1539.53	1222.16	1298.3	914.39
ENSG00000118096.7|IFT46	479	478	525	502	545	394
ENSG00000118162.14|KPTN	225	236	171	275	290	210
ENSG00000118181.11|RPS25	4966.89	4667.9	6920.35	5116.35	5424.04	4131.59
ENSG00000118193.12|KIF14	1288	588	798	692	1685	751
ENSG00000118197.14|DDX59	463	429	429	503	600	342
ENSG00000118200.14|CAMSAP2	2864	2591	3086	2648	3065	2246
ENSG00000118217.6|ATF6	1782.9	1497.77	1621	1348	1920.96	1170
ENSG00000118242.16|MREG	1857.94	2221.92	891.93	1979.96	1753.95	1665.89
ENSG00000118246.14|FASTKD2	895	923	891	1031	988	841
ENSG00000118257.16|NRP2	18014	16073.99	9480	15792	17756.96	12997.96
ENSG00000118260.15|CREB1	1301	1046	1232	1165	1429	934
ENSG00000118263.15|KLF7	358	437	1486	760	497	479
ENSG00000118276.11|B4GALT6	522	397	290	387	517	363
ENSG00000118292.9|C1orf54	116.99	133.65	134.89	159.15	87.7	90.92
ENSG00000118298.12|CA14	564	550	343	565	567	483
ENSG00000118307.19|CASC1	12	22	12	18	9	8
ENSG00000118322.14|ATP10B	12	15	8	7	14	6
ENSG00000118363.12|SPCS2	1789.45	1406.12	2610.69	1836.27	2055.9	1502.34
ENSG00000118369.13|USP35	262	230	357	318	261	234
ENSG00000118402.6|ELOVL4	137	125	82	126	121	116
ENSG00000118407.15|FILIP1	20	10	6	17	13	11
ENSG00000118412.12|CASP8AP2	888	650	606	652	957	553
ENSG00000118418.14|HMGN3	835	666.98	583	721.99	996.98	620
ENSG00000118420.17|UBE3D	60	58	37	43	47	33
ENSG00000118432.12|CNR1	625	925	697	898	542	662
ENSG00000118454.13|ANKRD13C	1105	924	864	1075	1115	794
ENSG00000118473.22|SGIP1	10	7	77	26	6	9
ENSG00000118482.11|PHF3	1632	1261	2075	1416	1857	1191
ENSG00000118495.19|PLAGL1	438	491	591	572	496	415
ENSG00000118496.5|FBXO30	813	817	732	804	963	748
ENSG00000118503.15|TNFAIP3	1246	828	1463	1058	1443	912
ENSG00000118507.17|AKAP7	252	199	329	263	291	198
ENSG00000118508.5|RAB32	347	276	331	327	355	253
ENSG00000118513.19|MYB	13	6	15	5	32	20
ENSG00000118515.11|SGK1	500	338	460	473	556	346
ENSG00000118518.15|RNF146	759	720	756	767	875	657
ENSG00000118557.15|PMFBP1	54.44	51.03	16.95	55.27	43.26	47.15
ENSG00000118564.14|FBXL5	731	704	791	831	764	654
ENSG00000118579.13|MED28	486.77	451.17	588.55	451.73	543.48	422.74
ENSG00000118600.11|RXYLT1	425.33	432	293.97	427.59	473	313
ENSG00000118620.13|ZNF430	463	446	408	437	535	360
ENSG00000118655.6|DCLRE1B	613	443	390	493	707	443
ENSG00000118680.13|MYL12B	4060	3870.06	4749.96	4611	4635.05	3442
ENSG00000118689.15|FOXO3	1137.03	1004.82	1385.76	1165.59	1280.55	953.94
ENSG00000118690.13|ARMC2	58	35	42	57	60	41
ENSG00000118705.17|RPN2	10671.91	9289.53	9697.92	10744.81	11810.94	8517.26
ENSG00000118707.10|TGIF2	638.57	493.36	601.95	673	614	530
ENSG00000118762.8|PKD2	946	804	680	937	1168	823
ENSG00000118777.12|ABCG2	86	58	38	60	105	50
ENSG00000118785.14|SPP1	26375	25695	19061	29932	35656	27015
ENSG00000118804.8|STBD1	209.34	171.18	317.53	304.02	177.22	198.57
ENSG00000118816.10|CCNI	3847	3433	7098	4494	4320	3393
ENSG00000118849.10|RARRES1	40	26	29	32	37	28
ENSG00000118855.19|MFSD1	1105	1081	919	1207	1184	890
ENSG00000118873.16|RAB3GAP2	2000	1698.02	2101.01	1956.77	2142.74	1527
ENSG00000118894.14|EEF2KMT	379.42	359.26	196.52	366.19	484.66	355.66
ENSG00000118898.16|PPL	21	34	128	53	41	52
ENSG00000118900.14|UBN1	1401	1433	1416	1506	1492	1190
ENSG00000118922.17|KLF12	307	224	231	222	315	190
ENSG00000118939.17|UCHL3	132.69	114.85	78	123.21	145.82	110.83
ENSG00000118946.12|PCDH17	635.85	402.15	443	420	651	422
ENSG00000118960.13|HS1BP3	127	167	145	199	130	127
ENSG00000118961.15|LDAH	321	306	234	394	417	278
ENSG00000118965.14|WDR35	698	568	431	512	754	461
ENSG00000118971.8|CCND2	6702.96	5622.75	8101.82	7044.42	8214.28	6064.09
ENSG00000118985.16|ELL2	306	432	1500	598	325	382
ENSG00000118997.14|DNAH7	32	40	47	40	46	40
ENSG00000119004.15|CYP20A1	253	231	230	247	298	244
ENSG00000119013.9|NDUFB3	742	708	697	807	762	588
ENSG00000119041.11|GTF3C3	1195.88	1012	1087.96	1055	1156	887
ENSG00000119042.17|SATB2	2393.39	1734.39	1536.42	1951.24	2644.99	1821.49
ENSG00000119048.7|UBE2B	620	618	897	701	681	539
ENSG00000119125.16|GDA	23	24	28	20	42	11
ENSG00000119138.4|KLF9	16	29	23	38	26	22
ENSG00000119139.19|TJP2	193.57	125.99	113	184	201.04	120
ENSG00000119185.12|ITGB1BP1	762.54	711.36	855.66	877.8	882.76	669.93
ENSG00000119203.14|CPSF3	1244	1094	883	1100	1466	946
ENSG00000119227.8|PIGZ	188	216	174	284	185	196
ENSG00000119231.11|SENP5	1058	943	974	1026	1143	885
ENSG00000119242.8|CCDC92	482.99	466.99	397	528.73	538	418
ENSG00000119280.16|C1orf198	2412	3028	4007	4140	2987	3009
ENSG00000119285.11|HEATR1	1590.38	1372.99	1131.28	1333.67	1465.97	1069.86
ENSG00000119314.15|PTBP3	705	841	705	850	848	691
ENSG00000119318.13|RAD23B	4186	3313	4449	3887	4693	3150
ENSG00000119321.9|FKBP15	755.33	615.17	653.4	788.69	744.4	586.07
ENSG00000119326.15|CTNNAL1	410	270	250	247	402	251
ENSG00000119328.12|FAM206A	198	203	239	208	229	137
ENSG00000119333.11|WDR34	799	662	433	992	1023	633
ENSG00000119335.16|SET	8519	7011.95	7332.99	7829.99	10042.97	6765.93
ENSG00000119383.19|PTPA	3515	3183	2369	3997	3687	2803
ENSG00000119392.14|GLE1	1705	1656.99	1250	1740	1760	1471
