LMP_827_R1B1	LMP.Olap_827_R1B1	LMP_827_R2B1	LMP.Olap_827_R2B1	LMP_827_R3B2	LMP.Olap_827_R3B2
ENSG00000034693.15|PEX3	201	281.76	261	311	291	224
ENSG00000034713.8|GABARAPL2	1009	1257	1625	1390	1394	991
ENSG00000035115.21|SH3YL1	366	427	424	391	430	334
ENSG00000035141.8|FAM136A	393	510	454	535	579	437
ENSG00000035403.17|VCL	3144.08	3731.05	3707.24	4408.08	3900.44	3242.24
ENSG00000035499.13|DEPDC1B	296	230	316	299	421	265
ENSG00000035664.11|DAPK2	42	43	38	62	57	41
ENSG00000035681.9|NSMAF	825	847	740	844	1004	732
ENSG00000035687.10|ADSS	949	1201	1271	1233	1336	992
ENSG00000035862.12|TIMP2	6087.47	6703.32	7585.21	8090.4	7819.25	6036.78
ENSG00000035928.16|RFC1	688	836	983	875	921	740
ENSG00000036054.13|TBC1D23	712	863	975	977	959	749
ENSG00000036257.13|CUL3	1657	1809	1587	1942.97	2106	1557
ENSG00000036448.10|MYOM2	8	13	12	4	7	13
ENSG00000036530.8|CYP46A1	70	82	67	97	90	80
ENSG00000036549.13|AC118549.1	990	1141	1092	1077	1374	973
ENSG00000036565.15|SLC18A1	30	32	30	32	29	15
ENSG00000036672.16|USP2	229	317	188	295	300	267
ENSG00000037042.9|TUBG2	622.42	647.76	754.7	829.85	805.19	595.99
ENSG00000037241.7|RPL26L1	511.98	546	563.96	673.87	731.9	482.95
ENSG00000037474.15|NSUN2	638	705	707	812	834	586
ENSG00000037637.11|FBXO42	681	785	889	1030	885	699
ENSG00000037749.12|MFAP3	782	926	722	915	944	747
ENSG00000037757.14|MRI1	963	1188.76	1149	1344.31	1310	1188.67
ENSG00000037897.17|METTL1	370	390	347	416	488	373
ENSG00000037965.6|HOXC8	31	25	27	18	31	29
ENSG00000038002.9|AGA	212	207	261	264	304	205
ENSG00000038210.13|PI4K2B	420.55	447.41	434.73	513.23	610.17	455
ENSG00000038219.13|BOD1L1	572	805	876	824	906	685
ENSG00000038274.17|MAT2B	923	948	1075	1096	1269	968
ENSG00000038358.15|EDC4	1564.19	1481.84	1639.29	2096.85	2120.96	1402.47
ENSG00000038382.20|TRIO	12438	13449	14671	16405	14215	10342
ENSG00000038427.16|VCAN	386	655	309	504	340	293
ENSG00000038532.16|CLEC16A	487	544	434	632	539	456
ENSG00000039068.19|CDH1	21	68	33	77	73	48
ENSG00000039123.16|MTREX	1669.49	1771.79	1747.25	1870.96	2134.07	1604.37
ENSG00000039139.9|DNAH5	17	25	18	29	11	7
ENSG00000039319.17|ZFYVE16	514.42	643.41	566.83	633.16	772.61	524.16
ENSG00000039523.20|RIPOR1	1416.71	1401	1555	1896	1837	1322
ENSG00000039560.14|RAI14	461	530	503	498	638	465
ENSG00000039650.12|PNKP	767.23	680.12	783.95	943.65	960.54	698.46
ENSG00000040199.18|PHLPP2	539.93	522.31	426	479.63	617.1	446
ENSG00000040275.17|SPDL1	589	541	555	602	754	497
ENSG00000040341.18|STAU2	571.22	634.72	547.6	656.99	638.81	533.39
ENSG00000040487.13|PQLC2	318	321	256	391	421	307
ENSG00000040531.14|CTNS	184	183	149	207	231	159
ENSG00000040608.14|RTN4R	24	21	16	30	34	21
ENSG00000040633.13|PHF23	883	1013	944	1083	1172	948
ENSG00000040731.10|CDH10	21	31	13	27	28	30
ENSG00000040933.15|INPP4A	1036	1159	1108	1380	1308	958
ENSG00000041353.10|RAB27B	862	1159	756	1022	825	758
ENSG00000041357.16|PSMA4	2111	2342	2152	2407	2833	1988
ENSG00000041515.16|MYO16	19	12	9	13	10	6
ENSG00000041802.11|LSG1	1554	1784	1731	1936	2010	1497
ENSG00000041880.14|PARP3	835	856	947	1202	1092	866
ENSG00000041982.16|TNC	5997	9209.99	9197	14382	9179	7828
ENSG00000041988.15|THAP3	275.49	300.52	258.77	380.02	338.85	279.08
ENSG00000042088.13|TDP1	248	256	250	291	357	238
ENSG00000042286.15|AIFM2	586	610	639	716	827	557
ENSG00000042317.17|SPATA7	168	199.02	127	163.06	185	140.06
ENSG00000042429.12|MED17	559	530.5	553	622	702.06	508
ENSG00000042445.14|RETSAT	1503.97	1934.8	1668.94	2147.96	1918.78	1584.85
ENSG00000042493.16|CAPG	724	757	1046	1131	1057	768
ENSG00000042753.11|AP2S1	1007	1155	1142	1365	1467	1036
ENSG00000043093.14|DCUN1D1	954	1292	1020	1204	1227	1029
ENSG00000043143.20|JADE2	1200	1290	1004	1532	1518	1070
ENSG00000043355.12|ZIC2	89	73	83	86	105	64
ENSG00000043462.12|LCP2	12	13	11	7	4	6
ENSG00000043514.16|TRIT1	137	171	237	220	196	137
ENSG00000044090.8|CUL7	1248.8	1479	1739.97	1891.82	1964.95	1440.82
ENSG00000044115.21|CTNNA1	6376	6966	9404	8750	8356	6396.1
ENSG00000044446.11|PHKA2	277	334	341	377	379.98	283
ENSG00000044459.15|CNTLN	165	115	180	151	205	121
ENSG00000044524.11|EPHA3	5349	5632	6114	6468	7124	5447
ENSG00000044574.8|HSPA5	11286	11898	23099.99	15038	13405	10258
ENSG00000046647.13|GEMIN8	88	86	111	93	111	78
ENSG00000046651.15|OFD1	360	460	568	508	607	432
ENSG00000046653.15|GPM6B	9290	11635	13381	14377	12931	10320
ENSG00000047056.15|WDR37	319	358	357	461	420	336
ENSG00000047188.16|YTHDC2	1136	1415	1304	1561	1566	1180
ENSG00000047230.15|CTPS2	309	341	372	319	395	304
ENSG00000047249.18|ATP6V1H	449	542	479	560	580	432
ENSG00000047315.16|POLR2B	2765.01	2976.37	3083.55	3074.88	3825.05	2639.94
ENSG00000047346.12|FAM214A	547.83	712	795.58	735.76	666.77	566
ENSG00000047365.12|ARAP2	260	284	260	323	314	271
ENSG00000047410.14|TPR	4686.99	5221	5370	5553	5971	4504
ENSG00000047578.13|KIAA0556	512.92	590.73	512.67	665.64	615.83	512
ENSG00000047579.19|DTNBP1	173	215	249	231	270	197
ENSG00000047597.7|XK	32	37	30	42	34	39
ENSG00000047621.12|C12orf4	438	527	441	506	573	428
ENSG00000047634.15|SCML1	379	450	372	436	518	368
ENSG00000047644.18|WWC3	880	1026	1054	1294	1227	987
ENSG00000047648.22|ARHGAP6	197	268	257	330	228	192
ENSG00000047662.4|FAM184B	203.73	269.83	185.27	190.27	250.31	185.26
ENSG00000047849.21|MAP4	5619	6138	8083	8527	7621	5916
ENSG00000047932.14|GOPC	905	1150	952	1085.94	1236.97	944
ENSG00000048028.11|USP28	347	374	403	440	394	293
ENSG00000048052.21|HDAC9	120	153	287	322	274	231
ENSG00000048140.18|TSPAN17	1231	1391	1282	1533	1619	1148
ENSG00000048162.20|NOP16	629.37	646.44	570.61	783.71	813.02	535.98
ENSG00000048342.16|CC2D2A	303	273	299	347	371	224
ENSG00000048392.11|RRM2B	1094	1861	1436	1739	1392	1351
ENSG00000048405.10|ZNF800	509	631	510	666	617	498
ENSG00000048471.14|SNX29	217	286	273	340	295	283
ENSG00000048544.6|MRPS10	612.98	700	554	690	787	657
ENSG00000048649.13|RSF1	1234	1456.55	1435.37	1567.72	1560.08	1232.33
ENSG00000048707.15|VPS13D	826	1052	1141	1201	1011	881
ENSG00000048740.18|CELF2	1033	1223	1433	1373	1424	1073
ENSG00000048828.17|FAM120A	3467.28	3776.9	3364.8	4215.34	4326.09	3316.04
ENSG00000048991.16|R3HDM1	1553	1732	1593	1787	1902	1577
ENSG00000049089.15|COL9A2	78	52	71	91	131	57
ENSG00000049130.15|KITLG	1355	2325	1308	2225	2005	1862
ENSG00000049167.14|ERCC8	169.05	188.3	165	234	217	189.94
ENSG00000049192.15|ADAMTS6	126	98	123	112	143	101
ENSG00000049239.12|H6PD	1153	1357	1511	1770	1678	1260
ENSG00000049245.13|VAMP3	1945	2436	2514	2765	2851	2227
ENSG00000049246.14|PER3	482.95	587.65	583.89	698.94	753.91	526
ENSG00000049323.16|LTBP1	13	25	12	18	9	12
ENSG00000049449.9|RCN1	2241.56	3265.76	3268.98	3346.95	3326.35	2703.34
ENSG00000049540.17|ELN	6413.89	6496.92	8529.97	10701.81	12039.07	8783.74
ENSG00000049541.11|RFC2	762	893	859	1034	1195	893
ENSG00000049618.23|ARID1B	716	740.41	829	834.27	816	714
ENSG00000049656.14|CLPTM1L	562	633	550	761	831	595
ENSG00000049759.18|NEDD4L	368	329	740	541	567	367
ENSG00000049769.13|PPP1R3F	136	139.9	147	167	221.81	143.95
ENSG00000049860.14|HEXB	1715.88	2082.91	2342.54	2325.44	2345.32	1751.7
ENSG00000049883.15|PTCD2	343	408	382	444	444	385
ENSG00000050130.18|JKAMP	942	1022	956.84	1163	1234	944.97
ENSG00000050165.17|DKK3	2389	2988	2585	3486	2886	2541
ENSG00000050344.9|NFE2L3	143	136	224	191	229	155
ENSG00000050393.11|MCUR1	903	1130	1061	1201	1165	946
ENSG00000050405.13|LIMA1	4335	5368	5911	6237	5485	4434
ENSG00000050426.16|LETMD1	423	477	523	561	554	464
ENSG00000050438.17|SLC4A8	574	620	580	626	747	587
ENSG00000050748.17|MAPK9	502	538	596	633	625	477
ENSG00000050767.17|COL23A1	217	241	252	334	302	248
ENSG00000050820.17|BCAR1	534.03	561.86	565.5	727.53	726	487.94
ENSG00000051009.10|FAM160A2	438	534	893	819	695	608
ENSG00000051108.15|HERPUD1	727	838	1700	1117	988	877
ENSG00000051128.19|HOMER3	659.83	589.21	607	773.41	908.62	546
ENSG00000051180.17|RAD51	211	282	258	285	306	232
ENSG00000051341.14|POLQ	371	446	361	455	522	423
ENSG00000051382.8|PIK3CB	518	543	497	579	643	575
ENSG00000051596.9|THOC3	369.54	434.72	394.48	427.51	522.06	417.76
ENSG00000051620.11|HEBP2	189.07	257.08	331	327	316	202
ENSG00000051825.14|MPHOSPH9	697.27	720.06	725.11	740.93	859.79	556.11
ENSG00000052126.14|PLEKHA5	19	22	28	47	45	32
ENSG00000052723.11|SIKE1	972	1184	1054	1345	1294	962
ENSG00000052749.13|RRP12	894.63	1177	827	1279.06	1270.08	900
ENSG00000052795.13|FNIP2	642	699	833	835	1020	808
ENSG00000052802.13|MSMO1	2713	2215	2580	2289	3459	2610
ENSG00000052841.15|TTC17	987	1056	1112	1249	1184	882
ENSG00000053254.15|FOXN3	66	69.77	114.3	101	80.37	67
ENSG00000053371.12|AKR7A2	582	615	598	810	830.98	608
ENSG00000053372.5|MRTO4	973	1064	1037	1123	1295	952
ENSG00000053438.10|NNAT	6	24	9	17	24	21
ENSG00000053501.13|USE1	424	505	489	602	626	452
ENSG00000053524.12|MCF2L2	51.55	57.33	81.42	66.13	69.67	49.74
ENSG00000053702.15|NRIP2	18	32	31	31	29	29
ENSG00000053747.16|LAMA3	34	47	59	100	53	42
ENSG00000053770.12|AP5M1	548	663	538	714	739	538
ENSG00000053900.10|ANAPC4	266	314	343	374	361	269
ENSG00000054116.12|TRAPPC3	556	715	626	789	778	618
ENSG00000054118.15|THRAP3	2218.96	2573	2986.94	2840.94	3243.91	2350
ENSG00000054148.17|PHPT1	1056	1297	1261	1834	1649	1236
ENSG00000054179.12|ENTPD2	1102	1097	1287	1232	1630	1059
ENSG00000054219.11|LY75	575.02	833.85	738	775.02	757.49	632.72
ENSG00000054267.22|ARID4B	1071.54	1339.76	1361.37	1380.03	1638.02	1239.17
ENSG00000054277.14|OPN3	35.57	19.2	49.8	34.78	32.53	22.16
ENSG00000054282.16|SDCCAG8	245.97	264.97	373.99	278.96	321.91	219.96
ENSG00000054356.14|PTPRN	65	68	143	119	103	94
ENSG00000054392.13|HHAT	146	159	162	166	158	135
ENSG00000054523.17|KIF1B	3114.4	4007.01	3901.63	4097.07	4255.32	3351.45
ENSG00000054598.8|FOXC1	209	266	183	278	310	231
ENSG00000054611.14|TBC1D22A	167	225	201	258	246	188
ENSG00000054654.16|SYNE2	208	228	226	261	265	227
ENSG00000054690.13|PLEKHH1	123.19	135.23	103.39	151.2	123.29	101.25
ENSG00000054793.13|ATP9A	1601	1881	1743	2112	2035	1660
ENSG00000054803.3|CBLN4	23	29	25	28	53	40
ENSG00000054938.15|CHRDL2	13	37	143	163	57	47
ENSG00000054965.10|FAM168A	2835	3194	3477	3618	3569.99	2797
ENSG00000054967.13|RELT	219	227	315	328	399	271
ENSG00000054983.17|GALC	178	228	229	282	272	218
ENSG00000055044.11|NOP58	1288.86	1432.56	1340.63	1552.57	1821.63	1290.51
ENSG00000055070.17|SZRD1	2820.83	3212.33	3239.73	3937.92	3913.52	2793.49
ENSG00000055118.14|KCNH2	82	55	68	90	124	82
ENSG00000055130.16|CUL1	2066	2430	2283.52	2544	2924	2056.36
ENSG00000055147.19|FAM114A2	506	656	534	659	694	543
ENSG00000055163.20|CYFIP2	812.99	1398	720	1174	869	857
ENSG00000055208.19|TAB2	1326	1445	1774	1610	1748	1331
ENSG00000055211.14|GINM1	416	591	671	660	689	551
ENSG00000055332.18|EIF2AK2	1842	2393.98	1887.97	2278	2407.98	1962.96
ENSG00000055483.19|USP36	794	933	1051	1095	990	714
ENSG00000055609.18|KMT2C	1254	1470	1691	1571	1446	1170
ENSG00000055732.13|MCOLN3	111	116	132	138	118	115
ENSG00000055917.15|PUM2	1267	1401	1615	1568	1776	1391
ENSG00000055950.16|MRPL43	321.76	340.97	369.43	464.17	471.94	280.35
ENSG00000055955.16|ITIH4	17.21	19.64	15.32	31.35	12.59	24.13
ENSG00000056050.7|HPF1	432	426	438	521	577	366
ENSG00000056097.16|ZFR	2964	3469	3109	3506	3854	2889
ENSG00000056277.16|ZNF280C	115	171	177	142	179	104
ENSG00000056487.16|PHF21B	23	19	43	53	52	37
ENSG00000056558.11|TRAF1	208	289	165	268	210	184
ENSG00000056586.16|RC3H2	1761	2218	1921	2144	2299	1843
ENSG00000056736.10|IL17RB	231	227.59	232	240	307	256.71
ENSG00000056972.19|TRAF3IP2	306	479	344	483	445	379.2
ENSG00000056998.20|GYG2	86	85	122	130	117	73.76
ENSG00000057019.16|DCBLD2	2064	2475	2016	2460	2460	1819
ENSG00000057252.13|SOAT1	1100	1286	1090	1271	1493	1089
ENSG00000057608.17|GDI2	2503	2806	2661	2886	3318.93	2367.82
ENSG00000057657.17|PRDM1	18	45	22	48	22	23
ENSG00000057663.16|ATG5	323	474	393	458	540	361
ENSG00000057704.13|TMCC3	81	72	80	108	139	80
ENSG00000057757.10|PITHD1	415	488	510	556	613	430
ENSG00000057935.13|MTA3	713	846	844	887	949	734
ENSG00000058056.9|USP13	828	817	779	811	1118	802
ENSG00000058063.16|ATP11B	1726.63	2081.67	2111.61	2076.34	2197.33	1638.86
ENSG00000058085.14|LAMC2	26	43	57	57	54	42
ENSG00000058091.17|CDK14	964	1153	988	1137	1163	941
ENSG00000058262.10|SEC61A1	9054.72	10549.79	11016.05	12639.89	12515.78	9585.07
ENSG00000058272.19|PPP1R12A	1460.2	1558.55	1814.96	1774.94	2001.55	1492.73
ENSG00000058404.20|CAMK2B	278	343	215	303	311	256
ENSG00000058453.17|CROCC	710.98	1159.55	496.83	1375.55	1122.75	937.16
ENSG00000058600.16|POLR3E	849	823	776	950	1163	781
ENSG00000058668.14|ATP2B4	2598	3427	3574	4130	3311	2783
ENSG00000058673.16|ZC3H11A	2940.56	3378.45	3705.82	3730.4	3747.46	3072.48
ENSG00000058729.11|RIOK2	528	665	553	607	638	537
ENSG00000058799.15|YIPF1	211	209	229	228	263	180
ENSG00000058804.12|NDC1	622	703	637	707	834	620
ENSG00000058866.15|DGKG	326	357	358	339	394	352
ENSG00000059122.16|FLYWCH1	467	557	426	697	682	468
ENSG00000059145.18|UNKL	163.8	156.94	170.44	196.66	200.37	168.75
ENSG00000059378.12|PARP12	232	249	248	281	332	237
ENSG00000059573.9|ALDH18A1	1316	1417	1353	1507	1643	1228
ENSG00000059588.10|TARBP1	649	694	735	726	856	537
ENSG00000059691.12|GATB	562.59	674.7	624.83	765.53	732.55	643.52
ENSG00000059728.11|MXD1	135	201.24	192.62	200.03	189.07	169.19
ENSG00000059758.8|CDK17	594	712	1458	960	766	674
ENSG00000059769.20|DNAJC25	62	80	83	67	84	63
ENSG00000059804.16|SLC2A3	565.72	600.72	5375.07	1933	1472.99	1098.44
ENSG00000059915.17|PSD	21.97	22.9	20.35	29.11	29.2	24.64
ENSG00000060069.16|CTDP1	230	243	221	247	294	226
ENSG00000060138.13|YBX3	1868	2865	2884	3454	2631	2345
ENSG00000060237.17|WNK1	3892	4374	4588	4792	4890	3953
ENSG00000060339.14|CCAR1	1979	2298	2168	2401	2735	1976
ENSG00000060491.16|OGFR	676	650	910	996	1030	669
ENSG00000060558.3|GNA15	10	20	4	14	13	8
ENSG00000060642.10|PIGV	159	180	178	201	228	169
ENSG00000060656.20|PTPRU	11	19	7	20	12	7
ENSG00000060688.13|SNRNP40	604	513	545	572	709	542
ENSG00000060749.15|QSER1	1294	1467	1320	1437	1645	1232
ENSG00000060762.19|MPC1	628	864	837	1033	905	733
ENSG00000060971.18|ACAA1	1219.99	1237.91	1278.56	1380.11	1624.14	1113.3
ENSG00000060982.15|BCAT1	13604	16361	14803	16168	17353.98	13389
ENSG00000061273.18|HDAC7	893.91	826.14	1041.8	1180.45	1137.42	819.25
ENSG00000061337.15|LZTS1	3610	3277	2804	3804	4790	3399
ENSG00000061455.11|PRDM6	16	9	3	14	22	11
ENSG00000061656.9|SPAG4	30	24	26	42	38	21
ENSG00000061676.15|NCKAP1	3921	4051	4943	5014	5204	3826
ENSG00000061794.13|MRPS35	856	880	862	928	1103	794
ENSG00000061918.13|GUCY1B1	25	12	10	29	20	22
ENSG00000061936.9|SFSWAP	1001	1106	1100	1363	1216	937
ENSG00000061938.18|TNK2	1007.98	865	1064	1370	1302.95	966
ENSG00000061987.16|MON2	1157	1321	1279	1435	1421	1179
ENSG00000062194.16|GPBP1	1200	1394	1678	1595	1701	1251
ENSG00000062282.15|DGAT2	90	78	74	89	114.76	62
ENSG00000062370.16|ZNF112	248	267	223	260	294	218
ENSG00000062485.19|CS	3929.97	4280.06	4674.61	4821.18	5240.46	3910.45
ENSG00000062524.16|LTK	5	12	16	21	14	6
ENSG00000062582.14|MRPS24	486.29	464.4	510.88	641.4	677.96	524.77
ENSG00000062598.18|ELMO2	1463.99	1577.99	1497.99	1752	1902.99	1447.99
ENSG00000062650.19|WAPL	975	1086	1057	1155	1250	963
ENSG00000062716.13|VMP1	1316	1516	1682	1456	1819	1298
ENSG00000062725.10|APPBP2	1250	1609	1177	1549	1619	1294
ENSG00000062822.13|POLD1	373	317	299	523	534	387
ENSG00000063015.19|SEZ6	23	35	23	41	56	37
ENSG00000063046.17|EIF4B	4430.09	4969.92	7609.46	5859.65	6125.41	4440.74
ENSG00000063127.15|SLC6A16	19	20	12	21	13	13
ENSG00000063169.10|BICRA	141	109	154	180	210	147
ENSG00000063176.15|SPHK2	423.99	491.38	296.77	550.95	571.1	360.38
ENSG00000063177.13|RPL18	2883	3056	3893	4154	4134	2980
ENSG00000063180.9|CA11	415	443	482	440	476	354
ENSG00000063241.8|ISOC2	278	266	212	328	402	243
ENSG00000063244.12|U2AF2	3065	3339	3242	4116	4553	3259
ENSG00000063245.14|EPN1	912	975	971	1316	1372	845
ENSG00000063322.14|MED29	834	921	770	1064	1035	831
ENSG00000063438.17|AHRR	2	19.86	11.39	11.65	11.43	11.36
ENSG00000063587.14|ZNF275	680	814	854	938	1017	738
ENSG00000063601.17|MTMR1	597	712	587	766	819	660
ENSG00000063660.9|GPC1	10217	11522	9330	17514	15102	10992
ENSG00000063761.16|ADCK1	141	143	127	190	207	132
ENSG00000063854.13|HAGH	448	550.05	443	601	600	446.02
ENSG00000063978.16|RNF4	1381	1508	1541.81	1743	1844	1440.98
ENSG00000064012.21|CASP8	639	737	725	768	942	624
ENSG00000064042.18|LIMCH1	1877	2412	1774	2293	1950	1656
ENSG00000064102.15|INTS13	801	919	745	894	1018	785
ENSG00000064115.11|TM7SF3	1412.61	1893.06	1615.07	1860.63	1820.58	1440.38
ENSG00000064199.6|SPA17	246.64	249.8	296.44	281.55	321.64	239.18
ENSG00000064225.12|ST3GAL6	207	211	213	220.34	295.13	174.11
ENSG00000064300.9|NGFR	26	24	73.77	37	23	26
ENSG00000064309.14|CDON	31	27	43	21	30	20
ENSG00000064313.12|TAF2	869	1083	883	1014	1215	883
ENSG00000064393.16|HIPK2	609	750	712	884	845	621
ENSG00000064419.13|TNPO3	2309	2528	2592	2874	3415	2408
ENSG00000064489.22|BORCS8-MEF2B	131.78	123.93	116.11	163.77	131.81	139.34
ENSG00000064490.14|RFXANK	1087.84	1174	1043.66	1494.34	1492.59	1065.39
ENSG00000064545.14|TMEM161A	692	593	431	879	895	558
ENSG00000064547.14|LPAR2	532	538	558	735	658	470
ENSG00000064601.18|CTSA	1679.59	1992.42	2173.62	2401.17	2449.03	1914.99
ENSG00000064607.17|SUGP2	6960	6914	7827	8434	8688.96	6557
ENSG00000064651.14|SLC12A2	899	861	1217	1055	1286	932
ENSG00000064652.11|SNX24	336	441	456	519	505	367
ENSG00000064655.19|EYA2	619	649	1676	1118	866	671
ENSG00000064666.15|CNN2	694.37	733.8	750.87	956.03	763.86	578.9
ENSG00000064687.12|ABCA7	576	594	471	804	743	489
ENSG00000064692.19|SNCAIP	36	69	43	67	81	69
ENSG00000064703.12|DDX20	685	785.45	605	811.43	892	661.43
ENSG00000064726.9|BTBD1	1757	2170	2372	2410	2553	1955
ENSG00000064763.11|FAR2	266.93	319.85	282.95	337.45	372	262.73
ENSG00000064932.16|SBNO2	1066	1062	885	1484	1715	1055
ENSG00000064933.17|PMS1	599	621	514	684	684	565
ENSG00000064961.19|HMG20B	1694	1707.88	1730	2355.94	2482	1519.96
ENSG00000064995.17|TAF11	446	515	517	583	653	493
ENSG00000064999.15|ANKS1A	465	503	439	550	572	432
ENSG00000065000.17|AP3D1	5278	5628	5087	6729	6969	4922
ENSG00000065029.15|ZNF76	700	769	704	899	1001	695
ENSG00000065054.14|SLC9A3R2	296	289	223	338	430	258
ENSG00000065057.8|NTHL1	308	250	165	273	365	213
ENSG00000065060.17|UHRF1BP1	507	674	677	701	636	530
ENSG00000065135.11|GNAI3	2274.97	2602	3081	2925.94	3275.99	2393
ENSG00000065150.19|IPO5	2128	2344	2470	2494	2858	2108
ENSG00000065154.11|OAT	1307	1600	3965	2376	2016	1606
ENSG00000065183.16|WDR3	1896.85	2033	1711	1929	2351	1553
ENSG00000065243.20|PKN2	1223	1397	1505	1543	1637	1233
ENSG00000065268.10|WDR18	366	352	305	500	547	382
ENSG00000065308.5|TRAM2	2579	3190	4896.97	4378.98	3998	3290
ENSG00000065320.9|NTN1	945	1275	831	1553	1382	1160
ENSG00000065328.16|MCM10	460	425	416	482	581	480
ENSG00000065357.20|DGKA	685	1371	869	1373	788	838
ENSG00000065361.15|ERBB3	41	42	32	34	41	29
ENSG00000065413.20|ANKRD44	333	365	321	367	380	311
ENSG00000065427.14|KARS	2057	2394	2432	2737	3113	2197.53
ENSG00000065457.10|ADAT1	533	677	500	657	784	673
ENSG00000065485.20|PDIA5	700	790	1435.94	1167	1314	893
ENSG00000065491.8|TBC1D22B	197.81	249.72	251.73	273.55	254.17	186.49
ENSG00000065518.8|NDUFB4	1460	1680	2075.99	1886	2237	1527
ENSG00000065526.11|SPEN	2966	3269	2790	3483	3681	2955
ENSG00000065534.18|MYLK	867.93	1111	1607	1756	1154	1012.68
ENSG00000065548.18|ZC3H15	1315	1443	1646	1568	1757	1327
ENSG00000065559.15|MAP2K4	687.99	830.99	721.99	838	955.99	724
ENSG00000065600.12|TMEM206	350	448	317	407	420	278
ENSG00000065613.14|SLK	1351	1571	1699	1748	1900	1456
ENSG00000065615.14|CYB5R4	206	239	267	247	318	215
ENSG00000065665.21|SEC61A2	209	196.58	236	191	271.14	200.55
ENSG00000065675.14|PRKCQ	65	99	69	89	84	78
ENSG00000065717.15|TLE2	887	790	792	1077	1380	833
ENSG00000065802.12|ASB1	1132	1265	1373	1474	1447	1005
ENSG00000065809.13|FAM107B	194	197	188	202	227	188
ENSG00000065833.9|ME1	339	357	487	448	502	369
ENSG00000065882.16|TBC1D1	359	436	455	446	492	399
ENSG00000065883.16|CDK13	1188	1335	1409	1394	1513	1130
ENSG00000065911.12|MTHFD2	1136.89	1866.69	1715.8	2087.61	1900	1609.81
ENSG00000065923.10|SLC9A7	214	244	178	220	203	147
ENSG00000065970.9|FOXJ2	940	999	1086	1229	1246	887
ENSG00000065978.19|YBX1	6568.19	7425.16	8484.21	8568.43	9215.28	6736.31
ENSG00000065989.16|AC011529.1	966	1005	1052	1243	1245	915
ENSG00000066027.12|PPP2R5A	297	330	554	447	463	375
ENSG00000066044.15|ELAVL1	2600	2828	2612.38	3162	3650	2516.37
ENSG00000066056.14|TIE1	91	76	75	101	118	67
ENSG00000066084.13|DIP2B	1219	1570	1662	1565	1637	1254
ENSG00000066117.14|SMARCD1	3266	3420	3258	3829	4434	3236
ENSG00000066135.13|KDM4A	1646.91	1947.22	1880	2171	2290.98	1740.93
ENSG00000066136.20|NFYC	349	421.24	343	474.95	448.57	306.24
ENSG00000066230.11|SLC9A3	37.04	31.76	33.92	50.85	68.07	40.47
ENSG00000066248.15|NGEF	771	763	1071	1334	1180	954
ENSG00000066279.18|ASPM	1587	862	1671	1211	1981	1130
ENSG00000066322.15|ELOVL1	1183	1233	1036	1433	1362	1011
ENSG00000066379.15|ZNRD1	238.79	256.46	297.22	293.89	268.72	197.97
ENSG00000066422.4|ZBTB11	721.64	854.72	836.48	861.86	976.91	717.81
ENSG00000066427.22|ATXN3	128	172	242	205	208	165
ENSG00000066455.13|GOLGA5	650	671	763	730	828	627
ENSG00000066468.22|FGFR2	453	559	1458	830	750	618
ENSG00000066557.6|LRRC40	366	445	469	514	588	433
ENSG00000066583.12|ISOC1	271	305	294	349	452	320
ENSG00000066629.17|EML1	1328	1701	1402	1961	1819	1442
ENSG00000066651.20|TRMT11	248	280	357	281	297	262
ENSG00000066654.14|THUMPD1	750	874	780	924	978	766
ENSG00000066697.14|MSANTD3	464	572	1079	687	704	538
ENSG00000066739.12|ATG2B	480	617	615	657	615	482
ENSG00000066777.9|ARFGEF1	833	999	1155.04	1091.05	1151	919
ENSG00000066827.16|ZFAT	143	165	129	186	217	164
ENSG00000066855.16|MTFR1	285	265	291	329	366.19	251.64
ENSG00000066923.17|STAG3	81.76	108.77	62.28	95.71	71.16	66.48
ENSG00000066926.11|FECH	650	714	686	817	962	663
ENSG00000066933.16|MYO9A	604	698.19	750	756	750.8	572
ENSG00000067048.17|DDX3Y	1856	1849	3212	2179	2164	1607
ENSG00000067057.17|PFKP	989	1069	1861	2012	1497	1065
ENSG00000067064.11|IDI1	1656.91	1491.58	1556.43	1499.54	2195.11	1565.3
ENSG00000067066.17|SP100	552	657.25	718	748.24	760.72	585.81
ENSG00000067082.15|KLF6	654	628	1576	1171	1242	907
ENSG00000067113.17|PLPP1	277.51	372.21	347.75	434.04	360.93	282.63
ENSG00000067141.17|NEO1	539	539	543	626	634	521
ENSG00000067167.8|TRAM1	1891	2002	2422	2362	2519	1883
ENSG00000067177.15|PHKA1	645.28	698.27	608.03	731	804	522
ENSG00000067182.7|TNFRSF1A	1251	1357	1507	1718	1799	1310
ENSG00000067191.16|CACNB1	186	152	327	231	244	188.97
ENSG00000067208.14|EVI5	518	581	503	587	656	490
ENSG00000067221.14|STOML1	274	282	232	417	371	280
ENSG00000067225.18|PKM	33904	34855	46283	46813	47337	34279
ENSG00000067248.10|DHX29	1293	1412	1298	1433	1709	1238
ENSG00000067334.14|DNTTIP2	1601	1769	1492	1852	2151	1507
ENSG00000067365.14|METTL22	210	194	294	249	272	197
ENSG00000067369.13|TP53BP1	3179.56	3385.32	3574.08	3929.76	3979.87	2995.87
