Ctrl_827_R1B1	Ola_827_R1B1	Ctrl_827_R2B1	Ola_827_R2B1	Ctrl_827_R3B2	Ola_827_R3B2
ENSG00000120709.11|FAM53C	1661.35	1552.58	1549.23	1365.68	1716.99	1393.01
ENSG00000120725.13|SIL1	938	892	884	832	1049	921
ENSG00000120727.13|PAIP2	1318	1228	1712	1338	1385	1170
ENSG00000120733.14|KDM3B	2817	2350	2297	2151	2922	2347
ENSG00000120738.8|EGR1	3327	2558	2179	1986	4723	3961
ENSG00000120742.11|SERP1	943.54	957	1339	939	1109	874.48
ENSG00000120756.13|PLS1	172	141	100	101	142	130
ENSG00000120784.16|ZFP30	502.77	505	379.93	352	525.18	409.84
ENSG00000120798.17|NR2C1	398	394	444	387	477	435
ENSG00000120800.5|UTP20	939	828	478	576	935	747
ENSG00000120802.13|TMPO	3446.61	2858.56	1931.77	2265.4	4117.56	2981.72
ENSG00000120805.14|ARL1	1364	1309	1777	1200	1515	1194
ENSG00000120820.12|GLT8D2	38	28	14	18	25	28
ENSG00000120832.10|MTERF2	527.22	422.55	391.34	355.58	509.89	385
ENSG00000120833.14|SOCS2	211	235	209	214	214	179
ENSG00000120837.8|NFYB	892	686	867	664	912	650
ENSG00000120860.10|WASHC3	440	397	396	379	508	386
ENSG00000120868.13|APAF1	622.48	651.65	1270.2	869.27	767.1	631.42
ENSG00000120875.9|DUSP4	4991	4589	16171	8795	7667	7301
ENSG00000120885.21|CLU	41478	37133	37712	34212	42506	36379
ENSG00000120889.13|TNFRSF10B	3559	3321	5495	3722	3396	3013
ENSG00000120896.13|SORBS3	1170	907	1055	959	1210	1015
ENSG00000120899.18|PTK2B	7698	7097	8115	7385	8046	7173
ENSG00000120903.13|CHRNA2	25	24	20	17	17	21
ENSG00000120907.17|ADRA1A	56	54	60	54	79	61
ENSG00000120910.14|PPP3CC	330.96	310.88	633.94	422.86	362.88	341.96
ENSG00000120913.23|PDLIM2	152.92	140.34	278.88	212.82	164.85	154
ENSG00000120915.13|EPHX2	26	28	54	39	42	41
ENSG00000120925.16|RNF170	325	322	369	260	329	288
ENSG00000120942.13|UBIAD1	330	262	209	213	335	242
ENSG00000120948.17|TARDBP	4921.07	4557.86	4307.94	4014.95	5601.78	4295.95
ENSG00000120963.12|ZNF706	863	794	1305	789	909	703
ENSG00000120992.18|LYPLA1	1038	862	796	761	1031	850
ENSG00000121022.14|COPS5	1137	1097	1196	969	1294	966
ENSG00000121039.10|RDH10	2309.86	2283.74	1489.37	1662.41	2276.69	1874.59
ENSG00000121057.13|AKAP1	1086	925	1579	1080	1165	904
ENSG00000121058.5|COIL	538	437	514	452	589	436
ENSG00000121060.18|TRIM25	1325	1178	1119	935	1308	1106
ENSG00000121064.12|SCPEP1	571	510	885	614	663	551
ENSG00000121067.18|SPOP	813	746	657	698	871	771
ENSG00000121068.14|TBX2	260	245	283	177	325	232
ENSG00000121073.14|SLC35B1	1009	886	951	872	1131	1014
ENSG00000121104.8|FAM117A	497.05	380.02	293	369.04	539	458.23
ENSG00000121152.10|NCAPH	1168	970	658	758	1397	1018
ENSG00000121210.16|TMEM131L	348	335	466	298	363	266
ENSG00000121211.7|MND1	219	178	143	161	265	156
ENSG00000121236.21|TRIM6	232	186.77	239	197	278	233
ENSG00000121270.15|ABCC11	11.18	17.31	5.02	3.09	26.72	12.34
ENSG00000121274.12|TENT4B	314	311	251	271	420	320
ENSG00000121281.12|ADCY7	7.37	8.13	13.01	7.65	16.03	9.65
ENSG00000121289.18|CEP89	908	826	996	818	1019	867
ENSG00000121297.7|TSHZ3	307	268	299	201	320	251
ENSG00000121310.17|ECHDC2	547	552	629	496	607	532
ENSG00000121316.11|PLBD1	85	89	86	104	141	79
ENSG00000121350.16|PYROXD1	469.46	504.82	450.17	405.22	550.3	436.58
ENSG00000121390.18|PSPC1	634	590	409	434	778	601
ENSG00000121406.9|ZNF549	263	253.52	262	226.9	316.47	265.04
ENSG00000121410.11|A1BG	39.76	41.81	57.22	61.3	63.82	53.63
ENSG00000121413.12|ZSCAN18	721	683	851	658	813.07	744
ENSG00000121417.14|ZNF211	439	401	388	367	422	396
ENSG00000121440.15|PDZRN3	196.87	153	95	149	237	209.85
ENSG00000121454.6|LHX4	50.05	43.77	29.03	38.01	34.59	41.52
ENSG00000121481.11|RNF2	526	510	496	431	604	457
ENSG00000121486.12|TRMT1L	747	735	528	597	780	615
ENSG00000121542.12|SEC22A	381	341	383	325	404	346.94
ENSG00000121577.13|POPDC2	40.21	29	32	24.06	27.86	37
ENSG00000121578.13|B4GALT4	1039	942	1063	910	1046	808
ENSG00000121579.13|NAA50	3255	3034	2864	2607	3619	2755
ENSG00000121621.7|KIF18A	516	472	315	365	626	429
ENSG00000121644.19|DESI2	2091	1938	1904	1776	2253	1765
ENSG00000121653.11|MAPK8IP1	1364	1066	927	1027	1457	1277.91
ENSG00000121671.11|CRY2	243	214	529	297	272	234
ENSG00000121680.16|PEX16	149	125	91	124	132	131
ENSG00000121690.11|DEPDC7	66	54	53	46	74	53
ENSG00000121691.6|CAT	1192	1019	1252	1087	1253	1059
ENSG00000121716.20|PILRB	1270.05	972.47	658.57	764.99	1241.36	1101.68
ENSG00000121741.16|ZMYM2	849	779	895	796	875	685
ENSG00000121743.4|GJA3	66	80	53	58	57	36
ENSG00000121749.15|TBC1D15	609	488	934	596	742	590
ENSG00000121753.12|ADGRB2	1660	1486	1266	1530	1829	1706
ENSG00000121766.15|ZCCHC17	597	452	384	394	575	430
ENSG00000121769.7|FABP3	1393	1122	641	934	1093	877
ENSG00000121774.18|KHDRBS1	3364	3102	3312	2946	4021	3114
ENSG00000121775.18|TMEM39B	248	187	182	168	252	246
ENSG00000121851.13|POLR3GL	651	621	440	521	702	494
ENSG00000121858.11|TNFSF10	27	45	16	26	30	48
ENSG00000121864.10|ZNF639	734	784	922	713	906	705
ENSG00000121879.5|PIK3CA	841.16	753.08	918.22	766.21	856.72	664.02
ENSG00000121892.15|PDS5A	3154	2799	2870	2486	3268	2611
ENSG00000121897.14|LIAS	262.17	276.87	327.59	235.11	287.01	255.38
ENSG00000121900.19|TMEM54	243	214	287	288	320	246
ENSG00000121903.14|ZSCAN20	110	93	68	63	92	93
ENSG00000121904.17|CSMD2	115	113	138	95	98	78
ENSG00000121931.16|LRIF1	527.32	473.27	574.13	404.52	543.7	390.67
ENSG00000121940.15|CLCC1	1904.69	1662.01	1794.64	1451.12	1908.99	1483.61
ENSG00000121957.14|GPSM2	1483.26	1315.99	1649.26	1450.88	1588.01	1399.39
ENSG00000121964.14|GTDC1	300	290	404	314	349	293
ENSG00000121966.6|CXCR4	3208	2931	4588	3485	3492	3401
ENSG00000121988.18|ZRANB3	235	215	165	177	296	227
ENSG00000121989.15|ACVR2A	264.41	242.47	292.26	231.24	297.15	247.33
ENSG00000122008.15|POLK	406	393	455	370	515	313
ENSG00000122026.10|RPL21	2852.02	2576.79	3910.61	2721.8	3126.36	2350.9
ENSG00000122033.14|MTIF3	226.63	218.53	296.96	224.82	276.41	200.29
ENSG00000122034.15|GTF3A	808.37	705.47	605.04	525.18	830.59	619.71
ENSG00000122042.9|UBL3	794	848	1439	1073	973	875
ENSG00000122068.13|FYTTD1	2590	2442	2441	2088	2700	2136
ENSG00000122085.17|MTERF4	466.91	441	432.15	350.87	552.19	410.57
ENSG00000122126.17|OCRL	1392	1266	1243	1154	1414	1203
ENSG00000122140.11|MRPS2	521.96	450.94	510.74	461.83	569.87	467.84
ENSG00000122203.15|KIAA1191	2362	2105	2878.47	2063.52	2390	1928
ENSG00000122218.15|COPA	4285	3864	4968	3722	4407	3723
ENSG00000122257.20|RBBP6	1750	1621	2018	1435	1842	1516
ENSG00000122299.12|ZC3H7A	1203	1214	1946	1361	1392	1177
ENSG00000122335.16|SERAC1	182	145	178	123	186	144
ENSG00000122359.18|ANXA11	878	619	1122	716	890	737
ENSG00000122376.11|SHLD2	899.27	832.42	860.65	723.13	1066.69	796.01
ENSG00000122378.14|PRXL2A	1190	1098	821	908	1304	1045
ENSG00000122386.10|ZNF205	137.65	122.93	103.5	117.84	159.79	159.73
ENSG00000122390.19|NAA60	1044	885	804	790	1159	913
ENSG00000122406.13|RPL5	4224.83	3858.75	5725.56	3836.21	4821.59	3601.75
ENSG00000122417.15|ODF2L	720	660	582	599	742	624
ENSG00000122435.10|TRMT13	542.43	479.46	414.53	350.79	528.48	412.08
ENSG00000122477.12|LRRC39	14.57	15.54	14.47	14.21	7.52	13.92
ENSG00000122481.17|RWDD3	213.4	159.84	244.63	174.28	217.61	151.29
ENSG00000122482.21|ZNF644	1638	1386	1193	1151	1688	1303
ENSG00000122483.17|CCDC18	450.97	451.28	258.51	359.26	526.67	385.21
ENSG00000122484.9|RPAP2	900	852	555	570	848	693
ENSG00000122490.19|PQLC1	251	155	215	260	305	246
ENSG00000122507.20|BBS9	444	448	428	395	471	409
ENSG00000122512.16|PMS2	1010.49	919.61	827.15	727.97	1011.79	757.66
ENSG00000122515.15|ZMIZ2	1767	1507	1520	1484	2070	1782
ENSG00000122545.19|SEPT7	8893	8161.93	11467.98	9366	10326	8224.96
ENSG00000122547.11|EEPD1	242	267	477	411	445	423
ENSG00000122550.18|KLHL7	1102	1080	978	891	1141	972
ENSG00000122557.10|HERPUD2	676	567	912	628	808	634
ENSG00000122565.19|CBX3	6606.56	5953.84	5780.07	5233.62	7125.36	5476.6
ENSG00000122566.21|HNRNPA2B1	36857.42	31814.14	24067.93	26361.37	40841.62	29235.39
ENSG00000122574.10|WIPF3	36	30	6	10	21	15
ENSG00000122591.11|FAM126A	3538	3495	3010	2698	3687	3126
ENSG00000122592.8|HOXA7	34.5	20.85	19.89	28.94	32.06	33.7
ENSG00000122641.11|INHBA	17	30	7	18	15	14
ENSG00000122642.11|FKBP9	5346.4	4605.82	8063.46	5716.03	5609.47	5015.73
ENSG00000122643.20|NT5C3A	508.92	448.98	880.91	590.97	527.89	395
ENSG00000122644.13|ARL4A	1352	1297	918.93	988	1321	1011
ENSG00000122674.11|CCZ1	1814.21	1661.85	1589.9	1381.23	2048.79	1548.76
ENSG00000122678.17|POLM	476	450	435	439	642	531
ENSG00000122687.17|MRM2	967.47	825.04	643.73	583.5	942.66	691.21
ENSG00000122691.13|TWIST1	20	17	26	21	35	13
ENSG00000122692.9|SMU1	1862	1637	1650	1453.96	1844.99	1475.99
ENSG00000122694.16|GLIPR2	475	392	302	319	457	372
ENSG00000122696.14|SLC25A51	201	192	233.99	182	223.88	191.07
ENSG00000122705.17|CLTA	861	766	724	657	961	754
ENSG00000122707.12|RECK	129	127	172	106	130	108
ENSG00000122729.19|ACO1	1161	1034	960	886	1229	1087
ENSG00000122741.16|DCAF10	776	749	926	695	865	662
ENSG00000122756.15|CNTFR	67	62	53	58	90	71
ENSG00000122778.9|KIAA1549	981	968	685	708	991	852
ENSG00000122779.18|TRIM24	3258	2860	1822	2142	3540	2583
ENSG00000122783.16|CYREN	973.98	957.34	633.6	731.45	1184.18	896.71
ENSG00000122786.20|CALD1	15583	15712	21235	17456	18493	16745
ENSG00000122824.11|NUDT10	151.07	122.36	138.98	118.72	177.64	121.13
ENSG00000122861.16|PLAU	713.02	638.93	376.74	489	663.57	537.23
ENSG00000122863.6|CHST3	2686	2552	3159	2454	3108	2687
ENSG00000122873.12|CISD1	327	274	242	212	368	265
ENSG00000122877.16|EGR2	982	926	1315	853	1195	1153
ENSG00000122882.10|ECD	705	657	578	557	761	599
ENSG00000122884.12|P4HA1	1400	1256	6099	2850	1559	1492
ENSG00000122912.15|SLC25A16	183	185	266	213	233	234
ENSG00000122952.17|ZWINT	1593	1344	821	989	1884	1380
ENSG00000122958.15|VPS26A	719	618	734	595	737	613
ENSG00000122965.11|RBM19	618	539	491	432	738	563
ENSG00000122966.16|CIT	707	647	441	497	804	609
ENSG00000122970.16|IFT81	900	893	879	806	1113	841
ENSG00000122971.9|ACADS	138	118	158	149	173	183
ENSG00000122986.13|HVCN1	37.74	34.66	68.88	42.13	34.28	44.73
ENSG00000123064.12|DDX54	1183.27	947.79	582.26	847.45	1514.82	1196.69
ENSG00000123066.8|MED13L	960	807	2556	1359	946	792
ENSG00000123080.11|CDKN2C	1825	1479	1066	1283	2413	1716
ENSG00000123091.5|RNF11	1482	1391	2237	1550	1619	1331
ENSG00000123094.15|RASSF8	2310	2056	2384	1888	2496	1924
ENSG00000123095.6|BHLHE41	416	422	1224	759	647	585.47
ENSG00000123096.11|SSPN	310	279.02	282	256	328	263.53
ENSG00000123104.12|ITPR2	1197	1206	441	675	953	738
ENSG00000123106.10|CCDC91	370.01	328.76	347.75	252.9	424.19	314.8
ENSG00000123119.12|NECAB1	60.18	53.23	111.8	53.05	85.29	67.77
ENSG00000123124.13|WWP1	539.6	503	526	451.24	526.83	430
ENSG00000123130.17|ACOT9	535	523	731	493	603	493
ENSG00000123131.13|PRDX4	833	693	1222	917	941	736
ENSG00000123136.14|DDX39A	1999	1786	1781	1551	2506	2011
ENSG00000123143.12|PKN1	3182	2575	4074	3231	3730	3033
ENSG00000123144.11|TRIR	2159	1799	2024	1804	2489	1881
ENSG00000123146.20|ADGRE5	3767.82	3226.89	9514.92	5420.98	4242.92	3605
ENSG00000123154.12|WDR83	301.66	242.75	214.36	243.02	352.77	264.97
ENSG00000123159.16|GIPC1	1528	1259	1222	1326	1633	1531
ENSG00000123178.15|SPRYD7	183	181	185	122	222	163
ENSG00000123179.14|EBPL	182	142	128	128	212	168
ENSG00000123191.14|ATP7B	72	66	66	62	65	64
ENSG00000123200.16|ZC3H13	1504	1399	1218	1182	1654	1208
ENSG00000123213.23|NLN	1094	1067	990	898	1183	975
ENSG00000123219.13|CENPK	330	274	239	277	396	287
ENSG00000123240.17|OPTN	441	394	1066	555	467	373
ENSG00000123268.9|ATF1	387	334	425	308	430	307
ENSG00000123297.18|TSFM	453.1	374.61	364.54	321.39	499.51	353.69
ENSG00000123342.16|MMP19	13.97	11.25	109.16	32.48	15.22	12.52
ENSG00000123349.14|PFDN5	2715	2435	3614	2530	2907	2362
ENSG00000123352.17|SPATS2	931	859	732	742	922	750
ENSG00000123353.10|ORMDL2	203.5	196.08	231.84	176.32	285.91	245.23
ENSG00000123358.20|NR4A1	168.19	146.82	590.14	292	243.09	240.07
ENSG00000123364.5|HOXC13	54.97	54	27	30	47	36
ENSG00000123374.11|CDK2	1464	1297	1204.66	1073	1773	1407
ENSG00000123384.13|LRP1	15078	13022	29626	20950.99	15679	14986
ENSG00000123388.4|HOXC11	52	46	19	29	39	31
ENSG00000123395.14|ATG101	556.01	423.83	400.85	366.82	522.21	336.27
ENSG00000123411.15|IKZF4	323	257	304	254	349	289
ENSG00000123415.15|SMUG1	384	326	311	271	430	344
ENSG00000123416.15|TUBA1B	40353.4	32221.28	23873.02	26971.57	48139.01	36319.55
ENSG00000123427.17|EEF1AKMT3	108.6	107	227	154	134	87.94
ENSG00000123444.14|KBTBD4	475.67	407.93	372.43	368.71	484.76	404.63
ENSG00000123453.18|SARDH	19	12	10	6	22	17
ENSG00000123472.12|ATPAF1	885	769	763	624	857	763
ENSG00000123473.15|STIL	676	586	406	434	826	607
ENSG00000123485.12|HJURP	1909	1651	1661	1625	2583	1875
ENSG00000123496.8|IL13RA2	1031	922	785	794	1064	780
ENSG00000123505.16|AMD1	2665	2408.99	6224.99	3398	3103	2422
ENSG00000123545.6|NDUFAF4	437	388	363	342	433	373
ENSG00000123552.17|USP45	251	297	240	215	312	254
ENSG00000123560.14|PLP1	137	142	59	83	113	96
ENSG00000123562.17|MORF4L2	4969	4435.91	5184	4182	5385	4161.97
ENSG00000123570.4|RAB9B	107	83	40	46	100	66
ENSG00000123575.9|FAM199X	1153	1157	1200	1001	1237	1055
ENSG00000123595.7|RAB9A	469	362	500	395	496	358
ENSG00000123600.19|METTL8	730	698	554	587	792	584
ENSG00000123607.15|TTC21B	433	389	401	331	434	364
ENSG00000123609.10|NMI	298	307	169	224	367	297
ENSG00000123610.5|TNFAIP6	792	736	506	623	841	699
ENSG00000123636.18|BAZ2B	948.98	871.96	730.21	842.96	1065.04	866.85
ENSG00000123643.13|SLC36A1	2306	2223	1573	1877	2306	2294
ENSG00000123684.13|LPGAT1	2630	2290	2284	2007	2741	2112
ENSG00000123685.9|BATF3	146	149	142	141	158	162
ENSG00000123700.4|KCNJ2	2289.39	2179.13	984	1597.05	2283.64	1825
ENSG00000123728.10|RAP2C	858	791	799	661	867	683
ENSG00000123737.12|EXOSC9	783.25	731.42	725.71	577.1	896.1	668.22
ENSG00000123739.11|PLA2G12A	415.64	374.97	632.82	468.84	471.49	408.71
ENSG00000123810.8|B9D2	72	97	62	80	118	88
ENSG00000123815.12|COQ8B	520	400	450	464	663	606
ENSG00000123836.15|PFKFB2	269	326	320	271.07	325	268
ENSG00000123870.10|ZNF137P	50.18	62	42	33	66	54
ENSG00000123892.12|RAB38	64	56	66	69	76	46
ENSG00000123908.12|AGO2	1782	1733	3154	2028	1781	1546
ENSG00000123933.17|MXD4	1058	866	913	986	1075	1087
ENSG00000123975.5|CKS2	1173	1047	827	811	1222	866
ENSG00000123983.14|ACSL3	6855	6357	4627	5030	6422	4942
ENSG00000123989.14|CHPF	2978.9	2484	5673.23	4930.94	4124.27	3807.16
ENSG00000123992.19|DNPEP	981	849	1119	932	1100	935
ENSG00000123999.5|INHA	35	24	27	27	37	44
ENSG00000124006.15|OBSL1	2446.23	2054.72	4114.69	3471.36	2959.61	2935.46
ENSG00000124019.10|FAM124B	19	11	3	13	18	17
ENSG00000124067.17|SLC12A4	2047.12	1817.77	2435.57	2000.9	2410.56	2181.93
ENSG00000124074.12|ENKD1	167	152	173	172	238.35	193.45
ENSG00000124098.10|FAM210B	1951	1851	1870	1749	2207	1869
ENSG00000124104.19|SNX21	881.41	828.78	698.31	838.22	1077.12	922.68
ENSG00000124120.11|TTPAL	1345	1300	899	940	1513	1180
ENSG00000124126.14|PREX1	13867.98	11863.99	7476.98	9875.97	15121.99	12877.99
ENSG00000124145.6|SDC4	1003	899	1305	1059	1102	920
ENSG00000124151.19|NCOA3	1684	1700.93	1936	1396	1746.91	1383.35
ENSG00000124155.18|PIGT	3291.73	2844	2929.92	2682.37	3757	3091
ENSG00000124160.12|NCOA5	1817	1533	971	1130	1998	1485
ENSG00000124164.15|VAPB	2451	2249	2111	1906	2612	2011
ENSG00000124171.9|PARD6B	13	11	7	7	23	6
ENSG00000124172.10|ATP5F1E	4139.82	3745.95	4755.96	3964.94	4521.89	3870.92
ENSG00000124177.15|CHD6	1738	1601	1708	1447	1750	1421
ENSG00000124181.14|PLCG1	11359.89	10016.67	12860.06	9654.13	11361.86	9635.79
ENSG00000124191.18|TOX2	459	374	823	601	734	648
ENSG00000124193.15|SRSF6	4244	4037	4742.98	4025.95	4822.91	4004.95
ENSG00000124198.9|ARFGEF2	1399	1361	1652	1257	1557	1363
ENSG00000124201.15|ZNFX1	1904.02	1677	1555.06	1425.61	1934.06	1489
ENSG00000124205.17|EDN3	255	230	107	106	128	83
ENSG00000124207.17|CSE1L	5655	4985	3480	3864	6323	4726
ENSG00000124208.16|TMEM189-UBE2V1	113.53	132.3	191.08	139.16	118.83	83.62
ENSG00000124209.4|RAB22A	1491	1487	1579	1314	1610	1319
ENSG00000124212.6|PTGIS	23	33	11	13	23	18
ENSG00000124214.19|STAU1	3714	3172	3143	2699	4092	3058
ENSG00000124215.16|CDH26	20	24	30	9	9	14
ENSG00000124216.4|SNAI1	45	42	73	39	61	41
ENSG00000124217.4|MOCS3	295	213	192	170	279	233
ENSG00000124222.22|STX16	3872	3602.77	4580.53	3720.29	4237.05	3919.89
ENSG00000124224.17|PPP4R1L	115	65	196	96	96	58
ENSG00000124225.16|PMEPA1	7159.98	6901.84	4869.94	6162.96	7967	6476.08
ENSG00000124226.11|RNF114	2001	1757	2265	1923	2350	1891
ENSG00000124228.14|DDX27	2205.98	1831	2076.94	1627.98	2403.94	1893
ENSG00000124243.17|BCAS4	175.11	177.19	175.38	184.01	184.27	170.4
ENSG00000124251.11|TP53TG5	28.07	16	25.3	13.67	29.86	29.32
ENSG00000124257.6|NEURL2	16.81	10.71	4.74	9.26	4.6	17.63
ENSG00000124275.14|MTRR	631	566	659	498	674	449
ENSG00000124279.12|FASTKD3	223	226	155	146	249	204
ENSG00000124299.14|PEPD	615	573	445	507	718	638
ENSG00000124302.13|CHST8	57	39	139	92	61	33
ENSG00000124313.15|IQSEC2	90	102	58	60	98	73
ENSG00000124333.16|PAR|Y|VAMP7	362.5	361.5	420	348.5	416	308.5
ENSG00000124333.16|VAMP7	362.5	361.5	420	348.5	416	308.5
ENSG00000124356.16|STAMBP	1260	1074	1168	991	1327	1158
ENSG00000124357.13|NAGK	965	963	1087	938	1108	985
ENSG00000124370.11|MCEE	35	29	39	31	43	23
ENSG00000124380.11|SNRNP27	273	239	299.96	240.92	294.55	217.82
ENSG00000124383.9|MPHOSPH10	681	629	705	562	809	566
ENSG00000124422.12|USP22	5862	5075	5229.21	4598.3	6304.71	5275
ENSG00000124444.15|ZNF576	255.91	201.94	204.36	219.7	265	258.66
ENSG00000124459.12|ZNF45	521	531	388	476	644	486
ENSG00000124479.10|NDP	449.74	425	228	309	379	348
ENSG00000124486.13|USP9X	3055	2904	3541	2903	3153	2755
ENSG00000124491.15|F13A1	18	17	11	18	45	28
ENSG00000124496.12|TRERF1	263	259	132	206	239	224
ENSG00000124508.16|BTN2A2	414.41	423.26	299.3	303.19	460.94	351.87
ENSG00000124523.15|SIRT5	274.89	262.76	357.62	212.43	292.63	206.14
ENSG00000124532.14|MRS2	454.54	431.72	528.66	426.5	513.13	388.02
ENSG00000124535.15|WRNIP1	1338	1114	1019	956	1466	1088
ENSG00000124541.7|RRP36	1255.84	1032.81	756.39	878.53	1345.73	1001
ENSG00000124549.14|BTN2A3P	180	168.17	105	113	185	154
ENSG00000124562.10|SNRPC	1453	1176	945	1064	1660	1145
ENSG00000124570.19|SERPINB6	1988	1702	1811	1649	2085	1723
ENSG00000124571.18|XPO5	2077.99	1922.99	1524	1500	2315	1767
ENSG00000124574.15|ABCC10	514	475	308	389	541	446
ENSG00000124587.14|PEX6	528	490	355	374	502	490
ENSG00000124588.20|NQO2	387	270.13	356.58	280.14	375.02	281.72
ENSG00000124593.16|AL365205.1	229.12	197.05	166.27	194.31	261.34	203.04
ENSG00000124596.17|OARD1	342	282	370.88	315.65	409	327
ENSG00000124602.10|UNC5CL	14	14	17.12	11.35	16	10
ENSG00000124608.5|AARS2	399.84	424	246	297	454	363
ENSG00000124613.8|ZNF391	253	235	220	185	209	197
ENSG00000124614.15|RPS10	4201.59	3569.6	4674.98	3572.1	4424.65	3563.68
ENSG00000124615.20|MOCS1	364.98	274.82	243.87	212.9	376	317.92
ENSG00000124635.8|HIST1H2BJ	23	18	9	12	20	11
ENSG00000124641.16|MED20	568	557	522	464	665	497
ENSG00000124659.6|TBCC	316	316	328	305	384	316
ENSG00000124688.13|MAD2L1BP	464	388	469	348	496	394
ENSG00000124702.18|KLHDC3	1282	1047	1433	1191	1503	1258
ENSG00000124733.4|MEA1	2151.39	1696.21	1780.79	1505.11	2484.46	1777.22
ENSG00000124762.13|CDKN1A	10218	10922	11442	10498.2	10942	11056
ENSG00000124766.6|SOX4	1154	1109	741	875	1431	1092
ENSG00000124767.7|GLO1	3191	2930	2627	2511	3495	2857
ENSG00000124772.12|CPNE5	2593	2508	1667	1990	2457	2301
ENSG00000124782.20|RREB1	500	359	729	484	498	390
ENSG00000124783.14|SSR1	2845	2699	2621	2326	3004	2447
ENSG00000124784.9|RIOK1	510	446	356	350	590	431
ENSG00000124785.9|NRN1	2451	2149	11408	5755	2955	2479
ENSG00000124786.11|SLC35B3	330	331	362	317	413	340
ENSG00000124787.13|RPP40	274	232	130	188	284	223
ENSG00000124788.18|ATXN1	1428	1282	2354	1673	1590	1237
ENSG00000124789.11|NUP153	2002.25	1625.84	1699.63	1459.29	2159.39	1705.43
ENSG00000124795.16|DEK	4018	3539	3119	3046	4671	3407
ENSG00000124802.12|EEF1E1	525	496	303	325	502.97	374
ENSG00000124813.22|RUNX2	46	53	85	55	48	30
ENSG00000124831.19|LRRFIP1	1384.68	1149.27	2773.83	1810.58	1545.61	1179.81
ENSG00000124839.13|RAB17	36	21	58	44	39	42
ENSG00000124920.13|MYRF	236	191.65	227	243	289.84	213
ENSG00000124942.14|AHNAK	893	890	2625	1270	934	902
ENSG00000125037.12|EMC3	1383.58	1215.87	1334.9	1076	1400.68	1114.87
ENSG00000125089.17|SH3TC1	40	23	23	26	50	41
ENSG00000125107.18|CNOT1	5087.7	4567.55	4744.35	4166.13	5435.08	4341.09
ENSG00000125122.15|LRRC29	14	12	9	14	25	25
ENSG00000125124.12|BBS2	672	620	994.02	701	692.04	630.18
ENSG00000125148.7|MT2A	319	274	443	371	446	366
ENSG00000125149.11|C16orf70	335.88	265.12	427.43	345.59	346.07	382.39
ENSG00000125166.13|GOT2	2252	2082	1616	1722	2396	1991.98
ENSG00000125170.11|DOK4	707	615	738	609	747	629
ENSG00000125246.15|CLYBL	18	6	22	8	21	10
ENSG00000125247.15|TMTC4	86	53	60	65	96	72
ENSG00000125249.7|RAP2A	1037	1128	988	1012	1226	1044
ENSG00000125257.15|ABCC4	386	369	220	278	389	309
ENSG00000125266.7|EFNB2	1911.93	1923.27	1353.78	1551.93	2232.63	1971.65
ENSG00000125285.5|SOX21	377	340	228	304	449	325
ENSG00000125304.9|TM9SF2	1791	1580.4	1931	1501	1901.68	1587.7
ENSG00000125319.14|C17orf53	189	149	130	121	194	160
ENSG00000125347.14|IRF1	125.61	113	309	129	158.24	121.15
ENSG00000125351.11|UPF3B	567	479	328	375	608	421
ENSG00000125352.5|RNF113A	219	188	210	185	191	157
ENSG00000125354.23|SEPT6	140	138	133	111	202	153
ENSG00000125355.15|TMEM255A	239	206	168	190	226	185
ENSG00000125356.7|NDUFA1	1209	1043	1681	1153	1430	1012
ENSG00000125375.14|DMAC2L	321.06	285.94	329.17	277.3	432.95	363.74
ENSG00000125386.15|FAM193A	953.78	706	827.03	714.39	917.22	778.68
ENSG00000125388.20|GRK4	48	43	52	40	59	47
ENSG00000125398.7|SOX9	7443	6695	5244	5208	8961	6609
ENSG00000125430.9|HS3ST3B1	407.95	368.11	400.34	343.39	476.27	422.41
ENSG00000125434.11|SLC25A35	140.01	134.58	74.2	108.53	175.83	100.81
ENSG00000125445.11|MRPS7	1188.47	1021.73	927.16	985.16	1351.22	999.47
ENSG00000125447.17|GGA3	1108.06	994.27	1082.4	951	1195	986.77
ENSG00000125449.7|ARMC7	212	139	127	135	210	218
ENSG00000125450.11|NUP85	1041	813	794	733	1161	866
ENSG00000125454.12|SLC25A19	141.19	114.89	102	74.56	103.94	98.41
ENSG00000125457.14|MIF4GD	207.46	184	144.45	142.84	268.78	206.75
ENSG00000125458.7|NT5C	276.21	288.89	252.43	255.11	371.41	280.29
ENSG00000125459.15|MSTO1	987.41	848.57	691.2	643.1	945.05	762.03
ENSG00000125462.17|C1orf61	9626	9476	5750	6842	10517	9377
ENSG00000125482.13|TTF1	371	353	326	297	422	323
ENSG00000125484.12|GTF3C4	1692.87	1550.94	1322.21	1334.08	1765.73	1373.63
ENSG00000125485.17|DDX31	560.13	470.06	361.79	346.92	577.27	406.37
ENSG00000125503.13|PPP1R12C	610	535	589	523	815	657
ENSG00000125505.17|MBOAT7	1391	1318	1266	1386	1658	1419
ENSG00000125510.16|OPRL1	231	207	192	150	229	209
ENSG00000125520.14|SLC2A4RG	589.81	498.75	861.5	686.84	932.68	678.82
ENSG00000125531.7|FNDC11	6	15	32	36	22	26
ENSG00000125534.10|PPDPF	701	569	1365	1025	1088	873
