Ola_923_R2B1	LMP.Olap_923_R2B1	Ola_923_R3B1	LMP.Olap_923_R3B1	Ola_923_R1B2	LMP.Olap_923_R1B2
ENSG00000035681.9|NSMAF	617	559	513	623	575	505
ENSG00000035687.10|ADSS	687	790	543	853	758.98	740
ENSG00000035862.12|TIMP2	15695.8	16869.36	13184.87	18654.96	15855.77	15224.71
ENSG00000035928.16|RFC1	2293	2692	1767	2831	2468	2306
ENSG00000036054.13|TBC1D23	759	791	611	940	738	656
ENSG00000036257.13|CUL3	1719	1524	1237	1855	1852	1581
ENSG00000036448.10|MYOM2	74	84	76	82	80	62
ENSG00000036530.8|CYP46A1	14	18	5	9	10	11
ENSG00000036549.13|AC118549.1	1053	861	852	1033	1095	781
ENSG00000036565.15|SLC18A1	156	229	120	211	158	200
ENSG00000036672.16|USP2	454	662	408	761	431	573
ENSG00000037042.9|TUBG2	436.91	448.14	331.53	533.07	348.96	448.71
ENSG00000037241.7|RPL26L1	500.91	508.96	405	526	538.91	485.92
ENSG00000037474.15|NSUN2	1608	1739	1348	2066	1711	1748
ENSG00000037637.11|FBXO42	582	649	470	652	559	525
ENSG00000037749.12|MFAP3	901	826	654	1034	907	853
ENSG00000037757.14|MRI1	470.76	571.03	395.19	621.02	438	452.94
ENSG00000037897.17|METTL1	334	291	273	349	335	304
ENSG00000038002.9|AGA	175	137	123	131	149	128
ENSG00000038210.13|PI4K2B	432.62	443.29	289.98	524.14	407.99	411.94
ENSG00000038219.13|BOD1L1	1687	1957	1413	2111	1935	1739
ENSG00000038274.17|MAT2B	874	668	699	797	959	640
ENSG00000038358.15|EDC4	1762.51	1970.78	1459.28	2094.08	1616.59	1816.12
ENSG00000038382.20|TRIO	10882	8857	8390	9301	10044	7846
ENSG00000038427.16|VCAN	5627	5166	4509	5589	5989	4312
ENSG00000038532.16|CLEC16A	560	630	516	650	517	545
ENSG00000039068.19|CDH1	81	82	67	79	93	52
ENSG00000039123.16|MTREX	1803.51	1794.32	1386.8	2225.14	1861.17	1699.27
ENSG00000039319.17|ZFYVE16	1196.71	1350.99	963.22	1576.9	1311.34	1303.14
ENSG00000039523.20|RIPOR1	1189	1501	1073	1362	1091	1352
ENSG00000039560.14|RAI14	1321	1319	1123	1455	1312	1228
ENSG00000039650.12|PNKP	819.09	1073.44	725.97	971.67	725.45	867.43
ENSG00000040199.18|PHLPP2	448	369.12	403.87	438	549.53	389.48
ENSG00000040275.17|SPDL1	682	659	568	854	780	595
ENSG00000040341.18|STAU2	1122.18	985.89	843.28	1032.67	1134.44	878.88
ENSG00000040487.13|PQLC2	289	312	234	349	290	345
ENSG00000040531.14|CTNS	453	421	384	509	409	450
ENSG00000040608.14|RTN4R	114	156	123	131	145	140
ENSG00000040633.13|PHF23	1341	1444	1064	1455	1336	1377
ENSG00000040933.15|INPP4A	1209	1320	963	1507	1154	1246
ENSG00000041353.10|RAB27B	32	27.8	22	34	29	36
ENSG00000041357.16|PSMA4	1965	1911	1612	2402	2148	1838
ENSG00000041515.16|MYO16	214	192	196	211	224	176
ENSG00000041802.11|LSG1	1123	1243	923	1365	1203	1196
ENSG00000041880.14|PARP3	98	160	75	155	110	162
ENSG00000041982.16|TNC	47320	34071	38776	39396	47263	32791
ENSG00000041988.15|THAP3	201.99	223.53	163.31	232.4	192.54	231.44
ENSG00000042088.13|TDP1	688	723	514	750	686	610
ENSG00000042286.15|AIFM2	163	180	103	188	110	158
ENSG00000042317.17|SPATA7	117	137.04	100.13	140.03	115	98
ENSG00000042429.12|MED17	912.02	834.49	722	950.55	864.32	679.36
ENSG00000042445.14|RETSAT	591.94	673.94	521.86	828.94	652.96	659.96
ENSG00000042493.16|CAPG	27	50	27	51	24	34
ENSG00000042753.11|AP2S1	1073	1163	916	1240	985	1148
ENSG00000043093.14|DCUN1D1	729	704	565	863	810	629
ENSG00000043143.20|JADE2	299	438	246	412	267	442
ENSG00000043355.12|ZIC2	236	312	263	403	280	301
ENSG00000043514.16|TRIT1	446	487	288	497	405	345
ENSG00000043591.5|ADRB1	9	18	15	11	11	15
ENSG00000044090.8|CUL7	510	664.85	465.95	673	464	555.89
ENSG00000044115.21|CTNNA1	9852	9531	8113	10808	10259	9115
ENSG00000044446.11|PHKA2	310	256	245	267	279.21	214
ENSG00000044459.15|CNTLN	561	417	410	494	546	401
ENSG00000044524.11|EPHA3	4274	3709	3042	3884	4267	2995
ENSG00000044574.8|HSPA5	11800	9954	8956	11479	12344	10149
ENSG00000046647.13|GEMIN8	224	226	157	211	210	179
ENSG00000046651.15|OFD1	919	997	653	1077	844	751
ENSG00000046653.15|GPM6B	18007	15829	14270	18805	18952	14393
ENSG00000047056.15|WDR37	206	291	138	255	212	231
ENSG00000047188.16|YTHDC2	807	907	529	956	781	686
ENSG00000047230.15|CTPS2	580	514	408	604	570	475
ENSG00000047249.18|ATP6V1H	694	718	564	774	769	688
ENSG00000047315.16|POLR2B	3695.7	3912.58	2860.47	4556.68	4007.2	3826.79
ENSG00000047346.12|FAM214A	493	672.55	328.81	700	464.81	559
ENSG00000047365.12|ARAP2	526	498	461	570	564	446
ENSG00000047410.14|TPR	5104	5096	3904	5602.99	5175.99	4473
ENSG00000047578.13|KIAA0556	716.89	698.97	569.99	764.84	667.49	630.79
ENSG00000047579.19|DTNBP1	339	339	284	392	319	371
ENSG00000047621.12|C12orf4	468	482	369	522	433	476
ENSG00000047634.15|SCML1	319	462	249	445	330	396
ENSG00000047644.18|WWC3	1259	1260	1060	1271	1298	1180
ENSG00000047648.22|ARHGAP6	283	425	172	425	233	352
ENSG00000047849.21|MAP4	7381	7531	6078	8288	7555	7040
ENSG00000047932.14|GOPC	1150	1136	929	1361.99	1276	1134.99
ENSG00000048028.11|USP28	625	690	480	848	627	651
ENSG00000048052.21|HDAC9	962	1253	876	1331	1187	1091
ENSG00000048140.18|TSPAN17	754	675	616	685	709	576
ENSG00000048162.20|NOP16	565.92	518.68	472.64	585.27	664.81	566.13
ENSG00000048342.16|CC2D2A	478	475	425	649	629	483
ENSG00000048392.11|RRM2B	524	534	405	659	604	509
ENSG00000048405.10|ZNF800	568	526	411	663	565	529
ENSG00000048471.14|SNX29	265	269	225	261	283	225
ENSG00000048544.6|MRPS10	773	696	602	769.94	760	634
ENSG00000048649.13|RSF1	2453	2536.97	1894.61	2887.56	2796	2369.43
ENSG00000048707.15|VPS13D	785	695	692	676	738	596
ENSG00000048740.18|CELF2	2089	2218	1620	2444	2267	1899
ENSG00000048828.17|FAM120A	3027.54	3231.57	2615.47	3671.7	3403.38	3286.91
ENSG00000048991.16|R3HDM1	1533	1581	1284	1813	1650	1496
ENSG00000049089.15|COL9A2	137	130	99	141	108	101
ENSG00000049167.14|ERCC8	253.29	307.1	215.39	301.07	317.22	260.21
ENSG00000049192.15|ADAMTS6	137	91	76	96	124	71
ENSG00000049239.12|H6PD	914	714	746	814	886	632
ENSG00000049245.13|VAMP3	1124	1319	1012	1689	1237	1406
ENSG00000049246.14|PER3	702	722	501	821	707.97	678
ENSG00000049323.16|LTBP1	223	158	135	180	180	144
ENSG00000049449.9|RCN1	5205.67	5021.69	4069.76	5756.78	5396.69	4628.66
ENSG00000049540.17|ELN	2660	6047.09	2216.86	5849.95	2391.22	5719
ENSG00000049541.11|RFC2	1586	1840	1271	2049	1706	1834
ENSG00000049618.23|ARID1B	1511.9	1375	1354.33	1480.34	1549.09	1228.92
ENSG00000049656.14|CLPTM1L	1936	1596	1560	1784	2028	1646
ENSG00000049759.18|NEDD4L	1370	1460	1062	1417	1376	1125
ENSG00000049769.13|PPP1R3F	61.21	32.75	51	42	53.54	57.7
ENSG00000049860.14|HEXB	1639.34	1809.88	1223.25	2021.17	1590.53	1497.38
ENSG00000049883.15|PTCD2	438	489	318	550	487.98	476
ENSG00000050130.18|JKAMP	1691	1746	1212.95	1947.98	1672	1685
ENSG00000050165.17|DKK3	4505	4793	3748	5359	4773	4798
ENSG00000050344.9|NFE2L3	578	574	423	614	577	472
ENSG00000050393.11|MCUR1	1110	1099	936	1313	1322	1051
ENSG00000050405.13|LIMA1	5416	5946	4236	6868	5966	5655
ENSG00000050426.16|LETMD1	290	398	195	376	269	302
ENSG00000050438.17|SLC4A8	704	726	549	823	760	671
ENSG00000050555.18|LAMC3	67	131	65	113	64	114
ENSG00000050748.17|MAPK9	572	534	491	624	572	533
ENSG00000050767.17|COL23A1	13	16	6	21	8	21
ENSG00000050820.17|BCAR1	537.71	708	534.35	714.01	607	699
ENSG00000051009.10|FAM160A2	292	331	208	289	212	246
ENSG00000051108.15|HERPUD1	505	544	378	494	511	497
ENSG00000051128.19|HOMER3	864.22	1021.07	824.75	1073.68	833.42	1023.03
ENSG00000051180.17|RAD51	294	405	243	480	357	317
ENSG00000051341.14|POLQ	505	917	432	972	554	820
ENSG00000051382.8|PIK3CB	454	386	322	452	428	338
ENSG00000051596.9|THOC3	768.09	965.9	578.58	1131.45	710.97	987.35
ENSG00000051620.11|HEBP2	112	120	69.05	141	120	106
ENSG00000051825.14|MPHOSPH9	1209.66	1275	958.38	1462	1217.75	1083.56
ENSG00000052723.11|SIKE1	809	918	667	1040	880	810
ENSG00000052749.13|RRP12	524	454	462.19	505.32	579	487
ENSG00000052795.13|FNIP2	391	394	344	486	466	425
ENSG00000052802.13|MSMO1	2147	1375	1918	1823	2784	1577
ENSG00000052841.15|TTC17	1744	1840	1295	1955	1653	1546
ENSG00000053254.15|FOXN3	1139.97	1152.76	927.96	1240.6	1301.01	1002.41
ENSG00000053371.12|AKR7A2	594	653	536	733	619	651
ENSG00000053372.5|MRTO4	1257	1171	1028	1400	1338	1199
ENSG00000053438.10|NNAT	26	34	25	33	29	21
ENSG00000053501.13|USE1	206	223	175	230	215	172
ENSG00000053702.15|NRIP2	52	65	30	47	44	40
ENSG00000053747.16|LAMA3	63	60	47	70	52	51
ENSG00000053770.12|AP5M1	898	892	691	1171	935	881
ENSG00000053900.10|ANAPC4	570	519	369	571	513	513
ENSG00000054116.12|TRAPPC3	651	633	500	645	643	532
ENSG00000054118.15|THRAP3	3709.91	3830.94	3110	4290.97	3664.72	3067.85
ENSG00000054148.17|PHPT1	684	804	685	873	706	712.97
ENSG00000054267.22|ARID4B	1208.95	1323.38	922	1482.9	1281.42	1149.01
ENSG00000054277.14|OPN3	101.74	56.66	73.42	51.66	97.86	55.96
ENSG00000054282.16|SDCCAG8	254.08	222.32	180.4	292.44	248.95	228.93
ENSG00000054356.14|PTPRN	44	39	34	37	39	34
ENSG00000054392.13|HHAT	74	56	35	90	66	54
ENSG00000054523.17|KIF1B	6299.73	5970.63	5033.77	6867.75	7158.94	5514.96
ENSG00000054598.8|FOXC1	121	118	91	137	126	101
ENSG00000054611.14|TBC1D22A	206	236	182	251	212	197
ENSG00000054654.16|SYNE2	1481	1716	1103	1725	1523	1317
ENSG00000054690.13|PLEKHH1	320.38	325.74	220.52	311.99	280.67	239.67
ENSG00000054793.13|ATP9A	2849	3048	2237	3084	2865	2520
ENSG00000054965.10|FAM168A	4965	5113	4132	5581	5328	4376
ENSG00000054967.13|RELT	501	516	470	668	525	525
ENSG00000055044.11|NOP58	1233	1135.55	911.81	1340.62	1311.6	1072.4
ENSG00000055070.17|SZRD1	3876.73	3791	3428.49	4301.38	4118.76	3780.65
ENSG00000055118.14|KCNH2	546	922	502	916	533	763
ENSG00000055130.16|CUL1	2164.53	2080	1695	2474.74	2219.44	2010
ENSG00000055147.19|FAM114A2	461	444	345	497	488	385
ENSG00000055163.20|CYFIP2	863	850.99	719	795.51	863	637
ENSG00000055208.19|TAB2	1521	1479	1138	1638	1526	1213
ENSG00000055211.14|GINM1	450	492	392	625	492	454
ENSG00000055332.18|EIF2AK2	2010	1966.96	1639.97	2424	2306	1907
ENSG00000055483.19|USP36	1308	1385	919	1365	1117	1279
ENSG00000055609.18|KMT2C	2066	2277	1792	2202	2234	1691
ENSG00000055917.15|PUM2	3039	2776	2372	3341	3240	2670
ENSG00000055950.16|MRPL43	187.08	248.18	192	252.26	253.14	248.12
ENSG00000056050.7|HPF1	428	402	322	508	500	341
ENSG00000056097.16|ZFR	3607	3433	2841	3981	3930	3135
ENSG00000056277.16|ZNF280C	229	205	166	254	226	179
ENSG00000056487.16|PHF21B	338	329	275	276	295	248
ENSG00000056558.11|TRAF1	19	17	6	10	7	11
ENSG00000056586.16|RC3H2	2112	2329	1664	2576	2239	2163
ENSG00000056736.10|IL17RB	133	97	94	131	107	106
ENSG00000056972.19|TRAF3IP2	267	330	221	331	285.05	241
ENSG00000056998.20|GYG2	521	464	451	469	476	367
ENSG00000057019.16|DCBLD2	1788	1931	1324	2294	1797	1814
ENSG00000057252.13|SOAT1	1178	1196	922	1504	1411	1214
ENSG00000057608.17|GDI2	2372.93	2270	1866	2480	2500.61	2111
ENSG00000057663.16|ATG5	478	363	355	431	451	363
ENSG00000057704.13|TMCC3	37	34	18	45	32	18
ENSG00000057757.10|PITHD1	729	931	603	949	763	768
ENSG00000057935.13|MTA3	916	1000	796	999	859	766
ENSG00000058056.9|USP13	1055	993	837	1227	1127	990
ENSG00000058063.16|ATP11B	681.42	779.07	520.56	809.15	754.37	654.82
ENSG00000058085.14|LAMC2	9	13	13	20	9	21
ENSG00000058091.17|CDK14	868	613	698	656	947	562
ENSG00000058262.10|SEC61A1	7577.83	8233.7	6179.72	8775.61	7587.74	8074.38
ENSG00000058272.19|PPP1R12A	1135.68	1068.95	922.01	1219.58	1225.33	989.61
ENSG00000058404.20|CAMK2B	214	305	202	360	206	321
ENSG00000058453.17|CROCC	384.37	700.52	388.42	687.37	371	666.33
ENSG00000058600.16|POLR3E	689	610	550	651	578	612
ENSG00000058668.14|ATP2B4	1107	1254	948	1328	1159	1001
ENSG00000058673.16|ZC3H11A	2664.28	2568.3	2000.68	3272.69	2530.74	2542.27
ENSG00000058729.11|RIOK2	460	507	383	601.78	579	468
ENSG00000058799.15|YIPF1	213	275	189	260	252	265
ENSG00000058804.12|NDC1	1477	1610	1124	1970	1579	1476
ENSG00000058866.15|DGKG	174	166	144	240	205	168
ENSG00000059122.16|FLYWCH1	377	484	358	464	367	505
ENSG00000059145.18|UNKL	139.78	237.43	149.11	197.61	181.15	179.73
ENSG00000059377.17|TBXAS1	25	10	16	18	19	20
ENSG00000059378.12|PARP12	504	462	362	497	451	392
ENSG00000059573.9|ALDH18A1	1308	1284	1077	1375	1349	1241
ENSG00000059588.10|TARBP1	1062	1161	678	1084	800	837
ENSG00000059691.12|GATB	498.24	595.17	475.03	639.9	575.54	576.53
ENSG00000059728.11|MXD1	341.21	473	266.21	588.54	385.32	411
ENSG00000059758.8|CDK17	695	654	629	808	801	629
ENSG00000059769.20|DNAJC25	144	149	127.37	199	158	154
ENSG00000059804.16|SLC2A3	2162.98	2219	2276.97	2727.97	2732	1729
ENSG00000059915.17|PSD	338.93	344.72	333	319	313.17	360.14
ENSG00000060069.16|CTDP1	330	322	308	353	326	303
ENSG00000060138.13|YBX3	2603	2992	1946	3003	2403	2659
ENSG00000060237.17|WNK1	5564	5594	4825	5980	6243	5124
ENSG00000060339.14|CCAR1	1822	1757	1514.37	2277	1935	1798.22
ENSG00000060491.16|OGFR	766	797	721	883	802	772
ENSG00000060642.10|PIGV	141	132	100	130	137	112
ENSG00000060656.20|PTPRU	28	27	26	31	34	27
ENSG00000060688.13|SNRNP40	1237	1365	1040	1449	1422	1319
ENSG00000060749.15|QSER1	2381	2312	2048	2849	2736	2288
ENSG00000060762.19|MPC1	1374	1502	1258	1910	1741	1522
ENSG00000060971.18|ACAA1	822	887.97	630.35	932.63	689.29	845.33
ENSG00000060982.15|BCAT1	7292	6738	5771	8421	8238.98	6730
ENSG00000061273.18|HDAC7	916.9	1038.68	757.75	1035.25	701.18	898.89
ENSG00000061337.15|LZTS1	3363	4181	3084	4388	3729	4796
ENSG00000061656.9|SPAG4	21	34	16	14	14	27
ENSG00000061676.15|NCKAP1	4390	4321	3458	4578	4878	3747
ENSG00000061794.13|MRPS35	779	760	544	936	846	780
ENSG00000061936.9|SFSWAP	861	991	786	987	859	854
ENSG00000061938.18|TNK2	486	484.96	471.99	460.91	499	444.98
ENSG00000061987.16|MON2	930	1037	730	1186	936	870
ENSG00000062194.16|GPBP1	2290	2303	1680	2298	2277	1898
ENSG00000062282.15|DGAT2	283	314	208	321	241	241
ENSG00000062370.16|ZNF112	190	218	193	231	225	184
ENSG00000062485.19|CS	4615.12	3971.52	3732.12	4883.63	4828.63	3845.61
ENSG00000062524.16|LTK	38	80	26	57	21	34
ENSG00000062582.14|MRPS24	333	315	326.77	366	419	306.73
ENSG00000062598.18|ELMO2	1434	1339.98	1161.98	1567	1470.99	1338
ENSG00000062650.19|WAPL	875	940	738	1078	982	921
ENSG00000062716.13|VMP1	1807	1800	1359	2154	1695	1578
ENSG00000062725.10|APPBP2	1535	1577	1244	1805	1720	1403
ENSG00000062822.13|POLD1	892	1328.44	874	1302.68	926	1268
ENSG00000063015.19|SEZ6	101	70	84	87	131	87
ENSG00000063046.17|EIF4B	9682.11	12187.67	7291.28	11908.31	9278.17	9209.93
ENSG00000063127.15|SLC6A16	76	63	66	56	63	40
ENSG00000063169.10|BICRA	231	265	188	233	228	210
ENSG00000063176.15|SPHK2	342.13	266.82	244.47	292.8	271.83	267.23
ENSG00000063177.13|RPL18	5263	5592	4285	5263	5123	4531
ENSG00000063180.9|CA11	560	671	382	692	477	587
ENSG00000063241.8|ISOC2	297	316	279	299	289	319
ENSG00000063244.12|U2AF2	4564	4144	3861	4400	4442	3945
ENSG00000063245.14|EPN1	1075	1211	996	1216	1054	1050
ENSG00000063322.14|MED29	1613	1976	1336	2061	1715	1781
ENSG00000063438.17|AHRR	84.57	86.29	94.62	79.04	73.22	67.93
ENSG00000063587.14|ZNF275	766	777	635	874	732	660
ENSG00000063601.17|MTMR1	819	803	736	958	867	843
ENSG00000063660.9|GPC1	5566	4540	5662	4589	6081	4679
ENSG00000063761.16|ADCK1	174	117	170	169	185	166
ENSG00000063854.13|HAGH	411	441	401	493	365	440
ENSG00000063978.16|RNF4	1688.43	1808	1351	1941	1596.06	1528
ENSG00000064012.21|CASP8	42	70	21	58	35	38
ENSG00000064042.18|LIMCH1	1363	1495	1004	1662	1272	1277
ENSG00000064102.15|INTS13	686	700	576	859	821	638
ENSG00000064115.11|TM7SF3	1716.84	1940.76	1268.54	2152.28	1689.12	1728.44
ENSG00000064199.6|SPA17	430.47	343.28	359.81	388.28	410.15	302.52
ENSG00000064225.12|ST3GAL6	414	461	267	430.88	371.62	378.19
ENSG00000064300.9|NGFR	527.99	514	593	577.99	642.92	529
ENSG00000064309.14|CDON	723	858	586	839	831	742
ENSG00000064313.12|TAF2	1011	950	811	1116	1072	949
ENSG00000064393.16|HIPK2	4236	3691	3736	3879	4734	3553
ENSG00000064419.13|TNPO3	3299	3061	2582	3395	3363	2747
ENSG00000064489.22|BORCS8-MEF2B	41.34	29.07	22.59	46.48	23.95	28.05
ENSG00000064490.14|RFXANK	977.63	1083.94	843.45	1134.87	917.24	1052.14
ENSG00000064545.14|TMEM161A	450	524	374	472	405	465
ENSG00000064547.14|LPAR2	208	198	142	183	133	177
ENSG00000064601.18|CTSA	2383.89	2373.96	2138.07	2601.4	2424.53	2146.7
ENSG00000064607.17|SUGP2	7071	8141	5529	8962	6185	7244
ENSG00000064651.14|SLC12A2	1608	2102	1206	2340	1634	1852
ENSG00000064652.11|SNX24	277	210	180	214	266	186
ENSG00000064655.19|EYA2	431	327	391	385	472	306
ENSG00000064666.15|CNN2	197.31	398.04	165.06	305.72	172.39	312.45
ENSG00000064687.12|ABCA7	138	156	97	129	98	116
ENSG00000064692.19|SNCAIP	481	391	408	461	553	377
ENSG00000064703.12|DDX20	627	697	480	895	708.46	673
ENSG00000064726.9|BTBD1	2316	2384	1769	2738	2360	2287
ENSG00000064763.11|FAR2	263.64	284.79	191.49	311.68	303.25	217.74
ENSG00000064787.13|BCAS1	10.04	22.14	8.06	27.11	13.2	12.11
ENSG00000064886.14|CHI3L2	20	14	7	14	19	12
ENSG00000064932.16|SBNO2	362	368	295	357	369	310
ENSG00000064933.17|PMS1	727	605	538	717	691	585
ENSG00000064961.19|HMG20B	1218	1437	1095.6	1395.92	1084.98	1308
ENSG00000064995.17|TAF11	589	689	443	707	573	643
ENSG00000064999.15|ANKS1A	943	1057	837	1055	815	910
ENSG00000065000.17|AP3D1	3231	3538	2865	3574	3183	3212
ENSG00000065029.15|ZNF76	1339	1569	1080	1394	1133	1297
ENSG00000065054.14|SLC9A3R2	139	143	110	139	128	124
ENSG00000065057.8|NTHL1	226	219	236	239	239	252
ENSG00000065060.17|UHRF1BP1	751	793	581	735.08	754	619
ENSG00000065135.11|GNAI3	2450	2493.98	1990	3000.98	2809	2342.89
ENSG00000065150.19|IPO5	5341	5089	4500	6146	5933	5016
ENSG00000065154.11|OAT	453	613	386	626	523	526
ENSG00000065183.16|WDR3	1642	1569	1244	1735	1822	1473
ENSG00000065243.20|PKN2	1261	1416	970	1678	1370	1262
ENSG00000065268.10|WDR18	369	376	326	363	317	379
ENSG00000065308.5|TRAM2	2581.99	2463.98	2216.99	2675.99	2661	2363.99
ENSG00000065320.9|NTN1	2064	2233	1866	2460	2106	2231
ENSG00000065328.16|MCM10	658	963	572	1137	683	904
ENSG00000065357.20|DGKA	257	393	211	382	229	283
ENSG00000065361.15|ERBB3	491	545	355	467	380	389
ENSG00000065413.20|ANKRD44	97	109	65	116	72	87
ENSG00000065427.14|KARS	2881	3085.05	2426	3545	3193	2924.02
ENSG00000065457.10|ADAT1	626	583	472	701	628	564
ENSG00000065485.20|PDIA5	359	427	310	421	422	393
ENSG00000065491.8|TBC1D22B	209.9	249.86	138.73	236.86	182.75	220.53
ENSG00000065518.8|NDUFB4	1115	965	938	1098	1161	933
ENSG00000065526.11|SPEN	2811	2676	2476	3170	3192	2654
ENSG00000065534.18|MYLK	398.47	430.11	320.59	493.5	362	390
ENSG00000065548.18|ZC3H15	1351	1171	1019	1381	1489	1061
ENSG00000065559.15|MAP2K4	579	470	398	554.98	542	415.99
ENSG00000065600.12|TMEM206	869	793	713	731	932	725
ENSG00000065613.14|SLK	455	468	375	553	482	501
ENSG00000065615.14|CYB5R4	212	183	197	198	289	167
ENSG00000065665.21|SEC61A2	311.21	312	293.27	385.75	330.51	292.13
ENSG00000065675.14|PRKCQ	11	15	3	12	8	16
ENSG00000065717.15|TLE2	247	334	185	332	214	264
ENSG00000065802.12|ASB1	1470	1503	1198	1654	1471	1437
ENSG00000065809.13|FAM107B	677	651	560	760	786	568
ENSG00000065882.16|TBC1D1	939	839	759	933	894	748
ENSG00000065883.16|CDK13	952	841	731	1003	971	815
ENSG00000065911.12|MTHFD2	1570.27	1786.61	1264.95	1991.81	1733.57	1773.08
ENSG00000065923.10|SLC9A7	499	593	349	621	500	484
ENSG00000065970.9|FOXJ2	664	717	577	851	773	676
ENSG00000065978.19|YBX1	19804.6	20218.99	16824.77	22183.37	21699.62	19322.24
ENSG00000065989.16|AC011529.1	502	671	381	637	453	525
ENSG00000066027.12|PPP2R5A	568	671	426	832	655	592
ENSG00000066044.15|ELAVL1	3133.42	2930	2546.34	3135.16	3235.67	2670.91
ENSG00000066084.13|DIP2B	3239	2892	2623	3379	3696	2810
ENSG00000066117.14|SMARCD1	2625	2451	2113	2730	2895	2337
ENSG00000066135.13|KDM4A	2269.06	3099.94	1913.98	3421.34	2456.85	2769.82
ENSG00000066136.20|NFYC	483	459.36	363.85	473.32	438.33	404.95
ENSG00000066230.11|SLC9A3	125	104.9	94.96	124.75	108.94	141.36
ENSG00000066248.15|NGEF	308	389	217	380	244	314
ENSG00000066279.18|ASPM	2243	2007	1739	2072	2345	1740
ENSG00000066322.15|ELOVL1	915	744	803	912	1004	802
ENSG00000066379.15|ZNRD1	229.68	196.41	170.45	213.34	194.68	212.18
ENSG00000066382.16|MPPED2	160	137	93	154	142	115
ENSG00000066422.4|ZBTB11	707.34	625.63	559.66	846.48	748.03	690.46
ENSG00000066427.22|ATXN3	319	331	233	360	271	284
ENSG00000066455.13|GOLGA5	818	977	640	1011	808	807
ENSG00000066468.22|FGFR2	772	855	598	934	856	847
ENSG00000066557.6|LRRC40	586	605	457	743	578	624
ENSG00000066583.12|ISOC1	157	104	152	173	164	115
ENSG00000066629.17|EML1	1504	1839	1266	1977	1755	1892
ENSG00000066651.20|TRMT11	399	335	313	356	399	330
ENSG00000066654.14|THUMPD1	829	881	636	896	831	718
ENSG00000066697.14|MSANTD3	325	400	295	414	404	315
ENSG00000066739.12|ATG2B	573	547	443	606	517	512
ENSG00000066777.9|ARFGEF1	1107	1054	776.07	1179.03	1144	1000.06
ENSG00000066827.16|ZFAT	324	329	279	329	261	297
ENSG00000066855.16|MTFR1	522.11	483.11	400.14	574.15	640	477
ENSG00000066923.17|STAG3	129.81	112.87	117.98	130.72	121.32	111.45
ENSG00000066926.11|FECH	524	576	420	607	487	478
ENSG00000066933.16|MYO9A	554	570	465	641.48	609	479
ENSG00000067057.17|PFKP	1394	1688	1206	1610	1242	1405
ENSG00000067064.11|IDI1	1330.15	1192.6	1242	1620.96	1724.92	1320
ENSG00000067082.15|KLF6	1486	1263	1194	1473	1391	1248
ENSG00000067113.17|PLPP1	103.49	127.68	67.2	147.86	111.83	129.73
ENSG00000067141.17|NEO1	453	355	299	338	393	276
ENSG00000067167.8|TRAM1	2058	1987	1550	2266	2279	1829
ENSG00000067177.15|PHKA1	465	410.1	375.26	480.63	567	433
ENSG00000067182.7|TNFRSF1A	1071	1169	1079	1276	1247	1192
ENSG00000067191.16|CACNB1	362	411	378	485	346	397
ENSG00000067208.14|EVI5	575	564	410	691	589	518
ENSG00000067221.14|STOML1	105	84	89	83	103	96
ENSG00000067225.18|PKM	25646	28147	21873	29216	26056	25689
ENSG00000067248.10|DHX29	709	657	521	837	659	660
ENSG00000067334.14|DNTTIP2	1453	1545	1207	1782	1564	1446
ENSG00000067365.14|METTL22	435	401	261	436	361	330
ENSG00000067369.13|TP53BP1	3233.19	3735.45	2394.93	4033.62	3011.73	3159.35
ENSG00000067445.20|TRO	1844	1899	1296	1975	1543	1501
ENSG00000067533.6|RRP15	395	311	318	430	453	317
ENSG00000067560.11|RHOA	7756	7929	6628	8848.11	8741	7709
ENSG00000067596.11|DHX8	1826	2181	1527	2199	1822	1923
ENSG00000067601.8|PMS2P4	27.91	26	12	19	21.09	8
ENSG00000067606.17|PRKCZ	165.96	161.05	116.69	165.21	140.1	117.49
ENSG00000067704.10|IARS2	1154	1028	857	1232	1135	1009
ENSG00000067829.19|IDH3G	839.97	912.95	582	936.16	858.93	877.93
ENSG00000067836.12|ROGDI	265.57	289	236	301.42	244.28	265
ENSG00000067840.12|PDZD4	1282	1321	1065	1265	1086	1166
ENSG00000067900.8|ROCK1	1479.26	1340.33	1124	1443.71	1590.36	1237.52
ENSG00000067955.14|CBFB	1716	1871	1518	2320	1829	1743
ENSG00000067992.14|PDK3	632	842	481	897	696	604
ENSG00000068001.14|HYAL2	1574	1517	1433	1615	1584	1534
ENSG00000068024.16|HDAC4	456	391	403	499	460	389
ENSG00000068028.17|RASSF1	245.94	308	235	300.86	255	216
ENSG00000068078.18|FGFR3	1300	1043	1104	1124	1166	1024
ENSG00000068079.7|IFI35	120	199	88	199	123	191
ENSG00000068097.14|HEATR6	691	721	551	788	668	726
ENSG00000068120.15|COASY	585	605	436	661	497	592
ENSG00000068137.15|PLEKHH3	296	463	299	443	321	365
ENSG00000068305.17|MEF2A	1377.29	1605.04	1247.45	1999.95	1530.05	1455.55
ENSG00000068308.13|OTUD5	1012	1213	824	1253	931	1013
ENSG00000068323.17|TFE3	850	778	660	851	802	683
ENSG00000068354.16|TBC1D25	344.91	388.73	303	407.87	340.95	386
