Ola_827_R1B1	LMP.Olap_827_R1B1	Ola_827_R2B1	LMP.Olap_827_R2B1	Ola_827_R3B2	LMP.Olap_827_R3B2
ENSG00000034152.18|MAP2K3	667	801	475	835	629	623
ENSG00000034510.6|TMSB10	17318	19117	22374	27313	19655	19277
ENSG00000034533.11|ASTE1	243.4	241.97	198.92	275.96	240.17	247.96
ENSG00000034677.13|RNF19A	2923	3891.66	2626	4293.71	2859.25	3150.52
ENSG00000034693.15|PEX3	209	281.76	222.41	311	258	224
ENSG00000034713.8|GABARAPL2	1121	1257	1205	1390	1061	991
ENSG00000035115.21|SH3YL1	386	427	393	391	351	334
ENSG00000035141.8|FAM136A	459	510	375	535	430	437
ENSG00000035403.17|VCL	3751.19	3731.05	3682.5	4408.08	3568.02	3242.24
ENSG00000035499.13|DEPDC1B	409	230	370	299	380	265
ENSG00000035664.11|DAPK2	41	43	32	62	42	41
ENSG00000035681.9|NSMAF	799	847	729	844	787	732
ENSG00000035687.10|ADSS	1154	1201	929	1233	989	992
ENSG00000035862.12|TIMP2	7596.45	6703.32	6958.31	8090.4	7147.17	6036.78
ENSG00000035928.16|RFC1	859	836	835	875	879	740
ENSG00000036054.13|TBC1D23	865	863	874	977	804	749
ENSG00000036257.13|CUL3	1880	1809	1604	1942.97	1698	1557
ENSG00000036448.10|MYOM2	17	13	12	4	4	13
ENSG00000036530.8|CYP46A1	66	82	69	97	60	80
ENSG00000036549.13|AC118549.1	1186	1141	988	1077	1136	973
ENSG00000036565.15|SLC18A1	11	32	7	32	11	15
ENSG00000036672.16|USP2	211	317	179	295	216	267
ENSG00000037042.9|TUBG2	552.11	647.76	585.83	829.85	610.29	595.99
ENSG00000037241.7|RPL26L1	504	546	486.96	673.87	491.93	482.95
ENSG00000037474.15|NSUN2	702	705	550	812	659	586
ENSG00000037637.11|FBXO42	718	785	782	1030	769	699
ENSG00000037749.12|MFAP3	883	926	675	915	749	747
ENSG00000037757.14|MRI1	972	1188.76	921.44	1344.31	1081.15	1188.67
ENSG00000037897.17|METTL1	427	390	276	416	376	373
ENSG00000037965.6|HOXC8	22	25	23	18	23	29
ENSG00000038002.9|AGA	204	207	205	264	248	205
ENSG00000038210.13|PI4K2B	482.38	447.41	315.09	513.23	444.43	455
ENSG00000038219.13|BOD1L1	735	805	700	824	697	685
ENSG00000038274.17|MAT2B	1038	948	869	1096	1004	968
ENSG00000038358.15|EDC4	1359.1	1481.84	1423.97	2096.85	1676.72	1402.47
ENSG00000038382.20|TRIO	17504	13449	15903	16405	15036	10342
ENSG00000038427.16|VCAN	493.42	655	255	504	214	293
ENSG00000038532.16|CLEC16A	553	544	441	632	520	456
ENSG00000039068.19|CDH1	67	68	50	77	52	48
ENSG00000039123.16|MTREX	2076.31	1771.79	1610.05	1870.96	1879.68	1604.37
ENSG00000039139.9|DNAH5	12	25	17	29	10	7
ENSG00000039319.17|ZFYVE16	604.39	643.41	544.29	633.16	636.41	524.16
ENSG00000039523.20|RIPOR1	1237.51	1401	1357	1896	1492	1322
ENSG00000039560.14|RAI14	679	530	460	498	511	465
ENSG00000039650.12|PNKP	648.97	680.12	610.05	943.65	832.73	698.46
ENSG00000040199.18|PHLPP2	547.96	522.31	416.85	479.63	477.2	446
ENSG00000040275.17|SPDL1	744	541	607	602	710	497
ENSG00000040341.18|STAU2	714.84	634.72	571.5	656.99	577.36	533.39
ENSG00000040487.13|PQLC2	290	321	275	391	327	307
ENSG00000040531.14|CTNS	184	183	142	207	171	159
ENSG00000040608.14|RTN4R	16	21	17	30	18	21
ENSG00000040633.13|PHF23	996	1013	805	1083	956	948
ENSG00000040731.10|CDH10	36	31	25	27	35	30
ENSG00000040933.15|INPP4A	1138	1159	971	1380	1042	958
ENSG00000041353.10|RAB27B	930	1159	618	1022	575	758
ENSG00000041357.16|PSMA4	2195	2342	1815	2407	2101	1988
ENSG00000041515.16|MYO16	27	12	24	13	30	6
ENSG00000041802.11|LSG1	1583	1784	1432	1936	1580	1497
ENSG00000041880.14|PARP3	668	856	737	1202	797	866
ENSG00000041982.16|TNC	7888	9209.99	9734	14382	8722	7828
ENSG00000041988.15|THAP3	222.55	300.52	297.29	380.02	276.26	279.08
ENSG00000042088.13|TDP1	344	256	233	291	340	238
ENSG00000042286.15|AIFM2	543	610	491	716	607	557
ENSG00000042317.17|SPATA7	141	199.02	129.05	163.06	140.77	140.06
ENSG00000042429.12|MED17	616.95	530.5	467	622	504	508
ENSG00000042445.14|RETSAT	1369.7	1934.8	1315.83	2147.96	1281.97	1584.85
ENSG00000042493.16|CAPG	686	757	841	1131	765	768
ENSG00000042753.11|AP2S1	962	1155	901	1365	1002	1036
ENSG00000043093.14|DCUN1D1	1083	1292	847	1204	932	1029
ENSG00000043143.20|JADE2	1105	1290	997	1532	1203	1070
ENSG00000043355.12|ZIC2	81	73	88	86	125	64
ENSG00000043514.16|TRIT1	183	171	191	220	141	137
ENSG00000044090.8|CUL7	1122.92	1479	1204.93	1891.82	1247.97	1440.82
ENSG00000044115.21|CTNNA1	7709	6966	8454	8750	7567.04	6396.1
ENSG00000044446.11|PHKA2	370	334	305	377	296	283
ENSG00000044459.15|CNTLN	188	115	171	151	203	121
ENSG00000044524.11|EPHA3	7589	5632	6618	6468	7178	5447
ENSG00000044574.8|HSPA5	13378	11898	19858	15038	11947	10258
ENSG00000046647.13|GEMIN8	88	86	102	93	97	78
ENSG00000046651.15|OFD1	471	460	443	508	484	432
ENSG00000046653.15|GPM6B	11348	11635	11738	14377	10899	10320
ENSG00000047056.15|WDR37	307	358	327	461	292	336
ENSG00000047188.16|YTHDC2	1309	1415	1148	1561	1141	1180
ENSG00000047230.15|CTPS2	348	341	364	319	310	304
ENSG00000047249.18|ATP6V1H	459	542	429	560	470	432
ENSG00000047315.16|POLR2B	3440.96	2976.37	2746.58	3074.88	3107.6	2639.94
ENSG00000047346.12|FAM214A	541	712	653.82	735.76	488.79	566
ENSG00000047365.12|ARAP2	292	284	243	323	332	271
ENSG00000047410.14|TPR	5579	5221	5094	5553	5143	4504
ENSG00000047578.13|KIAA0556	557.69	590.73	517.96	665.64	519.9	512
ENSG00000047579.19|DTNBP1	206	215	196	231	205	197
ENSG00000047597.7|XK	30	37	44	42	38	39
ENSG00000047621.12|C12orf4	548	527	373	506	470	428
ENSG00000047634.15|SCML1	436	450	372	436	454	368
ENSG00000047644.18|WWC3	1075	1026	1006	1294	1117	987
ENSG00000047648.22|ARHGAP6	265	268	265	330	254	192
ENSG00000047662.4|FAM184B	222.26	269.83	139.35	190.27	190.85	185.26
ENSG00000047849.21|MAP4	6434	6138	7772	8527	6902	5916
ENSG00000047932.14|GOPC	1042	1150	888	1085.94	968	944
ENSG00000048028.11|USP28	395	374	408	440	363	293
ENSG00000048052.21|HDAC9	231	153	406	322	279	231
ENSG00000048140.18|TSPAN17	1218	1391	1080	1533	1212	1148
ENSG00000048162.20|NOP16	655.45	646.44	513.77	783.71	552.17	535.98
ENSG00000048342.16|CC2D2A	308	273	238	347	301	224
ENSG00000048392.11|RRM2B	1112	1861	1060	1739	950	1351
ENSG00000048405.10|ZNF800	545	631	451	666	500	498
ENSG00000048471.14|SNX29	342	286	307	340	340	283
ENSG00000048544.6|MRPS10	724	700	508	690	590	657
ENSG00000048649.13|RSF1	1626	1456.55	1232.52	1567.72	1382.05	1232.33
ENSG00000048707.15|VPS13D	1121	1052	1120	1201	1064	881
ENSG00000048740.18|CELF2	1070	1223	1169	1373	1010	1073
ENSG00000048828.17|FAM120A	3712.25	3776.9	3143.79	4215.34	3668.82	3316.04
ENSG00000048991.16|R3HDM1	1729	1732	1484	1787	1675	1577
ENSG00000049089.15|COL9A2	42	52	60	91	59	57
ENSG00000049130.15|KITLG	1524	2325	1064	2225	1287	1862
ENSG00000049167.14|ERCC8	220.67	188.3	166	234	192.01	189.94
ENSG00000049192.15|ADAMTS6	150	98	126	112	153	101
ENSG00000049239.12|H6PD	1288	1357	1326	1770	1385	1260
ENSG00000049245.13|VAMP3	2223	2436	2222	2765	2155	2227
ENSG00000049246.14|PER3	634.97	587.65	536.85	698.94	671.97	526
ENSG00000049323.16|LTBP1	14	25	12	18	7	12
ENSG00000049449.9|RCN1	2613.96	3265.76	2550.81	3346.95	2442.11	2703.34
ENSG00000049540.17|ELN	6770.92	6496.92	8418.85	10701.81	11617.9	8783.74
ENSG00000049541.11|RFC2	956	893	851	1034	1084	893
ENSG00000049618.23|ARID1B	907	740.41	921.49	834.27	894	714
ENSG00000049656.14|CLPTM1L	691	633	558	761	618	595
ENSG00000049759.18|NEDD4L	352	329	763	541	546	367
ENSG00000049769.13|PPP1R3F	144.76	139.9	104.96	167	152.78	143.95
ENSG00000049860.14|HEXB	2006.9	2082.91	1887.22	2325.44	1939.58	1751.7
ENSG00000049883.15|PTCD2	349	408	315	444	323	385
ENSG00000050130.18|JKAMP	996	1022	912	1163	884.99	944.97
ENSG00000050165.17|DKK3	3029	2988	2774	3486	2836	2541
ENSG00000050344.9|NFE2L3	176	136	145	191	144	155
ENSG00000050393.11|MCUR1	1100	1130	991	1201	949	946
ENSG00000050405.13|LIMA1	5398	5368	5532	6237	5011	4434
ENSG00000050426.16|LETMD1	438	477	437	561	455	464
ENSG00000050438.17|SLC4A8	808	620	532	626	709	587
ENSG00000050748.17|MAPK9	545	538	481	633	546	477
ENSG00000050767.17|COL23A1	288	241	388	334	386	248
ENSG00000050820.17|BCAR1	409.08	561.86	503.49	727.53	525.47	487.94
ENSG00000051009.10|FAM160A2	519	534	786	819	636	608
ENSG00000051108.15|HERPUD1	824	838	1400	1117	822	877
ENSG00000051128.19|HOMER3	614.65	589.21	521.74	773.41	617.73	546
ENSG00000051180.17|RAD51	291	282	222	285	326	232
ENSG00000051341.14|POLQ	499	446	376	455	514	423
ENSG00000051382.8|PIK3CB	560	543	461	579	523	575
ENSG00000051596.9|THOC3	459.34	434.72	297.91	427.51	448.62	417.76
ENSG00000051620.11|HEBP2	212	257.08	246	327	222	202
ENSG00000051825.14|MPHOSPH9	784.24	720.06	632.18	740.93	734.25	556.11
ENSG00000052126.14|PLEKHA5	25	22	30	47	29	32
ENSG00000052723.11|SIKE1	1043	1184	900	1345	960	962
ENSG00000052749.13|RRP12	896	1177	756.95	1279.06	952	900
ENSG00000052795.13|FNIP2	783	699	689	835	806	808
ENSG00000052802.13|MSMO1	3369	2215	2381	2289	3124	2610
ENSG00000052841.15|TTC17	1052	1056	1032	1249	1099	882
ENSG00000053254.15|FOXN3	67.04	69.77	121.74	101	85.85	67
ENSG00000053371.12|AKR7A2	589.98	615	592	810	671.98	608
ENSG00000053372.5|MRTO4	1152	1064	816	1123	970	952
ENSG00000053438.10|NNAT	20	24	18	17	17	21
ENSG00000053501.13|USE1	471	505	518	602	489	452
ENSG00000053524.12|MCF2L2	67.32	57.33	70.16	66.13	39.3	49.74
ENSG00000053702.15|NRIP2	20	32	40	31	39	29
ENSG00000053747.16|LAMA3	34	47	38	100	30	42
ENSG00000053770.12|AP5M1	649	663	451	714	550	538
ENSG00000053900.10|ANAPC4	263	314	319	374	310	269
ENSG00000054116.12|TRAPPC3	653	715	607	789	604	618
ENSG00000054118.15|THRAP3	2595	2573	2413	2840.94	2613	2350
ENSG00000054148.17|PHPT1	960	1297	999	1834	1170	1236
ENSG00000054179.12|ENTPD2	1064	1097	999	1232	1281	1059
ENSG00000054219.11|LY75	585.56	833.85	485.96	775.02	600.27	632.72
ENSG00000054267.22|ARID4B	1332.03	1339.76	1240.49	1380.03	1323.03	1239.17
ENSG00000054277.14|OPN3	24.95	19.2	26.84	34.78	40.6	22.16
ENSG00000054282.16|SDCCAG8	303.9	264.97	304.84	278.96	296.97	219.96
ENSG00000054356.14|PTPRN	52	68	103	119	101	94
ENSG00000054392.13|HHAT	136	159	108	166	126	135
ENSG00000054523.17|KIF1B	3650.68	4007.01	3570.26	4097.07	3420.99	3351.45
ENSG00000054598.8|FOXC1	194	266	212	278	209	231
ENSG00000054611.14|TBC1D22A	225	225	216	258	219	188
ENSG00000054654.16|SYNE2	299	228	262	261	317	227
ENSG00000054690.13|PLEKHH1	119.19	135.23	101.45	151.2	99.14	101.25
ENSG00000054793.13|ATP9A	1784	1881	1528	2112	1615	1660
ENSG00000054803.3|CBLN4	12	29	7	28	19	40
ENSG00000054938.15|CHRDL2	24	37	178	163	46	47
ENSG00000054965.10|FAM168A	3182	3194	2984	3618	2922	2797
ENSG00000054967.13|RELT	252	227	288	328	299	271
ENSG00000054983.17|GALC	216	228	206	282	238	218
ENSG00000055044.11|NOP58	1540.88	1432.56	1245.68	1552.57	1408.07	1290.51
ENSG00000055070.17|SZRD1	2988.48	3212.33	2913.91	3937.92	3214.82	2793.49
ENSG00000055118.14|KCNH2	89	55	77	90	96	82
ENSG00000055130.16|CUL1	2416	2430	2034.07	2544	2240	2056.36
ENSG00000055147.19|FAM114A2	611	656	475	659	503	543
ENSG00000055163.20|CYFIP2	861	1398	519	1174	561	857
ENSG00000055208.19|TAB2	1483	1445	1538	1610	1524	1331
ENSG00000055211.14|GINM1	579	591	589	660	552	551
ENSG00000055332.18|EIF2AK2	2374.99	2393.98	1762.96	2278	2021	1962.96
ENSG00000055483.19|USP36	838	933	868	1095	879	714
ENSG00000055609.18|KMT2C	1623	1470	1682	1571	1529	1170
ENSG00000055732.13|MCOLN3	132	116	142	138	104	115
ENSG00000055917.15|PUM2	1474	1401	1444	1568	1467	1391
ENSG00000055950.16|MRPL43	332.87	340.97	340.63	464.17	365.4	280.35
ENSG00000055955.16|ITIH4	10.6	19.64	30.27	31.35	22.2	24.13
ENSG00000056050.7|HPF1	467	426	342	521	483	366
ENSG00000056097.16|ZFR	3245	3469	2929	3506	2996	2889
ENSG00000056277.16|ZNF280C	141	171	119	142	128	104
ENSG00000056487.16|PHF21B	28	19	49	53	42	37
ENSG00000056558.11|TRAF1	243	289	129	268	157	184
ENSG00000056586.16|RC3H2	1958	2218	1749	2144	1858	1843
ENSG00000056736.10|IL17RB	280	227.59	204	240	255	256.71
ENSG00000056972.19|TRAF3IP2	316	479	312	483	343	379.2
ENSG00000056998.20|GYG2	129	85	131	130	116	73.76
ENSG00000057019.16|DCBLD2	2281	2475	1828	2460	1929	1819
ENSG00000057252.13|SOAT1	1223	1286	1120	1271	1168	1089
ENSG00000057608.17|GDI2	2781.89	2806	2474.94	2886	2637.94	2367.82
ENSG00000057657.17|PRDM1	17	45	9	48	10	23
ENSG00000057663.16|ATG5	397	474	379	458	383	361
ENSG00000057704.13|TMCC3	103	72	65	108	87	80
ENSG00000057757.10|PITHD1	484	488	433	556	506	430
ENSG00000057935.13|MTA3	755	846	772	887	777	734
ENSG00000058056.9|USP13	1095	817	796	811	997	802
ENSG00000058063.16|ATP11B	2000.59	2081.67	1887.16	2076.34	1761.59	1638.86
ENSG00000058085.14|LAMC2	24	43	34	57	25	42
ENSG00000058091.17|CDK14	1527	1153	1272	1137	1376	941
ENSG00000058262.10|SEC61A1	10266.23	10549.79	10401.36	12639.89	10353.37	9585.07
ENSG00000058272.19|PPP1R12A	1792.25	1558.55	1760.81	1774.94	1752.07	1492.73
ENSG00000058404.20|CAMK2B	270	343	197	303	259	256
ENSG00000058453.17|CROCC	594.86	1159.55	559.96	1375.55	760.52	937.16
ENSG00000058600.16|POLR3E	795	823	764	950	877	781
ENSG00000058668.14|ATP2B4	2690	3427	3284	4130	2665	2783
ENSG00000058673.16|ZC3H11A	3612	3378.45	3044.93	3730.4	3378.82	3072.48
ENSG00000058729.11|RIOK2	604	665	483	607	526	537
ENSG00000058799.15|YIPF1	197	209	201	228	186	180
ENSG00000058804.12|NDC1	840	703	728	707	795	620
ENSG00000058866.15|DGKG	302	357	266.17	339	347	352
ENSG00000059122.16|FLYWCH1	421	557	437	697	414	468
ENSG00000059145.18|UNKL	136.65	156.94	169.51	196.66	178.09	168.75
ENSG00000059378.12|PARP12	233	249	186	281	272	237
ENSG00000059573.9|ALDH18A1	1437	1417	1191	1507	1316	1228
ENSG00000059588.10|TARBP1	718	694	558	726	634	537
ENSG00000059691.12|GATB	623.57	674.7	475.6	765.53	564	643.52
ENSG00000059728.11|MXD1	123	201.24	179.08	200.03	137.18	169.19
ENSG00000059758.8|CDK17	733	712	1043	960	657	674
ENSG00000059769.20|DNAJC25	74	80	76	67	73	63
ENSG00000059804.16|SLC2A3	469.87	600.72	3584.35	1933	1405.2	1098.44
ENSG00000059915.17|PSD	12.45	22.9	15.76	29.11	27.55	24.64
ENSG00000060069.16|CTDP1	224	243	237	247	255	226
ENSG00000060138.13|YBX3	2131	2865	2439	3454	2002	2345
ENSG00000060237.17|WNK1	4569	4374	4060	4792	4471	3953
ENSG00000060339.14|CCAR1	2275	2298	1871	2401	2077	1976
ENSG00000060491.16|OGFR	646	650	854	996	758	669
ENSG00000060642.10|PIGV	146	180	111	201	162	169
ENSG00000060656.20|PTPRU	16	19	8	20	3	7
ENSG00000060688.13|SNRNP40	598	513	481	572	606	542
ENSG00000060749.15|QSER1	1610	1467	1317	1437	1428	1232
ENSG00000060762.19|MPC1	747	864	738	1033	735	733
ENSG00000060971.18|ACAA1	1080.55	1237.91	852.04	1380.11	1080.19	1113.3
ENSG00000060982.15|BCAT1	16421.97	16361	13384	16168	14695	13389
ENSG00000061273.18|HDAC7	815.46	826.14	830.98	1180.45	905.87	819.25
ENSG00000061337.15|LZTS1	3908	3277	2967	3804	4421	3399
ENSG00000061455.11|PRDM6	7	9	11	14	10	11
ENSG00000061656.9|SPAG4	20	24	22	42	20	21
ENSG00000061676.15|NCKAP1	4712	4051	4613	5014	4503	3826
ENSG00000061794.13|MRPS35	836	880	839	928	790	794
ENSG00000061918.13|GUCY1B1	34	12	32	29	16	22
ENSG00000061936.9|SFSWAP	947	1106	978	1363	904	937
ENSG00000061938.18|TNK2	999	865	947.98	1370	1075	966
ENSG00000061987.16|MON2	1332	1321	1157	1435	1232	1179
ENSG00000062194.16|GPBP1	1519	1394	1489	1595	1349	1251
ENSG00000062282.15|DGAT2	76	78	70	89	53.06	62
ENSG00000062370.16|ZNF112	246	267	223	260	256	218
ENSG00000062485.19|CS	4198.51	4280.06	3833.24	4821.18	4334.51	3910.45
ENSG00000062524.16|LTK	2	12	22	21	6	6
ENSG00000062582.14|MRPS24	464	464.4	462.56	641.4	503.4	524.77
ENSG00000062598.18|ELMO2	1483	1577.99	1244.99	1752	1458	1447.99
ENSG00000062650.19|WAPL	1169	1086	958	1155	1050	963
ENSG00000062716.13|VMP1	1802	1516	1598	1456	1670	1298
ENSG00000062725.10|APPBP2	1473	1609	1196	1549	1311	1294
ENSG00000062822.13|POLD1	382	317	359	523	496	387
ENSG00000063015.19|SEZ6	44	35	55	41	101	37
ENSG00000063046.17|EIF4B	4820.77	4969.92	5800.8	5859.65	4610.23	4440.74
ENSG00000063127.15|SLC6A16	15	20	15	21	18	13
ENSG00000063169.10|BICRA	176	109	146	180	179	147
ENSG00000063176.15|SPHK2	380.34	491.38	335.12	550.95	432.3	360.38
ENSG00000063177.13|RPL18	2817	3056	3217	4154	3184	2980
ENSG00000063180.9|CA11	372	443	292	440	325	354
ENSG00000063241.8|ISOC2	250	266	266	328	296	243
ENSG00000063244.12|U2AF2	3235	3339	2904	4116	3687	3259
ENSG00000063245.14|EPN1	873	975	955	1316	1014	845
ENSG00000063322.14|MED29	860	921	785	1064	766	831
ENSG00000063438.17|AHRR	8.9	19.86	14.11	11.65	3.91	11.36
ENSG00000063587.14|ZNF275	880	814	773	938	840	738
ENSG00000063601.17|MTMR1	606	712	525	766	636	660
ENSG00000063660.9|GPC1	10423	11522	11642	17514	13463	10992
ENSG00000063761.16|ADCK1	141	143	124	190	166	132
ENSG00000063854.13|HAGH	432	550.05	330.02	601	442.03	446.02
ENSG00000063978.16|RNF4	1504	1508	1378.61	1743	1537.32	1440.98
ENSG00000064012.21|CASP8	660	737	499	768	644	624
ENSG00000064042.18|LIMCH1	2376	2412	1831	2293	1958	1656
ENSG00000064102.15|INTS13	884	919	670	894	813	785
ENSG00000064115.11|TM7SF3	1518.78	1893.06	1346.14	1860.63	1381.11	1440.38
ENSG00000064199.6|SPA17	305.93	249.8	259.35	281.55	326.33	239.18
ENSG00000064225.12|ST3GAL6	221	211	211	220.34	214	174.11
ENSG00000064300.9|NGFR	16	24	35	37	21	26
ENSG00000064309.14|CDON	35	27	18	21	46	20
ENSG00000064313.12|TAF2	1036	1083	856	1014	1059	883
ENSG00000064393.16|HIPK2	730	750	617	884	805	621
ENSG00000064419.13|TNPO3	2666	2528	2450	2874	2688	2408
ENSG00000064489.22|BORCS8-MEF2B	86.69	123.93	87.82	163.77	143.22	139.34
ENSG00000064490.14|RFXANK	1081.19	1174	862.45	1494.34	1133.19	1065.39
ENSG00000064545.14|TMEM161A	624	593	519	879	616	558
ENSG00000064547.14|LPAR2	423	538	408	735	435	470
ENSG00000064601.18|CTSA	1927.12	1992.42	1834.55	2401.17	2161.21	1914.99
ENSG00000064607.17|SUGP2	8111	6914	6897.05	8434	7805	6557
ENSG00000064651.14|SLC12A2	1023	861	962	1055	1086	932
ENSG00000064652.11|SNX24	432	441	431	519	428	367
ENSG00000064655.19|EYA2	776	649	1565	1118	1123	671
ENSG00000064666.15|CNN2	741.71	733.8	870.88	956.03	696.91	578.9
ENSG00000064687.12|ABCA7	455	594	418	804	496	489
ENSG00000064692.19|SNCAIP	37	69	42	67	57	69
ENSG00000064703.12|DDX20	743	785.45	625	811.43	711	661.43
ENSG00000064726.9|BTBD1	1930	2170	1864	2410	1802	1955
ENSG00000064763.11|FAR2	335.84	319.85	311.11	337.45	326.14	262.73
ENSG00000064932.16|SBNO2	976	1062	956	1484	1212	1055
ENSG00000064933.17|PMS1	609	621	486	684	540	565
ENSG00000064961.19|HMG20B	1598.99	1707.88	1589	2355.94	1762	1519.96
ENSG00000064995.17|TAF11	529	515	456	583	479	493
ENSG00000064999.15|ANKS1A	524	503	405	550	511	432
ENSG00000065000.17|AP3D1	5213	5628	4989	6729	5477	4922
ENSG00000065029.15|ZNF76	697	769	596	899	794	695
ENSG00000065054.14|SLC9A3R2	200	289	167	338	234	258
ENSG00000065057.8|NTHL1	247	250	203	273	233	213
ENSG00000065060.17|UHRF1BP1	594	674	590	701	593	530
ENSG00000065135.11|GNAI3	2497	2602	2562	2925.94	2524.98	2393
ENSG00000065150.19|IPO5	2510	2344	2284	2494	2349	2108
ENSG00000065154.11|OAT	1366	1600	2658	2376	1488	1606
ENSG00000065183.16|WDR3	1954	2033	1470	1929	1638	1553
ENSG00000065243.20|PKN2	1472	1397	1293	1543	1416	1233
ENSG00000065268.10|WDR18	356	352	367	500	461	382
ENSG00000065308.5|TRAM2	3048.97	3190	4417.97	4378.98	3859	3290
ENSG00000065320.9|NTN1	1097	1275	1038	1553	1299	1160
ENSG00000065328.16|MCM10	560	425	432	482	512	480
ENSG00000065357.20|DGKA	576	1371	629	1373	504	838
ENSG00000065361.15|ERBB3	23	42	13	34	26	29
ENSG00000065413.20|ANKRD44	435	365	310	367	352	311
ENSG00000065427.14|KARS	2322	2394	2075	2737	2276	2197.53
ENSG00000065457.10|ADAT1	588	677	482	657	647	673
ENSG00000065485.20|PDIA5	727	790	991	1167	996.06	893
ENSG00000065491.8|TBC1D22B	160.94	249.72	183.71	273.55	183	186.49
ENSG00000065518.8|NDUFB4	1624	1680	1538	1886	1494	1527
ENSG00000065526.11|SPEN	3153	3269	2544	3483	3549	2955
ENSG00000065534.18|MYLK	997.78	1111	1673.17	1756	1137.53	1012.68
ENSG00000065548.18|ZC3H15	1594	1443	1363	1568	1404	1327
ENSG00000065559.15|MAP2K4	770.99	830.99	662	838	710	724
ENSG00000065600.12|TMEM206	401	448	319	407	327	278
ENSG00000065613.14|SLK	1563	1571	1491	1748	1485	1456
ENSG00000065615.14|CYB5R4	244	239	210	247	230	215
ENSG00000065665.21|SEC61A2	234.29	196.58	187.33	191	200.74	200.55
ENSG00000065675.14|PRKCQ	65	99	55	89	53	78
ENSG00000065717.15|TLE2	781	790	732	1077	959	833
ENSG00000065802.12|ASB1	1105	1265	1162	1474	1086	1005
ENSG00000065809.13|FAM107B	212	197	157	202	173	188
ENSG00000065833.9|ME1	424	357	470	448	445	369
ENSG00000065882.16|TBC1D1	443	436	407	446	506	399
ENSG00000065883.16|CDK13	1382	1335	1256	1394	1279	1130
ENSG00000065911.12|MTHFD2	1135.83	1866.69	1418	2087.61	1343	1609.81
ENSG00000065923.10|SLC9A7	170	244	138	220	194	147
ENSG00000065970.9|FOXJ2	1045	999	961	1229	985	887
ENSG00000065978.19|YBX1	7258.24	7425.16	6746.03	8568.43	7186.08	6736.31
ENSG00000065989.16|AC011529.1	971	1005	903	1243	981	915
ENSG00000066027.12|PPP2R5A	436	330	423	447	399	375
ENSG00000066044.15|ELAVL1	2865	2828	2482.5	3162	2934	2516.37
ENSG00000066056.14|TIE1	65	76	92	101	98	67
ENSG00000066084.13|DIP2B	1692	1570	1456	1565	1387	1254
ENSG00000066117.14|SMARCD1	3463	3420	2903	3829	3307	3236
ENSG00000066135.13|KDM4A	1631	1947.22	1513.58	2171	1734.08	1740.93
ENSG00000066136.20|NFYC	329.95	421.24	281.48	474.95	409	306.24
ENSG00000066230.11|SLC9A3	49.1	31.76	39.73	50.85	52.18	40.47
ENSG00000066248.15|NGEF	867	763	1031	1334	1124	954
ENSG00000066279.18|ASPM	2312	862	1827	1211	2085	1130
ENSG00000066322.15|ELOVL1	1123	1233	1001	1433	1037	1011
ENSG00000066379.15|ZNRD1	230.76	256.46	199.81	293.89	197.3	197.97
ENSG00000066422.4|ZBTB11	864.42	854.72	735.72	861.86	748.64	717.81
ENSG00000066427.22|ATXN3	169	172	191	205	172	165
ENSG00000066455.13|GOLGA5	716	671	613	730	632	627
ENSG00000066468.22|FGFR2	521	559	1071	830	598	618
ENSG00000066557.6|LRRC40	432	445	441	514	499	433
ENSG00000066583.12|ISOC1	340	305	227	349	344	320
ENSG00000066629.17|EML1	1487	1701	1460	1961	1543	1442
ENSG00000066651.20|TRMT11	314	280	277	281	236	262
ENSG00000066654.14|THUMPD1	834	874	670	924	782	766
ENSG00000066697.14|MSANTD3	483	572	662.79	687	566	538
ENSG00000066739.12|ATG2B	629	617	522	657	523	482
ENSG00000066777.9|ARFGEF1	1051	999	957.11	1091.05	1034	919
ENSG00000066827.16|ZFAT	184	165	153	186	188	164
ENSG00000066855.16|MTFR1	368.24	265	286	329	293	251.64
ENSG00000066923.17|STAG3	74.35	108.77	75.76	95.71	77.57	66.48
ENSG00000066926.11|FECH	649	714	563	817	633	663
ENSG00000066933.16|MYO9A	831	698.19	741.11	756	714.94	572
ENSG00000067048.17|DDX3Y	1953	1849	2565	2179	1719	1607
ENSG00000067057.17|PFKP	944	1069	1589.98	2012	1246.99	1065
ENSG00000067064.11|IDI1	2114.12	1491.58	1535.85	1499.54	1890.29	1565.3
ENSG00000067066.17|SP100	611.81	657.25	575.59	748.24	568	585.81
ENSG00000067082.15|KLF6	693	628	1278	1171	976	907
ENSG00000067113.17|PLPP1	309.69	372.21	335.95	434.04	291.32	282.63
ENSG00000067141.17|NEO1	562	539	483	626	585	521
ENSG00000067167.8|TRAM1	2220	2002	2129	2362	1975	1883
ENSG00000067177.15|PHKA1	665	698.27	605	731	614	522
ENSG00000067182.7|TNFRSF1A	1262	1357	1313	1718	1576	1310
ENSG00000067191.16|CACNB1	184	152	277	231	199	188.97
ENSG00000067208.14|EVI5	604	581	510	587	542	490
ENSG00000067221.14|STOML1	322	282	258	417	325	280
ENSG00000067225.18|PKM	32532	34855	36387	46813	37525	34279
ENSG00000067248.10|DHX29	1506	1412	1210	1433	1272	1238
ENSG00000067334.14|DNTTIP2	1802	1769	1362	1852	1649	1507
